#Constrained by relation between 12+log(O/H), log(U) and log(N/O)
12+log(O/H)     	 log(N/O)        	 log(U)          	 OII_3727        	 NeIII_3868      	 OIII_4363       	 OIII_5007       	 NII_6584        	 SII_6717,31    
8.0000000 	 -1.2500000 	 -2.5000000 	 1.4425000 	 0.3189000 	 0.0766000 	 5.2241000 	 0.0871000 	 0.2105000
8.0000000 	 -1.3750000 	 -2.5000000 	 1.4494000 	 0.3211000 	 0.0775000 	 5.2564000 	 0.0655000 	 0.2109000
8.0000000 	 -1.5000000 	 -2.5000000 	 1.4545000 	 0.3228000 	 0.0782000 	 5.2799000 	 0.0492000 	 0.2112000
8.0000000 	 -1.6250000 	 -2.5000000 	 1.4582000 	 0.3240000 	 0.0787000 	 5.2980000 	 0.0369000 	 0.2115000
8.0000000 	 -1.7500000 	 -2.5000000 	 1.4612000 	 0.3249000 	 0.0791000 	 5.3111000 	 0.0277000 	 0.2117000
8.0000000 	 -1.2500000 	 -2.7500000 	 2.0606000 	 0.2684000 	 0.0542000 	 4.0465000 	 0.1294000 	 0.2938000
8.0000000 	 -1.3750000 	 -2.7500000 	 2.0705000 	 0.2701000 	 0.0548000 	 4.0691000 	 0.0973000 	 0.2944000
8.0000000 	 -1.5000000 	 -2.7500000 	 2.0779000 	 0.2714000 	 0.0552000 	 4.0862000 	 0.0731000 	 0.2949000
8.0000000 	 -1.6250000 	 -2.7500000 	 2.0834000 	 0.2723000 	 0.0556000 	 4.0994000 	 0.0549000 	 0.2952000
8.0000000 	 -1.7500000 	 -2.7500000 	 2.0876000 	 0.2731000 	 0.0558000 	 4.1092000 	 0.0412000 	 0.2956000
8.1000000 	 -1.2500000 	 -2.5000000 	 1.6574000 	 0.3337000 	 0.0704000 	 5.5597000 	 0.1046000 	 0.2480000
8.1000000 	 -1.3750000 	 -2.5000000 	 1.6661000 	 0.3361000 	 0.0712000 	 5.5940000 	 0.0787000 	 0.2487000
8.1000000 	 -1.5000000 	 -2.5000000 	 1.6730000 	 0.3379000 	 0.0719000 	 5.6217000 	 0.0591000 	 0.2492000
8.1000000 	 -1.6250000 	 -2.5000000 	 1.6783000 	 0.3394000 	 0.0724000 	 5.6428000 	 0.0444000 	 0.2496000
8.1000000 	 -1.7500000 	 -2.5000000 	 1.6818000 	 0.3403000 	 0.0728000 	 5.6567000 	 0.0333000 	 0.2498000
8.1000000 	 -1.2500000 	 -2.7500000 	 2.3466000 	 0.2819000 	 0.0498000 	 4.2951000 	 0.1551000 	 0.3464000
8.1000000 	 -1.3750000 	 -2.7500000 	 2.3602000 	 0.2839000 	 0.0504000 	 4.3232000 	 0.1166000 	 0.3471000
8.1000000 	 -1.5000000 	 -2.7500000 	 2.3703000 	 0.2855000 	 0.0509000 	 4.3441000 	 0.0876000 	 0.3478000
8.1000000 	 -1.6250000 	 -2.7500000 	 2.3780000 	 0.2866000 	 0.0512000 	 4.3601000 	 0.0658000 	 0.3484000
8.1000000 	 -1.7500000 	 -2.7500000 	 2.3839000 	 0.2875000 	 0.0515000 	 4.3719000 	 0.0494000 	 0.3488000
8.1000000 	 -1.2500000 	 -3.0000000 	 3.1629000 	 0.2295000 	 0.0312000 	 2.9341000 	 0.2237000 	 0.4796000
8.1000000 	 -1.3750000 	 -3.0000000 	 3.1832000 	 0.2313000 	 0.0317000 	 2.9543000 	 0.1683000 	 0.4810000
8.1000000 	 -1.5000000 	 -3.0000000 	 3.1985000 	 0.2326000 	 0.0320000 	 2.9695000 	 0.1265000 	 0.4819000
8.1000000 	 -1.6250000 	 -3.0000000 	 3.2087000 	 0.2334000 	 0.0322000 	 2.9800000 	 0.0950000 	 0.4826000
8.1000000 	 -1.7500000 	 -3.0000000 	 3.2167000 	 0.2341000 	 0.0324000 	 2.9884000 	 0.0713000 	 0.4831000
8.2000000 	 -1.0000000 	 -2.5000000 	 1.8315000 	 0.3279000 	 0.0584000 	 5.5892000 	 0.2194000 	 0.2838000
8.2000000 	 -1.1250000 	 -2.5000000 	 1.8517000 	 0.3324000 	 0.0597000 	 5.6544000 	 0.1655000 	 0.2852000
8.2000000 	 -1.2500000 	 -2.5000000 	 1.8665000 	 0.3356000 	 0.0607000 	 5.7020000 	 0.1246000 	 0.2864000
8.2000000 	 -1.3750000 	 -2.5000000 	 1.8781000 	 0.3382000 	 0.0615000 	 5.7397000 	 0.0937000 	 0.2873000
8.2000000 	 -1.5000000 	 -2.5000000 	 1.8867000 	 0.3401000 	 0.0621000 	 5.7674000 	 0.0704000 	 0.2878000
8.2000000 	 -1.0000000 	 -2.7500000 	 2.5585000 	 0.2770000 	 0.0410000 	 4.2889000 	 0.3236000 	 0.3959000
8.2000000 	 -1.1250000 	 -2.7500000 	 2.5886000 	 0.2808000 	 0.0420000 	 4.3409000 	 0.2441000 	 0.3980000
8.2000000 	 -1.2500000 	 -2.7500000 	 2.6116000 	 0.2837000 	 0.0427000 	 4.3805000 	 0.1839000 	 0.3997000
8.2000000 	 -1.3750000 	 -2.7500000 	 2.6289000 	 0.2860000 	 0.0433000 	 4.4104000 	 0.1384000 	 0.4010000
8.2000000 	 -1.5000000 	 -2.7500000 	 2.6425000 	 0.2877000 	 0.0437000 	 4.4337000 	 0.1040000 	 0.4020000
8.2000000 	 -1.0000000 	 -3.0000000 	 3.3863000 	 0.2249000 	 0.0255000 	 2.9022000 	 0.4620000 	 0.5478000
8.2000000 	 -1.1250000 	 -3.0000000 	 3.4335000 	 0.2284000 	 0.0262000 	 2.9427000 	 0.3490000 	 0.5512000
8.2000000 	 -1.2500000 	 -3.0000000 	 3.4695000 	 0.2311000 	 0.0267000 	 2.9736000 	 0.2631000 	 0.5538000
8.2000000 	 -1.3750000 	 -3.0000000 	 3.4961000 	 0.2331000 	 0.0271000 	 2.9969000 	 0.1981000 	 0.5557000
8.2000000 	 -1.5000000 	 -3.0000000 	 3.5167000 	 0.2347000 	 0.0274000 	 3.0146000 	 0.1490000 	 0.5571000
8.3000000 	 -1.0000000 	 -2.5000000 	 1.9741000 	 0.3069000 	 0.0451000 	 5.3888000 	 0.2565000 	 0.3175000
8.3000000 	 -1.1250000 	 -2.5000000 	 2.0000000 	 0.3114000 	 0.0461000 	 5.4545000 	 0.1936000 	 0.3196000
8.3000000 	 -1.2500000 	 -2.5000000 	 2.0196000 	 0.3149000 	 0.0470000 	 5.5047000 	 0.1460000 	 0.3210000
8.3000000 	 -1.3750000 	 -2.5000000 	 2.0353000 	 0.3176000 	 0.0476000 	 5.5443000 	 0.1099000 	 0.3223000
8.3000000 	 -1.5000000 	 -2.5000000 	 2.0466000 	 0.3196000 	 0.0481000 	 5.5734000 	 0.0827000 	 0.3231000
8.3000000 	 -1.0000000 	 -2.7500000 	 2.7063000 	 0.2572000 	 0.0311000 	 4.0812000 	 0.3752000 	 0.4426000
8.3000000 	 -1.1250000 	 -2.7500000 	 2.7473000 	 0.2615000 	 0.0319000 	 4.1375000 	 0.2836000 	 0.4457000
8.3000000 	 -1.2500000 	 -2.7500000 	 2.7782000 	 0.2647000 	 0.0326000 	 4.1806000 	 0.2139000 	 0.4480000
8.3000000 	 -1.3750000 	 -2.7500000 	 2.8007000 	 0.2671000 	 0.0331000 	 4.2130000 	 0.1611000 	 0.4498000
8.3000000 	 -1.5000000 	 -2.7500000 	 2.8185000 	 0.2690000 	 0.0335000 	 4.2379000 	 0.1212000 	 0.4511000
8.3000000 	 -1.0000000 	 -3.0000000 	 3.5010000 	 0.2065000 	 0.0190000 	 2.7168000 	 0.5285000 	 0.6116000
8.3000000 	 -1.1250000 	 -3.0000000 	 3.5622000 	 0.2105000 	 0.0196000 	 2.7613000 	 0.4000000 	 0.6165000
8.3000000 	 -1.2500000 	 -3.0000000 	 3.6093000 	 0.2135000 	 0.0201000 	 2.7956000 	 0.3021000 	 0.6202000
8.3000000 	 -1.3750000 	 -3.0000000 	 3.6450000 	 0.2158000 	 0.0204000 	 2.8214000 	 0.2277000 	 0.6230000
8.3000000 	 -1.5000000 	 -3.0000000 	 3.6722000 	 0.2176000 	 0.0207000 	 2.8413000 	 0.1714000 	 0.6252000
8.4000000 	 -1.0000000 	 -2.5000000 	 2.0658000 	 0.2733000 	 0.0323000 	 4.9763000 	 0.2915000 	 0.3482000
8.4000000 	 -1.1250000 	 -2.5000000 	 2.0999000 	 0.2780000 	 0.0331000 	 5.0447000 	 0.2205000 	 0.3511000
8.4000000 	 -1.2500000 	 -2.5000000 	 2.1253000 	 0.2816000 	 0.0338000 	 5.0972000 	 0.1664000 	 0.3532000
8.4000000 	 -1.3750000 	 -2.5000000 	 2.1442000 	 0.2843000 	 0.0343000 	 5.1362000 	 0.1254000 	 0.3548000
8.4000000 	 -1.5000000 	 -2.5000000 	 2.1594000 	 0.2864000 	 0.0347000 	 5.1666000 	 0.0944000 	 0.3560000
8.4000000 	 -1.0000000 	 -2.7500000 	 2.7679000 	 0.2262000 	 0.0218000 	 3.7048000 	 0.4222000 	 0.4847000
8.4000000 	 -1.1250000 	 -2.7500000 	 2.8198000 	 0.2307000 	 0.0225000 	 3.7644000 	 0.3198000 	 0.4891000
8.4000000 	 -1.2500000 	 -2.7500000 	 2.8590000 	 0.2341000 	 0.0230000 	 3.8095000 	 0.2416000 	 0.4923000
8.4000000 	 -1.3750000 	 -2.7500000 	 2.8886000 	 0.2367000 	 0.0234000 	 3.8438000 	 0.1822000 	 0.4947000
8.4000000 	 -1.5000000 	 -2.7500000 	 2.9113000 	 0.2387000 	 0.0237000 	 3.8700000 	 0.1372000 	 0.4966000
8.4000000 	 -1.0000000 	 -3.0000000 	 3.4838000 	 0.1785000 	 0.0130000 	 2.4161000 	 0.5856000 	 0.6684000
8.4000000 	 -1.1250000 	 -3.0000000 	 3.5606000 	 0.1827000 	 0.0135000 	 2.4628000 	 0.4444000 	 0.6752000
8.4000000 	 -1.2500000 	 -3.0000000 	 3.6189000 	 0.1860000 	 0.0139000 	 2.4994000 	 0.3362000 	 0.6804000
8.4000000 	 -1.3750000 	 -3.0000000 	 3.6640000 	 0.1884000 	 0.0142000 	 2.5273000 	 0.2538000 	 0.6844000
