#Cloudy 17.00 models results grids
# O/H: 8.1 - 9.0, log U: -4.0 - -1.0, alpha_OX = -2.0 - -1.0
# SED: AGN doubled peak power law, stopping criterion = 2% free electrons w/ dust grains
#plane-parallel geometry
12+log(O/H) a_ox log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
9.0 -1.60 -3.75 0.0653 0.0000 0.1819 0.0091 0.5656 0.0000 0.0000 0.4311 0.4332 0.0000 0.0024 0.4410 0.3080 0.0454 0.1546 0.0548 0.0076
9.0 -1.60 -3.50 0.0741 0.0000 0.2243 0.0196 0.5851 0.0000 0.0000 0.6879 0.5772 0.0000 0.0078 0.6047 0.4805 0.0719 0.2447 0.0674 0.0100
9.0 -1.60 -3.25 0.0520 0.0000 0.2495 0.0675 0.4763 0.0000 0.0000 0.8778 0.8013 0.0000 0.0455 0.8273 1.1006 0.1752 0.5635 0.0595 0.0088
9.0 -1.60 -3.00 0.0342 0.0013 0.2663 0.2005 0.3704 0.0025 0.0016 1.0507 1.0146 0.0017 0.1775 1.0383 2.0098 0.3314 1.0243 0.0464 0.0068
9.0 -1.60 -2.75 0.0217 0.0036 0.2700 0.4931 0.2705 0.0069 0.0064 1.2002 1.1585 0.0066 0.4495 1.1786 2.8909 0.4824 1.4442 0.0326 0.0048
9.0 -1.60 -2.50 0.0134 0.0091 0.2599 1.0356 0.1841 0.0171 0.0205 1.3223 1.2122 0.0212 0.8538 1.2275 3.5623 0.5941 1.7207 0.0216 0.0032
9.0 -1.60 -2.25 0.0083 0.0205 0.2370 1.8641 0.1192 0.0381 0.0570 1.4094 1.1727 0.0591 1.3736 1.1833 3.9834 0.6606 1.8434 0.0142 0.0021
9.0 -1.60 -2.00 0.0057 0.0406 0.2060 2.8743 0.0773 0.0743 0.1458 1.4580 1.0577 0.1527 2.0373 1.0656 4.1902 0.6877 1.8530 0.0096 0.0015
9.0 -1.60 -1.75 0.0089 0.0719 0.1726 3.8139 0.0677 0.1294 0.3529 1.4735 0.9117 0.3740 2.9275 0.9307 4.2209 0.6782 1.7929 0.0082 0.0016
9.0 -1.60 -1.50 0.0155 0.1182 0.1412 4.4159 0.0773 0.2087 0.8114 1.4509 0.7629 0.8718 4.2136 0.7967 4.1307 0.6381 1.7015 0.0091 0.0022
9.0 -1.60 -1.25 0.0263 0.1829 0.1144 4.4360 0.1028 0.3151 1.7519 1.3822 0.6346 1.8903 6.0412 0.6872 3.8994 0.5636 1.5805 0.0119 0.0032
9.0 -1.60 -1.00 0.0424 0.2609 0.0947 3.8387 0.1440 0.4363 3.3385 1.2665 0.5455 3.5912 8.3108 0.6235 3.4695 0.4558 1.4108 0.0169 0.0047
9.0 -1.40 -4.00 0.1378 0.0000 0.2041 0.0045 0.7464 0.0000 0.0000 0.6950 0.3451 0.0000 0.0000 0.3977 0.0987 0.0123 0.0527 0.0849 0.0137
9.0 -1.40 -3.75 0.1089 0.0000 0.2315 0.0142 0.6112 0.0000 0.0000 0.9052 0.5060 0.0000 0.0038 0.5655 0.2721 0.0344 0.1422 0.0826 0.0132
9.0 -1.40 -3.50 0.0819 0.0000 0.2581 0.0497 0.4766 0.0000 0.0000 1.1003 0.7237 0.0000 0.0276 0.7870 0.7163 0.0966 0.3737 0.0775 0.0122
9.0 -1.40 -3.25 0.0588 0.0013 0.2808 0.1668 0.3615 0.0026 0.0023 1.2652 0.9735 0.0024 0.1567 1.0385 1.5664 0.2302 0.8214 0.0665 0.0104
9.0 -1.40 -3.00 0.0422 0.0043 0.2898 0.4716 0.2709 0.0080 0.0122 1.3836 1.1789 0.0127 0.5640 1.2472 2.5887 0.4055 1.3474 0.0505 0.0081
9.0 -1.40 -2.75 0.0343 0.0126 0.2802 1.0865 0.2073 0.0230 0.0499 1.4644 1.2858 0.0522 1.3358 1.3656 3.3828 0.5500 1.7247 0.0367 0.0063
9.0 -1.40 -2.50 0.0353 0.0318 0.2523 2.0352 0.1780 0.0575 0.1605 1.5086 1.2812 0.1692 2.4153 1.3850 3.8297 0.6342 1.8923 0.0288 0.0056
9.0 -1.40 -2.25 0.0416 0.0672 0.2153 3.0912 0.1776 0.1199 0.4271 1.5081 1.1802 0.4549 3.7422 1.3087 3.9890 0.6616 1.8982 0.0266 0.0062
9.0 -1.40 -2.00 0.0501 0.1212 0.1780 3.8474 0.1909 0.2128 0.9903 1.4643 1.0217 1.0686 5.3773 1.1654 3.9414 0.6412 1.8083 0.0282 0.0073
9.0 -1.40 -1.75 0.0611 0.1940 0.1451 3.9449 0.2125 0.3332 2.0820 1.3808 0.8571 2.2544 7.4416 1.0124 3.7051 0.5750 1.6554 0.0317 0.0085
9.0 -1.40 -1.50 0.0763 0.2785 0.1206 3.3394 0.2446 0.4651 3.8638 1.2667 0.7318 4.1738 9.8812 0.9023 3.2260 0.4633 1.4309 0.0365 0.0098
9.0 -1.40 -1.25 0.1048 0.3339 0.1077 2.3811 0.3178 0.5411 5.8633 1.1403 0.6867 6.3370 11.4946 0.8909 2.4472 0.3260 1.1110 0.0444 0.0117
9.0 -1.40 -1.00 0.1539 0.2926 0.1056 1.5207 0.4652 0.4621 6.6454 1.0833 0.7333 7.2870 10.3442 0.9934 1.5604 0.2080 0.7440 0.0554 0.0141
9.0 -1.20 -4.00 0.1652 0.0000 0.2666 0.0100 0.7058 0.0000 0.0000 1.3199 0.5464 0.0000 0.0014 0.6830 0.1421 0.0167 0.0788 0.1099 0.0196
9.0 -1.20 -3.75 0.1352 0.0000 0.2914 0.0314 0.5382 0.0000 0.0000 1.5084 0.7689 0.0000 0.0106 0.9278 0.3966 0.0474 0.2150 0.1066 0.0187
9.0 -1.20 -3.50 0.1097 0.0000 0.3143 0.1088 0.4096 0.0017 0.0015 1.6545 1.0465 0.0016 0.0802 1.2270 1.0249 0.1328 0.5543 0.0990 0.0173
9.0 -1.20 -3.25 0.0920 0.0032 0.3296 0.3484 0.3280 0.0058 0.0099 1.7489 1.3260 0.0105 0.4205 1.5335 2.0461 0.2940 1.1052 0.0846 0.0152
9.0 -1.20 -3.00 0.0868 0.0104 0.3272 0.9165 0.2976 0.0186 0.0536 1.7892 1.5299 0.0572 1.3588 1.7831 2.9771 0.4637 1.5896 0.0694 0.0136
9.0 -1.20 -2.75 0.0908 0.0310 0.3010 1.8981 0.3049 0.0547 0.2205 1.7648 1.5937 0.2374 2.9951 1.8964 3.4714 0.5697 1.8159 0.0613 0.0136
9.0 -1.20 -2.50 0.0986 0.0751 0.2581 3.0207 0.3302 0.1312 0.6820 1.6767 1.5014 0.7399 5.1394 1.8309 3.5776 0.6035 1.8209 0.0601 0.0148
9.0 -1.20 -2.25 0.1060 0.1447 0.2134 3.6949 0.3500 0.2490 1.6584 1.5461 1.3028 1.8035 7.5636 1.6285 3.4267 0.5763 1.6937 0.0616 0.0160
9.0 -1.20 -2.00 0.1127 0.2329 0.1747 3.5006 0.3584 0.3919 3.3188 1.3999 1.0842 3.6056 10.1784 1.3894 3.0594 0.4949 1.4788 0.0626 0.0163
9.0 -1.20 -1.75 0.1267 0.3161 0.1470 2.6319 0.3844 0.5176 5.4390 1.2550 0.9305 5.8992 12.4247 1.2260 2.4273 0.3688 1.1713 0.0642 0.0165
9.0 -1.20 -1.50 0.1556 0.3282 0.1313 1.7291 0.4604 0.5220 6.8647 1.1543 0.8732 7.4957 12.2481 1.1792 1.6230 0.2400 0.8034 0.0680 0.0172
9.0 -1.20 -1.25 0.2073 0.2425 0.1244 1.0984 0.6259 0.3781 6.4210 1.1605 0.9053 7.1364 9.2518 1.2437 0.9541 0.1480 0.4905 0.0734 0.0182
9.0 -1.20 -1.00 0.2908 0.1462 0.1251 0.6777 0.9111 0.2257 4.6834 1.2546 1.0440 5.2598 5.9725 1.4365 0.5335 0.0901 0.2839 0.0795 0.0193
9.0 -1.00 -4.00 0.2007 0.0000 0.3293 0.0155 0.6969 0.0000 0.0000 1.8905 0.8131 0.0000 0.0022 1.0731 0.1635 0.0197 0.0947 0.1389 0.0263
9.0 -1.00 -3.75 0.1707 0.0000 0.3482 0.0468 0.5305 0.0000 0.0000 2.0117 1.0900 0.0000 0.0168 1.3895 0.4528 0.0548 0.2546 0.1337 0.0249
9.0 -1.00 -3.50 0.1495 0.0013 0.3652 0.1550 0.4310 0.0024 0.0027 2.0915 1.4114 0.0029 0.1252 1.7581 1.1395 0.1488 0.6345 0.1240 0.0233
9.0 -1.00 -3.25 0.1394 0.0045 0.3739 0.4745 0.3933 0.0079 0.0181 2.1227 1.7121 0.0195 0.6330 2.1195 2.1511 0.3112 1.1882 0.1091 0.0216
9.0 -1.00 -3.00 0.1418 0.0150 0.3644 1.1956 0.4143 0.0263 0.1025 2.0921 1.9058 0.1117 1.9925 2.3855 2.9423 0.4626 1.6018 0.0969 0.0212
9.0 -1.00 -2.75 0.1479 0.0457 0.3286 2.3100 0.4560 0.0788 0.4364 1.9738 1.9019 0.4764 4.3134 2.4184 3.2369 0.5389 1.7257 0.0922 0.0222
9.0 -1.00 -2.50 0.1490 0.1086 0.2762 3.3164 0.4703 0.1851 1.3290 1.7810 1.6999 1.4515 7.2475 2.1893 3.1564 0.5422 1.6420 0.0903 0.0228
9.0 -1.00 -2.25 0.1488 0.1987 0.2244 3.5016 0.4647 0.3328 2.9776 1.5691 1.4120 3.2509 10.2811 1.8464 2.8215 0.4821 1.4350 0.0870 0.0223
9.0 -1.00 -2.00 0.1530 0.2913 0.1826 2.7720 0.4624 0.4765 5.1156 1.3778 1.1613 5.5781 12.7775 1.5458 2.2641 0.3716 1.1398 0.0828 0.0210
9.0 -1.00 -1.75 0.1689 0.3257 0.1538 1.8468 0.4956 0.5180 6.6796 1.2391 1.0130 7.3162 12.9003 1.3692 1.5576 0.2480 0.7930 0.0800 0.0200
9.0 -1.00 -1.50 0.2081 0.2561 0.1368 1.1830 0.6201 0.3994 6.4846 1.2067 0.9714 7.2129 9.9028 1.3294 0.9514 0.1553 0.4965 0.0799 0.0197
9.0 -1.00 -1.25 0.2758 0.1588 0.1296 0.7405 0.8523 0.2452 4.9489 1.2589 1.0408 5.5615 6.4532 1.4270 0.5520 0.0961 0.2958 0.0818 0.0198
9.0 -1.00 -1.00 0.3715 0.0898 0.1317 0.4328 1.1720 0.1378 3.0771 1.3230 1.2335 3.4718 3.8593 1.6441 0.3141 0.0588 0.1723 0.0838 0.0199
