#Cloudy 17.00 models results grids
# O/H: 8.1 - 9.0, log U: -4.0 - -1.0, alpha_OX = -2.0 - -1.0
# SED: AGN doubled peak power law, stopping criterion = 98% free electrons without dust grains
#plane-parallel geometry
12+log(O/H) a_ox log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
8.4 -1.20 -2.50 0.0000 0.0355 0.0543 1.3058 0.0083 0.0571 0.3724 0.3858 0.3195 0.4154 2.7539 0.3171 1.4586 0.2453 0.8377 0.0018 0.0000
8.4 -1.20 -2.25 0.0000 0.0633 0.0364 1.4288 0.0046 0.1006 0.7683 0.3444 0.2161 0.8632 3.5393 0.2135 1.3899 0.2183 0.7829 0.0000 0.0000
8.4 -1.20 -2.00 0.0000 0.0906 0.0233 1.1798 0.0025 0.1424 1.1646 0.3148 0.1309 1.3221 3.9091 0.1291 1.2994 0.1746 0.7087 0.0000 0.0000
8.4 -1.20 -1.75 0.0000 0.1066 0.0147 0.8751 0.0014 0.1657 1.3810 0.2984 0.0812 1.5851 3.7853 0.0800 1.2028 0.1249 0.6254 0.0000 0.0000
8.4 -1.20 -1.50 0.0000 0.0978 0.0095 0.7472 0.0000 0.1509 1.3362 0.2893 0.0551 1.5502 3.2192 0.0542 1.1047 0.0811 0.5392 0.0000 0.0000
8.4 -1.20 -1.25 0.0000 0.0719 0.0067 0.7675 0.0000 0.1107 1.1031 0.2834 0.0388 1.2782 2.4752 0.0382 1.0148 0.0502 0.4575 0.0000 0.0000
8.4 -1.20 -1.00 0.0000 0.0501 0.0048 0.8323 0.0000 0.0777 0.7963 0.2797 0.0258 0.8999 1.7076 0.0253 0.9352 0.0309 0.3825 0.0000 0.0000
8.4 -1.00 -4.00 0.0237 0.0000 0.0806 0.0109 0.0962 0.0000 0.0000 0.3526 0.2214 0.0000 0.0026 0.2308 0.1043 0.0161 0.0627 0.0279 0.0040
8.4 -1.00 -3.75 0.0157 0.0000 0.0877 0.0354 0.0612 0.0000 0.0000 0.4044 0.3021 0.0000 0.0200 0.3095 0.2821 0.0438 0.1678 0.0254 0.0036
8.4 -1.00 -3.50 0.0098 0.0000 0.0930 0.1100 0.0365 0.0013 0.0021 0.4400 0.3797 0.0023 0.1353 0.3840 0.6459 0.1027 0.3821 0.0199 0.0028
8.4 -1.00 -3.25 0.0062 0.0026 0.0979 0.3080 0.0244 0.0042 0.0125 0.4738 0.4414 0.0139 0.5564 0.4432 1.1988 0.1902 0.7046 0.0122 0.0017
8.4 -1.00 -3.00 0.0032 0.0080 0.0900 0.6649 0.0145 0.0130 0.0650 0.4557 0.4402 0.0723 1.4674 0.4385 1.4312 0.2385 0.8392 0.0062 0.0000
8.4 -1.00 -2.75 0.0014 0.0232 0.0701 1.1334 0.0082 0.0372 0.2614 0.3994 0.3745 0.2916 2.8027 0.3704 1.4143 0.2457 0.8270 0.0030 0.0000
8.4 -1.00 -2.50 0.0000 0.0521 0.0467 1.4316 0.0044 0.0827 0.7211 0.3241 0.2639 0.8100 4.0584 0.2595 1.2753 0.2223 0.7409 0.0015 0.0000
8.4 -1.00 -2.25 0.0000 0.0869 0.0285 1.2623 0.0023 0.1362 1.3430 0.2591 0.1512 1.5241 4.7968 0.1481 1.1120 0.1795 0.6379 0.0000 0.0000
8.4 -1.00 -2.00 0.0000 0.1109 0.0170 0.8139 0.0012 0.1717 1.7722 0.2209 0.0795 2.0339 4.7403 0.0778 0.9706 0.1293 0.5438 0.0000 0.0000
8.4 -1.00 -1.75 0.0000 0.1065 0.0100 0.5130 0.0000 0.1628 1.8043 0.2008 0.0461 2.0955 3.9997 0.0452 0.8541 0.0831 0.4607 0.0000 0.0000
8.4 -1.00 -1.50 0.0000 0.0756 0.0063 0.4129 0.0000 0.1146 1.5016 0.1912 0.0316 1.7580 3.0022 0.0310 0.7650 0.0494 0.3908 0.0000 0.0000
8.4 -1.00 -1.25 0.0000 0.0507 0.0046 0.4297 0.0000 0.0772 1.0893 0.1878 0.0234 1.2467 2.1064 0.0229 0.7051 0.0286 0.3333 0.0000 0.0000
8.4 -1.00 -1.00 0.0000 0.0379 0.0035 0.5082 0.0000 0.0581 0.6775 0.1957 0.0161 0.7594 1.2786 0.0157 0.6824 0.0170 0.2884 0.0000 0.0000
8.7 -2.00 -4.00 0.0577 0.0000 0.1117 0.0000 0.3510 0.0000 0.0000 0.1128 0.1785 0.0000 0.0000 0.1855 0.0510 0.0103 0.0279 0.0323 0.0046
8.7 -2.00 -3.75 0.0407 0.0000 0.1301 0.0028 0.3188 0.0000 0.0000 0.1839 0.2713 0.0000 0.0000 0.2789 0.1443 0.0295 0.0788 0.0312 0.0044
8.7 -2.00 -3.50 0.0345 0.0000 0.1649 0.0108 0.3246 0.0000 0.0000 0.3044 0.4244 0.0000 0.0037 0.4335 0.4066 0.0794 0.2197 0.0324 0.0045
8.7 -2.00 -3.25 0.0249 0.0000 0.1781 0.0290 0.2769 0.0000 0.0000 0.4015 0.5352 0.0000 0.0131 0.5454 0.7653 0.1457 0.4141 0.0275 0.0039
8.7 -2.00 -3.00 0.0165 0.0000 0.1903 0.0767 0.2229 0.0000 0.0000 0.5116 0.6447 0.0000 0.0391 0.6554 1.2935 0.2390 0.6958 0.0202 0.0028
8.7 -2.00 -2.75 0.0103 0.0000 0.1918 0.1736 0.1628 0.0000 0.0000 0.6030 0.7044 0.0000 0.0773 0.7145 1.7649 0.3141 0.9344 0.0130 0.0018
8.7 -2.00 -2.50 0.0061 0.0000 0.1881 0.3599 0.1108 0.0014 0.0000 0.6842 0.7306 0.0000 0.1196 0.7392 2.1367 0.3667 1.0981 0.0076 0.0011
8.7 -2.00 -2.25 0.0035 0.0016 0.1784 0.6735 0.0719 0.0030 0.0000 0.7474 0.7189 0.0000 0.1583 0.7252 2.3690 0.3941 1.1632 0.0044 0.0000
8.7 -2.00 -2.00 0.0019 0.0031 0.1611 1.1475 0.0447 0.0056 0.0020 0.7896 0.6640 0.0021 0.1958 0.6670 2.4823 0.4019 1.1464 0.0023 0.0000
8.7 -2.00 -1.75 0.0000 0.0052 0.1383 1.7570 0.0276 0.0093 0.0040 0.8169 0.5749 0.0043 0.2324 0.5745 2.4882 0.3942 1.0676 0.0013 0.0000
8.7 -2.00 -1.50 0.0000 0.0076 0.1116 2.4424 0.0170 0.0136 0.0082 0.8341 0.4642 0.0088 0.2711 0.4610 2.4082 0.3764 0.9528 0.0000 0.0000
8.7 -2.00 -1.25 0.0000 0.0099 0.0841 3.1186 0.0104 0.0177 0.0161 0.8451 0.3485 0.0174 0.3111 0.3439 2.2565 0.3542 0.8207 0.0000 0.0000
8.7 -2.00 -1.00 0.0000 0.0119 0.0592 3.7040 0.0063 0.0211 0.0301 0.8526 0.2438 0.0327 0.3468 0.2393 2.0466 0.3312 0.6853 0.0000 0.0000
8.7 -1.80 -4.00 0.0575 0.0000 0.1129 0.0010 0.3434 0.0000 0.0000 0.1305 0.1816 0.0000 0.0000 0.1887 0.0548 0.0106 0.0300 0.0325 0.0046
8.7 -1.80 -3.75 0.0405 0.0000 0.1314 0.0039 0.3064 0.0000 0.0000 0.2091 0.2758 0.0000 0.0000 0.2836 0.1549 0.0306 0.0846 0.0314 0.0044
8.7 -1.80 -3.50 0.0342 0.0000 0.1663 0.0148 0.3054 0.0000 0.0000 0.3399 0.4302 0.0000 0.0060 0.4396 0.4366 0.0823 0.2365 0.0325 0.0046
8.7 -1.80 -3.25 0.0245 0.0000 0.1799 0.0394 0.2562 0.0000 0.0000 0.4403 0.5436 0.0000 0.0218 0.5539 0.8263 0.1522 0.4481 0.0273 0.0038
8.7 -1.80 -3.00 0.0159 0.0000 0.1892 0.1009 0.2005 0.0000 0.0000 0.5408 0.6443 0.0000 0.0659 0.6550 1.3608 0.2449 0.7338 0.0196 0.0027
8.7 -1.80 -2.75 0.0098 0.0011 0.1913 0.2282 0.1460 0.0020 0.0000 0.6305 0.7073 0.0000 0.1374 0.7174 1.8500 0.3233 0.9820 0.0124 0.0017
8.7 -1.80 -2.50 0.0058 0.0025 0.1860 0.4615 0.0990 0.0045 0.0021 0.7055 0.7285 0.0022 0.2205 0.7373 2.2045 0.3743 1.1365 0.0074 0.0010
8.7 -1.80 -2.25 0.0032 0.0053 0.1721 0.8444 0.0631 0.0095 0.0050 0.7612 0.7046 0.0053 0.3077 0.7109 2.4278 0.4010 1.1965 0.0041 0.0000
8.7 -1.80 -2.00 0.0017 0.0099 0.1513 1.3749 0.0390 0.0176 0.0110 0.7981 0.6378 0.0118 0.3942 0.6412 2.5255 0.4063 1.1714 0.0022 0.0000
8.7 -1.80 -1.75 0.0000 0.0162 0.1254 2.0064 0.0237 0.0287 0.0231 0.8210 0.5391 0.0251 0.4837 0.5395 2.5261 0.3959 1.0895 0.0012 0.0000
8.7 -1.80 -1.50 0.0000 0.0233 0.0977 2.6531 0.0144 0.0411 0.0464 0.8348 0.4261 0.0505 0.5761 0.4241 2.4420 0.3746 0.9710 0.0000 0.0000
8.7 -1.80 -1.25 0.0000 0.0296 0.0716 3.2467 0.0087 0.0518 0.0865 0.8432 0.3144 0.0944 0.6638 0.3113 2.2876 0.3484 0.8361 0.0000 0.0000
8.7 -1.80 -1.00 0.0000 0.0337 0.0495 3.7332 0.0052 0.0583 0.1450 0.8482 0.2174 0.1585 0.7273 0.2143 2.0728 0.3218 0.6976 0.0000 0.0000
8.7 -1.60 -4.00 0.0570 0.0000 0.1166 0.0021 0.3217 0.0000 0.0000 0.1812 0.1912 0.0000 0.0000 0.1988 0.0662 0.0118 0.0365 0.0332 0.0047
8.7 -1.60 -3.75 0.0400 0.0000 0.1356 0.0076 0.2734 0.0000 0.0000 0.2772 0.2897 0.0000 0.0022 0.2980 0.1866 0.0339 0.1025 0.0321 0.0045
8.7 -1.60 -3.50 0.0326 0.0000 0.1719 0.0286 0.2553 0.0000 0.0000 0.4350 0.4548 0.0000 0.0158 0.4648 0.5449 0.0955 0.2974 0.0325 0.0046
8.7 -1.60 -3.25 0.0234 0.0000 0.1851 0.0728 0.2071 0.0000 0.0000 0.5332 0.5683 0.0000 0.0552 0.5791 1.0018 0.1717 0.5469 0.0268 0.0038
8.7 -1.60 -3.00 0.0147 0.0015 0.1925 0.1829 0.1556 0.0026 0.0015 0.6215 0.6656 0.0016 0.1689 0.6764 1.5897 0.2713 0.8629 0.0183 0.0026
8.7 -1.60 -2.75 0.0088 0.0037 0.1907 0.3997 0.1103 0.0066 0.0053 0.6923 0.7174 0.0057 0.3526 0.7276 2.0609 0.3486 1.1021 0.0112 0.0016
8.7 -1.60 -2.50 0.0050 0.0088 0.1778 0.7715 0.0727 0.0156 0.0154 0.7460 0.7162 0.0167 0.5770 0.7248 2.3693 0.3951 1.2320 0.0065 0.0000
8.7 -1.60 -2.25 0.0026 0.0185 0.1549 1.3084 0.0450 0.0324 0.0385 0.7814 0.6602 0.0419 0.8218 0.6665 2.5439 0.4152 1.2665 0.0035 0.0000
8.7 -1.60 -2.00 0.0013 0.0333 0.1263 1.9262 0.0269 0.0581 0.0857 0.8012 0.5620 0.0937 1.0747 0.5658 2.6089 0.4125 1.2248 0.0018 0.0000
8.7 -1.60 -1.75 0.0000 0.0520 0.0966 2.4873 0.0159 0.0898 0.1711 0.8115 0.4465 0.1876 1.3252 0.4481 2.5846 0.3911 1.1292 0.0000 0.0000
8.7 -1.60 -1.50 0.0000 0.0708 0.0704 2.9222 0.0094 0.1210 0.3018 0.8169 0.3355 0.3316 1.5560 0.3355 2.4835 0.3567 1.0006 0.0000 0.0000
8.7 -1.60 -1.25 0.0000 0.0834 0.0497 3.2630 0.0056 0.1410 0.4614 0.8189 0.2403 0.5068 1.7092 0.2394 2.3090 0.3166 0.8541 0.0000 0.0000
8.7 -1.60 -1.00 0.0000 0.0844 0.0342 3.5748 0.0033 0.1406 0.6072 0.8177 0.1636 0.6654 1.6779 0.1624 2.0719 0.2787 0.7039 0.0000 0.0000
8.7 -1.40 -4.00 0.0558 0.0000 0.1267 0.0051 0.2758 0.0000 0.0000 0.2946 0.2180 0.0000 0.0000 0.2271 0.0947 0.0148 0.0528 0.0351 0.0050
8.7 -1.40 -3.75 0.0388 0.0000 0.1464 0.0177 0.2128 0.0000 0.0000 0.4105 0.3274 0.0000 0.0068 0.3369 0.2650 0.0425 0.1474 0.0338 0.0048
8.7 -1.40 -3.50 0.0307 0.0000 0.1829 0.0652 0.1792 0.0011 0.0000 0.5859 0.5030 0.0000 0.0500 0.5140 0.7634 0.1196 0.4224 0.0329 0.0046
8.7 -1.40 -3.25 0.0205 0.0017 0.1955 0.1702 0.1324 0.0030 0.0025 0.6737 0.6236 0.0027 0.1867 0.6348 1.3870 0.2193 0.7676 0.0250 0.0035
8.7 -1.40 -3.00 0.0123 0.0047 0.1981 0.4076 0.0940 0.0082 0.0111 0.7299 0.7072 0.0121 0.5287 0.7178 1.9911 0.3238 1.0965 0.0159 0.0022
8.7 -1.40 -2.75 0.0067 0.0127 0.1846 0.8502 0.0626 0.0221 0.0418 0.7583 0.7237 0.0457 1.0814 0.7330 2.3851 0.3949 1.2961 0.0089 0.0012
8.7 -1.40 -2.50 0.0034 0.0305 0.1561 1.4858 0.0391 0.0523 0.1248 0.7676 0.6668 0.1367 1.7416 0.6741 2.5777 0.4267 1.3659 0.0049 0.0000
8.7 -1.40 -2.25 0.0016 0.0605 0.1199 2.1548 0.0228 0.1028 0.3010 0.7589 0.5464 0.3305 2.4441 0.5513 2.6403 0.4257 1.3443 0.0025 0.0000
8.7 -1.40 -2.00 0.0000 0.0999 0.0861 2.5716 0.0130 0.1678 0.5923 0.7469 0.4074 0.6520 3.0939 0.4103 2.6196 0.3963 1.2620 0.0012 0.0000
8.7 -1.40 -1.75 0.0000 0.1404 0.0598 2.6351 0.0074 0.2331 0.9615 0.7390 0.2910 1.0596 3.5961 0.2924 2.5331 0.3439 1.1373 0.0000 0.0000
8.7 -1.40 -1.50 0.0000 0.1684 0.0409 2.6089 0.0042 0.2762 1.3141 0.7316 0.2048 1.4476 3.7829 0.2052 2.3749 0.2768 0.9827 0.0000 0.0000
8.7 -1.40 -1.25 0.0000 0.1638 0.0289 2.7363 0.0025 0.2655 1.4968 0.7237 0.1441 1.6555 3.3238 0.1440 2.1581 0.2127 0.8173 0.0000 0.0000
8.7 -1.40 -1.00 0.0000 0.1234 0.0208 2.9693 0.0015 0.1990 1.4652 0.7135 0.0974 1.6203 2.3850 0.0971 1.9019 0.1659 0.6589 0.0000 0.0000
8.7 -1.20 -4.00 0.0544 0.0000 0.1476 0.0109 0.2207 0.0000 0.0000 0.4588 0.2755 0.0000 0.0024 0.2880 0.1403 0.0199 0.0799 0.0395 0.0056
8.7 -1.20 -3.75 0.0371 0.0000 0.1672 0.0371 0.1528 0.0000 0.0000 0.5728 0.4027 0.0000 0.0184 0.4148 0.3872 0.0567 0.2195 0.0374 0.0053
8.7 -1.20 -3.50 0.0238 0.0012 0.1828 0.1215 0.0972 0.0021 0.0020 0.6621 0.5405 0.0022 0.1290 0.5515 0.9154 0.1408 0.5198 0.0311 0.0044
8.7 -1.20 -3.25 0.0170 0.0039 0.2089 0.3524 0.0753 0.0067 0.0109 0.7839 0.6991 0.0119 0.5129 0.7101 1.8281 0.2805 1.0300 0.0230 0.0032
8.7 -1.20 -3.00 0.0094 0.0115 0.2022 0.8065 0.0490 0.0196 0.0521 0.7986 0.7500 0.0572 1.3738 0.7588 2.3684 0.3828 1.3280 0.0131 0.0018
8.7 -1.20 -2.75 0.0046 0.0328 0.1714 1.5402 0.0302 0.0553 0.2045 0.7704 0.7023 0.2248 2.7203 0.7081 2.5774 0.4318 1.4299 0.0067 0.0000
8.7 -1.20 -2.50 0.0021 0.0767 0.1266 2.3162 0.0173 0.1278 0.5947 0.7109 0.5660 0.6555 4.2550 0.5686 2.5676 0.4319 1.3969 0.0034 0.0000
8.7 -1.20 -2.25 0.0000 0.1392 0.0852 2.6562 0.0094 0.2292 1.2712 0.6447 0.3904 1.4038 5.6395 0.3909 2.4561 0.3923 1.2923 0.0017 0.0000
8.7 -1.20 -2.00 0.0000 0.2023 0.0558 2.3449 0.0052 0.3285 2.0456 0.5993 0.2482 2.2603 6.5009 0.2479 2.3088 0.3225 1.1559 0.0000 0.0000
8.7 -1.20 -1.75 0.0000 0.2422 0.0360 1.8821 0.0028 0.3877 2.6235 0.5713 0.1609 2.9063 6.4452 0.1604 2.1224 0.2358 0.9940 0.0000 0.0000
8.7 -1.20 -1.50 0.0000 0.2287 0.0246 1.7283 0.0016 0.3622 2.7548 0.5547 0.1127 3.0686 5.2426 0.1122 1.9162 0.1570 0.8272 0.0000 0.0000
8.7 -1.20 -1.25 0.0000 0.1686 0.0181 1.8508 0.0000 0.2666 2.5256 0.5412 0.0794 2.8097 3.5299 0.0790 1.7057 0.1018 0.6701 0.0000 0.0000
8.7 -1.20 -1.00 0.0000 0.1092 0.0133 2.0073 0.0000 0.1733 2.2860 0.5296 0.0518 2.4812 2.0673 0.0515 1.4905 0.0675 0.5299 0.0000 0.0000
8.7 -1.00 -4.00 0.0551 0.0000 0.1758 0.0168 0.1900 0.0000 0.0000 0.6135 0.3553 0.0000 0.0038 0.3726 0.1764 0.0247 0.1027 0.0463 0.0066
8.7 -1.00 -3.75 0.0368 0.0000 0.1947 0.0562 0.1231 0.0000 0.0000 0.7136 0.5017 0.0000 0.0298 0.5177 0.4839 0.0693 0.2797 0.0434 0.0062
8.7 -1.00 -3.50 0.0233 0.0018 0.2089 0.1815 0.0744 0.0030 0.0037 0.7858 0.6490 0.0041 0.2068 0.6620 1.1240 0.1690 0.6479 0.0351 0.0050
8.7 -1.00 -3.25 0.0147 0.0060 0.2193 0.5265 0.0493 0.0101 0.0232 0.8448 0.7596 0.0256 0.8960 0.7697 2.0945 0.3224 1.1957 0.0219 0.0031
8.7 -1.00 -3.00 0.0078 0.0181 0.2052 1.1570 0.0298 0.0303 0.1137 0.8265 0.7741 0.1253 2.3315 0.7796 2.5454 0.4162 1.4461 0.0115 0.0016
8.7 -1.00 -2.75 0.0035 0.0525 0.1630 2.0396 0.0170 0.0869 0.4484 0.7397 0.6701 0.4953 4.5033 0.6706 2.5618 0.4391 1.4433 0.0055 0.0000
8.7 -1.00 -2.50 0.0015 0.1183 0.1116 2.6705 0.0094 0.1938 1.2348 0.6254 0.4880 1.3669 6.6726 0.4858 2.3642 0.4080 1.3111 0.0029 0.0000
8.7 -1.00 -2.25 0.0000 0.2020 0.0689 2.5189 0.0049 0.3262 2.4141 0.5175 0.2926 2.6753 8.3465 0.2901 2.1002 0.3382 1.1343 0.0014 0.0000
8.7 -1.00 -2.00 0.0000 0.2629 0.0423 1.7787 0.0026 0.4179 3.3964 0.4506 0.1661 3.7750 8.5517 0.1645 1.8428 0.2468 0.9538 0.0000 0.0000
8.7 -1.00 -1.75 0.0000 0.2653 0.0266 1.2658 0.0015 0.4156 3.7310 0.4156 0.1052 4.1740 7.1520 0.1042 1.6144 0.1590 0.7861 0.0000 0.0000
8.7 -1.00 -1.50 0.0000 0.2045 0.0181 1.1527 0.0000 0.3182 3.4566 0.3946 0.0739 3.8745 4.9368 0.0733 1.4176 0.0948 0.6376 0.0000 0.0000
8.7 -1.00 -1.25 0.0000 0.1396 0.0137 1.2758 0.0000 0.2181 3.0323 0.3825 0.0526 3.3423 2.9706 0.0522 1.2559 0.0570 0.5121 0.0000 0.0000
8.7 -1.00 -1.00 0.0000 0.0929 0.0097 1.4094 0.0000 0.1457 2.9605 0.3836 0.0326 3.1116 1.7245 0.0324 1.1243 0.0354 0.4102 0.0000 0.0000
9.0 -2.00 -4.00 0.0764 0.0000 0.1315 0.0000 0.5825 0.0000 0.0000 0.1515 0.2398 0.0000 0.0000 0.2475 0.0772 0.0132 0.0393 0.0487 0.0068
9.0 -2.00 -3.75 0.0547 0.0000 0.1553 0.0029 0.5419 0.0000 0.0000 0.2510 0.3659 0.0000 0.0000 0.3722 0.2120 0.0370 0.1068 0.0467 0.0065
9.0 -2.00 -3.50 0.0373 0.0000 0.1806 0.0121 0.4790 0.0000 0.0000 0.4071 0.5432 0.0000 0.0047 0.5488 0.5518 0.1005 0.2795 0.0432 0.0060
9.0 -2.00 -3.25 0.0323 0.0000 0.2210 0.0374 0.4892 0.0000 0.0000 0.6057 0.7855 0.0000 0.0184 0.7889 1.1842 0.2112 0.5910 0.0417 0.0057
9.0 -2.00 -3.00 0.0225 0.0000 0.2385 0.0963 0.4141 0.0000 0.0000 0.7788 0.9673 0.0000 0.0529 0.9701 1.9098 0.3433 0.9496 0.0325 0.0045
9.0 -2.00 -2.75 0.0148 0.0000 0.2475 0.2187 0.3284 0.0000 0.0000 0.9457 1.1001 0.0000 0.1098 1.1013 2.6251 0.4666 1.2788 0.0227 0.0032
9.0 -2.00 -2.50 0.0090 0.0000 0.2466 0.4582 0.2390 0.0016 0.0000 1.0993 1.1708 0.0000 0.1795 1.1678 3.2313 0.5605 1.5114 0.0141 0.0020
9.0 -2.00 -2.25 0.0053 0.0017 0.2374 0.8741 0.1638 0.0033 0.0012 1.2254 1.1779 0.0012 0.2455 1.1686 3.6267 0.6147 1.5999 0.0083 0.0012
9.0 -2.00 -2.00 0.0030 0.0032 0.2195 1.5203 0.1076 0.0064 0.0024 1.3184 1.1205 0.0025 0.3031 1.1031 3.7994 0.6357 1.5604 0.0046 0.0000
9.0 -2.00 -1.75 0.0016 0.0053 0.1947 2.3993 0.0696 0.0106 0.0048 1.3821 1.0051 0.0049 0.3509 0.9795 3.7632 0.6310 1.4286 0.0025 0.0000
9.0 -2.00 -1.50 0.0000 0.0077 0.1636 3.4634 0.0444 0.0154 0.0094 1.4246 0.8438 0.0096 0.3940 0.8121 3.5614 0.6092 1.2481 0.0014 0.0000
9.0 -2.00 -1.25 0.0000 0.0759 0.0558 4.3064 0.0063 0.1650 0.3718 0.8296 0.3055 0.3738 11.0559 0.2965 1.2715 0.2933 0.5821 0.0000 0.0000
9.0 -2.00 -1.00 0.0000 0.1318 0.0307 4.4125 0.0028 0.2872 0.9147 0.6528 0.1727 0.9187 12.8700 0.1667 0.8315 0.2084 0.3720 0.0000 0.0000
9.0 -1.80 -4.00 0.0762 0.0000 0.1332 0.0011 0.5738 0.0000 0.0000 0.1766 0.2442 0.0000 0.0000 0.2521 0.0830 0.0137 0.0423 0.0491 0.0068
9.0 -1.80 -3.75 0.0545 0.0000 0.1572 0.0043 0.5259 0.0000 0.0000 0.2887 0.3727 0.0000 0.0000 0.3792 0.2279 0.0384 0.1151 0.0471 0.0065
9.0 -1.80 -3.50 0.0372 0.0000 0.1830 0.0168 0.4552 0.0000 0.0000 0.4592 0.5539 0.0000 0.0075 0.5597 0.5918 0.1045 0.3006 0.0434 0.0060
9.0 -1.80 -3.25 0.0328 0.0000 0.2239 0.0493 0.4626 0.0000 0.0000 0.6677 0.7960 0.0000 0.0281 0.8001 1.2404 0.2136 0.6214 0.0425 0.0059
9.0 -1.80 -3.00 0.0222 0.0000 0.2420 0.1317 0.3809 0.0000 0.0000 0.8512 0.9869 0.0000 0.0895 0.9906 2.0560 0.3590 1.0267 0.0322 0.0044
9.0 -1.80 -2.75 0.0141 0.0011 0.2502 0.3046 0.2950 0.0023 0.0000 1.0198 1.1219 0.0010 0.1986 1.1237 2.8448 0.4930 1.3908 0.0215 0.0030
9.0 -1.80 -2.50 0.0085 0.0026 0.2460 0.6233 0.2108 0.0052 0.0027 1.1598 1.1775 0.0027 0.3316 1.1757 3.4185 0.5821 1.6051 0.0132 0.0018
9.0 -1.80 -2.25 0.0049 0.0055 0.2329 1.1622 0.1419 0.0109 0.0063 1.2776 1.1670 0.0064 0.4690 1.1598 3.7859 0.6337 1.6773 0.0077 0.0011
9.0 -1.80 -2.00 0.0027 0.0105 0.2095 1.9633 0.0910 0.0206 0.0136 1.3628 1.0833 0.0139 0.6017 1.0694 3.9342 0.6523 1.6235 0.0042 0.0000
9.0 -1.80 -1.75 0.0014 0.0173 0.1796 2.9644 0.0575 0.0337 0.0281 1.4214 0.9439 0.0287 0.7229 0.9239 3.8804 0.6450 1.4813 0.0023 0.0000
9.0 -1.80 -1.50 0.0000 0.0248 0.1454 4.0759 0.0358 0.0477 0.0565 1.4604 0.7681 0.0580 0.8366 0.7444 3.6713 0.6210 1.2941 0.0012 0.0000
9.0 -1.80 -1.25 0.0000 0.0309 0.1108 5.1660 0.0219 0.0586 0.1080 1.4852 0.5837 0.1117 0.9305 0.5598 3.3370 0.5859 1.0883 0.0000 0.0000
9.0 -1.80 -1.00 0.0000 0.0347 0.0791 6.1173 0.0130 0.0644 0.1888 1.4982 0.4131 0.1970 0.9891 0.3924 2.9171 0.5411 0.8875 0.0000 0.0000
9.0 -1.60 -4.00 0.0758 0.0000 0.1385 0.0024 0.5484 0.0000 0.0000 0.2511 0.2580 0.0000 0.0000 0.2667 0.1006 0.0152 0.0516 0.0501 0.0070
9.0 -1.60 -3.75 0.0541 0.0000 0.1634 0.0086 0.4819 0.0000 0.0000 0.3953 0.3945 0.0000 0.0024 0.4020 0.2765 0.0430 0.1406 0.0482 0.0067
9.0 -1.60 -3.50 0.0368 0.0000 0.1904 0.0320 0.3940 0.0000 0.0000 0.5971 0.5876 0.0000 0.0180 0.5947 0.7137 0.1173 0.3659 0.0443 0.0061
9.0 -1.60 -3.25 0.0311 0.0000 0.2341 0.0994 0.3778 0.0012 0.0000 0.8507 0.8526 0.0000 0.0776 0.8581 1.5713 0.2530 0.7963 0.0416 0.0058
9.0 -1.60 -3.00 0.0210 0.0016 0.2515 0.2485 0.3041 0.0031 0.0021 1.0219 1.0414 0.0021 0.2273 1.0477 2.4604 0.4043 1.2430 0.0312 0.0043
9.0 -1.60 -2.75 0.0128 0.0041 0.2544 0.5663 0.2244 0.0078 0.0072 1.1668 1.1584 0.0074 0.5082 1.1634 3.2741 0.5428 1.6184 0.0198 0.0028
9.0 -1.60 -2.50 0.0073 0.0098 0.2417 1.1411 0.1524 0.0187 0.0205 1.2834 1.1822 0.0211 0.8721 1.1840 3.8266 0.6333 1.8164 0.0113 0.0016
9.0 -1.60 -2.25 0.0039 0.0208 0.2156 2.0059 0.0973 0.0395 0.0500 1.3707 1.1134 0.0514 1.2521 1.1113 4.1108 0.6767 1.8437 0.0062 0.0000
9.0 -1.60 -2.00 0.0020 0.0381 0.1805 3.0607 0.0597 0.0714 0.1095 1.4281 0.9686 0.1131 1.6135 0.9626 4.1784 0.6830 1.7486 0.0034 0.0000
9.0 -1.60 -1.75 0.0000 0.0596 0.1425 4.1051 0.0360 0.1103 0.2223 1.4638 0.7873 0.2321 1.9451 0.7783 4.0821 0.6628 1.5816 0.0018 0.0000
9.0 -1.60 -1.50 0.0000 0.0799 0.1070 5.0090 0.0216 0.1454 0.4090 1.4837 0.6053 0.4332 2.2256 0.5946 3.8383 0.6237 1.3717 0.0000 0.0000
9.0 -1.60 -1.25 0.0000 0.0921 0.0770 5.7845 0.0128 0.1643 0.6669 1.4896 0.4397 0.7134 2.4036 0.4289 3.4559 0.5716 1.1406 0.0000 0.0000
9.0 -1.60 -1.00 0.0000 0.0928 0.0533 6.4511 0.0074 0.1615 0.9542 1.4845 0.3001 1.0112 2.3888 0.2908 2.9853 0.5105 0.9154 0.0000 0.0000
9.0 -1.40 -4.00 0.0751 0.0000 0.1531 0.0061 0.4906 0.0000 0.0000 0.4301 0.2979 0.0000 0.0010 0.3087 0.1453 0.0192 0.0756 0.0532 0.0075
9.0 -1.40 -3.75 0.0531 0.0000 0.1799 0.0212 0.3944 0.0000 0.0000 0.6234 0.4555 0.0000 0.0077 0.4651 0.3993 0.0549 0.2065 0.0512 0.0071
