#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 100 kK
# SED: black body 
#plane-parallel geometry
#
12+log(O/H) T_eff log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
8.9 40000.00 -2.00 0.0093 0.0000 0.2711 0.2137 0.4692 0.0000 0.0000 0.4677 0.9695 0.0173 0.0027 1.5961 2.4840 1.1928 2.4316 0.0456 0.0129
8.9 40000.00 -1.75 0.0056 0.0000 0.2725 0.4065 0.3855 0.0000 0.0000 0.6148 0.9848 0.0174 0.0038 1.6119 3.0774 1.2992 2.7606 0.0299 0.0085
8.9 40000.00 -1.50 0.0034 0.0000 0.2703 0.7467 0.2940 0.0000 0.0000 0.7774 0.9713 0.0173 0.0053 1.5797 3.6084 1.3664 2.9662 0.0195 0.0056
8.9 45000.00 -4.00 0.0909 0.0000 0.1442 0.0000 0.5759 0.0000 0.0000 0.0359 0.2045 0.0088 0.0000 0.3527 0.0343 0.0212 0.0406 0.1734 0.0478
8.9 45000.00 -3.75 0.0694 0.0000 0.1736 0.0000 0.5934 0.0000 0.0000 0.0632 0.3114 0.0106 0.0000 0.5329 0.0973 0.0599 0.1138 0.1739 0.0471
8.9 45000.00 -3.50 0.0497 0.0000 0.1977 0.0031 0.5864 0.0000 0.0000 0.1072 0.4414 0.0122 0.0000 0.7504 0.2497 0.1552 0.2909 0.1641 0.0441
8.9 45000.00 -3.25 0.0554 0.0000 0.2219 0.0061 0.6289 0.0000 0.0000 0.1586 0.5185 0.0139 0.0000 0.8767 0.3492 0.2139 0.4083 0.1757 0.0498
8.9 45000.00 -3.00 0.0383 0.0000 0.2462 0.0199 0.5959 0.0000 0.0000 0.2486 0.6781 0.0155 0.0000 1.1355 0.7575 0.4475 0.8820 0.1499 0.0425
8.9 45000.00 -2.75 0.0252 0.0000 0.2615 0.0525 0.5372 0.0000 0.0000 0.3621 0.8074 0.0166 0.0025 1.3440 1.3474 0.7295 1.5363 0.1138 0.0323
8.9 45000.00 -2.50 0.0160 0.0000 0.2694 0.1189 0.4589 0.0000 0.0000 0.4960 0.8950 0.0172 0.0049 1.4838 2.0130 0.9800 2.1988 0.0794 0.0226
8.9 45000.00 -2.25 0.0099 0.0000 0.2727 0.2472 0.3704 0.0000 0.0000 0.6460 0.9470 0.0174 0.0077 1.5628 2.6803 1.1683 2.7462 0.0525 0.0150
8.9 45000.00 -2.00 0.0061 0.0000 0.2727 0.4918 0.2800 0.0000 0.0000 0.8036 0.9665 0.0175 0.0108 1.5865 3.3116 1.2972 3.1336 0.0337 0.0097
8.9 45000.00 -1.75 0.0038 0.0000 0.2689 0.8916 0.2007 0.0000 0.0000 0.9496 0.9575 0.0173 0.0147 1.5611 3.7874 1.3786 3.3054 0.0221 0.0064
8.9 45000.00 -1.50 0.0025 0.0000 0.2590 1.4795 0.1382 0.0000 0.0000 1.0701 0.9143 0.0167 0.0202 1.4801 4.1341 1.4257 3.3452 0.0151 0.0044
8.9 50000.00 -4.00 0.0859 0.0000 0.1704 0.0000 0.6123 0.0000 0.0000 0.0751 0.2499 0.0105 0.0000 0.4297 0.0578 0.0309 0.0686 0.1871 0.0519
8.9 50000.00 -3.75 0.0617 0.0000 0.1899 0.0015 0.5856 0.0000 0.0000 0.1205 0.3518 0.0117 0.0000 0.6010 0.1526 0.0805 0.1790 0.1771 0.0481
8.9 50000.00 -3.50 0.0671 0.0000 0.2227 0.0032 0.6378 0.0000 0.0000 0.1973 0.4327 0.0139 0.0000 0.7360 0.2301 0.1208 0.2709 0.1957 0.0572
8.9 50000.00 -3.25 0.0471 0.0000 0.2468 0.0120 0.5876 0.0000 0.0000 0.3027 0.5900 0.0156 0.0000 0.9919 0.5570 0.2934 0.6549 0.1768 0.0513
8.9 50000.00 -3.00 0.0314 0.0000 0.2653 0.0379 0.5157 0.0000 0.0000 0.4376 0.7423 0.0169 0.0036 1.2375 1.1369 0.5681 1.3234 0.1428 0.0414
8.9 50000.00 -2.75 0.0201 0.0000 0.2744 0.0979 0.4239 0.0000 0.0000 0.5885 0.8543 0.0175 0.0088 1.4174 1.8612 0.8582 2.1062 0.1029 0.0298
8.9 50000.00 -2.50 0.0126 0.0000 0.2777 0.2223 0.3264 0.0000 0.0000 0.7466 0.9252 0.0178 0.0156 1.5281 2.5942 1.0936 2.7977 0.0688 0.0200
8.9 50000.00 -2.25 0.0078 0.0000 0.2770 0.4652 0.2359 0.0000 0.0000 0.8991 0.9591 0.0178 0.0233 1.5760 3.2591 1.2599 3.2898 0.0442 0.0129
8.9 50000.00 -2.00 0.0049 0.0000 0.2715 0.8777 0.1628 0.0000 0.0000 1.0305 0.9571 0.0175 0.0320 1.5631 3.7724 1.3640 3.5318 0.0286 0.0084
8.9 50000.00 -1.75 0.0031 0.0000 0.2595 1.5009 0.1094 0.0000 0.0000 1.1345 0.9158 0.0168 0.0432 1.4854 4.1560 1.4228 3.6019 0.0190 0.0057
8.9 50000.00 -1.50 0.0021 0.0000 0.2396 2.3233 0.0728 0.0000 0.0000 1.2130 0.8378 0.0156 0.0598 1.3489 4.4361 1.4484 3.5743 0.0133 0.0040
8.9 55000.00 -4.00 0.0785 0.0000 0.1793 0.0000 0.5939 0.0000 0.0000 0.1224 0.2665 0.0110 0.0000 0.4584 0.0809 0.0378 0.0963 0.1867 0.0518
8.9 55000.00 -3.75 0.0857 0.0000 0.2231 0.0014 0.6705 0.0000 0.0000 0.2234 0.3481 0.0139 0.0000 0.5972 0.1283 0.0597 0.1529 0.2145 0.0654
8.9 55000.00 -3.50 0.0615 0.0000 0.2454 0.0056 0.6040 0.0000 0.0000 0.3321 0.4855 0.0155 0.0000 0.8216 0.3352 0.1583 0.3973 0.2026 0.0606
8.9 55000.00 -3.25 0.0421 0.0000 0.2659 0.0206 0.5221 0.0000 0.0000 0.4739 0.6464 0.0169 0.0028 1.0815 0.7849 0.3680 0.9267 0.1774 0.0526
8.9 55000.00 -3.00 0.0276 0.0000 0.2790 0.0627 0.4245 0.0000 0.0000 0.6333 0.7900 0.0179 0.0101 1.3120 1.4913 0.6673 1.7351 0.1375 0.0406
8.9 55000.00 -2.75 0.0176 0.0000 0.2844 0.1603 0.3217 0.0000 0.0000 0.7933 0.8904 0.0183 0.0230 1.4710 2.2881 0.9557 2.5791 0.0960 0.0283
8.9 55000.00 -2.50 0.0110 0.0000 0.2843 0.3631 0.2283 0.0000 0.0000 0.9413 0.9481 0.0183 0.0390 1.5587 3.0221 1.1756 3.2399 0.0629 0.0187
8.9 55000.00 -2.25 0.0069 0.0000 0.2786 0.7373 0.1543 0.0000 0.0000 1.0663 0.9635 0.0180 0.0567 1.5755 3.6183 1.3197 3.6342 0.0403 0.0120
8.9 55000.00 -2.00 0.0044 0.0000 0.2659 1.3366 0.1017 0.0000 0.0000 1.1632 0.9337 0.0173 0.0774 1.5169 4.0672 1.4012 3.7940 0.0262 0.0079
8.9 55000.00 -1.75 0.0029 0.0000 0.2450 2.1614 0.0668 0.0000 0.0000 1.2357 0.8610 0.0160 0.1053 1.3888 4.3953 1.4363 3.8043 0.0177 0.0054
8.9 55000.00 -1.50 0.0020 0.0000 0.2177 3.1358 0.0446 0.0000 0.0000 1.2899 0.7579 0.0143 0.1484 1.2133 4.6370 1.4365 3.7349 0.0126 0.0038
8.9 60000.00 -4.00 0.1108 0.0000 0.2226 0.0000 0.7252 0.0000 0.0000 0.2376 0.2737 0.0139 0.0000 0.4751 0.0646 0.0278 0.0785 0.2314 0.0743
8.9 60000.00 -3.75 0.0821 0.0000 0.2440 0.0022 0.6467 0.0000 0.0000 0.3458 0.3849 0.0154 0.0000 0.6574 0.1743 0.0748 0.2090 0.2240 0.0699
8.9 60000.00 -3.50 0.0581 0.0000 0.2638 0.0088 0.5533 0.0000 0.0000 0.4843 0.5299 0.0168 0.0013 0.8926 0.4485 0.1947 0.5345 0.2089 0.0638
8.9 60000.00 -3.25 0.0393 0.0000 0.2808 0.0315 0.4502 0.0000 0.0000 0.6453 0.6911 0.0180 0.0069 1.1515 1.0050 0.4332 1.1905 0.1783 0.0538
8.9 60000.00 -3.00 0.0256 0.0000 0.2903 0.0940 0.3432 0.0000 0.0000 0.8066 0.8276 0.0187 0.0231 1.3690 1.8003 0.7468 2.0954 0.1343 0.0403
8.9 60000.00 -2.75 0.0163 0.0000 0.2926 0.2382 0.2445 0.0000 0.0000 0.9536 0.9189 0.0189 0.0498 1.5116 2.6199 1.0292 2.9488 0.0920 0.0276
8.9 60000.00 -2.50 0.0103 0.0000 0.2886 0.5325 0.1645 0.0000 0.0000 1.0772 0.9635 0.0187 0.0824 1.5766 3.3252 1.2331 3.5578 0.0598 0.0180
8.9 60000.00 -2.25 0.0065 0.0000 0.2771 1.0508 0.1072 0.0000 0.0000 1.1734 0.9577 0.0180 0.1187 1.5580 3.8706 1.3564 3.8819 0.0384 0.0117
8.9 60000.00 -2.00 0.0042 0.0000 0.2569 1.8236 0.0692 0.0000 0.0000 1.2444 0.9006 0.0168 0.1625 1.4554 4.2709 1.4144 3.9809 0.0251 0.0077
8.9 60000.00 -1.75 0.0028 0.0000 0.2291 2.7956 0.0454 0.0000 0.0000 1.2970 0.8031 0.0150 0.2243 1.2884 4.5610 1.4234 3.9476 0.0171 0.0053
8.9 60000.00 -1.50 0.0019 0.0000 0.1970 3.8440 0.0305 0.0018 0.0000 1.3378 0.6850 0.0130 0.3215 1.0901 4.7753 1.3948 3.8503 0.0123 0.0038
8.9 70000.00 -4.00 0.1095 0.0000 0.2604 0.0011 0.6934 0.0000 0.0000 0.4712 0.3205 0.0165 0.0000 0.5529 0.0998 0.0383 0.1227 0.2530 0.0850
8.9 70000.00 -3.75 0.0797 0.0000 0.2768 0.0045 0.5677 0.0000 0.0000 0.6185 0.4432 0.0176 0.0000 0.7517 0.2690 0.1023 0.3257 0.2423 0.0785
8.9 70000.00 -3.50 0.0555 0.0000 0.2918 0.0174 0.4430 0.0000 0.0000 0.7764 0.5973 0.0188 0.0055 0.9988 0.6738 0.2591 0.8098 0.2205 0.0695
8.9 70000.00 -3.25 0.0371 0.0000 0.3034 0.0599 0.3290 0.0000 0.0000 0.9281 0.7570 0.0196 0.0262 1.2520 1.3975 0.5388 1.6637 0.1811 0.0561
8.9 70000.00 -3.00 0.0241 0.0000 0.3076 0.1739 0.2306 0.0000 0.0000 1.0570 0.8831 0.0200 0.0788 1.4491 2.2791 0.8622 2.6582 0.1320 0.0407
8.9 70000.00 -2.75 0.0155 0.0000 0.3040 0.4318 0.1530 0.0000 0.0000 1.1602 0.9580 0.0198 0.1618 1.5626 3.0834 1.1271 3.4721 0.0890 0.0274
8.9 70000.00 -2.50 0.0099 0.0000 0.2912 0.9268 0.0978 0.0000 0.0000 1.2376 0.9736 0.0191 0.2639 1.5788 3.7164 1.2976 3.9780 0.0578 0.0179
8.9 70000.00 -2.25 0.0064 0.0000 0.2681 1.7115 0.0620 0.0013 0.0000 1.2930 0.9265 0.0176 0.3830 1.4927 4.1793 1.3787 4.1971 0.0374 0.0116
8.9 70000.00 -2.00 0.0042 0.0015 0.2364 2.7344 0.0398 0.0028 0.0000 1.3326 0.8269 0.0156 0.5338 1.3227 4.5077 1.3870 4.2122 0.0247 0.0077
8.9 70000.00 -1.75 0.0028 0.0029 0.2002 3.8472 0.0262 0.0054 0.0000 1.3622 0.7001 0.0133 0.7484 1.1108 4.7377 1.3407 4.1175 0.0170 0.0053
8.9 70000.00 -1.50 0.0020 0.0056 0.1644 4.8828 0.0178 0.0104 0.0000 1.3832 0.5723 0.0109 1.0775 0.9006 4.8940 1.2534 3.9716 0.0124 0.0039
8.9 80000.00 -4.00 0.1125 0.0000 0.2890 0.0018 0.6363 0.0000 0.0000 0.7227 0.3562 0.0184 0.0000 0.6118 0.1330 0.0470 0.1649 0.2732 0.0952
8.9 80000.00 -3.75 0.0812 0.0000 0.3014 0.0072 0.4867 0.0000 0.0000 0.8712 0.4865 0.0194 0.0022 0.8207 0.3567 0.1248 0.4354 0.2596 0.0866
8.9 80000.00 -3.50 0.0560 0.0000 0.3126 0.0278 0.3558 0.0000 0.0000 1.0071 0.6459 0.0203 0.0146 1.0730 0.8682 0.3089 1.0502 0.2319 0.0748
8.9 80000.00 -3.25 0.0372 0.0000 0.3201 0.0944 0.2504 0.0000 0.0000 1.1211 0.8034 0.0209 0.0659 1.3193 1.6988 0.6135 2.0309 0.1856 0.0587
8.9 80000.00 -3.00 0.0242 0.0000 0.3201 0.2698 0.1684 0.0000 0.0000 1.2090 0.9214 0.0210 0.1891 1.5006 2.6047 0.9368 3.0460 0.1330 0.0417
8.9 80000.00 -2.75 0.0156 0.0000 0.3102 0.6536 0.1084 0.0000 0.0000 1.2739 0.9793 0.0204 0.3849 1.5846 3.3630 1.1803 3.7951 0.0891 0.0279
8.9 80000.00 -2.50 0.0101 0.0010 0.2884 1.3376 0.0682 0.0020 0.0000 1.3186 0.9664 0.0190 0.6342 1.5538 3.9235 1.3172 4.2109 0.0580 0.0182
8.9 80000.00 -2.25 0.0066 0.0027 0.2561 2.3179 0.0429 0.0051 0.0000 1.3478 0.8863 0.0169 0.9314 1.4149 4.3136 1.3562 4.3482 0.0377 0.0119
8.9 80000.00 -2.00 0.0044 0.0056 0.2175 3.4623 0.0275 0.0105 0.0010 1.3657 0.7610 0.0145 1.3010 1.2056 4.5733 1.3160 4.2979 0.0251 0.0079
8.9 80000.00 -1.75 0.0030 0.0110 0.1780 4.5751 0.0182 0.0202 0.0028 1.3734 0.6227 0.0119 1.8059 0.9788 4.7345 1.2195 4.1454 0.0174 0.0055
8.9 80000.00 -1.50 0.0022 0.0212 0.1421 5.4850 0.0124 0.0386 0.0079 1.3675 0.4958 0.0095 2.5430 0.7734 4.8061 1.0854 3.9426 0.0126 0.0040
8.9 90000.00 -4.00 0.1177 0.0000 0.3114 0.0026 0.5788 0.0000 0.0000 0.9533 0.3852 0.0200 0.0000 0.6595 0.1607 0.0535 0.2008 0.2924 0.1050
8.9 90000.00 -3.75 0.0848 0.0000 0.3207 0.0102 0.4222 0.0000 0.0000 1.0779 0.5209 0.0208 0.0046 0.8744 0.4293 0.1417 0.5275 0.2761 0.0942
8.9 90000.00 -3.50 0.0583 0.0000 0.3289 0.0392 0.2967 0.0000 0.0000 1.1771 0.6829 0.0215 0.0295 1.1277 1.0232 0.3456 1.2440 0.2431 0.0798
8.9 90000.00 -3.25 0.0385 0.0000 0.3332 0.1319 0.2025 0.0000 0.0000 1.2510 0.8386 0.0219 0.1292 1.3672 1.9219 0.6662 2.3054 0.1909 0.0612
8.9 90000.00 -3.00 0.0249 0.0000 0.3292 0.3735 0.1333 0.0000 0.0000 1.3034 0.9490 0.0217 0.3656 1.5338 2.8243 0.9849 3.3106 0.1351 0.0429
8.9 90000.00 -2.75 0.0161 0.0000 0.3128 0.8824 0.0848 0.0016 0.0000 1.3377 0.9894 0.0207 0.7506 1.5882 3.5241 1.2056 3.9864 0.0903 0.0286
8.9 90000.00 -2.50 0.0104 0.0030 0.2829 1.7246 0.0529 0.0057 0.0000 1.3557 0.9515 0.0188 1.2522 1.5174 4.0069 1.3102 4.3162 0.0589 0.0187
8.9 90000.00 -2.25 0.0069 0.0076 0.2440 2.8275 0.0332 0.0142 0.0029 1.3613 0.8474 0.0162 1.8386 1.3419 4.3160 1.3098 4.3752 0.0384 0.0122
8.9 90000.00 -2.00 0.0046 0.0156 0.2018 3.9996 0.0213 0.0289 0.0081 1.3547 0.7078 0.0135 2.5310 1.1128 4.4944 1.2279 4.2581 0.0256 0.0081
8.9 90000.00 -1.75 0.0032 0.0298 0.1613 5.0350 0.0140 0.0545 0.0215 1.3343 0.5659 0.0108 3.4273 0.8829 4.5676 1.0930 4.0503 0.0177 0.0056
8.9 90000.00 -1.50 0.0024 0.0551 0.1266 5.7624 0.0096 0.0995 0.0536 1.2945 0.4427 0.0085 4.6731 0.6857 4.5314 0.9300 3.7865 0.0130 0.0041
8.9 100000.00 -4.00 0.1248 0.0000 0.3299 0.0033 0.5328 0.0000 0.0000 1.1529 0.4102 0.0213 0.0010 0.7004 0.1818 0.0580 0.2286 0.3107 0.1143
8.9 100000.00 -3.75 0.0897 0.0000 0.3364 0.0132 0.3751 0.0000 0.0000 1.2418 0.5495 0.0219 0.0077 0.9183 0.4857 0.1536 0.6000 0.2917 0.1013
8.9 100000.00 -3.50 0.0615 0.0000 0.3422 0.0505 0.2571 0.0000 0.0000 1.3029 0.7132 0.0225 0.0497 1.1704 1.1414 0.3716 1.3933 0.2540 0.0844
8.9 100000.00 -3.25 0.0404 0.0000 0.3438 0.1699 0.1726 0.0000 0.0000 1.3419 0.8668 0.0227 0.2149 1.4035 2.0840 0.7029 2.5064 0.1967 0.0637
8.9 100000.00 -3.00 0.0260 0.0000 0.3358 0.4785 0.1122 0.0000 0.0000 1.3636 0.9694 0.0222 0.6098 1.5558 2.9710 1.0156 3.4888 0.1377 0.0441
8.9 100000.00 -2.75 0.0167 0.0020 0.3131 1.1056 0.0707 0.0037 0.0013 1.3701 0.9935 0.0208 1.2686 1.5836 3.6061 1.2144 4.0886 0.0916 0.0292
8.9 100000.00 -2.50 0.0108 0.0069 0.2760 2.0736 0.0438 0.0128 0.0048 1.3615 0.9337 0.0184 2.1276 1.4786 3.9981 1.2876 4.3242 0.0598 0.0190
8.9 100000.00 -2.25 0.0071 0.0170 0.2325 3.2393 0.0274 0.0313 0.0145 1.3397 0.8126 0.0155 3.0908 1.2782 4.2121 1.2524 4.3003 0.0391 0.0124
8.9 100000.00 -2.00 0.0048 0.0342 0.1884 4.3833 0.0175 0.0625 0.0390 1.3043 0.6648 0.0126 4.1610 1.0385 4.2968 1.1372 4.1172 0.0260 0.0083
8.9 100000.00 -1.75 0.0034 0.0627 0.1482 5.2904 0.0115 0.1136 0.0951 1.2526 0.5224 0.0100 5.4723 0.8101 4.2677 0.9757 3.8463 0.0181 0.0057
8.9 100000.00 -1.50 0.0026 0.1089 0.1151 5.7996 0.0079 0.1945 0.2136 1.1788 0.4034 0.0078 7.2054 0.6212 4.1135 0.7993 3.5215 0.0132 0.0042
