#Cloudy 17.00 models results grids
# O/H: 8.1 - 9.0, log U: -4.0 - -1.0, alpha_OX = -2.0 - -1.0
# SED: AGN doubled peak power law, stopping criterion = 2% free electrons without dust grains
#plane-parallel geometry
12+log(O/H) a_ox log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
9.0 -1.80 -1.50 0.0012 0.0243 0.1488 4.0031 0.0393 0.0468 0.0554 1.4608 0.7749 0.0569 0.8206 0.7512 3.6299 0.6155 1.2789 0.0025 0.0000
9.0 -1.80 -1.25 0.0000 0.0305 0.1133 5.1090 0.0237 0.0579 0.1067 1.4851 0.5892 0.1103 0.9183 0.5651 3.3121 0.5827 1.0798 0.0015 0.0000
9.0 -1.80 -1.00 0.0000 0.0344 0.0806 6.0702 0.0139 0.0638 0.1871 1.4976 0.4178 0.1954 0.9805 0.3969 2.9019 0.5392 0.8826 0.0000 0.0000
9.0 -1.60 -4.00 0.0980 0.0000 0.1736 0.0030 0.7012 0.0000 0.0000 0.3128 0.3217 0.0000 0.0000 0.3329 0.1268 0.0187 0.0648 0.0636 0.0089
9.0 -1.60 -3.75 0.0643 0.0000 0.1813 0.0091 0.5607 0.0000 0.0000 0.4306 0.4325 0.0000 0.0024 0.4402 0.3106 0.0460 0.1560 0.0544 0.0075
9.0 -1.60 -3.50 0.0735 0.0000 0.2220 0.0192 0.5813 0.0000 0.0000 0.6798 0.5699 0.0000 0.0076 0.5966 0.4763 0.0709 0.2417 0.0667 0.0099
9.0 -1.60 -3.25 0.0514 0.0000 0.2463 0.0664 0.4727 0.0000 0.0000 0.8661 0.7909 0.0000 0.0446 0.8156 1.0927 0.1731 0.5569 0.0586 0.0086
9.0 -1.60 -3.00 0.0335 0.0013 0.2625 0.1975 0.3671 0.0025 0.0016 1.0356 1.0009 0.0016 0.1722 1.0227 1.9995 0.3283 1.0129 0.0453 0.0067
9.0 -1.60 -2.75 0.0207 0.0035 0.2648 0.4869 0.2666 0.0068 0.0060 1.1807 1.1392 0.0062 0.4258 1.1563 2.8751 0.4777 1.4225 0.0313 0.0046
9.0 -1.60 -2.50 0.0123 0.0088 0.2520 1.0288 0.1797 0.0169 0.0183 1.2980 1.1820 0.0188 0.7744 1.1930 3.5318 0.5861 1.6763 0.0200 0.0030
9.0 -1.60 -2.25 0.0070 0.0194 0.2250 1.8719 0.1136 0.0368 0.0463 1.3828 1.1243 0.0477 1.1592 1.1282 3.9183 0.6466 1.7552 0.0122 0.0018
9.0 -1.60 -2.00 0.0039 0.0364 0.1887 2.9245 0.0693 0.0682 0.1043 1.4372 0.9845 0.1078 1.5365 0.9818 4.0622 0.6656 1.6971 0.0073 0.0011
9.0 -1.60 -1.75 0.0021 0.0578 0.1491 3.9802 0.0417 0.1068 0.2153 1.4692 0.8029 0.2248 1.8825 0.7953 4.0107 0.6530 1.5518 0.0043 0.0000
9.0 -1.60 -1.50 0.0011 0.0782 0.1120 4.9080 0.0247 0.1423 0.4002 1.4866 0.6179 0.4240 2.1775 0.6075 3.7970 0.6184 1.3547 0.0025 0.0000
9.0 -1.60 -1.25 0.0000 0.0907 0.0805 5.7099 0.0145 0.1619 0.6572 1.4910 0.4489 0.7030 2.3682 0.4380 3.4315 0.5687 1.1313 0.0014 0.0000
9.0 -1.60 -1.00 0.0000 0.0919 0.0556 6.4001 0.0083 0.1598 0.9444 1.4851 0.3065 1.0008 2.3644 0.2970 2.9715 0.5090 0.9103 0.0000 0.0000
9.0 -1.40 -4.00 0.1366 0.0000 0.2024 0.0044 0.7409 0.0000 0.0000 0.6856 0.3409 0.0000 0.0000 0.3917 0.0980 0.0122 0.0523 0.0841 0.0135
9.0 -1.40 -3.75 0.1082 0.0000 0.2296 0.0140 0.6083 0.0000 0.0000 0.8967 0.4999 0.0000 0.0037 0.5578 0.2697 0.0339 0.1406 0.0819 0.0131
9.0 -1.40 -3.50 0.0811 0.0000 0.2556 0.0490 0.4735 0.0000 0.0000 1.0890 0.7146 0.0000 0.0272 0.7758 0.7119 0.0956 0.3703 0.0766 0.0121
9.0 -1.40 -3.25 0.0576 0.0013 0.2781 0.1662 0.3582 0.0026 0.0023 1.2516 0.9632 0.0024 0.1561 1.0252 1.5699 0.2298 0.8203 0.0654 0.0102
9.0 -1.40 -3.00 0.0401 0.0043 0.2864 0.4715 0.2653 0.0081 0.0120 1.3660 1.1643 0.0125 0.5545 1.2267 2.5973 0.4056 1.3456 0.0491 0.0078
9.0 -1.40 -2.75 0.0302 0.0126 0.2742 1.0988 0.1957 0.0232 0.0480 1.4398 1.2581 0.0500 1.2885 1.3254 3.4079 0.5520 1.7226 0.0344 0.0057
9.0 -1.40 -2.50 0.0271 0.0319 0.2408 2.0920 0.1527 0.0581 0.1466 1.4769 1.2219 0.1535 2.2314 1.2992 3.8753 0.6375 1.8811 0.0249 0.0047
9.0 -1.40 -2.25 0.0289 0.0656 0.1959 3.2259 0.1378 0.1183 0.3570 1.4795 1.0732 0.3767 3.2021 1.1601 4.0514 0.6633 1.8606 0.0207 0.0047
9.0 -1.40 -2.00 0.0285 0.1109 0.1489 4.0984 0.1224 0.1972 0.7281 1.4541 0.8541 0.7780 4.0891 0.9296 4.0518 0.6442 1.7379 0.0183 0.0047
9.0 -1.40 -1.75 0.0241 0.1582 0.1061 4.5550 0.0963 0.2765 1.2779 1.4192 0.6286 1.3780 4.8178 0.6779 3.9213 0.5905 1.5557 0.0148 0.0041
9.0 -1.40 -1.50 0.0147 0.1912 0.0725 4.9048 0.0575 0.3276 1.9435 1.3838 0.4338 2.0826 5.2118 0.4537 3.6500 0.5132 1.3302 0.0093 0.0026
9.0 -1.40 -1.25 0.0057 0.1881 0.0497 5.4276 0.0250 0.3163 2.4901 1.3474 0.2869 2.6303 4.8393 0.2905 3.2166 0.4295 1.0751 0.0048 0.0014
9.0 -1.40 -1.00 0.0000 0.1491 0.0350 5.9964 0.0039 0.2482 2.7482 1.3220 0.1866 2.8360 3.7543 0.1842 2.7313 0.3652 0.8446 0.0000 0.0000
9.0 -1.20 -4.00 0.1633 0.0000 0.2639 0.0099 0.7001 0.0000 0.0000 1.3032 0.5372 0.0000 0.0014 0.6688 0.1422 0.0166 0.0788 0.1086 0.0192
9.0 -1.20 -3.75 0.1338 0.0000 0.2889 0.0312 0.5345 0.0000 0.0000 1.4941 0.7579 0.0000 0.0106 0.9119 0.3956 0.0470 0.2140 0.1055 0.0184
9.0 -1.20 -3.50 0.1083 0.0000 0.3121 0.1080 0.4060 0.0017 0.0015 1.6416 1.0346 0.0016 0.0794 1.2097 1.0224 0.1320 0.5520 0.0980 0.0170
9.0 -1.20 -3.25 0.0900 0.0032 0.3270 0.3502 0.3237 0.0058 0.0100 1.7331 1.3129 0.0105 0.4219 1.5137 2.0597 0.2955 1.1100 0.0832 0.0148
9.0 -1.20 -3.00 0.0814 0.0106 0.3227 0.9324 0.2835 0.0190 0.0538 1.7624 1.5027 0.0573 1.3559 1.7385 3.0115 0.4685 1.6018 0.0670 0.0130
9.0 -1.20 -2.75 0.0838 0.0320 0.2915 1.9606 0.2877 0.0567 0.2178 1.7319 1.5459 0.2336 2.9256 1.8269 3.5256 0.5769 1.8292 0.0578 0.0128
9.0 -1.20 -2.50 0.0849 0.0774 0.2400 3.1709 0.2924 0.1358 0.6454 1.6327 1.3978 0.6971 4.8226 1.6832 3.6890 0.6150 1.8435 0.0546 0.0134
9.0 -1.20 -2.25 0.0837 0.1447 0.1847 3.9239 0.2869 0.2505 1.4456 1.5030 1.1258 1.5684 6.6324 1.3784 3.6591 0.5943 1.7357 0.0527 0.0137
9.0 -1.20 -2.00 0.0715 0.2215 0.1317 3.9301 0.2369 0.3765 2.5921 1.3731 0.8128 2.8048 8.0986 0.9929 3.5583 0.5284 1.5785 0.0451 0.0120
9.0 -1.20 -1.75 0.0556 0.2807 0.0865 3.6906 0.1777 0.4679 3.7584 1.2653 0.5418 4.0316 8.6971 0.6493 3.3388 0.4210 1.3649 0.0325 0.0089
9.0 -1.20 -1.50 0.0350 0.2793 0.0543 3.8893 0.1130 0.4590 4.5044 1.1615 0.3333 4.7590 7.6495 0.3809 2.9833 0.3072 1.1111 0.0186 0.0053
9.0 -1.20 -1.25 0.0199 0.2157 0.0354 4.3585 0.0730 0.3542 4.6606 1.0799 0.2022 4.7836 5.6026 0.2211 2.5494 0.2261 0.8648 0.0100 0.0030
9.0 -1.20 -1.00 0.0135 0.1605 0.0234 4.4754 0.0552 0.2676 4.7591 1.0188 0.1279 4.5677 4.0718 0.1385 2.1214 0.1743 0.6632 0.0080 0.0024
9.0 -1.00 -4.00 0.1975 0.0000 0.3256 0.0154 0.6882 0.0000 0.0000 1.8644 0.7959 0.0000 0.0022 1.0451 0.1635 0.0196 0.0946 0.1369 0.0257
9.0 -1.00 -3.75 0.1688 0.0000 0.3452 0.0466 0.5264 0.0000 0.0000 1.9931 1.0740 0.0000 0.0169 1.3647 0.4530 0.0546 0.2543 0.1321 0.0245
9.0 -1.00 -3.50 0.1463 0.0013 0.3624 0.1554 0.4224 0.0024 0.0027 2.0708 1.3921 0.0029 0.1263 1.7255 1.1463 0.1494 0.6374 0.1224 0.0228
9.0 -1.00 -3.25 0.1358 0.0045 0.3708 0.4805 0.3846 0.0080 0.0184 2.1011 1.6916 0.0199 0.6412 2.0856 2.1730 0.3142 1.1980 0.1072 0.0211
9.0 -1.00 -3.00 0.1369 0.0155 0.3592 1.2240 0.4034 0.0271 0.1042 2.0646 1.8766 0.1134 2.0025 2.3410 2.9767 0.4680 1.6147 0.0944 0.0205
9.0 -1.00 -2.75 0.1409 0.0480 0.3170 2.4042 0.4423 0.0831 0.4402 1.9333 1.8438 0.4801 4.2692 2.3384 3.2932 0.5469 1.7418 0.0891 0.0215
9.0 -1.00 -2.50 0.1344 0.1143 0.2545 3.4921 0.4339 0.1956 1.3062 1.7203 1.5739 1.4246 6.9583 2.0147 3.2953 0.5569 1.6819 0.0848 0.0215
9.0 -1.00 -2.25 0.1215 0.2052 0.1893 3.7269 0.3903 0.3459 2.7775 1.4941 1.1904 3.0227 9.3831 1.5351 3.1560 0.5084 1.5338 0.0759 0.0196
9.0 -1.00 -2.00 0.0973 0.2951 0.1280 3.2224 0.3017 0.4881 4.4781 1.2864 0.8065 4.8389 10.8982 1.0328 2.9705 0.4119 1.3514 0.0589 0.0153
9.0 -1.00 -1.75 0.0698 0.3316 0.0777 2.9304 0.2119 0.5394 5.6891 1.1095 0.4952 6.0654 10.3118 0.6179 2.7021 0.2899 1.1290 0.0378 0.0101
9.0 -1.00 -1.50 0.0464 0.2826 0.0461 3.2061 0.1513 0.4579 6.0212 0.9734 0.2870 6.2737 7.8688 0.3440 2.3685 0.1924 0.8969 0.0209 0.0058
9.0 -1.00 -1.25 0.0325 0.2146 0.0293 3.4772 0.1219 0.3518 6.0447 0.8783 0.1777 5.9680 5.7031 0.2101 2.0198 0.1311 0.6953 0.0132 0.0038
9.0 -1.00 -1.00 0.0259 0.1748 0.0191 3.2327 0.1015 0.2930 6.3627 0.8213 0.1205 5.6667 4.4206 0.1444 1.6993 0.0909 0.5368 0.0115 0.0032
