#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 100 kK
# SED: black body 
#spherical geometry
#
12+log(O/H) T_eff log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
7.7 55000.00 -1.54 0.0000 0.0000 0.0276 0.0969 0.0107 0.0000 0.0000 0.1093 0.1090 0.0000 0.0130 0.1532 0.3567 0.0217 0.4303 0.0010 0.0000
7.7 55000.00 -1.02 0.0000 0.0000 0.0262 0.1484 0.0074 0.0000 0.0000 0.1159 0.1053 0.0000 0.0232 0.1467 0.3914 0.0224 0.4670 0.0000 0.0000
7.7 55000.00 -0.63 0.0000 0.0000 0.0249 0.1903 0.0056 0.0000 0.0000 0.1197 0.1009 0.0000 0.0348 0.1398 0.4121 0.0224 0.4876 0.0000 0.0000
7.7 55000.00 -0.06 0.0000 0.0000 0.0226 0.2540 0.0038 0.0000 0.0000 0.1238 0.0924 0.0000 0.0591 0.1270 0.4363 0.0218 0.5103 0.0000 0.0000
7.7 55000.00 0.37 0.0000 0.0000 0.0207 0.3012 0.0029 0.0010 0.0000 0.1259 0.0850 0.0000 0.0858 0.1161 0.4504 0.0209 0.5224 0.0000 0.0000
7.7 60000.00 -3.96 0.0104 0.0000 0.0237 0.0000 0.0694 0.0000 0.0000 0.0326 0.0405 0.0000 0.0000 0.0616 0.0082 0.0000 0.0103 0.0048 0.0016
7.7 60000.00 -3.68 0.0071 0.0000 0.0254 0.0000 0.0555 0.0000 0.0000 0.0454 0.0562 0.0000 0.0000 0.0841 0.0253 0.0025 0.0316 0.0045 0.0014
7.7 60000.00 -3.36 0.0046 0.0000 0.0270 0.0028 0.0412 0.0000 0.0000 0.0622 0.0748 0.0000 0.0000 0.1102 0.0755 0.0066 0.0937 0.0038 0.0012
7.7 60000.00 -3.01 0.0029 0.0000 0.0282 0.0098 0.0288 0.0000 0.0000 0.0794 0.0912 0.0000 0.0029 0.1324 0.1630 0.0123 0.2012 0.0028 0.0000
7.7 60000.00 -2.56 0.0018 0.0000 0.0287 0.0310 0.0182 0.0000 0.0000 0.0957 0.1032 0.0000 0.0082 0.1476 0.2587 0.0174 0.3175 0.0018 0.0000
7.7 60000.00 -2.06 0.0012 0.0000 0.0280 0.0709 0.0118 0.0000 0.0000 0.1069 0.1070 0.0000 0.0160 0.1512 0.3237 0.0202 0.3941 0.0013 0.0000
7.7 60000.00 -1.52 0.0000 0.0000 0.0266 0.1250 0.0079 0.0000 0.0000 0.1144 0.1049 0.0000 0.0297 0.1469 0.3680 0.0214 0.4436 0.0000 0.0000
7.7 60000.00 -1.00 0.0000 0.0000 0.0249 0.1815 0.0055 0.0000 0.0000 0.1192 0.0997 0.0000 0.0506 0.1385 0.3981 0.0216 0.4750 0.0000 0.0000
7.7 60000.00 -0.63 0.0000 0.0000 0.0235 0.2228 0.0043 0.0000 0.0000 0.1217 0.0947 0.0000 0.0702 0.1309 0.4149 0.0213 0.4915 0.0000 0.0000
7.7 60000.00 -0.04 0.0000 0.0000 0.0210 0.2874 0.0029 0.0013 0.0000 0.1242 0.0852 0.0000 0.1127 0.1168 0.4351 0.0203 0.5101 0.0000 0.0000
7.7 60000.00 0.40 0.0000 0.0014 0.0190 0.3317 0.0022 0.0022 0.0000 0.1251 0.0773 0.0000 0.1580 0.1055 0.4451 0.0191 0.5181 0.0000 0.0000
7.7 70000.00 -3.96 0.0098 0.0000 0.0254 0.0000 0.0613 0.0000 0.0000 0.0540 0.0430 0.0000 0.0000 0.0654 0.0120 0.0011 0.0151 0.0049 0.0017
7.7 70000.00 -3.68 0.0066 0.0000 0.0266 0.0011 0.0448 0.0000 0.0000 0.0675 0.0587 0.0000 0.0000 0.0876 0.0367 0.0031 0.0458 0.0045 0.0015
7.7 70000.00 -3.36 0.0043 0.0000 0.0277 0.0048 0.0305 0.0000 0.0000 0.0821 0.0765 0.0000 0.0021 0.1123 0.1010 0.0076 0.1252 0.0037 0.0012
7.7 70000.00 -3.01 0.0027 0.0000 0.0285 0.0166 0.0199 0.0000 0.0000 0.0951 0.0915 0.0000 0.0093 0.1323 0.1932 0.0133 0.2384 0.0026 0.0000
7.7 70000.00 -2.56 0.0018 0.0000 0.0282 0.0504 0.0122 0.0000 0.0000 0.1064 0.1008 0.0000 0.0262 0.1435 0.2803 0.0177 0.3436 0.0018 0.0000
7.7 70000.00 -2.06 0.0012 0.0000 0.0267 0.1057 0.0078 0.0000 0.0000 0.1136 0.1013 0.0000 0.0545 0.1425 0.3351 0.0197 0.4077 0.0013 0.0000
7.7 70000.00 -1.52 0.0000 0.0000 0.0248 0.1694 0.0052 0.0000 0.0000 0.1177 0.0966 0.0000 0.0977 0.1347 0.3700 0.0201 0.4461 0.0000 0.0000
7.7 70000.00 -1.00 0.0000 0.0000 0.0227 0.2282 0.0037 0.0012 0.0000 0.1196 0.0898 0.0000 0.1478 0.1243 0.3921 0.0196 0.4689 0.0000 0.0000
7.7 70000.00 -0.63 0.0000 0.0013 0.0212 0.2675 0.0029 0.0021 0.0000 0.1201 0.0841 0.0000 0.1899 0.1159 0.4032 0.0190 0.4795 0.0000 0.0000
7.7 70000.00 -0.04 0.0000 0.0026 0.0186 0.3238 0.0021 0.0040 0.0014 0.1196 0.0742 0.0018 0.2764 0.1016 0.4130 0.0174 0.4871 0.0000 0.0000
7.7 70000.00 0.40 0.0000 0.0039 0.0168 0.3579 0.0016 0.0059 0.0030 0.1178 0.0667 0.0036 0.3619 0.0910 0.4135 0.0160 0.4852 0.0000 0.0000
7.7 80000.00 -3.96 0.0096 0.0000 0.0264 0.0000 0.0544 0.0000 0.0000 0.0726 0.0443 0.0000 0.0000 0.0673 0.0153 0.0012 0.0193 0.0050 0.0018
7.7 80000.00 -3.68 0.0065 0.0000 0.0273 0.0016 0.0374 0.0000 0.0000 0.0836 0.0595 0.0000 0.0000 0.0888 0.0459 0.0034 0.0573 0.0045 0.0015
7.7 80000.00 -3.36 0.0042 0.0000 0.0281 0.0069 0.0242 0.0000 0.0000 0.0943 0.0767 0.0000 0.0050 0.1123 0.1186 0.0082 0.1471 0.0036 0.0012
7.7 80000.00 -3.01 0.0027 0.0000 0.0284 0.0240 0.0154 0.0000 0.0000 0.1034 0.0905 0.0000 0.0214 0.1303 0.2097 0.0136 0.2585 0.0026 0.0000
7.7 80000.00 -2.56 0.0018 0.0000 0.0274 0.0698 0.0093 0.0000 0.0000 0.1109 0.0973 0.0000 0.0629 0.1380 0.2865 0.0175 0.3509 0.0018 0.0000
7.7 80000.00 -2.06 0.0013 0.0000 0.0253 0.1354 0.0060 0.0000 0.0000 0.1147 0.0953 0.0000 0.1316 0.1337 0.3302 0.0187 0.4016 0.0013 0.0000
7.7 80000.00 -1.52 0.0000 0.0010 0.0231 0.2012 0.0041 0.0016 0.0000 0.1155 0.0892 0.0000 0.2151 0.1241 0.3555 0.0185 0.4291 0.0000 0.0000
7.7 80000.00 -1.00 0.0000 0.0022 0.0210 0.2561 0.0029 0.0034 0.0016 0.1148 0.0818 0.0020 0.2984 0.1131 0.3695 0.0177 0.4432 0.0000 0.0000
7.7 80000.00 -0.63 0.0000 0.0033 0.0194 0.2904 0.0023 0.0050 0.0033 0.1135 0.0761 0.0040 0.3652 0.1047 0.3744 0.0169 0.4471 0.0000 0.0000
7.7 80000.00 -0.04 0.0000 0.0055 0.0170 0.3355 0.0017 0.0083 0.0082 0.1097 0.0665 0.0099 0.4940 0.0910 0.3727 0.0152 0.4423 0.0000 0.0000
7.7 80000.00 0.40 0.0000 0.0076 0.0152 0.3591 0.0013 0.0115 0.0146 0.1053 0.0595 0.0176 0.6107 0.0811 0.3631 0.0138 0.4294 0.0000 0.0000
7.7 90000.00 -3.96 0.0099 0.0000 0.0271 0.0000 0.0497 0.0000 0.0000 0.0874 0.0449 0.0000 0.0000 0.0683 0.0177 0.0013 0.0224 0.0051 0.0019
7.7 90000.00 -3.68 0.0067 0.0000 0.0277 0.0021 0.0330 0.0000 0.0000 0.0950 0.0597 0.0000 0.0012 0.0889 0.0524 0.0036 0.0656 0.0046 0.0016
7.7 90000.00 -3.36 0.0043 0.0000 0.0282 0.0090 0.0209 0.0000 0.0000 0.1019 0.0762 0.0000 0.0093 0.1113 0.1300 0.0085 0.1611 0.0036 0.0012
7.7 90000.00 -3.01 0.0028 0.0000 0.0282 0.0313 0.0130 0.0000 0.0000 0.1078 0.0889 0.0000 0.0401 0.1277 0.2177 0.0137 0.2681 0.0026 0.0000
7.7 90000.00 -2.56 0.0018 0.0000 0.0265 0.0878 0.0078 0.0000 0.0000 0.1120 0.0935 0.0000 0.1218 0.1323 0.2832 0.0169 0.3466 0.0018 0.0000
7.7 90000.00 -2.06 0.0013 0.0000 0.0240 0.1591 0.0051 0.0013 0.0000 0.1121 0.0898 0.0000 0.2440 0.1257 0.3147 0.0176 0.3827 0.0013 0.0000
7.7 90000.00 -1.52 0.0000 0.0023 0.0216 0.2224 0.0035 0.0036 0.0025 0.1098 0.0830 0.0032 0.3673 0.1152 0.3304 0.0170 0.3995 0.0010 0.0000
7.7 90000.00 -1.00 0.0000 0.0043 0.0195 0.2706 0.0025 0.0066 0.0070 0.1066 0.0755 0.0087 0.4801 0.1042 0.3363 0.0160 0.4045 0.0000 0.0000
7.7 90000.00 -0.63 0.0000 0.0059 0.0180 0.2990 0.0020 0.0090 0.0125 0.1036 0.0698 0.0153 0.5655 0.0961 0.3349 0.0151 0.4015 0.0000 0.0000
7.7 90000.00 -0.04 0.0000 0.0090 0.0156 0.3330 0.0015 0.0137 0.0262 0.0969 0.0606 0.0317 0.7189 0.0830 0.3223 0.0134 0.3846 0.0000 0.0000
7.7 90000.00 0.40 0.0000 0.0119 0.0139 0.3471 0.0012 0.0178 0.0421 0.0902 0.0539 0.0505 0.8437 0.0735 0.3044 0.0120 0.3624 0.0000 0.0000
7.7 100000.00 -3.96 0.0103 0.0000 0.0276 0.0000 0.0475 0.0000 0.0000 0.0990 0.0452 0.0000 0.0000 0.0689 0.0194 0.0013 0.0246 0.0052 0.0019
7.7 100000.00 -3.68 0.0070 0.0000 0.0279 0.0025 0.0312 0.0000 0.0000 0.1033 0.0595 0.0000 0.0019 0.0887 0.0567 0.0037 0.0709 0.0046 0.0016
7.7 100000.00 -3.36 0.0045 0.0000 0.0283 0.0109 0.0197 0.0000 0.0000 0.1070 0.0754 0.0000 0.0147 0.1102 0.1368 0.0086 0.1694 0.0036 0.0012
7.7 100000.00 -3.01 0.0029 0.0000 0.0279 0.0381 0.0122 0.0000 0.0000 0.1100 0.0871 0.0000 0.0644 0.1250 0.2204 0.0135 0.2712 0.0026 0.0000
7.7 100000.00 -2.56 0.0019 0.0000 0.0256 0.1037 0.0071 0.0000 0.0000 0.1109 0.0899 0.0000 0.1980 0.1269 0.2741 0.0162 0.3351 0.0018 0.0000
7.7 100000.00 -2.06 0.0013 0.0016 0.0227 0.1778 0.0045 0.0025 0.0021 0.1073 0.0848 0.0026 0.3751 0.1186 0.2933 0.0164 0.3567 0.0013 0.0000
7.7 100000.00 -1.52 0.0010 0.0040 0.0203 0.2362 0.0031 0.0062 0.0083 0.1021 0.0776 0.0103 0.5305 0.1076 0.3000 0.0156 0.3632 0.0010 0.0000
7.7 100000.00 -1.00 0.0000 0.0068 0.0181 0.2771 0.0022 0.0103 0.0197 0.0968 0.0701 0.0243 0.6607 0.0968 0.2981 0.0145 0.3595 0.0000 0.0000
7.7 100000.00 -0.63 0.0000 0.0088 0.0166 0.2998 0.0018 0.0134 0.0315 0.0922 0.0646 0.0385 0.7540 0.0888 0.2913 0.0136 0.3503 0.0000 0.0000
7.7 100000.00 -0.04 0.0000 0.0126 0.0143 0.3235 0.0013 0.0190 0.0581 0.0832 0.0556 0.0702 0.9071 0.0761 0.2703 0.0119 0.3240 0.0000 0.0000
7.7 100000.00 0.40 0.0000 0.0157 0.0126 0.3297 0.0011 0.0236 0.0859 0.0752 0.0491 0.1029 1.0152 0.0670 0.2474 0.0105 0.2961 0.0000 0.0000
8.0 30000.00 -3.96 0.0334 0.0000 0.0117 0.0000 0.1156 0.0000 0.0000 0.0000 0.0225 0.0000 0.0000 0.0358 0.0000 0.0000 0.0000 0.0131 0.0041
8.0 30000.00 -3.68 0.0300 0.0000 0.0144 0.0000 0.1194 0.0000 0.0000 0.0000 0.0360 0.0000 0.0000 0.0565 0.0000 0.0000 0.0012 0.0133 0.0040
8.0 30000.00 -3.39 0.0270 0.0000 0.0170 0.0000 0.1228 0.0000 0.0000 0.0000 0.0557 0.0000 0.0000 0.0866 0.0029 0.0015 0.0036 0.0134 0.0040
8.0 30000.00 -3.06 0.0243 0.0000 0.0197 0.0000 0.1258 0.0000 0.0000 0.0015 0.0832 0.0000 0.0000 0.1283 0.0090 0.0046 0.0112 0.0132 0.0039
8.0 30000.00 -2.68 0.0214 0.0000 0.0227 0.0000 0.1278 0.0000 0.0000 0.0030 0.1145 0.0000 0.0000 0.1752 0.0270 0.0116 0.0334 0.0123 0.0036
8.0 30000.00 -2.22 0.0180 0.0000 0.0262 0.0015 0.1280 0.0000 0.0000 0.0065 0.1443 0.0000 0.0000 0.2192 0.0715 0.0228 0.0880 0.0107 0.0031
8.0 30000.00 -1.73 0.0140 0.0000 0.0301 0.0041 0.1255 0.0000 0.0000 0.0130 0.1666 0.0000 0.0000 0.2515 0.1395 0.0341 0.1705 0.0089 0.0026
8.0 30000.00 -1.24 0.0096 0.0000 0.0341 0.0091 0.1202 0.0000 0.0000 0.0229 0.1828 0.0000 0.0000 0.2745 0.2166 0.0445 0.2606 0.0072 0.0021
8.0 30000.00 -0.77 0.0055 0.0000 0.0377 0.0178 0.1128 0.0000 0.0000 0.0357 0.1942 0.0000 0.0000 0.2901 0.2965 0.0539 0.3496 0.0057 0.0016
8.0 30000.00 -0.34 0.0031 0.0000 0.0399 0.0310 0.1040 0.0000 0.0000 0.0505 0.2013 0.0000 0.0000 0.2994 0.3738 0.0616 0.4310 0.0044 0.0013
8.0 30000.00 0.08 0.0018 0.0000 0.0409 0.0506 0.0935 0.0000 0.0000 0.0679 0.2055 0.0000 0.0000 0.3039 0.4502 0.0678 0.5071 0.0033 0.0000
8.0 32500.00 -3.96 0.0309 0.0000 0.0151 0.0000 0.1231 0.0000 0.0000 0.0000 0.0290 0.0000 0.0000 0.0459 0.0000 0.0000 0.0000 0.0135 0.0043
8.0 32500.00 -3.68 0.0264 0.0000 0.0185 0.0000 0.1249 0.0000 0.0000 0.0011 0.0459 0.0000 0.0000 0.0716 0.0020 0.0000 0.0025 0.0136 0.0041
8.0 32500.00 -3.39 0.0224 0.0000 0.0219 0.0000 0.1267 0.0000 0.0000 0.0020 0.0695 0.0000 0.0000 0.1075 0.0060 0.0026 0.0074 0.0136 0.0040
8.0 32500.00 -3.06 0.0185 0.0000 0.0255 0.0000 0.1278 0.0000 0.0000 0.0039 0.0999 0.0000 0.0000 0.1532 0.0187 0.0076 0.0232 0.0130 0.0038
8.0 32500.00 -2.69 0.0148 0.0000 0.0291 0.0011 0.1278 0.0000 0.0000 0.0076 0.1315 0.0000 0.0000 0.2000 0.0532 0.0177 0.0658 0.0116 0.0034
8.0 32500.00 -2.20 0.0109 0.0000 0.0330 0.0035 0.1245 0.0000 0.0000 0.0160 0.1610 0.0000 0.0000 0.2429 0.1315 0.0323 0.1617 0.0093 0.0027
8.0 32500.00 -1.71 0.0073 0.0000 0.0364 0.0086 0.1177 0.0000 0.0000 0.0290 0.1806 0.0000 0.0000 0.2710 0.2247 0.0443 0.2732 0.0074 0.0022
8.0 32500.00 -1.22 0.0045 0.0000 0.0390 0.0183 0.1080 0.0000 0.0000 0.0459 0.1940 0.0000 0.0000 0.2894 0.3167 0.0544 0.3784 0.0057 0.0017
8.0 32500.00 -0.75 0.0027 0.0000 0.0407 0.0341 0.0967 0.0000 0.0000 0.0651 0.2024 0.0000 0.0000 0.3004 0.4040 0.0626 0.4724 0.0044 0.0013
8.0 32500.00 -0.32 0.0017 0.0000 0.0414 0.0565 0.0847 0.0000 0.0000 0.0852 0.2068 0.0000 0.0000 0.3053 0.4820 0.0688 0.5514 0.0034 0.0000
8.0 32500.00 0.10 0.0012 0.0000 0.0417 0.0876 0.0719 0.0000 0.0000 0.1067 0.2084 0.0000 0.0000 0.3059 0.5540 0.0736 0.6194 0.0026 0.0000
8.0 35000.00 -3.96 0.0284 0.0000 0.0185 0.0000 0.1294 0.0000 0.0000 0.0014 0.0356 0.0000 0.0000 0.0561 0.0011 0.0000 0.0014 0.0139 0.0044
8.0 35000.00 -3.68 0.0233 0.0000 0.0222 0.0000 0.1295 0.0000 0.0000 0.0025 0.0555 0.0000 0.0000 0.0862 0.0035 0.0014 0.0044 0.0139 0.0042
8.0 35000.00 -3.39 0.0186 0.0000 0.0261 0.0000 0.1295 0.0000 0.0000 0.0045 0.0821 0.0000 0.0000 0.1264 0.0108 0.0040 0.0134 0.0137 0.0041
8.0 35000.00 -3.05 0.0141 0.0000 0.0302 0.0000 0.1284 0.0000 0.0000 0.0086 0.1154 0.0000 0.0000 0.1760 0.0343 0.0115 0.0425 0.0127 0.0037
8.0 35000.00 -2.66 0.0101 0.0000 0.0339 0.0022 0.1251 0.0000 0.0000 0.0166 0.1475 0.0000 0.0000 0.2231 0.0944 0.0250 0.1165 0.0106 0.0031
8.0 35000.00 -2.19 0.0068 0.0000 0.0372 0.0066 0.1171 0.0000 0.0000 0.0315 0.1734 0.0000 0.0000 0.2604 0.1997 0.0403 0.2450 0.0082 0.0024
8.0 35000.00 -1.69 0.0044 0.0000 0.0395 0.0160 0.1052 0.0000 0.0000 0.0522 0.1906 0.0000 0.0000 0.2844 0.3104 0.0524 0.3757 0.0062 0.0018
8.0 35000.00 -1.19 0.0028 0.0000 0.0410 0.0328 0.0915 0.0000 0.0000 0.0755 0.2012 0.0000 0.0000 0.2985 0.4099 0.0617 0.4868 0.0047 0.0014
8.0 35000.00 -0.72 0.0018 0.0000 0.0417 0.0584 0.0775 0.0000 0.0000 0.0991 0.2068 0.0000 0.0000 0.3051 0.4964 0.0686 0.5768 0.0036 0.0011
8.0 35000.00 -0.29 0.0012 0.0000 0.0419 0.0922 0.0642 0.0000 0.0000 0.1215 0.2088 0.0000 0.0000 0.3062 0.5693 0.0737 0.6473 0.0028 0.0000
8.0 35000.00 0.12 0.0000 0.0000 0.0417 0.1358 0.0518 0.0000 0.0000 0.1430 0.2081 0.0000 0.0000 0.3032 0.6328 0.0775 0.7042 0.0022 0.0000
8.0 37500.00 -3.96 0.0261 0.0000 0.0215 0.0000 0.1347 0.0000 0.0000 0.0028 0.0420 0.0000 0.0000 0.0659 0.0018 0.0000 0.0023 0.0142 0.0045
8.0 37500.00 -3.68 0.0206 0.0000 0.0254 0.0000 0.1329 0.0000 0.0000 0.0049 0.0643 0.0000 0.0000 0.0996 0.0057 0.0019 0.0071 0.0141 0.0043
8.0 37500.00 -3.39 0.0157 0.0000 0.0294 0.0000 0.1309 0.0000 0.0000 0.0086 0.0931 0.0000 0.0000 0.1427 0.0174 0.0056 0.0217 0.0137 0.0041
8.0 37500.00 -3.05 0.0112 0.0000 0.0334 0.0011 0.1270 0.0000 0.0000 0.0160 0.1273 0.0000 0.0000 0.1932 0.0543 0.0154 0.0672 0.0123 0.0036
8.0 37500.00 -2.65 0.0075 0.0000 0.0368 0.0039 0.1192 0.0000 0.0000 0.0300 0.1590 0.0000 0.0000 0.2393 0.1419 0.0313 0.1751 0.0098 0.0029
8.0 37500.00 -2.18 0.0049 0.0000 0.0394 0.0113 0.1060 0.0000 0.0000 0.0525 0.1824 0.0000 0.0000 0.2727 0.2689 0.0469 0.3291 0.0072 0.0021
8.0 37500.00 -1.67 0.0031 0.0000 0.0411 0.0268 0.0898 0.0000 0.0000 0.0798 0.1972 0.0000 0.0000 0.2929 0.3885 0.0585 0.4684 0.0054 0.0016
8.0 37500.00 -1.17 0.0020 0.0000 0.0419 0.0527 0.0739 0.0000 0.0000 0.1065 0.2052 0.0000 0.0000 0.3029 0.4870 0.0667 0.5757 0.0040 0.0012
8.0 37500.00 -0.70 0.0014 0.0000 0.0421 0.0896 0.0594 0.0000 0.0000 0.1311 0.2084 0.0000 0.0000 0.3056 0.5684 0.0727 0.6577 0.0031 0.0000
8.0 37500.00 -0.25 0.0000 0.0000 0.0418 0.1379 0.0464 0.0000 0.0000 0.1536 0.2080 0.0000 0.0011 0.3031 0.6375 0.0770 0.7214 0.0024 0.0000
8.0 37500.00 0.17 0.0000 0.0000 0.0411 0.1957 0.0358 0.0000 0.0000 0.1726 0.2050 0.0000 0.0020 0.2964 0.6941 0.0799 0.7691 0.0019 0.0000
8.0 40000.00 -3.96 0.0241 0.0000 0.0242 0.0000 0.1390 0.0000 0.0000 0.0050 0.0479 0.0000 0.0000 0.0749 0.0027 0.0000 0.0034 0.0145 0.0046
8.0 40000.00 -3.68 0.0184 0.0000 0.0281 0.0000 0.1351 0.0000 0.0000 0.0085 0.0722 0.0000 0.0000 0.1116 0.0085 0.0026 0.0106 0.0144 0.0044
8.0 40000.00 -3.38 0.0134 0.0000 0.0321 0.0000 0.1303 0.0000 0.0000 0.0151 0.1035 0.0000 0.0000 0.1580 0.0270 0.0077 0.0335 0.0137 0.0041
8.0 40000.00 -3.04 0.0092 0.0000 0.0358 0.0019 0.1228 0.0000 0.0000 0.0272 0.1378 0.0000 0.0000 0.2082 0.0807 0.0197 0.0998 0.0119 0.0035
8.0 40000.00 -2.62 0.0058 0.0000 0.0389 0.0068 0.1094 0.0000 0.0000 0.0492 0.1691 0.0000 0.0000 0.2535 0.2007 0.0379 0.2473 0.0089 0.0026
8.0 40000.00 -2.14 0.0037 0.0000 0.0409 0.0188 0.0914 0.0000 0.0000 0.0786 0.1899 0.0000 0.0000 0.2826 0.3415 0.0529 0.4168 0.0064 0.0019
8.0 40000.00 -1.61 0.0024 0.0000 0.0420 0.0440 0.0723 0.0000 0.0000 0.1104 0.2022 0.0000 0.0000 0.2988 0.4645 0.0638 0.5575 0.0046 0.0014
8.0 40000.00 -1.10 0.0016 0.0000 0.0422 0.0826 0.0562 0.0000 0.0000 0.1375 0.2073 0.0000 0.0011 0.3042 0.5579 0.0710 0.6560 0.0035 0.0010
8.0 40000.00 -0.63 0.0011 0.0000 0.0419 0.1331 0.0431 0.0000 0.0000 0.1603 0.2077 0.0000 0.0017 0.3027 0.6320 0.0759 0.7272 0.0027 0.0000
8.0 40000.00 -0.16 0.0000 0.0000 0.0410 0.1987 0.0320 0.0000 0.0000 0.1804 0.2045 0.0000 0.0030 0.2958 0.6959 0.0793 0.7829 0.0021 0.0000
8.0 40000.00 0.27 0.0000 0.0000 0.0397 0.2723 0.0239 0.0000 0.0000 0.1961 0.1987 0.0000 0.0056 0.2850 0.7468 0.0814 0.8230 0.0017 0.0000
8.0 45000.00 -3.96 0.0210 0.0000 0.0287 0.0000 0.1444 0.0000 0.0000 0.0125 0.0581 0.0000 0.0000 0.0904 0.0051 0.0013 0.0064 0.0151 0.0049
8.0 45000.00 -3.68 0.0153 0.0000 0.0323 0.0000 0.1350 0.0000 0.0000 0.0207 0.0851 0.0000 0.0000 0.1307 0.0161 0.0040 0.0201 0.0147 0.0046
8.0 45000.00 -3.37 0.0105 0.0000 0.0360 0.0012 0.1234 0.0000 0.0000 0.0351 0.1190 0.0000 0.0000 0.1805 0.0516 0.0118 0.0640 0.0135 0.0041
8.0 45000.00 -3.02 0.0068 0.0000 0.0390 0.0044 0.1073 0.0000 0.0000 0.0585 0.1533 0.0000 0.0000 0.2300 0.1452 0.0278 0.1796 0.0109 0.0033
8.0 45000.00 -2.60 0.0042 0.0000 0.0412 0.0146 0.0859 0.0000 0.0000 0.0917 0.1808 0.0000 0.0000 0.2691 0.3010 0.0466 0.3702 0.0077 0.0023
8.0 45000.00 -2.10 0.0026 0.0000 0.0424 0.0401 0.0635 0.0000 0.0000 0.1276 0.1980 0.0000 0.0018 0.2924 0.4527 0.0608 0.5504 0.0054 0.0016
8.0 45000.00 -1.58 0.0017 0.0000 0.0425 0.0859 0.0460 0.0000 0.0000 0.1570 0.2052 0.0000 0.0029 0.3006 0.5637 0.0696 0.6735 0.0039 0.0012
8.0 45000.00 -1.07 0.0012 0.0000 0.0418 0.1482 0.0334 0.0000 0.0000 0.1791 0.2055 0.0000 0.0045 0.2988 0.6449 0.0750 0.7550 0.0029 0.0000
8.0 45000.00 -0.58 0.0000 0.0000 0.0405 0.2251 0.0241 0.0000 0.0000 0.1966 0.2013 0.0000 0.0078 0.2904 0.7101 0.0784 0.8136 0.0023 0.0000
8.0 45000.00 -0.12 0.0000 0.0000 0.0388 0.3110 0.0175 0.0000 0.0000 0.2101 0.1939 0.0000 0.0142 0.2775 0.7624 0.0801 0.8559 0.0018 0.0000
8.0 45000.00 0.31 0.0000 0.0000 0.0367 0.4018 0.0129 0.0000 0.0000 0.2205 0.1843 0.0000 0.0241 0.2615 0.8049 0.0804 0.8876 0.0015 0.0000
8.0 50000.00 -3.96 0.0188 0.0000 0.0320 0.0000 0.1453 0.0000 0.0000 0.0251 0.0661 0.0000 0.0000 0.1025 0.0082 0.0018 0.0103 0.0155 0.0051
8.0 50000.00 -3.68 0.0133 0.0000 0.0353 0.0000 0.1296 0.0000 0.0000 0.0392 0.0947 0.0000 0.0000 0.1448 0.0258 0.0055 0.0321 0.0149 0.0047
8.0 50000.00 -3.37 0.0088 0.0000 0.0384 0.0021 0.1110 0.0000 0.0000 0.0619 0.1291 0.0000 0.0000 0.1947 0.0799 0.0155 0.0992 0.0133 0.0041
8.0 50000.00 -3.02 0.0056 0.0000 0.0409 0.0079 0.0887 0.0000 0.0000 0.0933 0.1620 0.0000 0.0000 0.2419 0.2055 0.0336 0.2542 0.0103 0.0031
8.0 50000.00 -2.59 0.0034 0.0000 0.0425 0.0261 0.0640 0.0000 0.0000 0.1307 0.1874 0.0000 0.0028 0.2773 0.3813 0.0525 0.4683 0.0070 0.0021
8.0 50000.00 -2.08 0.0022 0.0000 0.0428 0.0692 0.0433 0.0000 0.0000 0.1637 0.2008 0.0000 0.0054 0.2946 0.5279 0.0653 0.6403 0.0048 0.0015
8.0 50000.00 -1.56 0.0015 0.0000 0.0420 0.1382 0.0298 0.0000 0.0000 0.1872 0.2034 0.0000 0.0089 0.2958 0.6277 0.0724 0.7480 0.0035 0.0011
8.0 50000.00 -1.04 0.0011 0.0000 0.0405 0.2234 0.0209 0.0000 0.0000 0.2038 0.1993 0.0000 0.0151 0.2875 0.7000 0.0763 0.8174 0.0027 0.0000
8.0 50000.00 -0.55 0.0000 0.0000 0.0385 0.3185 0.0148 0.0000 0.0000 0.2163 0.1913 0.0000 0.0267 0.2737 0.7563 0.0779 0.8658 0.0021 0.0000
8.0 50000.00 -0.09 0.0000 0.0000 0.0361 0.4175 0.0108 0.0000 0.0000 0.2257 0.1808 0.0000 0.0446 0.2564 0.8011 0.0779 0.9008 0.0017 0.0000
8.0 50000.00 0.35 0.0000 0.0000 0.0335 0.5172 0.0080 0.0000 0.0000 0.2330 0.1684 0.0000 0.0696 0.2369 0.8378 0.0765 0.9278 0.0015 0.0000
8.0 55000.00 -3.96 0.0173 0.0000 0.0347 0.0000 0.1422 0.0000 0.0000 0.0422 0.0722 0.0000 0.0000 0.1116 0.0118 0.0023 0.0148 0.0159 0.0053
8.0 55000.00 -3.68 0.0120 0.0000 0.0375 0.0000 0.1204 0.0000 0.0000 0.0623 0.1016 0.0000 0.0000 0.1548 0.0367 0.0069 0.0458 0.0151 0.0048
