#Cloudy 17.00 models results grids
# O/H: 8.1 - 9.0, log U: -4.0 - -1.0, alpha_OX = -2.0 - -1.0
# SED: AGN doubled peak power law, stopping criterion = 99.9% free electrons without dust grains
#plane-parallel geometry
12+log(O/H) a_ox log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
9.0 -1.60 -2.50 0.0043 0.0155 0.2108 1.5564 0.0705 0.0292 0.0918 1.1479 1.0448 0.0946 3.8578 1.0472 3.3326 0.5968 1.7350 0.0055 0.0000
9.0 -1.60 -2.25 0.0020 0.0394 0.1720 2.6153 0.0365 0.0740 0.3167 1.0536 0.8988 0.3260 7.1503 0.8978 2.9477 0.5753 1.5270 0.0026 0.0000
9.0 -1.60 -2.00 0.0000 0.0519 0.1338 3.7160 0.0421 0.0983 0.1965 1.3361 0.7825 0.2023 2.8505 0.7803 4.0422 0.6432 1.8149 0.0014 0.0000
9.0 -1.60 -1.75 0.0000 0.0716 0.1091 4.5229 0.0284 0.1330 0.2917 1.4012 0.6381 0.3037 2.5418 0.6339 4.0186 0.6265 1.6213 0.0000 0.0000
9.0 -1.60 -1.50 0.0000 0.0921 0.0821 5.2682 0.0177 0.1680 0.4874 1.4351 0.4872 0.5155 2.6421 0.4817 3.8144 0.5910 1.4016 0.0000 0.0000
9.0 -1.60 -1.25 0.0000 0.1017 0.0607 5.9231 0.0110 0.1817 0.7413 1.4578 0.3615 0.7927 2.6692 0.3552 3.4654 0.5489 1.1630 0.0000 0.0000
9.0 -1.60 -1.00 0.0000 0.0996 0.0428 6.5071 0.0066 0.1733 1.0242 1.4596 0.2489 1.0853 2.5637 0.2429 2.9914 0.4939 0.9249 0.0000 0.0000
9.0 -1.40 -4.00 0.0751 0.0000 0.1531 0.0061 0.4906 0.0000 0.0000 0.4301 0.2979 0.0000 0.0010 0.3087 0.1453 0.0192 0.0756 0.0532 0.0075
9.0 -1.40 -3.75 0.0531 0.0000 0.1799 0.0212 0.3944 0.0000 0.0000 0.6234 0.4555 0.0000 0.0077 0.4651 0.3993 0.0549 0.2065 0.0512 0.0071
9.0 -1.40 -3.50 0.0359 0.0000 0.2095 0.0779 0.2896 0.0011 0.0000 0.8549 0.6782 0.0000 0.0596 0.6882 1.0151 0.1507 0.5312 0.0466 0.0065
9.0 -1.40 -3.25 0.0226 0.0020 0.2310 0.2584 0.1908 0.0038 0.0052 1.0503 0.9038 0.0054 0.3608 0.9150 2.0409 0.3247 1.0833 0.0345 0.0048
9.0 -1.40 -3.00 0.0134 0.0066 0.2397 0.7112 0.1164 0.0122 0.0325 1.1664 1.0582 0.0340 1.4682 1.0680 3.0286 0.5034 1.6166 0.0200 0.0028
9.0 -1.40 -2.75 0.0071 0.0204 0.2243 1.5834 0.0640 0.0370 0.1632 1.1521 1.0729 0.1716 4.1059 1.0792 3.3851 0.5969 1.8091 0.0096 0.0013
9.0 -1.40 -2.50 0.0032 0.0569 0.1797 2.8055 0.0308 0.1028 0.6234 0.9899 0.9257 0.6573 8.3080 0.9279 3.0013 0.5913 1.6013 0.0042 0.0000
9.0 -1.40 -2.25 0.0012 0.1331 0.1179 3.9037 0.0126 0.2396 1.8137 0.7235 0.6613 1.9174 12.8830 0.6607 2.2062 0.5122 1.1744 0.0017 0.0000
9.0 -1.40 -2.00 0.0000 0.1679 0.0752 4.9825 0.0177 0.2997 1.4029 1.1618 0.4917 1.4920 7.4598 0.4937 3.8449 0.6138 1.8000 0.0000 0.0000
9.0 -1.40 -1.75 0.0000 0.2090 0.0551 5.0177 0.0116 0.3660 1.8428 1.2429 0.3562 1.9855 6.8051 0.3577 3.9079 0.5590 1.6417 0.0000 0.0000
9.0 -1.40 -1.50 0.0000 0.2363 0.0390 5.0632 0.0069 0.4052 2.4874 1.2707 0.2572 2.6648 6.5921 0.2579 3.6662 0.4720 1.3924 0.0000 0.0000
9.0 -1.40 -1.25 0.0000 0.2170 0.0298 5.4715 0.0042 0.3652 2.8950 1.2834 0.1897 3.0580 5.6051 0.1895 3.2359 0.3909 1.1082 0.0000 0.0000
9.0 -1.40 -1.00 0.0000 0.1626 0.0225 5.9429 0.0026 0.2708 3.0040 1.2711 0.1285 3.1001 4.0955 0.1278 2.7137 0.3308 0.8502 0.0000 0.0000
9.0 -1.20 -4.00 0.0749 0.0000 0.1835 0.0136 0.4142 0.0000 0.0000 0.7178 0.3874 0.0000 0.0028 0.4036 0.2192 0.0266 0.1170 0.0605 0.0085
9.0 -1.20 -3.75 0.0521 0.0000 0.2132 0.0481 0.2974 0.0000 0.0000 0.9392 0.5881 0.0000 0.0223 0.6040 0.6057 0.0771 0.3229 0.0583 0.0082
9.0 -1.20 -3.50 0.0346 0.0015 0.2435 0.1748 0.1950 0.0027 0.0032 1.1521 0.8503 0.0033 0.1710 0.8670 1.4889 0.2083 0.8033 0.0515 0.0072
9.0 -1.20 -3.25 0.0210 0.0051 0.2602 0.5491 0.1162 0.0091 0.0229 1.2680 1.0659 0.0243 0.9402 1.0801 2.7212 0.4168 1.4825 0.0351 0.0049
9.0 -1.20 -3.00 0.0115 0.0168 0.2498 1.3824 0.0623 0.0299 0.1392 1.2326 1.1299 0.1496 3.3399 1.1391 3.4771 0.5778 1.9010 0.0178 0.0025
9.0 -1.20 -2.75 0.0054 0.0539 0.2084 2.7603 0.0293 0.0949 0.6542 1.0436 1.0178 0.7085 8.1247 1.0218 3.3167 0.6192 1.8150 0.0076 0.0011
9.0 -1.20 -2.50 0.0020 0.1438 0.1356 4.0910 0.0111 0.2512 2.1712 0.7126 0.7290 2.3599 13.8777 0.7294 2.4252 0.5407 1.3277 0.0028 0.0000
9.0 -1.20 -2.25 0.0000 0.2892 0.0664 4.2457 0.0032 0.4992 5.1744 0.3781 0.3880 5.6412 18.1276 0.3872 1.4451 0.3961 0.7958 0.0000 0.0000
9.0 -1.20 -2.00 0.0000 0.3543 0.0311 4.1398 0.0045 0.6042 5.2253 0.6726 0.2089 5.6484 15.1708 0.2094 2.7085 0.4365 1.3522 0.0000 0.0000
9.0 -1.20 -1.75 0.0000 0.3919 0.0210 3.4270 0.0033 0.6527 5.8171 0.8202 0.1346 6.2381 13.0285 0.1355 2.9403 0.3372 1.3192 0.0000 0.0000
9.0 -1.20 -1.50 0.0000 0.3537 0.0165 3.5458 0.0021 0.5807 5.9264 0.8927 0.1065 6.2614 9.9190 0.1073 2.7682 0.2296 1.0985 0.0000 0.0000
9.0 -1.20 -1.25 0.0000 0.2581 0.0136 4.0480 0.0013 0.4239 5.6449 0.9094 0.0779 5.7943 6.7424 0.0784 2.4265 0.1594 0.8606 0.0000 0.0000
9.0 -1.20 -1.00 0.0000 0.1803 0.0109 4.3433 0.0000 0.3006 5.3643 0.9322 0.0533 5.1478 4.5741 0.0536 2.0982 0.1312 0.6689 0.0000 0.0000
9.0 -1.00 -4.00 0.0770 0.0000 0.2259 0.0226 0.3670 0.0000 0.0000 1.0180 0.5221 0.0000 0.0049 0.5504 0.2856 0.0346 0.1581 0.0726 0.0104
9.0 -1.00 -3.75 0.0529 0.0000 0.2566 0.0786 0.2456 0.0012 0.0000 1.2313 0.7690 0.0000 0.0391 0.7953 0.7856 0.0993 0.4317 0.0695 0.0098
9.0 -1.00 -3.50 0.0341 0.0023 0.2860 0.2760 0.1512 0.0042 0.0062 1.4019 1.0564 0.0067 0.2912 1.0791 1.8846 0.2608 1.0421 0.0594 0.0084
9.0 -1.00 -3.25 0.0203 0.0080 0.2971 0.8400 0.0857 0.0141 0.0451 1.4548 1.2590 0.0492 1.5406 1.2756 3.2928 0.5015 1.8299 0.0385 0.0054
9.0 -1.00 -3.00 0.0106 0.0276 0.2748 2.0469 0.0431 0.0478 0.2833 1.3259 1.2595 0.3094 5.2487 1.2684 3.9435 0.6634 2.1968 0.0181 0.0025
9.0 -1.00 -2.75 0.0045 0.0895 0.2073 3.7510 0.0178 0.1535 1.3043 0.9871 1.0160 1.4260 11.7524 1.0186 3.3464 0.6512 1.8679 0.0068 0.0000
9.0 -1.00 -2.50 0.0014 0.2281 0.1143 4.8119 0.0055 0.3869 4.0014 0.5612 0.6189 4.3834 18.1838 0.6183 2.1201 0.5074 1.1883 0.0022 0.0000
9.0 -1.00 -2.25 0.0000 0.4126 0.0452 3.7968 0.0012 0.6861 8.3047 0.2330 0.2501 9.1471 21.4481 0.2485 1.0700 0.3167 0.6079 0.0000 0.0000
9.0 -1.00 -2.00 0.0000 0.4837 0.0146 2.6227 0.0000 0.8007 9.4362 0.2595 0.0886 10.2050 20.6374 0.0879 1.2372 0.2437 0.6616 0.0000 0.0000
9.0 -1.00 -1.75 0.0000 0.4690 0.0085 1.9459 0.0000 0.7602 9.2290 0.4194 0.0506 9.8442 15.9917 0.0506 1.6401 0.1625 0.7993 0.0000 0.0000
9.0 -1.00 -1.50 0.0000 0.3598 0.0083 2.4471 0.0000 0.5820 8.0476 0.5754 0.0506 8.3894 10.3380 0.0509 1.8429 0.1066 0.7720 0.0000 0.0000
9.0 -1.00 -1.25 0.0000 0.2566 0.0078 2.9722 0.0000 0.4207 7.3093 0.6374 0.0394 7.2171 6.8539 0.0398 1.7721 0.0735 0.6490 0.0000 0.0000
9.0 -1.00 -1.00 0.0000 0.1974 0.0059 2.8887 0.0000 0.3308 7.2187 0.6793 0.0242 6.4283 4.9989 0.0244 1.5997 0.0529 0.5214 0.0000 0.0000
