#Cloudy 17.00 models results grids
# O/H: 8.1 - 9.0, log U: -4.0 - -1.0, alpha_OX = -2.0 - -1.0
# SED: AGN doubled peak power law, stopping criterion = 99.9% free electrons w/ dust grains
#plane-parallel geometry
#
12+log(O/H) a_ox log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
9.0 -1.60 -4.00 0.0759 0.0000 0.1387 0.0024 0.5483 0.0000 0.0000 0.2516 0.2587 0.0000 0.0000 0.2674 0.1003 0.0152 0.0514 0.0502 0.0070
9.0 -1.60 -3.75 0.0542 0.0000 0.1638 0.0086 0.4822 0.0000 0.0000 0.3964 0.3959 0.0000 0.0024 0.4033 0.2759 0.0429 0.1404 0.0483 0.0067
9.0 -1.60 -3.50 0.0369 0.0000 0.1913 0.0322 0.3945 0.0000 0.0000 0.6001 0.5913 0.0000 0.0181 0.5984 0.7147 0.1177 0.3669 0.0445 0.0062
9.0 -1.60 -3.25 0.0237 0.0000 0.2151 0.1122 0.2908 0.0012 0.0000 0.8260 0.8113 0.0000 0.1172 0.8197 1.5465 0.2660 0.8057 0.0348 0.0048
9.0 -1.60 -3.00 0.0146 0.0020 0.2330 0.3305 0.1992 0.0038 0.0044 1.0308 1.0037 0.0046 0.5354 1.0122 2.5769 0.4454 1.3514 0.0219 0.0031
9.0 -1.60 -2.75 0.0084 0.0059 0.2342 0.8008 0.1236 0.0110 0.0230 1.1511 1.0985 0.0237 1.7017 1.1057 3.2813 0.5686 1.7243 0.0115 0.0016
9.0 -1.60 -2.50 0.0044 0.0165 0.2162 1.6266 0.0698 0.0306 0.0992 1.1675 1.0773 0.1030 4.0680 1.0820 3.4289 0.6169 1.8037 0.0056 0.0000
9.0 -1.60 -2.25 0.0020 0.0433 0.1780 2.7748 0.0355 0.0794 0.3552 1.0683 0.9378 0.3702 7.6963 0.9393 3.0678 0.6026 1.6143 0.0026 0.0000
9.0 -1.60 -2.00 0.0010 0.0638 0.1424 3.9373 0.0386 0.1169 0.3131 1.3256 0.8340 0.3271 4.2117 0.8362 4.1580 0.6772 1.9868 0.0015 0.0000
9.0 -1.60 -1.75 0.0000 0.0990 0.1161 4.6955 0.0257 0.1785 0.5627 1.3463 0.6732 0.5955 4.5674 0.6748 4.2025 0.6550 1.8909 0.0000 0.0000
9.0 -1.60 -1.50 0.0000 0.1567 0.0859 5.1206 0.0153 0.2768 1.1846 1.2923 0.4935 1.2720 6.0350 0.4950 4.0728 0.5985 1.7708 0.0000 0.0000
9.0 -1.60 -1.25 0.0000 0.2322 0.0622 4.8759 0.0092 0.4002 2.3549 1.1874 0.3498 2.5407 8.0105 0.3513 3.8236 0.5145 1.6268 0.0000 0.0000
9.0 -1.60 -1.00 0.0000 0.3326 0.0393 3.9286 0.0049 0.5558 4.4835 0.9696 0.2149 4.8233 10.9983 0.2162 3.2635 0.3828 1.4053 0.0000 0.0000
9.0 -1.40 -4.00 0.0751 0.0000 0.1532 0.0061 0.4903 0.0000 0.0000 0.4307 0.2985 0.0000 0.0010 0.3094 0.1447 0.0192 0.0753 0.0533 0.0075
9.0 -1.40 -3.75 0.0532 0.0000 0.1803 0.0212 0.3942 0.0000 0.0000 0.6247 0.4570 0.0000 0.0077 0.4668 0.3984 0.0549 0.2062 0.0513 0.0072
9.0 -1.40 -3.50 0.0360 0.0000 0.2102 0.0782 0.2895 0.0011 0.0000 0.8576 0.6817 0.0000 0.0597 0.6920 1.0157 0.1512 0.5324 0.0468 0.0065
9.0 -1.40 -3.25 0.0227 0.0021 0.2322 0.2603 0.1907 0.0038 0.0052 1.0551 0.9105 0.0054 0.3633 0.9222 2.0499 0.3268 1.0903 0.0347 0.0048
9.0 -1.40 -3.00 0.0134 0.0067 0.2415 0.7192 0.1162 0.0123 0.0329 1.1723 1.0678 0.0346 1.4882 1.0780 3.0514 0.5082 1.6335 0.0201 0.0028
9.0 -1.40 -2.75 0.0071 0.0208 0.2271 1.6113 0.0637 0.0376 0.1674 1.1596 1.0882 0.1768 4.2039 1.0947 3.4278 0.6058 1.8397 0.0097 0.0014
9.0 -1.40 -2.50 0.0032 0.0591 0.1830 2.8811 0.0303 0.1060 0.6520 0.9945 0.9468 0.6927 8.6335 0.9494 3.0605 0.6052 1.6446 0.0043 0.0000
9.0 -1.40 -2.25 0.0012 0.1413 0.1207 4.0487 0.0121 0.2510 1.9344 0.7170 0.6842 2.0715 13.6471 0.6840 2.2698 0.5293 1.2225 0.0018 0.0000
9.0 -1.40 -2.00 0.0000 0.1988 0.0805 4.9425 0.0141 0.3497 2.1134 0.9807 0.5168 2.2762 10.6888 0.5184 3.4800 0.6019 1.7397 0.0000 0.0000
9.0 -1.40 -1.75 0.0000 0.2890 0.0544 4.5269 0.0082 0.4966 3.6205 0.8859 0.3295 3.9196 12.3749 0.3308 3.2987 0.5185 1.5988 0.0000 0.0000
9.0 -1.40 -1.50 0.0000 0.3987 0.0327 3.3419 0.0039 0.6651 6.2035 0.6854 0.1788 6.7016 15.2864 0.1793 2.6849 0.3783 1.2967 0.0000 0.0000
9.0 -1.40 -1.25 0.0000 0.4681 0.0161 1.8909 0.0014 0.7562 9.1715 0.3761 0.0776 9.9165 17.2403 0.0772 1.6074 0.2121 0.8138 0.0000 0.0000
9.0 -1.40 -1.00 0.0000 0.4026 0.0060 0.8526 0.0000 0.6321 10.5317 0.1002 0.0268 11.5704 15.0682 0.0262 0.5020 0.0867 0.2772 0.0000 0.0000
9.0 -1.20 -4.00 0.0749 0.0000 0.1836 0.0136 0.4136 0.0000 0.0000 0.7182 0.3880 0.0000 0.0028 0.4044 0.2180 0.0265 0.1165 0.0605 0.0085
9.0 -1.20 -3.75 0.0521 0.0000 0.2133 0.0480 0.2970 0.0000 0.0000 0.9397 0.5893 0.0000 0.0221 0.6054 0.6031 0.0769 0.3218 0.0584 0.0082
9.0 -1.20 -3.50 0.0346 0.0015 0.2439 0.1747 0.1947 0.0027 0.0031 1.1529 0.8526 0.0033 0.1702 0.8695 1.4855 0.2082 0.8025 0.0517 0.0072
9.0 -1.20 -3.25 0.0210 0.0051 0.2610 0.5499 0.1160 0.0091 0.0228 1.2702 1.0703 0.0243 0.9404 1.0846 2.7244 0.4178 1.4862 0.0353 0.0049
9.0 -1.20 -3.00 0.0115 0.0169 0.2514 1.3910 0.0622 0.0299 0.1396 1.2373 1.1383 0.1504 3.3677 1.1478 3.4973 0.5818 1.9159 0.0179 0.0025
9.0 -1.20 -2.75 0.0054 0.0545 0.2102 2.7883 0.0292 0.0956 0.6622 1.0464 1.0284 0.7197 8.2591 1.0326 3.3449 0.6256 1.8363 0.0076 0.0011
9.0 -1.20 -2.50 0.0020 0.1474 0.1374 4.1618 0.0110 0.2560 2.2431 0.7108 0.7426 2.4438 14.3059 0.7431 2.4586 0.5501 1.3536 0.0029 0.0000
9.0 -1.20 -2.25 0.0000 0.3011 0.0674 4.3355 0.0031 0.5141 5.4236 0.3710 0.3991 5.9292 19.0228 0.3983 1.4721 0.4048 0.8181 0.0000 0.0000
9.0 -1.20 -2.00 0.0000 0.4045 0.0333 3.7871 0.0022 0.6833 7.2189 0.3813 0.2058 7.8429 19.8892 0.2052 1.6879 0.3644 0.9023 0.0000 0.0000
9.0 -1.20 -1.75 0.0000 0.5026 0.0165 2.2000 0.0000 0.8220 10.1445 0.2184 0.0849 11.0143 21.1707 0.0840 1.0847 0.2239 0.5899 0.0000 0.0000
9.0 -1.20 -1.50 0.0000 0.4869 0.0066 0.9721 0.0000 0.7702 11.7704 0.0762 0.0281 12.9037 18.1198 0.0274 0.3998 0.0958 0.2274 0.0000 0.0000
9.0 -1.20 -1.25 0.0000 0.3201 0.0023 0.3774 0.0000 0.4939 10.3752 0.0225 0.0089 11.6627 10.9889 0.0085 0.1261 0.0361 0.0744 0.0000 0.0000
9.0 -1.20 -1.00 0.0000 0.1535 0.0000 0.1302 0.0000 0.2328 7.0942 0.0062 0.0026 8.1213 5.3748 0.0025 0.0408 0.0137 0.0245 0.0000 0.0000
9.0 -1.00 -4.00 0.0770 0.0000 0.2259 0.0225 0.3664 0.0000 0.0000 1.0178 0.5229 0.0000 0.0049 0.5514 0.2837 0.0344 0.1572 0.0727 0.0104
9.0 -1.00 -3.75 0.0529 0.0000 0.2566 0.0783 0.2452 0.0012 0.0000 1.2308 0.7699 0.0000 0.0387 0.7964 0.7808 0.0989 0.4294 0.0696 0.0098
9.0 -1.00 -3.50 0.0341 0.0023 0.2861 0.2748 0.1509 0.0041 0.0062 1.4013 1.0577 0.0066 0.2885 1.0806 1.8763 0.2599 1.0385 0.0596 0.0084
9.0 -1.00 -3.25 0.0203 0.0080 0.2976 0.8381 0.0856 0.0140 0.0447 1.4556 1.2623 0.0487 1.5343 1.2789 3.2905 0.5016 1.8306 0.0387 0.0054
9.0 -1.00 -3.00 0.0107 0.0275 0.2760 2.0507 0.0431 0.0477 0.2826 1.3288 1.2660 0.3088 5.2658 1.2750 3.9575 0.6662 2.2078 0.0183 0.0026
9.0 -1.00 -2.75 0.0046 0.0901 0.2093 3.7836 0.0177 0.1541 1.3169 0.9935 1.0272 1.4408 11.9202 1.0298 3.3768 0.6580 1.8893 0.0069 0.0000
9.0 -1.00 -2.50 0.0014 0.2328 0.1161 4.8906 0.0054 0.3927 4.0978 0.5650 0.6312 4.4953 18.7146 0.6305 2.1513 0.5164 1.2108 0.0022 0.0000
9.0 -1.00 -2.25 0.0000 0.4262 0.0462 3.8548 0.0011 0.7038 8.5590 0.2317 0.2564 9.4498 22.4104 0.2542 1.0870 0.3229 0.6216 0.0000 0.0000
9.0 -1.00 -2.00 0.0000 0.5259 0.0164 2.2533 0.0000 0.8594 11.1149 0.1399 0.0834 12.1757 22.3768 0.0823 0.6994 0.1929 0.3951 0.0000 0.0000
9.0 -1.00 -1.75 0.0000 0.5131 0.0063 0.9288 0.0000 0.8105 12.3647 0.0555 0.0248 13.6631 18.4846 0.0241 0.3051 0.0877 0.1772 0.0000 0.0000
9.0 -1.00 -1.50 0.0000 0.3355 0.0021 0.3269 0.0000 0.5166 10.6818 0.0175 0.0070 12.0802 10.9107 0.0067 0.1042 0.0333 0.0621 0.0000 0.0000
9.0 -1.00 -1.25 0.0000 0.1542 0.0000 0.1115 0.0000 0.2336 7.2677 0.0052 0.0021 8.3636 5.2544 0.0020 0.0351 0.0127 0.0212 0.0000 0.0000
9.0 -1.00 -1.00 0.0000 0.0595 0.0000 0.0369 0.0000 0.0891 3.9288 0.0016 0.0000 4.5346 2.3303 0.0000 0.0129 0.0054 0.0079 0.0000 0.0000
