#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -4.0 - -1.5 (O/H vs log U empirically constrained)
# SED: POPSTAR, Chabrier IMF, age = 1 Myr
# Plane-parallel geometry
#
#12+log(O/H) log(C/O) log(U) Lya_1216 CIV_1549 HeII_1640 OIII_1665 CIII_1909 OIII_5007
7.40 -0.260 -2.50 2.0357 0.0826 0.0063 0.1142 0.6170 2.0596
7.40 -0.260 -2.25 1.5274 0.1984 0.0083 0.1664 0.8138 2.5023
7.40 -0.260 -2.00 1.1697 0.4110 0.0112 0.2287 1.0107 2.9134
7.40 -0.260 -2.50 2.0345 0.0825 0.0063 0.1141 0.6164 2.0588
7.40 -0.260 -2.25 1.5264 0.1982 0.0083 0.1662 0.8130 2.5013
7.40 -0.260 -2.00 1.1686 0.4104 0.0112 0.2284 1.0096 2.9121
7.40 -0.260 -2.50 2.0331 0.0824 0.0063 0.1139 0.6157 2.0577
7.40 -0.260 -2.25 1.5245 0.1978 0.0083 0.1659 0.8119 2.4999
7.40 -0.260 -2.00 1.1692 0.4095 0.0112 0.2280 1.0080 2.9102
7.40 -0.260 -2.50 2.0307 0.0822 0.0063 0.1137 0.6146 2.0563
7.40 -0.260 -2.25 1.5234 0.1973 0.0083 0.1656 0.8105 2.4982
7.40 -0.260 -2.00 1.1665 0.4084 0.0112 0.2275 1.0060 2.9079
7.40 -0.260 -2.50 2.0281 0.0820 0.0063 0.1134 0.6132 2.0543
7.40 -0.260 -2.25 1.5219 0.1967 0.0083 0.1652 0.8086 2.4957
7.40 -0.260 -2.00 1.1657 0.4069 0.0112 0.2268 1.0035 2.9048
7.40 -0.260 -2.50 2.0263 0.0817 0.0063 0.1130 0.6113 2.0517
7.40 -0.260 -2.25 1.5185 0.1959 0.0083 0.1645 0.8060 2.4924
7.40 -0.260 -2.00 1.1624 0.4050 0.0112 0.2259 1.0000 2.9006
7.40 -0.260 -2.50 2.0214 0.0812 0.0063 0.1125 0.6089 2.0483
7.40 -0.260 -2.25 1.5153 0.1948 0.0083 0.1637 0.8026 2.4881
7.40 -0.260 -2.00 1.1599 0.4024 0.0112 0.2247 0.9954 2.8951
7.40 0.230 -2.50 2.0098 0.2020 0.0063 0.1000 1.7032 1.9636
7.40 0.230 -2.25 1.4971 0.4466 0.0081 0.1409 2.1763 2.3558
7.40 0.230 -2.00 1.1419 0.7867 0.0109 0.1855 2.6016 2.7004
7.40 0.350 -2.50 1.9948 0.2439 0.0062 0.0946 2.1420 1.9245
7.40 0.350 -2.25 1.4893 0.5180 0.0081 0.1317 2.7073 2.2985
