#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 60 kK
# SED: WM-Basic (Pauldrach et al 2001) 
#plane-paralell geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135 NII_6584
8.9 30000 -4.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
8.9 30000 -3.75 0.0000 0.0000 0.0000 0.0000 0.0000 0.0016 0.0000 0.0000 0.0000 0.0000 0.0011
8.9 30000 -3.50 0.0000 0.0000 0.0027 0.0000 0.0000 0.0027 0.0000 0.0000 0.0000 0.0000 0.0021
8.9 30000 -3.25 0.0000 0.0000 0.0060 0.0000 0.0014 0.0044 0.0013 0.0000 0.0000 0.0000 0.0051
8.9 30000 -3.00 0.0035 0.0000 0.0156 0.0023 0.0021 0.0066 0.0019 0.0000 0.0000 0.0000 0.0159
8.9 30000 -2.75 0.0310 0.0000 0.0739 0.0170 0.0051 0.0137 0.0039 0.0000 0.0000 0.0028 0.0933
8.9 30000 -2.50 0.0010 0.0000 0.0054 0.0028 0.0020 0.0064 0.0026 0.0000 0.0000 0.0000 0.0090
8.9 30000 -2.25 0.0000 0.0000 0.0083 0.0037 0.0037 0.0118 0.0048 0.0000 0.0000 0.0000 0.0099
8.9 30000 -2.00 0.0000 0.0000 0.0094 0.0051 0.0045 0.0145 0.0058 0.0000 0.0000 0.0000 0.0136
8.9 30000 -1.75 0.0037 0.0000 0.0108 0.0091 0.0045 0.0141 0.0055 0.0000 0.0000 0.0014 0.0204
8.9 30000 -1.50 0.1766 0.0035 0.0730 0.0957 0.0028 0.0076 0.0022 0.0000 0.0000 0.0044 0.3061
8.9 32500 -3.75 0.0000 0.0000 0.0089 0.0000 0.0026 0.0076 0.0022 0.0000 0.0000 0.0000 0.0067
8.9 32500 -3.50 0.0000 0.0000 0.0135 0.0014 0.0038 0.0114 0.0033 0.0000 0.0000 0.0000 0.0113
8.9 32500 -3.50 0.0000 0.0000 0.0135 0.0014 0.0038 0.0114 0.0033 0.0000 0.0000 0.0000 0.0113
8.9 32500 -3.25 0.0042 0.0000 0.0269 0.0042 0.0054 0.0159 0.0046 0.0000 0.0000 0.0000 0.0264
8.9 32500 -3.00 0.0392 0.0000 0.1060 0.0254 0.0112 0.0300 0.0086 0.0000 0.0000 0.0058 0.1310
8.9 32500 -2.75 0.1109 0.0027 0.1619 0.0571 0.0128 0.0340 0.0097 0.0000 0.0000 0.0109 0.2546
8.9 32500 -2.50 0.1515 0.0035 0.1822 0.0732 0.0050 0.0132 0.0038 0.0000 0.0000 0.0071 0.3154
8.9 32500 -2.25 0.2793 0.0087 0.1927 0.1178 0.0053 0.0141 0.0041 0.0000 0.0000 0.0100 0.4560
8.9 32500 -2.00 0.3999 0.0174 0.1697 0.1560 0.0059 0.0156 0.0045 0.0000 0.0000 0.0126 0.5505
8.9 32500 -1.75 0.4964 0.0306 0.1355 0.1840 0.0068 0.0180 0.0052 0.0000 0.0000 0.0155 0.5967
8.9 32500 -1.50 0.5757 0.0490 0.1041 0.2041 0.0081 0.0214 0.0061 0.0000 0.0000 0.0193 0.6078
8.9 35000 -4.00 0.0027 0.0000 0.0385 0.0022 0.0071 0.0202 0.0058 0.0000 0.0000 0.0000 0.0289
8.9 35000 -3.75 0.0046 0.0000 0.0470 0.0044 0.0094 0.0266 0.0076 0.0000 0.0000 0.0014 0.0394
8.9 35000 -3.50 0.0103 0.0000 0.0631 0.0096 0.0117 0.0331 0.0095 0.0000 0.0000 0.0028 0.0613
8.9 35000 -3.25 0.0385 0.0019 0.1173 0.0285 0.0162 0.0442 0.0129 0.0000 0.0000 0.0080 0.1402
8.9 35000 -3.00 0.1010 0.0085 0.1585 0.0613 0.0196 0.0521 0.0149 0.0000 0.0000 0.0160 0.2395
8.9 35000 -2.75 0.1493 0.0146 0.1884 0.0755 0.0125 0.0331 0.0094 0.0000 0.0000 0.0147 0.2954
8.9 35000 -2.50 0.3255 0.0457 0.2206 0.1341 0.0128 0.0338 0.0096 0.0000 0.0000 0.0245 0.4521
8.9 35000 -2.25 0.5402 0.0978 0.2132 0.1931 0.0135 0.0354 0.0101 0.0000 0.0000 0.0330 0.5754
8.9 35000 -2.00 0.7318 0.1634 0.1783 0.2390 0.0145 0.0382 0.0109 0.0000 0.0000 0.0404 0.6321
8.9 35000 -1.75 0.8874 0.2330 0.1382 0.2706 0.0160 0.0421 0.0120 0.0000 0.0000 0.0482 0.6261
8.9 35000 -1.50 1.0309 0.3074 0.1043 0.2926 0.0178 0.0468 0.0133 0.0000 0.0000 0.0581 0.5672
8.9 37500 -4.00 0.0063 0.0000 0.0603 0.0047 0.0103 0.0282 0.0081 0.0000 0.0000 0.0021 0.0484
8.9 37500 -3.75 0.0109 0.0000 0.0708 0.0091 0.0121 0.0332 0.0095 0.0000 0.0000 0.0035 0.0650
8.9 37500 -3.50 0.0246 0.0019 0.0918 0.0192 0.0136 0.0372 0.0106 0.0000 0.0000 0.0066 0.1004
8.9 37500 -3.25 0.0723 0.0117 0.1482 0.0508 0.0201 0.0537 0.0155 0.0000 0.0000 0.0156 0.1976
8.9 37500 -3.00 0.0996 0.0187 0.1811 0.0612 0.0201 0.0533 0.0152 0.0000 0.0000 0.0174 0.2359
8.9 37500 -2.75 0.2153 0.0700 0.2078 0.1118 0.0208 0.0550 0.0157 0.0000 0.0000 0.0308 0.3302
8.9 37500 -2.50 0.3593 0.1655 0.2024 0.1641 0.0214 0.0564 0.0161 0.0000 0.0000 0.0447 0.3808
8.9 37500 -2.25 0.5122 0.2851 0.1734 0.2067 0.0219 0.0576 0.0164 0.0000 0.0000 0.0563 0.3819
8.9 37500 -2.00 0.6811 0.4127 0.1387 0.2409 0.0224 0.0588 0.0167 0.0000 0.0000 0.0669 0.3478
8.9 37500 -1.75 0.8490 0.5531 0.1071 0.2670 0.0227 0.0597 0.0169 0.0000 0.0000 0.0760 0.2883
8.9 37500 -1.50 0.9313 0.7416 0.0813 0.2797 0.0228 0.0602 0.0170 0.0000 0.0000 0.0814 0.2178
8.9 40000 -4.00 0.0240 0.0010 0.1182 0.0134 0.0132 0.0351 0.0100 0.0000 0.0000 0.0067 0.1069
8.9 40000 -3.75 0.0434 0.0046 0.1616 0.0306 0.0214 0.0570 0.0163 0.0000 0.0000 0.0124 0.1701
8.9 40000 -3.50 0.0751 0.0186 0.1644 0.0516 0.0211 0.0561 0.0161 0.0000 0.0000 0.0179 0.2080
8.9 40000 -3.25 0.1969 0.0380 0.3124 0.0799 0.0227 0.0599 0.0171 0.0000 0.0000 0.0306 0.3666
8.9 40000 -3.00 0.3422 0.1342 0.3220 0.1324 0.0229 0.0602 0.0172 0.0000 0.0000 0.0457 0.4448
8.9 40000 -2.75 0.5009 0.3116 0.2903 0.1823 0.0230 0.0604 0.0172 0.0000 0.0000 0.0594 0.4515
8.9 40000 -2.50 0.6139 0.5466 0.2347 0.2172 0.0230 0.0605 0.0172 0.0000 0.0000 0.0683 0.3933
8.9 40000 -2.25 0.6558 0.8488 0.1815 0.2431 0.0231 0.0606 0.0172 0.0000 0.0000 0.0751 0.3130
8.9 40000 -2.00 0.6182 1.2382 0.1392 0.2635 0.0231 0.0607 0.0172 0.0000 0.0000 0.0815 0.2363
8.9 40000 -1.75 0.5266 1.7365 0.1094 0.2806 0.0231 0.0607 0.0172 0.0000 0.0000 0.0892 0.1762
8.9 40000 -1.50 0.4560 2.3112 0.0889 0.2959 0.0231 0.0607 0.0172 0.0000 0.0000 0.0988 0.1355
8.9 45000 -4.00 0.0561 0.0030 0.2069 0.0286 0.0203 0.0539 0.0155 0.0000 0.0000 0.0138 0.2015
8.9 45000 -3.75 0.0846 0.0113 0.2096 0.0481 0.0220 0.0583 0.0168 0.0000 0.0000 0.0192 0.2460
8.9 45000 -3.50 0.2398 0.0241 0.4191 0.0760 0.0233 0.0615 0.0176 0.0000 0.0000 0.0346 0.4485
8.9 45000 -3.25 0.4219 0.1035 0.4426 0.1298 0.0234 0.0615 0.0175 0.0000 0.0000 0.0511 0.5743
8.9 45000 -3.00 0.6402 0.3084 0.4175 0.1919 0.0234 0.0613 0.0175 0.0000 0.0000 0.0687 0.6252
8.9 45000 -2.75 0.7898 0.6173 0.3479 0.2385 0.0233 0.0611 0.0174 0.0000 0.0000 0.0806 0.5668
8.9 45000 -2.50 0.8293 1.0126 0.2715 0.2705 0.0233 0.0611 0.0174 0.0000 0.0000 0.0881 0.4566
8.9 45000 -2.25 0.7669 1.5122 0.2081 0.2953 0.0233 0.0610 0.0174 0.0000 0.0000 0.0945 0.3437
8.9 45000 -2.00 0.6641 2.1125 0.1610 0.3175 0.0233 0.0610 0.0173 0.0000 0.0000 0.1019 0.2539
8.9 45000 -1.75 0.5563 2.8237 0.1276 0.3340 0.0233 0.0609 0.0173 0.0000 0.0013 0.1096 0.1895
8.9 45000 -1.50 0.4623 3.6508 0.1046 0.3403 0.0232 0.0608 0.0172 0.0000 0.0028 0.1158 0.1456
8.9 50000 -4.00 0.0669 0.0062 0.2252 0.0324 0.0218 0.0581 0.0168 0.0000 0.0000 0.0161 0.2222
8.9 50000 -3.75 0.2499 0.0163 0.5451 0.0626 0.0241 0.0635 0.0181 0.0000 0.0000 0.0363 0.4914
8.9 50000 -3.50 0.4242 0.0664 0.5877 0.1044 0.0240 0.0632 0.0180 0.0000 0.0000 0.0507 0.6323
8.9 50000 -3.25 0.6666 0.2383 0.5895 0.1658 0.0238 0.0625 0.0178 0.0000 0.0000 0.0694 0.7448
8.9 50000 -3.00 0.8733 0.5774 0.5255 0.2257 0.0237 0.0619 0.0176 0.0000 0.0000 0.0854 0.7368
8.9 50000 -2.75 0.9589 1.0498 0.4292 0.2701 0.0235 0.0615 0.0175 0.0000 0.0000 0.0958 0.6296
8.9 50000 -2.50 0.9133 1.6441 0.3366 0.3035 0.0234 0.0612 0.0174 0.0000 0.0000 0.1035 0.4906
8.9 50000 -2.25 0.7906 2.3562 0.2614 0.3300 0.0233 0.0610 0.0174 0.0000 0.0000 0.1109 0.3648
8.9 50000 -2.00 0.6508 3.1732 0.2043 0.3467 0.0233 0.0608 0.0173 0.0000 0.0018 0.1175 0.2683
8.9 50000 -1.75 0.5274 4.1004 0.1629 0.3499 0.0232 0.0606 0.0172 0.0011 0.0037 0.1217 0.2005
8.9 50000 -1.50 0.4304 5.1793 0.1336 0.3396 0.0232 0.0604 0.0171 0.0015 0.0071 0.1225 0.1545
8.9 55000 -4.00 0.2764 0.0085 0.6855 0.0586 0.0253 0.0666 0.0190 0.0000 0.0000 0.0412 0.5608
8.9 55000 -3.75 0.4828 0.0333 0.7591 0.0959 0.0250 0.0658 0.0188 0.0000 0.0000 0.0563 0.7358
8.9 55000 -3.50 0.7977 0.1354 0.7903 0.1557 0.0246 0.0645 0.0184 0.0000 0.0000 0.0764 0.9165
8.9 55000 -3.25 1.1803 0.4520 0.7547 0.2350 0.0242 0.0633 0.0181 0.0000 0.0000 0.1001 1.0106
8.9 55000 -3.00 1.4103 1.0133 0.6417 0.3036 0.0239 0.0623 0.0178 0.0000 0.0000 0.1176 0.9231
8.9 55000 -2.75 1.4169 1.7412 0.5096 0.3519 0.0237 0.0618 0.0176 0.0000 0.0000 0.1283 0.7405
8.9 55000 -2.50 1.2515 2.6019 0.3930 0.3868 0.0235 0.0614 0.0175 0.0000 0.0000 0.1366 0.5498
8.9 55000 -2.25 1.0164 3.5589 0.3010 0.4104 0.0234 0.0611 0.0174 0.0000 0.0011 0.1443 0.3939
8.9 55000 -2.00 0.7936 4.5881 0.2321 0.4193 0.0234 0.0610 0.0173 0.0000 0.0024 0.1505 0.2817
8.9 55000 -1.75 0.6165 5.7111 0.1826 0.4114 0.0233 0.0609 0.0173 0.0000 0.0050 0.1536 0.2061
8.9 55000 -1.50 0.4868 7.0036 0.1479 0.3894 0.0233 0.0608 0.0172 0.0000 0.0094 0.1527 0.1564
8.9 60000 -4.00 0.4109 0.0183 0.9265 0.0611 0.0259 0.0679 0.0194 0.0000 0.0000 0.0532 0.7202
8.9 60000 -3.75 0.6941 0.0694 1.0259 0.1011 0.0253 0.0663 0.0189 0.0000 0.0000 0.0711 0.9239
8.9 60000 -3.50 1.0707 0.2563 1.0568 0.1636 0.0247 0.0645 0.0184 0.0000 0.0000 0.0928 1.0965
8.9 60000 -3.25 1.4329 0.7373 0.9949 0.2427 0.0241 0.0629 0.0179 0.0012 0.0000 0.1157 1.1365
8.9 60000 -3.00 1.5849 1.4942 0.8471 0.3132 0.0237 0.0617 0.0176 0.0014 0.0000 0.1322 1.0024
8.9 60000 -2.75 1.5062 2.4309 0.6776 0.3668 0.0234 0.0610 0.0173 0.0015 0.0000 0.1430 0.7915
8.9 60000 -2.50 1.2836 3.4953 0.5259 0.4047 0.0233 0.0604 0.0172 0.0016 0.0012 0.1507 0.5868
8.9 60000 -2.25 1.0194 4.6211 0.4023 0.4223 0.0231 0.0600 0.0171 0.0018 0.0028 0.1545 0.4224
8.9 60000 -2.00 0.7840 5.7998 0.3077 0.4169 0.0230 0.0597 0.0169 0.0020 0.0060 0.1530 0.3040
8.9 60000 -1.75 0.6025 7.0811 0.2388 0.3919 0.0229 0.0595 0.0168 0.0024 0.0111 0.1459 0.2237
8.9 60000 -1.50 0.4724 8.5643 0.1904 0.3556 0.0228 0.0592 0.0167 0.0030 0.0186 0.1348 0.1706
