#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 60 kK
# SED: black body 
#spherical geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135 NII_6584
8.3000 40000.0000 -1.6900 1.5657 5.5647 0.1412 0.2999 0.0225 0.0580 0.0163 0.0000 0.0040 0.1152 0.1413
8.3000 40000.0000 -1.9500 1.7928 4.6105 0.1683 0.2924 0.0225 0.0579 0.0163 0.0000 0.0024 0.1113 0.1739
8.3000 40000.0000 -2.2000 2.0354 3.7529 0.2060 0.2817 0.0225 0.0578 0.0163 0.0000 0.0013 0.1070 0.2156
8.3000 40000.0000 -2.4500 2.3221 2.8868 0.2644 0.2656 0.0224 0.0576 0.0163 0.0000 0.0000 0.1015 0.2738
8.3000 40000.0000 -2.7100 2.6777 1.9690 0.3589 0.2411 0.0223 0.0573 0.0162 0.0000 0.0000 0.0945 0.3571
8.3000 40000.0000 -2.9600 3.0366 1.0738 0.5032 0.2068 0.0220 0.0566 0.0160 0.0000 0.0000 0.0859 0.4691
8.3000 40000.0000 -3.2300 3.0936 0.3986 0.6970 0.1595 0.0215 0.0555 0.0157 0.0000 0.0000 0.0743 0.5779
8.3000 40000.0000 -3.4900 2.6785 0.1165 0.8635 0.1098 0.0209 0.0537 0.0152 0.0000 0.0000 0.0605 0.5971
8.3000 40000.0000 -3.7400 2.1038 0.0306 0.9637 0.0687 0.0198 0.0512 0.0145 0.0000 0.0000 0.0469 0.5460
8.3000 40000.0000 -4.0000 1.5694 0.0078 0.9947 0.0405 0.0184 0.0477 0.0135 0.0000 0.0000 0.0350 0.4720
8.3000 45000.0000 -1.4400 1.1786 8.2214 0.1355 0.3011 0.0224 0.0577 0.0162 0.0025 0.0119 0.1192 0.1106
8.3000 45000.0000 -1.6900 1.3506 7.1139 0.1518 0.3038 0.0225 0.0579 0.0163 0.0018 0.0082 0.1190 0.1301
8.3000 45000.0000 -1.9400 1.5595 6.0422 0.1755 0.3025 0.0225 0.0580 0.0163 0.0012 0.0053 0.1175 0.1570
8.3000 45000.0000 -2.2000 1.8112 5.0046 0.2104 0.2966 0.0225 0.0580 0.0164 0.0000 0.0031 0.1147 0.1942
8.3000 45000.0000 -2.4500 2.1167 3.9919 0.2630 0.2853 0.0226 0.0580 0.0164 0.0000 0.0016 0.1107 0.2459
8.3000 45000.0000 -2.7000 2.5180 2.9419 0.3473 0.2658 0.0225 0.0579 0.0164 0.0000 0.0000 0.1053 0.3223
8.3000 45000.0000 -2.9600 3.0566 1.8039 0.4910 0.2345 0.0225 0.0578 0.0164 0.0000 0.0000 0.0981 0.4424
8.3000 45000.0000 -3.2200 3.4461 0.8091 0.6948 0.1909 0.0223 0.0574 0.0163 0.0000 0.0000 0.0886 0.5853
8.3000 45000.0000 -3.4800 3.2549 0.2588 0.9054 0.1385 0.0220 0.0566 0.0161 0.0000 0.0000 0.0757 0.6582
8.3000 45000.0000 -3.7400 2.6661 0.0686 1.0603 0.0900 0.0215 0.0553 0.0157 0.0000 0.0000 0.0610 0.6305
8.3000 45000.0000 -4.0000 2.0587 0.0180 1.1391 0.0554 0.0206 0.0532 0.0151 0.0000 0.0000 0.0478 0.5613
8.3000 50000.0000 -1.4400 1.0699 9.6767 0.1501 0.2908 0.0222 0.0571 0.0160 0.0064 0.0187 0.1167 0.1087
8.3000 50000.0000 -1.7300 1.2601 8.2811 0.1699 0.3006 0.0223 0.0575 0.0162 0.0043 0.0126 0.1194 0.1303
8.3000 50000.0000 -1.9900 1.4665 7.1024 0.1945 0.3045 0.0224 0.0578 0.0163 0.0031 0.0085 0.1200 0.1562
8.3000 50000.0000 -2.2000 1.6743 6.1528 0.2234 0.3041 0.0225 0.0579 0.0163 0.0024 0.0057 0.1194 0.1851
8.3000 50000.0000 -2.4500 1.9882 5.0057 0.2746 0.2984 0.0226 0.0581 0.0164 0.0019 0.0031 0.1173 0.2339
8.3000 50000.0000 -2.7000 2.4076 3.8393 0.3557 0.2840 0.0226 0.0582 0.0164 0.0016 0.0013 0.1137 0.3060
8.3000 50000.0000 -2.9600 3.0316 2.5319 0.4994 0.2558 0.0227 0.0583 0.0165 0.0014 0.0000 0.1077 0.4271
8.3000 50000.0000 -3.2300 3.6448 1.2654 0.7138 0.2131 0.0227 0.0583 0.0165 0.0012 0.0000 0.0992 0.5894
8.3000 50000.0000 -3.4800 3.7000 0.4490 0.9517 0.1605 0.0227 0.0583 0.0165 0.0010 0.0000 0.0875 0.7021
8.3000 50000.0000 -3.7400 3.1772 0.1255 1.1484 0.1085 0.0225 0.0580 0.0165 0.0000 0.0000 0.0733 0.7021
8.3000 50000.0000 -4.0000 2.5229 0.0337 1.2700 0.0691 0.0222 0.0571 0.0162 0.0000 0.0000 0.0596 0.6408
8.3000 55000.0000 -1.4500 1.0149 10.8144 0.1655 0.2778 0.0218 0.0561 0.0157 0.0131 0.0254 0.1128 0.1102
8.3000 55000.0000 -1.6900 1.1648 9.6106 0.1826 0.2909 0.0220 0.0567 0.0159 0.0097 0.0190 0.1172 0.1273
8.3000 55000.0000 -2.0000 1.4047 8.1146 0.2129 0.3023 0.0223 0.0572 0.0161 0.0067 0.0124 0.1207 0.1569
8.3000 55000.0000 -2.2000 1.5999 7.1611 0.2408 0.3061 0.0224 0.0575 0.0162 0.0054 0.0088 0.1218 0.1833
8.3000 55000.0000 -2.4500 1.9140 5.9338 0.2921 0.3061 0.0225 0.0578 0.0163 0.0042 0.0051 0.1219 0.2299
8.3000 55000.0000 -2.7000 2.3491 4.6511 0.3745 0.2972 0.0226 0.0581 0.0164 0.0035 0.0023 0.1202 0.3008
8.3000 55000.0000 -2.9600 3.0112 3.2357 0.5184 0.2733 0.0228 0.0584 0.0165 0.0031 0.0000 0.1160 0.4200
8.3000 55000.0000 -3.2200 3.7670 1.7816 0.7372 0.2325 0.0229 0.0588 0.0166 0.0028 0.0000 0.1085 0.5905
8.3000 55000.0000 -3.4900 4.0630 0.6794 1.0018 0.1788 0.0231 0.0593 0.0168 0.0024 0.0000 0.0975 0.7374
8.3000 55000.0000 -3.7500 3.6353 0.1998 1.2329 0.1243 0.0232 0.0598 0.0170 0.0018 0.0000 0.0838 0.7639
8.3000 55000.0000 -4.0000 2.9519 0.0548 1.3918 0.0812 0.0233 0.0599 0.0170 0.0012 0.0000 0.0700 0.7113
8.3000 60000.0000 -1.4500 0.9838 11.6949 0.1793 0.2643 0.0212 0.0545 0.0153 0.0234 0.0318 0.1086 0.1126
8.3000 60000.0000 -1.7000 1.1321 10.5036 0.1983 0.2808 0.0216 0.0555 0.0156 0.0176 0.0245 0.1145 0.1298
8.3000 60000.0000 -2.0200 1.3757 8.9509 0.2317 0.2975 0.0219 0.0564 0.0159 0.0124 0.0164 0.1203 0.1601
8.3000 60000.0000 -2.2000 1.5596 8.0274 0.2594 0.3045 0.0221 0.0568 0.0160 0.0102 0.0123 0.1227 0.1848
8.3000 60000.0000 -2.4500 1.8741 6.7597 0.3119 0.3096 0.0223 0.0573 0.0162 0.0081 0.0076 0.1247 0.2304
8.3000 60000.0000 -2.7100 2.3224 5.3945 0.3972 0.3066 0.0225 0.0578 0.0163 0.0068 0.0037 0.1252 0.3011
8.3000 60000.0000 -2.9600 2.9843 3.9293 0.5390 0.2882 0.0227 0.0583 0.0165 0.0060 0.0013 0.1231 0.4153
8.3000 60000.0000 -3.2300 3.8695 2.2636 0.7731 0.2477 0.0230 0.0590 0.0167 0.0055 0.0000 0.1164 0.5979
8.3000 60000.0000 -3.4800 4.3553 0.9643 1.0461 0.1956 0.0233 0.0599 0.0170 0.0047 0.0000 0.1064 0.7636
8.3000 60000.0000 -3.7500 4.0349 0.2869 1.3142 0.1375 0.0237 0.0610 0.0173 0.0036 0.0000 0.0928 0.8171
8.3000 60000.0000 -4.0000 3.3510 0.0806 1.5084 0.0918 0.0241 0.0621 0.0176 0.0025 0.0000 0.0793 0.7756
8.3000 70000.0000 -1.4800 0.9819 12.4286 0.2043 0.2435 0.0195 0.0501 0.0140 0.0538 0.0409 0.1023 0.1210
8.3000 70000.0000 -1.7300 1.1277 11.4809 0.2275 0.2632 0.0202 0.0519 0.0145 0.0424 0.0332 0.1096 0.1389
8.3000 70000.0000 -2.0400 1.3705 10.0863 0.2668 0.2859 0.0209 0.0536 0.0151 0.0315 0.0239 0.1181 0.1700
8.3000 70000.0000 -2.2200 1.5576 9.2007 0.2983 0.2975 0.0212 0.0545 0.0153 0.0266 0.0189 0.1225 0.1953
8.3000 70000.0000 -2.4700 1.8808 7.9632 0.3567 0.3101 0.0216 0.0555 0.0156 0.0217 0.0127 0.1275 0.2416
8.3000 70000.0000 -2.7200 2.3445 6.5812 0.4493 0.3165 0.0220 0.0563 0.0159 0.0185 0.0070 0.1315 0.3132
8.3000 70000.0000 -2.9700 3.0383 5.0299 0.6016 0.3079 0.0223 0.0572 0.0161 0.0167 0.0027 0.1337 0.4285
8.3000 70000.0000 -3.2400 4.0401 3.1559 0.8532 0.2715 0.0228 0.0584 0.0165 0.0153 0.0000 0.1295 0.6186
8.3000 70000.0000 -3.4900 4.7926 1.5031 1.1533 0.2187 0.0234 0.0600 0.0170 0.0132 0.0000 0.1203 0.8125
8.3000 70000.0000 -3.7500 4.7036 0.4861 1.4699 0.1579 0.0243 0.0624 0.0177 0.0101 0.0000 0.1074 0.9065
8.3000 70000.0000 -4.0000 4.0186 0.1408 1.7194 0.1082 0.0253 0.0649 0.0184 0.0072 0.0000 0.0943 0.8822
8.3000 80000.0000 -1.5000 1.0043 12.1534 0.2230 0.2289 0.0173 0.0443 0.0124 0.0959 0.0460 0.0976 0.1296
8.3000 80000.0000 -1.7500 1.1515 11.6026 0.2504 0.2498 0.0183 0.0468 0.0131 0.0786 0.0390 0.1057 0.1485
8.3000 80000.0000 -2.0600 1.3986 10.5496 0.2959 0.2756 0.0193 0.0495 0.0139 0.0609 0.0298 0.1156 0.1812
8.3000 80000.0000 -2.2400 1.5899 9.7945 0.3317 0.2898 0.0199 0.0509 0.0143 0.0526 0.0245 0.1211 0.2076
8.3000 80000.0000 -2.4900 1.9230 8.6796 0.3966 0.3068 0.0205 0.0524 0.0147 0.0439 0.0177 0.1279 0.2556
8.3000 80000.0000 -2.7300 2.4003 7.4189 0.4974 0.3201 0.0210 0.0537 0.0151 0.0381 0.0108 0.1346 0.3291
8.3000 80000.0000 -2.9800 3.1161 5.9051 0.6613 0.3201 0.0215 0.0549 0.0155 0.0347 0.0046 0.1407 0.4466
8.3000 80000.0000 -3.2400 4.1878 3.9241 0.9323 0.2888 0.0221 0.0566 0.0160 0.0318 0.0012 0.1397 0.6425
8.3000 80000.0000 -3.4900 5.1220 2.0085 1.2588 0.2354 0.0230 0.0590 0.0167 0.0275 0.0000 0.1311 0.8556
8.3000 80000.0000 -3.7500 5.2308 0.6890 1.6159 0.1725 0.0244 0.0626 0.0177 0.0212 0.0000 0.1186 0.9796
8.3000 80000.0000 -4.0000 4.5736 0.2027 1.9180 0.1201 0.0260 0.0666 0.0189 0.0155 0.0000 0.1060 0.9723
8.3000 90000.0000 -1.5200 1.0299 11.1241 0.2358 0.2180 0.0147 0.0376 0.0105 0.1453 0.0475 0.0934 0.1371
8.3000 90000.0000 -1.7700 1.1810 11.0330 0.2670 0.2396 0.0159 0.0408 0.0114 0.1230 0.0422 0.1020 0.1571
8.3000 90000.0000 -2.0700 1.4352 10.4449 0.3184 0.2672 0.0173 0.0443 0.0124 0.0988 0.0340 0.1128 0.1917
8.3000 90000.0000 -2.2600 1.6321 9.8930 0.3584 0.2829 0.0180 0.0462 0.0130 0.0870 0.0290 0.1191 0.2193
8.3000 90000.0000 -2.5000 1.9740 8.9854 0.4295 0.3027 0.0189 0.0483 0.0136 0.0742 0.0221 0.1271 0.2693
8.3000 90000.0000 -2.7500 2.4639 7.9149 0.5382 0.3206 0.0196 0.0501 0.0141 0.0653 0.0146 0.1357 0.3450
8.3000 90000.0000 -2.9900 3.1937 6.5569 0.7128 0.3275 0.0202 0.0517 0.0146 0.0598 0.0069 0.1451 0.4645
8.3000 90000.0000 -3.2500 4.3176 4.5607 1.0036 0.3015 0.0211 0.0539 0.0152 0.0548 0.0018 0.1475 0.6659
8.3000 90000.0000 -3.5000 5.3874 2.4470 1.3570 0.2478 0.0223 0.0572 0.0162 0.0472 0.0000 0.1397 0.8946
8.3000 90000.0000 -3.7600 5.6573 0.8711 1.7517 0.1830 0.0242 0.0619 0.0175 0.0366 0.0000 0.1274 1.0419
8.3000 90000.0000 -4.0100 5.0194 0.2598 2.0966 0.1289 0.0263 0.0674 0.0191 0.0272 0.0000 0.1152 1.0467
8.6000 30000.0000 -1.4700 1.8459 1.6377 0.1521 0.3059 0.0224 0.0584 0.0164 0.0000 0.0000 0.0813 0.4089
8.6000 30000.0000 -1.7200 1.7928 1.2552 0.1896 0.2875 0.0219 0.0571 0.0161 0.0000 0.0000 0.0741 0.4895
8.6000 30000.0000 -1.9500 1.7084 0.9536 0.2375 0.2662 0.0208 0.0541 0.0153 0.0000 0.0000 0.0649 0.5703
8.6000 30000.0000 -2.2000 1.6035 0.6885 0.2969 0.2399 0.0192 0.0498 0.0141 0.0000 0.0000 0.0551 0.6432
8.6000 30000.0000 -2.4400 1.4779 0.4429 0.3649 0.2074 0.0175 0.0455 0.0129 0.0000 0.0000 0.0462 0.6958
8.6000 30000.0000 -2.6900 1.2699 0.2125 0.4353 0.1639 0.0162 0.0422 0.0120 0.0000 0.0000 0.0373 0.7178
8.6000 30000.0000 -2.9500 0.8933 0.0645 0.4803 0.1075 0.0154 0.0401 0.0114 0.0000 0.0000 0.0268 0.6601
8.6000 30000.0000 -3.2000 0.4839 0.0138 0.4480 0.0563 0.0147 0.0386 0.0110 0.0000 0.0000 0.0162 0.4946
8.6000 30000.0000 -3.4700 0.2180 0.0021 0.3621 0.0244 0.0137 0.0359 0.0102 0.0000 0.0000 0.0084 0.3218
8.6000 30000.0000 -3.7200 0.1167 0.0000 0.2988 0.0116 0.0121 0.0318 0.0091 0.0000 0.0000 0.0049 0.2279
8.6000 30000.0000 -3.9900 0.0707 0.0000 0.2548 0.0061 0.0101 0.0268 0.0077 0.0000 0.0000 0.0031 0.1729
8.6000 32500.0000 -1.4700 1.6583 2.4800 0.1408 0.3231 0.0226 0.0589 0.0166 0.0000 0.0000 0.0886 0.3380
8.6000 32500.0000 -1.7200 1.6871 1.9376 0.1695 0.3071 0.0225 0.0587 0.0165 0.0000 0.0000 0.0830 0.4053
8.6000 32500.0000 -1.9500 1.6735 1.4978 0.2079 0.2885 0.0223 0.0580 0.0164 0.0000 0.0000 0.0768 0.4801
8.6000 32500.0000 -2.1900 1.6229 1.1110 0.2615 0.2648 0.0218 0.0565 0.0160 0.0000 0.0000 0.0690 0.5610
8.6000 32500.0000 -2.4400 1.5489 0.7591 0.3298 0.2348 0.0208 0.0540 0.0153 0.0000 0.0000 0.0600 0.6384
8.6000 32500.0000 -2.6800 1.4323 0.4190 0.4125 0.1950 0.0197 0.0512 0.0146 0.0000 0.0000 0.0503 0.7072
8.6000 32500.0000 -2.9600 1.1241 0.1406 0.4974 0.1358 0.0187 0.0488 0.0139 0.0000 0.0000 0.0377 0.7242
8.6000 32500.0000 -3.2100 0.7012 0.0352 0.5096 0.0796 0.0178 0.0465 0.0132 0.0000 0.0000 0.0250 0.6091
8.6000 32500.0000 -3.4700 0.3505 0.0061 0.4473 0.0379 0.0164 0.0431 0.0123 0.0000 0.0000 0.0141 0.4270
8.6000 32500.0000 -3.7300 0.1899 0.0011 0.3813 0.0184 0.0146 0.0386 0.0110 0.0000 0.0000 0.0083 0.3057
8.6000 32500.0000 -3.9900 0.1156 0.0000 0.3316 0.0097 0.0125 0.0331 0.0094 0.0000 0.0000 0.0053 0.2327
8.6000 35000.0000 -1.4700 1.4662 3.3913 0.1389 0.3379 0.0227 0.0592 0.0167 0.0000 0.0012 0.0950 0.2957
8.6000 35000.0000 -1.7100 1.5390 2.7060 0.1621 0.3232 0.0227 0.0590 0.0167 0.0000 0.0000 0.0895 0.3510
8.6000 35000.0000 -1.9400 1.5809 2.1274 0.1937 0.3064 0.0226 0.0588 0.0166 0.0000 0.0000 0.0839 0.4172
8.6000 35000.0000 -2.1900 1.5949 1.6114 0.2394 0.2855 0.0225 0.0583 0.0165 0.0000 0.0000 0.0776 0.4972
8.6000 35000.0000 -2.4300 1.5813 1.1381 0.3040 0.2581 0.0221 0.0574 0.0163 0.0000 0.0000 0.0701 0.5872
8.6000 35000.0000 -2.6800 1.5436 0.6826 0.3927 0.2214 0.0216 0.0560 0.0159 0.0000 0.0000 0.0612 0.6867
8.6000 35000.0000 -2.9500 1.3620 0.2778 0.5023 0.1669 0.0208 0.0540 0.0153 0.0000 0.0000 0.0492 0.7688
8.6000 35000.0000 -3.2000 0.9612 0.0782 0.5620 0.1060 0.0198 0.0517 0.0147 0.0000 0.0000 0.0350 0.7193
8.6000 35000.0000 -3.4700 0.5218 0.0145 0.5307 0.0537 0.0185 0.0483 0.0138 0.0000 0.0000 0.0210 0.5398
8.6000 35000.0000 -3.7300 0.2896 0.0028 0.4688 0.0269 0.0168 0.0440 0.0126 0.0000 0.0000 0.0128 0.3942
8.6000 35000.0000 -3.9900 0.1773 0.0000 0.4162 0.0143 0.0147 0.0387 0.0110 0.0000 0.0000 0.0083 0.3019
8.6000 37500.0000 -1.4600 1.3163 4.3660 0.1419 0.3509 0.0228 0.0593 0.0167 0.0000 0.0022 0.1010 0.2697
8.6000 37500.0000 -1.7000 1.4082 3.5299 0.1619 0.3376 0.0228 0.0592 0.0167 0.0000 0.0013 0.0955 0.3173
8.6000 37500.0000 -1.9400 1.4864 2.7879 0.1909 0.3215 0.0228 0.0591 0.0167 0.0000 0.0000 0.0898 0.3787
8.6000 37500.0000 -2.1800 1.5432 2.1469 0.2316 0.3023 0.0227 0.0589 0.0167 0.0000 0.0000 0.0838 0.4539
8.6000 37500.0000 -2.4300 1.5824 1.5580 0.2914 0.2772 0.0225 0.0584 0.0166 0.0000 0.0000 0.0771 0.5466
8.6000 37500.0000 -2.6800 1.6159 0.9881 0.3818 0.2432 0.0222 0.0577 0.0164 0.0000 0.0000 0.0692 0.6646
8.6000 37500.0000 -2.9400 1.5580 0.4705 0.5043 0.1947 0.0217 0.0564 0.0160 0.0000 0.0000 0.0588 0.7914
8.6000 37500.0000 -3.2100 1.2162 0.1437 0.6060 0.1305 0.0210 0.0546 0.0155 0.0000 0.0000 0.0443 0.8100
8.6000 37500.0000 -3.4700 0.7274 0.0296 0.6112 0.0712 0.0199 0.0520 0.0148 0.0000 0.0000 0.0286 0.6554
8.6000 37500.0000 -3.7300 0.4180 0.0059 0.5599 0.0370 0.0184 0.0483 0.0138 0.0000 0.0000 0.0181 0.4917
8.6000 37500.0000 -3.9900 0.2565 0.0013 0.5056 0.0198 0.0165 0.0434 0.0124 0.0000 0.0000 0.0119 0.3781
8.6000 40000.0000 -1.4100 1.1961 5.5018 0.1467 0.3613 0.0228 0.0593 0.0167 0.0000 0.0038 0.1065 0.2501
8.6000 40000.0000 -1.6600 1.2997 4.4879 0.1645 0.3510 0.0228 0.0593 0.0167 0.0000 0.0024 0.1015 0.2923
8.6000 40000.0000 -1.9100 1.4015 3.5608 0.1910 0.3365 0.0228 0.0593 0.0167 0.0000 0.0014 0.0958 0.3490
8.6000 40000.0000 -2.1600 1.4884 2.7874 0.2274 0.3193 0.0228 0.0592 0.0167 0.0000 0.0000 0.0901 0.4181
8.6000 40000.0000 -2.4100 1.5708 2.0658 0.2831 0.2964 0.0227 0.0589 0.0167 0.0000 0.0000 0.0837 0.5101
8.6000 40000.0000 -2.6700 1.6624 1.3646 0.3728 0.2643 0.0226 0.0585 0.0166 0.0000 0.0000 0.0762 0.6377
8.6000 40000.0000 -2.9300 1.7128 0.7241 0.5045 0.2202 0.0223 0.0577 0.0164 0.0000 0.0000 0.0673 0.7971
8.6000 40000.0000 -3.2000 1.4778 0.2443 0.6436 0.1555 0.0217 0.0565 0.0161 0.0000 0.0000 0.0534 0.8876
8.6000 40000.0000 -3.4700 0.9727 0.0565 0.6878 0.0910 0.0209 0.0546 0.0155 0.0000 0.0000 0.0370 0.7738
8.6000 40000.0000 -3.7300 0.5723 0.0111 0.6522 0.0481 0.0197 0.0516 0.0147 0.0000 0.0000 0.0241 0.5943
8.6000 40000.0000 -3.9900 0.3539 0.0025 0.5990 0.0261 0.0181 0.0474 0.0135 0.0000 0.0000 0.0161 0.4603
8.6000 45000.0000 -1.4100 1.0874 7.3926 0.1684 0.3675 0.0228 0.0590 0.0166 0.0023 0.0079 0.1119 0.2436
8.6000 45000.0000 -1.6600 1.1966 6.1557 0.1850 0.3647 0.0228 0.0592 0.0167 0.0016 0.0053 0.1091 0.2807
8.6000 45000.0000 -1.9100 1.3141 5.0172 0.2090 0.3569 0.0229 0.0593 0.0168 0.0012 0.0033 0.1050 0.3299
8.6000 45000.0000 -2.1600 1.4372 3.9799 0.2440 0.3441 0.0229 0.0593 0.0168 0.0000 0.0019 0.1000 0.3955
8.6000 45000.0000 -2.4100 1.5697 3.0412 0.2966 0.3256 0.0229 0.0593 0.0168 0.0000 0.0000 0.0944 0.4838
8.6000 45000.0000 -2.6600 1.7353 2.1498 0.3820 0.2985 0.0229 0.0592 0.0168 0.0000 0.0000 0.0880 0.6123
8.6000 45000.0000 -2.9200 1.9304 1.2736 0.5259 0.2581 0.0228 0.0590 0.0167 0.0000 0.0000 0.0804 0.8072
8.6000 45000.0000 -3.1900 1.9343 0.5407 0.7079 0.1998 0.0226 0.0585 0.0166 0.0000 0.0000 0.0694 0.9977
8.6000 45000.0000 -3.4600 1.4890 0.1475 0.8259 0.1288 0.0222 0.0577 0.0164 0.0000 0.0000 0.0529 0.9843
8.6000 45000.0000 -3.7300 0.9467 0.0307 0.8367 0.0721 0.0216 0.0562 0.0160 0.0000 0.0000 0.0369 0.8058
8.6000 45000.0000 -3.9900 0.6009 0.0069 0.7949 0.0405 0.0205 0.0536 0.0153 0.0000 0.0000 0.0258 0.6378
8.6000 50000.0000 -1.4100 1.0470 9.1992 0.1938 0.3638 0.0226 0.0584 0.0165 0.0059 0.0133 0.1136 0.2480
8.6000 50000.0000 -1.7000 1.1812 7.5407 0.2148 0.3689 0.0227 0.0588 0.0166 0.0040 0.0086 0.1130 0.2908
8.6000 50000.0000 -1.9500 1.3146 6.2179 0.2409 0.3673 0.0228 0.0591 0.0167 0.0030 0.0056 0.1108 0.3409
8.6000 50000.0000 -2.1600 1.4377 5.2022 0.2713 0.3619 0.0229 0.0592 0.0167 0.0023 0.0036 0.1081 0.3953
8.6000 50000.0000 -2.4100 1.6081 4.0481 0.3253 0.3493 0.0229 0.0594 0.0168 0.0018 0.0019 0.1038 0.4844
8.6000 50000.0000 -2.6600 1.8251 2.9712 0.4119 0.3275 0.0230 0.0595 0.0169 0.0015 0.0000 0.0986 0.6148
8.6000 50000.0000 -2.9300 2.1210 1.8813 0.5653 0.2900 0.0230 0.0595 0.0169 0.0013 0.0000 0.0919 0.8285
8.6000 50000.0000 -3.2000 2.2982 0.8981 0.7781 0.2334 0.0230 0.0596 0.0169 0.0012 0.0000 0.0823 1.0813
8.6000 50000.0000 -3.4700 1.9894 0.2848 0.9540 0.1614 0.0230 0.0595 0.0169 0.0000 0.0000 0.0671 1.1613
8.6000 50000.0000 -3.7300 1.3798 0.0656 1.0173 0.0964 0.0227 0.0591 0.0168 0.0000 0.0000 0.0499 1.0140
8.6000 50000.0000 -3.9900 0.9062 0.0152 0.9971 0.0559 0.0222 0.0579 0.0165 0.0000 0.0000 0.0365 0.8240
8.6000 55000.0000 -1.4200 1.0443 10.7770 0.2203 0.3556 0.0222 0.0574 0.0162 0.0122 0.0190 0.1133 0.2585
8.6000 55000.0000 -1.6600 1.1630 9.2516 0.2396 0.3665 0.0224 0.0580 0.0164 0.0091 0.0138 0.1151 0.2943
8.6000 55000.0000 -1.9600 1.3387 7.4638 0.2733 0.3733 0.0227 0.0586 0.0165 0.0063 0.0085 0.1152 0.3547
8.6000 55000.0000 -2.1600 1.4715 6.3837 0.3042 0.3733 0.0228 0.0588 0.0166 0.0051 0.0059 0.1141 0.4072
8.6000 55000.0000 -2.4100 1.6713 5.0688 0.3611 0.3675 0.0229 0.0591 0.0167 0.0041 0.0033 0.1116 0.4979
8.6000 55000.0000 -2.6600 1.9346 3.8012 0.4532 0.3520 0.0230 0.0594 0.0168 0.0034 0.0014 0.1080 0.6342
8.6000 55000.0000 -2.9300 2.3051 2.5318 0.6148 0.3187 0.0231 0.0597 0.0169 0.0030 0.0000 0.1026 0.8589
8.6000 55000.0000 -3.2000 2.6207 1.3345 0.8479 0.2641 0.0232 0.0601 0.0171 0.0027 0.0000 0.0941 1.1505
8.6000 55000.0000 -3.4700 2.4652 0.4655 1.0770 0.1900 0.0234 0.0606 0.0172 0.0023 0.0000 0.0800 1.3154
8.6000 55000.0000 -3.7400 1.8438 0.1173 1.1934 0.1195 0.0236 0.0611 0.0174 0.0016 0.0000 0.0626 1.2130
8.6000 55000.0000 -3.9900 1.2550 0.0280 1.2026 0.0714 0.0235 0.0611 0.0174 0.0011 0.0000 0.0475 1.0125
8.6000 60000.0000 -1.4200 1.0576 12.1734 0.2451 0.3459 0.0217 0.0559 0.0158 0.0220 0.0250 0.1121 0.2705
8.6000 60000.0000 -1.6700 1.1853 10.5609 0.2677 0.3617 0.0220 0.0569 0.0160 0.0166 0.0185 0.1158 0.3082
8.6000 60000.0000 -1.9800 1.3821 8.6046 0.3066 0.3757 0.0224 0.0577 0.0163 0.0118 0.0118 0.1183 0.3729
8.6000 60000.0000 -2.1600 1.5228 7.5005 0.3387 0.3801 0.0225 0.0582 0.0164 0.0098 0.0086 0.1187 0.4246
8.6000 60000.0000 -2.4100 1.7489 6.0670 0.3997 0.3809 0.0227 0.0586 0.0166 0.0078 0.0051 0.1180 0.5181
8.6000 60000.0000 -2.6700 2.0556 4.6345 0.4993 0.3723 0.0229 0.0591 0.0167 0.0066 0.0023 0.1163 0.6617
8.6000 60000.0000 -2.9200 2.4778 3.2371 0.6660 0.3454 0.0231 0.0596 0.0169 0.0059 0.0000 0.1128 0.8898
8.6000 60000.0000 -3.2000 2.9258 1.7789 0.9285 0.2899 0.0233 0.0603 0.0171 0.0054 0.0000 0.1048 1.2243
8.6000 60000.0000 -3.4700 2.9363 0.7062 1.1927 0.2180 0.0237 0.0613 0.0174 0.0045 0.0000 0.0923 1.4544
8.6000 60000.0000 -3.7400 2.3190 0.1848 1.3657 0.1406 0.0241 0.0625 0.0178 0.0033 0.0000 0.0745 1.4009
8.6000 60000.0000 -4.0000 1.6315 0.0458 1.4071 0.0864 0.0245 0.0636 0.0181 0.0022 0.0000 0.0583 1.1980
8.6000 70000.0000 -1.4500 1.1256 13.9137 0.2906 0.3308 0.0201 0.0518 0.0146 0.0512 0.0345 0.1102 0.3008
8.6000 70000.0000 -1.6900 1.2673 12.4339 0.3205 0.3526 0.0208 0.0535 0.0151 0.0404 0.0270 0.1162 0.3424
8.6000 70000.0000 -2.0000 1.4944 10.4599 0.3701 0.3760 0.0214 0.0551 0.0156 0.0300 0.0185 0.1222 0.4140
8.6000 70000.0000 -2.1900 1.6622 9.2985 0.4096 0.3871 0.0217 0.0559 0.0158 0.0255 0.0142 0.1249 0.4712
8.6000 70000.0000 -2.4300 1.9419 7.7551 0.4827 0.3981 0.0221 0.0568 0.0161 0.0210 0.0091 0.1275 0.5750
8.6000 70000.0000 -2.6800 2.3236 6.1621 0.5993 0.4022 0.0224 0.0577 0.0163 0.0181 0.0047 0.1295 0.7336
