#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 140 kK
# SED: WM-Basic (Pauldrach et al 2001 (30-60 kK), Rauch (80-120 kK)) 
#spherical geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135 NII_6584
8.0 30000 -2.00 1.2873 0.0346 0.1193 0.0670 0.0029 0.0076 0.0022 0.0000 0.0000 0.0042 0.1256
8.0 30000 -1.75 1.2579 0.0627 0.0898 0.0691 0.0036 0.0094 0.0027 0.0000 0.0000 0.0054 0.1164
8.0 30000 -1.50 1.2249 0.0985 0.0671 0.0700 0.0044 0.0115 0.0032 0.0000 0.0000 0.0068 0.1062
8.0 32500 -3.99 1.0052 0.0000 0.5963 0.0069 0.0027 0.0069 0.0020 0.0000 0.0000 0.0020 0.1421
8.0 32500 -3.74 1.2733 0.0000 0.6189 0.0124 0.0030 0.0078 0.0022 0.0000 0.0000 0.0027 0.1628
8.0 32500 -3.50 1.6463 0.0000 0.6213 0.0264 0.0042 0.0107 0.0031 0.0000 0.0000 0.0044 0.1901
8.0 32500 -3.25 1.9758 0.0023 0.5724 0.0444 0.0043 0.0112 0.0032 0.0000 0.0000 0.0054 0.2101
8.0 32500 -3.02 2.2637 0.0076 0.4795 0.0671 0.0046 0.0118 0.0034 0.0000 0.0000 0.0066 0.2242
8.0 32500 -2.75 2.4686 0.0283 0.3603 0.0912 0.0051 0.0131 0.0037 0.0000 0.0000 0.0084 0.2274
8.0 32500 -2.51 2.5458 0.0779 0.2697 0.1075 0.0058 0.0151 0.0043 0.0000 0.0000 0.0104 0.2195
8.0 32500 -2.26 2.5578 0.1651 0.2026 0.1190 0.0069 0.0180 0.0051 0.0000 0.0000 0.0129 0.2071
8.0 32500 -2.00 2.5333 0.2849 0.1532 0.1272 0.0083 0.0215 0.0061 0.0000 0.0000 0.0160 0.1919
8.0 32500 -1.76 2.4891 0.4266 0.1178 0.1330 0.0098 0.0255 0.0072 0.0000 0.0000 0.0195 0.1745
8.0 32500 -1.51 2.4192 0.6046 0.0906 0.1374 0.0115 0.0298 0.0084 0.0000 0.0000 0.0237 0.1535
8.0 35000 -3.99 1.3967 0.0000 0.7117 0.0149 0.0062 0.0159 0.0046 0.0000 0.0000 0.0056 0.1806
8.0 35000 -3.74 1.7268 0.0016 0.7034 0.0256 0.0070 0.0182 0.0052 0.0000 0.0000 0.0075 0.2031
8.0 35000 -3.50 2.2673 0.0083 0.6762 0.0488 0.0112 0.0287 0.0082 0.0000 0.0000 0.0146 0.2368
8.0 35000 -3.25 2.6862 0.0299 0.5792 0.0758 0.0118 0.0302 0.0086 0.0000 0.0000 0.0181 0.2532
8.0 35000 -3.01 3.0697 0.1033 0.4573 0.1064 0.0124 0.0318 0.0090 0.0000 0.0000 0.0224 0.2541
8.0 35000 -2.75 3.2909 0.3056 0.3394 0.1349 0.0133 0.0343 0.0097 0.0000 0.0000 0.0275 0.2357
8.0 35000 -2.51 3.2774 0.6294 0.2518 0.1554 0.0148 0.0379 0.0107 0.0000 0.0000 0.0329 0.2096
8.0 35000 -2.25 3.1566 1.0141 0.1884 0.1706 0.0165 0.0425 0.0120 0.0000 0.0000 0.0392 0.1810
8.0 35000 -2.00 2.9792 1.4408 0.1432 0.1820 0.0183 0.0472 0.0133 0.0000 0.0000 0.0459 0.1502
8.0 35000 -1.76 2.7554 1.9065 0.1107 0.1907 0.0198 0.0510 0.0143 0.0000 0.0000 0.0524 0.1202
8.0 35000 -1.51 2.4977 2.4276 0.0864 0.1979 0.0206 0.0532 0.0149 0.0000 0.0000 0.0575 0.0937
8.0 37500 -3.99 1.7841 0.0044 0.7734 0.0270 0.0142 0.0365 0.0104 0.0000 0.0000 0.0163 0.2119
8.0 37500 -3.74 2.1716 0.0155 0.7200 0.0441 0.0159 0.0408 0.0116 0.0000 0.0000 0.0215 0.2334
8.0 37500 -3.50 2.6534 0.0448 0.6411 0.0710 0.0182 0.0466 0.0132 0.0000 0.0000 0.0291 0.2538
8.0 37500 -3.25 3.0391 0.1593 0.5117 0.1027 0.0193 0.0494 0.0140 0.0000 0.0000 0.0360 0.2496
8.0 37500 -3.00 3.2072 0.4865 0.3781 0.1348 0.0201 0.0515 0.0146 0.0000 0.0000 0.0431 0.2166
8.0 37500 -2.75 3.0340 1.0737 0.2698 0.1607 0.0207 0.0532 0.0150 0.0000 0.0000 0.0493 0.1727
8.0 37500 -2.50 2.7168 1.7302 0.1953 0.1790 0.0212 0.0543 0.0153 0.0000 0.0000 0.0543 0.1353
8.0 37500 -2.25 2.4030 2.3630 0.1466 0.1918 0.0214 0.0550 0.0155 0.0000 0.0000 0.0584 0.1057
8.0 37500 -2.00 2.1057 2.9893 0.1142 0.2010 0.0215 0.0553 0.0155 0.0000 0.0000 0.0617 0.0827
8.0 37500 -1.75 1.8219 3.6338 0.0918 0.2075 0.0215 0.0553 0.0155 0.0000 0.0000 0.0646 0.0650
8.0 37500 -1.51 1.5706 4.2810 0.0766 0.2120 0.0214 0.0553 0.0155 0.0000 0.0000 0.0672 0.0521
8.0 40000 -3.99 2.4917 0.0330 0.8872 0.0510 0.0215 0.0552 0.0157 0.0000 0.0000 0.0341 0.2655
8.0 40000 -3.74 2.9394 0.1163 0.7643 0.0771 0.0218 0.0561 0.0159 0.0000 0.0000 0.0406 0.2792
8.0 40000 -3.50 3.2411 0.2229 0.6042 0.1056 0.0217 0.0557 0.0157 0.0000 0.0000 0.0447 0.2693
8.0 40000 -3.25 3.3505 0.6799 0.4511 0.1395 0.0219 0.0561 0.0158 0.0000 0.0000 0.0513 0.2294
8.0 40000 -3.00 2.9462 1.5854 0.3133 0.1698 0.0220 0.0562 0.0159 0.0000 0.0000 0.0571 0.1680
8.0 40000 -2.75 2.4083 2.5746 0.2233 0.1912 0.0220 0.0563 0.0159 0.0000 0.0000 0.0618 0.1220
8.0 40000 -2.49 1.9626 3.4983 0.1659 0.2051 0.0219 0.0562 0.0158 0.0000 0.0000 0.0658 0.0907
8.0 40000 -2.24 1.6382 4.3182 0.1316 0.2127 0.0219 0.0561 0.0158 0.0000 0.0000 0.0690 0.0707
8.0 40000 -2.00 1.3838 5.0983 0.1094 0.2162 0.0218 0.0560 0.0157 0.0000 0.0018 0.0715 0.0569
8.0 40000 -1.74 1.1666 5.9298 0.0934 0.2169 0.0217 0.0558 0.0157 0.0000 0.0030 0.0736 0.0465
8.0 40000 -1.49 0.9955 6.7480 0.0825 0.2148 0.0216 0.0556 0.0156 0.0000 0.0045 0.0749 0.0391
8.0 45000 -3.99 2.8169 0.0543 0.9330 0.0628 0.0229 0.0588 0.0167 0.0000 0.0000 0.0397 0.2903
8.0 45000 -3.74 3.2870 0.1892 0.7852 0.0921 0.0229 0.0587 0.0166 0.0000 0.0000 0.0462 0.3008
8.0 45000 -3.50 3.6005 0.3652 0.5911 0.1248 0.0225 0.0577 0.0163 0.0000 0.0000 0.0513 0.2823
8.0 45000 -3.24 3.5211 1.0593 0.4297 0.1595 0.0224 0.0575 0.0162 0.0000 0.0000 0.0576 0.2285
8.0 45000 -2.99 2.9361 2.1836 0.3011 0.1880 0.0224 0.0572 0.0162 0.0000 0.0000 0.0629 0.1640
8.0 45000 -2.74 2.3073 3.3539 0.2158 0.2079 0.0223 0.0570 0.0161 0.0000 0.0000 0.0670 0.1172
8.0 45000 -2.49 1.8613 4.3769 0.1657 0.2186 0.0222 0.0569 0.0160 0.0000 0.0017 0.0695 0.0883
8.0 45000 -2.25 1.5401 5.2929 0.1351 0.2227 0.0221 0.0567 0.0160 0.0000 0.0033 0.0706 0.0697
8.0 45000 -1.99 1.2820 6.2025 0.1142 0.2226 0.0220 0.0565 0.0159 0.0000 0.0054 0.0707 0.0563
8.0 45000 -1.74 1.0784 7.1019 0.1000 0.2192 0.0219 0.0563 0.0158 0.0000 0.0079 0.0700 0.0467
8.0 45000 -1.49 0.9170 7.9853 0.0897 0.2128 0.0218 0.0561 0.0157 0.0000 0.0110 0.0684 0.0396
8.0 50000 -3.99 2.9918 0.0866 0.9978 0.0679 0.0240 0.0615 0.0174 0.0000 0.0000 0.0439 0.3050
8.0 50000 -3.75 3.4225 0.2953 0.8322 0.0982 0.0236 0.0604 0.0171 0.0000 0.0000 0.0502 0.3099
8.0 50000 -3.50 3.6400 0.6424 0.6187 0.1330 0.0230 0.0588 0.0166 0.0000 0.0000 0.0554 0.2815
8.0 50000 -3.25 3.2969 1.6190 0.4523 0.1675 0.0227 0.0581 0.0164 0.0000 0.0000 0.0614 0.2191
8.0 50000 -2.99 2.5571 2.9425 0.3183 0.1952 0.0225 0.0576 0.0163 0.0000 0.0000 0.0662 0.1532
8.0 50000 -2.74 1.9395 4.1833 0.2317 0.2113 0.0223 0.0572 0.0161 0.0000 0.0016 0.0690 0.1091
8.0 50000 -2.49 1.5388 5.2399 0.1816 0.2158 0.0222 0.0568 0.0160 0.0011 0.0036 0.0695 0.0830
8.0 50000 -2.24 1.2577 6.1953 0.1503 0.2137 0.0220 0.0565 0.0159 0.0015 0.0062 0.0686 0.0661
8.0 50000 -1.99 1.0422 7.1176 0.1291 0.2075 0.0219 0.0562 0.0158 0.0020 0.0093 0.0668 0.0540
8.0 50000 -1.74 0.8762 8.0154 0.1141 0.1985 0.0217 0.0558 0.0157 0.0028 0.0129 0.0642 0.0453
8.0 50000 -1.49 0.7442 8.8883 0.1028 0.1870 0.0215 0.0554 0.0156 0.0040 0.0170 0.0608 0.0388
8.0 55000 -4.00 3.1775 0.0694 0.9647 0.0774 0.0244 0.0627 0.0178 0.0000 0.0000 0.0477 0.3152
8.0 55000 -3.75 3.6952 0.2409 0.7934 0.1092 0.0239 0.0612 0.0174 0.0000 0.0000 0.0538 0.3177
8.0 55000 -3.50 3.9264 0.7548 0.6170 0.1450 0.0234 0.0599 0.0170 0.0000 0.0000 0.0600 0.2844
8.0 55000 -3.25 3.4846 1.9109 0.4463 0.1808 0.0230 0.0589 0.0167 0.0000 0.0000 0.0661 0.2131
8.0 55000 -3.00 2.6849 3.3674 0.3181 0.2085 0.0227 0.0582 0.0164 0.0000 0.0000 0.0713 0.1483
8.0 55000 -2.75 2.0399 4.7092 0.2353 0.2237 0.0225 0.0577 0.0163 0.0000 0.0016 0.0745 0.1063
8.0 55000 -2.50 1.6200 5.8610 0.1869 0.2272 0.0223 0.0573 0.0162 0.0000 0.0037 0.0754 0.0812
8.0 55000 -2.25 1.3164 6.9151 0.1558 0.2241 0.0222 0.0571 0.0161 0.0000 0.0064 0.0748 0.0644
8.0 55000 -2.00 1.0874 7.9064 0.1345 0.2173 0.0220 0.0568 0.0160 0.0000 0.0096 0.0732 0.0527
8.0 55000 -1.75 0.9071 8.8713 0.1187 0.2075 0.0219 0.0565 0.0159 0.0012 0.0134 0.0707 0.0440
8.0 55000 -1.50 0.7703 9.7559 0.1069 0.1957 0.0217 0.0562 0.0158 0.0017 0.0175 0.0675 0.0377
8.0 60000 -4.00 3.2693 0.1112 1.0786 0.0696 0.0247 0.0631 0.0179 0.0000 0.0000 0.0499 0.3232
8.0 60000 -3.75 3.7149 0.3734 0.9040 0.1007 0.0239 0.0610 0.0173 0.0000 0.0000 0.0557 0.3198
8.0 60000 -3.50 3.7405 1.1111 0.7103 0.1382 0.0232 0.0593 0.0168 0.0013 0.0000 0.0619 0.2763
8.0 60000 -3.25 3.1387 2.4191 0.5284 0.1743 0.0227 0.0580 0.0164 0.0015 0.0000 0.0675 0.2054
8.0 60000 -2.99 2.3100 3.9778 0.3754 0.2028 0.0223 0.0570 0.0160 0.0016 0.0012 0.0717 0.1410
8.0 60000 -2.75 1.7483 5.2772 0.2816 0.2133 0.0220 0.0563 0.0158 0.0018 0.0035 0.0721 0.1030
8.0 60000 -2.50 1.3780 6.4366 0.2234 0.2114 0.0218 0.0557 0.0156 0.0022 0.0069 0.0700 0.0793
8.0 60000 -2.25 1.1196 7.4642 0.1859 0.2039 0.0216 0.0553 0.0155 0.0028 0.0108 0.0669 0.0636
8.0 60000 -2.00 0.9276 8.4175 0.1597 0.1938 0.0214 0.0548 0.0153 0.0037 0.0151 0.0634 0.0526
8.0 60000 -1.75 0.7782 9.3329 0.1398 0.1814 0.0211 0.0542 0.0152 0.0051 0.0197 0.0593 0.0444
8.0 60000 -1.50 0.6635 10.1829 0.1245 0.1681 0.0209 0.0536 0.0150 0.0069 0.0244 0.0551 0.0382
8.0 80000 -4.00 3.5791 0.1865 1.2187 0.0796 0.0267 0.0682 0.0193 0.0016 0.0000 0.0558 0.3582
8.0 80000 -3.75 3.9512 0.6031 1.0046 0.1115 0.0251 0.0642 0.0181 0.0022 0.0000 0.0610 0.3493
8.0 80000 -3.50 3.7650 1.6386 0.7868 0.1489 0.0239 0.0610 0.0172 0.0027 0.0000 0.0668 0.2986
8.0 80000 -3.26 3.0067 3.2141 0.5908 0.1832 0.0230 0.0587 0.0165 0.0030 0.0000 0.0721 0.2226
8.0 80000 -3.01 2.1708 4.9436 0.4268 0.2030 0.0223 0.0571 0.0160 0.0032 0.0027 0.0743 0.1552
8.0 80000 -2.77 1.6362 6.3466 0.3240 0.1994 0.0219 0.0560 0.0157 0.0036 0.0071 0.0707 0.1151
8.0 80000 -2.53 1.2827 7.5510 0.2575 0.1859 0.0216 0.0552 0.0154 0.0043 0.0124 0.0651 0.0893
8.0 80000 -2.29 1.0391 8.5681 0.2124 0.1709 0.0213 0.0546 0.0152 0.0054 0.0176 0.0597 0.0720
8.0 80000 -2.04 0.8607 9.4686 0.1793 0.1555 0.0210 0.0539 0.0150 0.0069 0.0227 0.0546 0.0596
8.0 80000 -1.80 0.7245 10.3026 0.1536 0.1402 0.0207 0.0533 0.0148 0.0091 0.0278 0.0496 0.0502
8.0 80000 -1.55 0.6219 11.0482 0.1337 0.1260 0.0205 0.0526 0.0146 0.0120 0.0327 0.0450 0.0432
8.0 100000 -4.00 3.6963 0.2360 1.3538 0.0822 0.0261 0.0667 0.0188 0.0399 0.0000 0.0587 0.3783
8.0 100000 -3.76 4.0116 0.7583 1.1019 0.1134 0.0233 0.0595 0.0168 0.0521 0.0000 0.0633 0.3648
8.0 100000 -3.51 3.6755 1.9811 0.8524 0.1504 0.0210 0.0536 0.0151 0.0650 0.0000 0.0688 0.3066
8.0 100000 -3.27 2.8578 3.5930 0.6331 0.1825 0.0194 0.0494 0.0139 0.0747 0.0015 0.0728 0.2263
8.0 100000 -3.02 2.0869 5.0107 0.4548 0.1945 0.0183 0.0467 0.0131 0.0808 0.0057 0.0707 0.1600
8.0 100000 -2.79 1.6037 5.8014 0.3461 0.1855 0.0175 0.0446 0.0125 0.0874 0.0113 0.0646 0.1205
8.0 100000 -2.55 1.2734 6.3191 0.2749 0.1713 0.0166 0.0425 0.0119 0.0974 0.0158 0.0591 0.0945
8.0 100000 -2.31 1.0398 6.6643 0.2257 0.1567 0.0157 0.0401 0.0112 0.1104 0.0193 0.0540 0.0766
8.0 100000 -2.07 0.8668 6.8169 0.1893 0.1421 0.0147 0.0375 0.0104 0.1263 0.0222 0.0492 0.0636
8.0 100000 -1.82 0.7333 6.7625 0.1608 0.1277 0.0135 0.0345 0.0096 0.1448 0.0245 0.0443 0.0537
8.0 100000 -1.58 0.6313 6.5113 0.1387 0.1144 0.0123 0.0315 0.0087 0.1648 0.0259 0.0399 0.0463
8.0 120000 -4.00 3.7104 0.2446 1.4216 0.0822 0.0260 0.0663 0.0187 0.0553 0.0000 0.0596 0.3861
8.0 120000 -3.76 4.0160 0.7863 1.1541 0.1127 0.0227 0.0579 0.0163 0.0713 0.0000 0.0639 0.3715
8.0 120000 -3.51 3.6580 2.0439 0.8903 0.1493 0.0199 0.0508 0.0143 0.0889 0.0000 0.0691 0.3117
8.0 120000 -3.28 2.8267 3.6550 0.6572 0.1805 0.0179 0.0457 0.0129 0.1030 0.0018 0.0727 0.2295
8.0 120000 -3.03 2.0634 4.9224 0.4681 0.1896 0.0166 0.0423 0.0119 0.1126 0.0066 0.0693 0.1623
8.0 120000 -2.80 1.5926 5.4765 0.3547 0.1784 0.0156 0.0398 0.0111 0.1214 0.0124 0.0622 0.1228
8.0 120000 -2.56 1.2682 5.7868 0.2804 0.1633 0.0146 0.0373 0.0104 0.1336 0.0164 0.0562 0.0965
8.0 120000 -2.32 1.0362 5.9325 0.2289 0.1485 0.0135 0.0345 0.0096 0.1488 0.0193 0.0510 0.0782
8.0 120000 -2.08 0.8624 5.8876 0.1906 0.1339 0.0123 0.0315 0.0088 0.1666 0.0215 0.0460 0.0648
8.0 120000 -1.84 0.7272 5.6487 0.1607 0.1195 0.0111 0.0283 0.0079 0.1865 0.0229 0.0411 0.0545
8.0 120000 -1.60 0.6229 5.2552 0.1375 0.1064 0.0098 0.0250 0.0070 0.2072 0.0234 0.0366 0.0467
8.3 30000 -3.98 0.2238 0.0000 0.3325 0.0022 0.0010 0.0027 0.0000 0.0000 0.0000 0.0000 0.1261
8.3 30000 -3.72 0.3718 0.0000 0.4063 0.0046 0.0012 0.0031 0.0000 0.0000 0.0000 0.0000 0.1701
8.3 30000 -3.48 0.5917 0.0000 0.4626 0.0124 0.0013 0.0034 0.0000 0.0000 0.0000 0.0015 0.2203
8.3 30000 -3.23 0.8530 0.0000 0.4950 0.0248 0.0013 0.0035 0.0010 0.0000 0.0000 0.0020 0.2714
8.3 30000 -2.98 1.0471 0.0000 0.4559 0.0430 0.0014 0.0037 0.0011 0.0000 0.0000 0.0024 0.3043
8.3 30000 -2.72 1.1449 0.0015 0.3647 0.0631 0.0016 0.0041 0.0012 0.0000 0.0000 0.0030 0.3163
8.3 30000 -2.47 1.1780 0.0051 0.2777 0.0779 0.0019 0.0049 0.0014 0.0000 0.0000 0.0039 0.3131
8.3 30000 -2.22 1.1883 0.0147 0.2101 0.0876 0.0023 0.0061 0.0018 0.0000 0.0000 0.0052 0.3012
8.3 30000 -1.97 1.1901 0.0348 0.1590 0.0938 0.0030 0.0078 0.0022 0.0000 0.0000 0.0070 0.2850
8.3 30000 -1.73 1.1854 0.0623 0.1215 0.0975 0.0037 0.0097 0.0028 0.0000 0.0000 0.0089 0.2673
8.3 30000 -1.48 1.1784 0.0956 0.0924 0.0996 0.0045 0.0119 0.0033 0.0000 0.0000 0.0112 0.2474
8.3 32500 -3.98 0.3923 0.0000 0.4807 0.0058 0.0026 0.0069 0.0020 0.0000 0.0000 0.0019 0.1905
8.3 32500 -3.73 0.6130 0.0000 0.5591 0.0115 0.0030 0.0079 0.0023 0.0000 0.0000 0.0030 0.2471
8.3 32500 -3.49 1.0262 0.0000 0.6516 0.0284 0.0042 0.0110 0.0032 0.0000 0.0000 0.0059 0.3366
8.3 32500 -3.23 1.4661 0.0023 0.6646 0.0529 0.0044 0.0115 0.0033 0.0000 0.0000 0.0080 0.4132
8.3 32500 -2.99 1.8641 0.0075 0.5935 0.0854 0.0046 0.0120 0.0034 0.0000 0.0000 0.0103 0.4697
8.3 32500 -2.72 2.1722 0.0283 0.4601 0.1219 0.0051 0.0132 0.0038 0.0000 0.0000 0.0134 0.4961
8.3 32500 -2.48 2.3132 0.0777 0.3505 0.1465 0.0059 0.0152 0.0044 0.0000 0.0000 0.0167 0.4886
8.3 32500 -2.23 2.3784 0.1630 0.2676 0.1638 0.0069 0.0180 0.0051 0.0000 0.0000 0.0207 0.4683
8.3 32500 -1.98 2.4053 0.2772 0.2054 0.1763 0.0083 0.0216 0.0061 0.0000 0.0000 0.0255 0.4410
8.3 32500 -1.73 2.4153 0.4084 0.1601 0.1853 0.0098 0.0256 0.0073 0.0000 0.0000 0.0312 0.4081
8.3 32500 -1.48 2.4092 0.5708 0.1247 0.1923 0.0115 0.0300 0.0085 0.0000 0.0000 0.0379 0.3666
8.3 35000 -3.98 0.6799 0.0000 0.6495 0.0139 0.0060 0.0157 0.0045 0.0000 0.0000 0.0061 0.2758
8.3 35000 -3.73 0.9985 0.0013 0.7066 0.0262 0.0070 0.0183 0.0052 0.0000 0.0000 0.0091 0.3432
8.3 35000 -3.49 1.6294 0.0074 0.7722 0.0565 0.0112 0.0291 0.0083 0.0000 0.0000 0.0204 0.4561
8.3 35000 -3.23 2.1755 0.0284 0.7103 0.0945 0.0119 0.0307 0.0087 0.0000 0.0000 0.0273 0.5246
8.3 35000 -2.97 2.4251 0.0574 0.5803 0.1249 0.0084 0.0218 0.0062 0.0000 0.0000 0.0224 0.5457
8.3 35000 -2.72 3.0021 0.3036 0.4434 0.1816 0.0134 0.0345 0.0098 0.0000 0.0000 0.0436 0.5275
8.3 35000 -2.47 3.0775 0.6244 0.3335 0.2115 0.0147 0.0380 0.0108 0.0000 0.0000 0.0524 0.4792
8.3 35000 -2.22 3.0465 0.9962 0.2532 0.2330 0.0165 0.0426 0.0120 0.0000 0.0000 0.0622 0.4235
8.3 35000 -1.97 2.9645 1.4079 0.1948 0.2492 0.0183 0.0473 0.0134 0.0000 0.0000 0.0733 0.3605
8.3 35000 -1.73 2.8363 1.8659 0.1526 0.2615 0.0198 0.0514 0.0145 0.0000 0.0000 0.0846 0.2952
8.3 35000 -1.49 2.6635 2.4005 0.1204 0.2718 0.0209 0.0541 0.0152 0.0000 0.0000 0.0945 0.2336
8.3 37500 -3.99 1.1052 0.0033 0.8165 0.0285 0.0140 0.0363 0.0103 0.0000 0.0000 0.0207 0.3746
8.3 37500 -3.73 1.5334 0.0129 0.8214 0.0500 0.0158 0.0410 0.0117 0.0000 0.0000 0.0295 0.4462
8.3 37500 -3.49 2.1328 0.0409 0.7918 0.0869 0.0183 0.0471 0.0134 0.0000 0.0000 0.0434 0.5256
8.3 37500 -3.23 2.6634 0.1544 0.6662 0.1330 0.0194 0.0501 0.0142 0.0000 0.0000 0.0567 0.5478
8.3 37500 -2.98 2.9543 0.4839 0.5050 0.1802 0.0203 0.0523 0.0148 0.0000 0.0000 0.0696 0.4924
8.3 37500 -2.72 2.8828 1.0742 0.3640 0.2173 0.0210 0.0541 0.0153 0.0000 0.0000 0.0804 0.4003
8.3 37500 -2.47 2.6647 1.7371 0.2662 0.2429 0.0215 0.0553 0.0156 0.0000 0.0000 0.0890 0.3195
8.3 37500 -2.22 2.4412 2.3881 0.2021 0.2607 0.0217 0.0560 0.0158 0.0000 0.0000 0.0961 0.2548
8.3 37500 -1.97 2.2220 3.0567 0.1596 0.2738 0.0218 0.0564 0.0159 0.0000 0.0000 0.1021 0.2035
8.3 37500 -1.73 1.9960 3.7791 0.1300 0.2837 0.0219 0.0565 0.0159 0.0000 0.0000 0.1077 0.1628
8.3 37500 -1.48 1.7806 4.5433 0.1098 0.2913 0.0218 0.0565 0.0159 0.0000 0.0013 0.1129 0.1324
8.3 40000 -3.99 2.2246 0.0314 1.1698 0.0652 0.0217 0.0561 0.0159 0.0000 0.0000 0.0553 0.5883
8.3 40000 -3.73 2.8228 0.1170 1.0585 0.1026 0.0221 0.0570 0.0162 0.0000 0.0000 0.0683 0.6481
8.3 40000 -3.49 3.1463 0.2266 0.8461 0.1423 0.0220 0.0566 0.0161 0.0000 0.0000 0.0753 0.6330
8.3 40000 -3.23 3.4107 0.7088 0.6494 0.1930 0.0222 0.0570 0.0162 0.0000 0.0000 0.0880 0.5611
8.3 40000 -2.97 3.0994 1.6511 0.4548 0.2360 0.0223 0.0572 0.0162 0.0000 0.0000 0.0976 0.4205
8.3 40000 -2.72 2.6055 2.7076 0.3234 0.2650 0.0223 0.0573 0.0162 0.0000 0.0000 0.1050 0.3078
8.3 40000 -2.46 2.2045 3.7314 0.2423 0.2844 0.0223 0.0573 0.0162 0.0000 0.0000 0.1119 0.2328
8.3 40000 -2.21 1.9060 4.7073 0.1940 0.2960 0.0222 0.0572 0.0161 0.0000 0.0013 0.1181 0.1839
8.3 40000 -1.97 1.6655 5.6802 0.1633 0.3027 0.0222 0.0571 0.0161 0.0000 0.0024 0.1236 0.1502
8.3 40000 -1.71 1.4470 6.7708 0.1411 0.3062 0.0221 0.0570 0.0160 0.0000 0.0040 0.1288 0.1242
8.3 40000 -1.47 1.2656 7.8878 0.1261 0.3060 0.0220 0.0568 0.0160 0.0000 0.0063 0.1329 0.1054
8.3 45000 -3.99 2.8342 0.0572 1.3143 0.0860 0.0232 0.0599 0.0170 0.0000 0.0000 0.0690 0.6920
8.3 45000 -3.74 3.4897 0.2063 1.1517 0.1295 0.0232 0.0597 0.0170 0.0000 0.0000 0.0825 0.7433
8.3 45000 -3.48 3.8302 0.3967 0.8733 0.1766 0.0228 0.0587 0.0167 0.0000 0.0000 0.0911 0.7040
8.3 45000 -3.23 3.8677 1.1595 0.6448 0.2283 0.0228 0.0585 0.0166 0.0000 0.0000 0.1026 0.5868
8.3 45000 -2.97 3.3103 2.3844 0.4518 0.2681 0.0227 0.0583 0.0165 0.0000 0.0000 0.1108 0.4271
8.3 45000 -2.71 2.6766 3.6889 0.3233 0.2947 0.0226 0.0581 0.0164 0.0000 0.0000 0.1170 0.3073
8.3 45000 -2.46 2.2301 4.8811 0.2501 0.3097 0.0226 0.0579 0.0164 0.0000 0.0023 0.1216 0.2347
8.3 45000 -2.22 1.8965 6.0474 0.2053 0.3167 0.0225 0.0578 0.0163 0.0000 0.0045 0.1246 0.1866
8.3 45000 -1.96 1.6232 7.2481 0.1755 0.3187 0.0224 0.0577 0.0163 0.0000 0.0075 0.1263 0.1523
8.3 45000 -1.72 1.3983 8.4880 0.1550 0.3165 0.0223 0.0575 0.0162 0.0000 0.0113 0.1266 0.1275
8.3 45000 -1.47 1.2128 9.7534 0.1403 0.3102 0.0223 0.0573 0.0162 0.0000 0.0160 0.1254 0.1091
8.3 50000 -3.99 3.2756 0.0974 1.4747 0.0972 0.0244 0.0628 0.0178 0.0000 0.0000 0.0804 0.7671
8.3 50000 -3.74 3.9104 0.3387 1.2723 0.1432 0.0240 0.0616 0.0175 0.0000 0.0000 0.0934 0.8031
8.3 50000 -3.49 4.1466 0.7301 0.9486 0.1940 0.0233 0.0599 0.0170 0.0000 0.0000 0.1020 0.7341
8.3 50000 -3.23 3.8679 1.8406 0.7003 0.2451 0.0231 0.0592 0.0168 0.0000 0.0000 0.1123 0.5858
8.3 50000 -2.97 3.0965 3.3444 0.4925 0.2837 0.0229 0.0587 0.0166 0.0000 0.0000 0.1195 0.4147
8.3 50000 -2.71 2.4212 4.8068 0.3583 0.3056 0.0227 0.0583 0.0165 0.0000 0.0022 0.1239 0.2974
8.3 50000 -2.47 1.9835 6.1201 0.2834 0.3126 0.0226 0.0580 0.0164 0.0011 0.0050 0.1254 0.2291
8.3 50000 -2.22 1.6602 7.4307 0.2361 0.3115 0.0225 0.0577 0.0163 0.0014 0.0088 0.1251 0.1833
8.3 50000 -2.01 1.4484 8.5286 0.2092 0.3069 0.0224 0.0575 0.0162 0.0018 0.0127 0.1239 0.1561
8.3 50000 -1.76 1.2390 9.8789 0.1856 0.2973 0.0222 0.0572 0.0161 0.0026 0.0183 0.1212 0.1313
8.3 50000 -1.47 1.0469 11.4569 0.1658 0.2817 0.0221 0.0568 0.0160 0.0038 0.0262 0.1162 0.1104
8.3 55000 -3.99 3.6835 0.0823 1.4665 0.1147 0.0249 0.0641 0.0182 0.0000 0.0000 0.0903 0.8204
8.3 55000 -3.74 4.4353 0.2915 1.2416 0.1647 0.0243 0.0625 0.0178 0.0000 0.0000 0.1031 0.8488
8.3 55000 -3.49 4.8414 0.9202 0.9846 0.2212 0.0238 0.0611 0.0174 0.0000 0.0000 0.1156 0.7803
8.3 55000 -3.23 4.3886 2.3060 0.7149 0.2747 0.0234 0.0600 0.0170 0.0000 0.0000 0.1257 0.5958
