#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 60 kK
# SED: WM-Basic (Pauldrach et al 2001) 
#spherical geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 He1_4471 He1_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135
8.3000 32500.0000 -1.9800 2.4053 0.2772 0.2054 0.1763 0.0083 0.0216 0.0061 0.0000 0.0000 0.0255
8.3000 32500.0000 -2.2300 2.3784 0.1630 0.2676 0.1638 0.0069 0.0180 0.0051 0.0000 0.0000 0.0207
8.3000 32500.0000 -2.4800 2.3132 0.0777 0.3505 0.1465 0.0059 0.0152 0.0044 0.0000 0.0000 0.0167
8.3000 32500.0000 -2.7200 2.1722 0.0283 0.4601 0.1219 0.0051 0.0132 0.0038 0.0000 0.0000 0.0134
8.3000 32500.0000 -2.9900 1.8641 0.0075 0.5935 0.0854 0.0046 0.0120 0.0034 0.0000 0.0000 0.0103
8.3000 32500.0000 -3.2300 1.4661 0.0023 0.6646 0.0529 0.0044 0.0115 0.0033 0.0000 0.0000 0.0080
8.3000 32500.0000 -3.4900 1.0262 0.0000 0.6516 0.0284 0.0042 0.0110 0.0032 0.0000 0.0000 0.0059
8.3000 32500.0000 -3.7300 0.6130 0.0000 0.5591 0.0115 0.0030 0.0079 0.0023 0.0000 0.0000 0.0030
8.3000 32500.0000 -3.9800 0.3923 0.0000 0.4807 0.0058 0.0026 0.0069 0.0020 0.0000 0.0000 0.0019
8.3000 35000.0000 -1.4900 2.6635 2.4005 0.1204 0.2718 0.0209 0.0541 0.0152 0.0000 0.0000 0.0945
8.3000 35000.0000 -1.7300 2.8363 1.8659 0.1526 0.2615 0.0198 0.0514 0.0145 0.0000 0.0000 0.0846
8.3000 35000.0000 -1.9700 2.9645 1.4079 0.1948 0.2492 0.0183 0.0473 0.0134 0.0000 0.0000 0.0733
8.3000 35000.0000 -2.2200 3.0465 0.9962 0.2532 0.2330 0.0165 0.0426 0.0120 0.0000 0.0000 0.0622
8.3000 35000.0000 -2.4700 3.0775 0.6244 0.3335 0.2115 0.0147 0.0380 0.0108 0.0000 0.0000 0.0524
8.3000 35000.0000 -2.7200 3.0021 0.3036 0.4434 0.1816 0.0134 0.0345 0.0098 0.0000 0.0000 0.0436
8.3000 35000.0000 -2.9700 2.4251 0.0574 0.5803 0.1249 0.0084 0.0218 0.0062 0.0000 0.0000 0.0224
8.3000 35000.0000 -3.2300 2.1755 0.0284 0.7103 0.0945 0.0119 0.0307 0.0087 0.0000 0.0000 0.0273
8.3000 35000.0000 -3.4900 1.6294 0.0074 0.7722 0.0565 0.0112 0.0291 0.0083 0.0000 0.0000 0.0204
8.3000 35000.0000 -3.7300 0.9985 0.0013 0.7066 0.0262 0.0070 0.0183 0.0052 0.0000 0.0000 0.0091
8.3000 35000.0000 -3.9800 0.6799 0.0000 0.6495 0.0139 0.0060 0.0157 0.0045 0.0000 0.0000 0.0061
8.3000 37500.0000 -1.4800 1.7806 4.5433 0.1098 0.2913 0.0218 0.0565 0.0159 0.0000 0.0013 0.1129
8.3000 37500.0000 -1.7300 1.9960 3.7791 0.1300 0.2837 0.0219 0.0565 0.0159 0.0000 0.0000 0.1077
8.3000 37500.0000 -1.9700 2.2220 3.0567 0.1596 0.2738 0.0218 0.0564 0.0159 0.0000 0.0000 0.1021
8.3000 37500.0000 -2.2200 2.4412 2.3881 0.2021 0.2607 0.0217 0.0560 0.0158 0.0000 0.0000 0.0961
8.3000 37500.0000 -2.4700 2.6647 1.7371 0.2662 0.2429 0.0215 0.0553 0.0156 0.0000 0.0000 0.0890
8.3000 37500.0000 -2.7200 2.8828 1.0742 0.3640 0.2173 0.0210 0.0541 0.0153 0.0000 0.0000 0.0804
8.3000 37500.0000 -2.9800 2.9543 0.4839 0.5050 0.1802 0.0203 0.0523 0.0148 0.0000 0.0000 0.0696
8.3000 37500.0000 -3.2300 2.6634 0.1544 0.6662 0.1330 0.0194 0.0501 0.0142 0.0000 0.0000 0.0567
8.3000 37500.0000 -3.4900 2.1328 0.0409 0.7918 0.0869 0.0183 0.0471 0.0134 0.0000 0.0000 0.0434
8.3000 37500.0000 -3.7300 1.5334 0.0129 0.8214 0.0500 0.0158 0.0410 0.0117 0.0000 0.0000 0.0295
8.3000 37500.0000 -3.9900 1.1052 0.0033 0.8165 0.0285 0.0140 0.0363 0.0103 0.0000 0.0000 0.0207
8.3000 40000.0000 -1.4700 1.2656 7.8878 0.1261 0.3060 0.0220 0.0568 0.0160 0.0000 0.0063 0.1329
8.3000 40000.0000 -1.7100 1.4470 6.7708 0.1411 0.3062 0.0221 0.0570 0.0160 0.0000 0.0040 0.1288
8.3000 40000.0000 -1.9700 1.6655 5.6802 0.1633 0.3027 0.0222 0.0571 0.0161 0.0000 0.0024 0.1236
8.3000 40000.0000 -2.2100 1.9060 4.7073 0.1940 0.2960 0.0222 0.0572 0.0161 0.0000 0.0013 0.1181
8.3000 40000.0000 -2.4600 2.2045 3.7314 0.2423 0.2844 0.0223 0.0573 0.0162 0.0000 0.0000 0.1119
8.3000 40000.0000 -2.7200 2.6055 2.7076 0.3234 0.2650 0.0223 0.0573 0.0162 0.0000 0.0000 0.1050
8.3000 40000.0000 -2.9700 3.0994 1.6511 0.4548 0.2360 0.0223 0.0572 0.0162 0.0000 0.0000 0.0976
8.3000 40000.0000 -3.2300 3.4107 0.7088 0.6494 0.1930 0.0222 0.0570 0.0162 0.0000 0.0000 0.0880
8.3000 40000.0000 -3.4900 3.1463 0.2266 0.8461 0.1423 0.0220 0.0566 0.0161 0.0000 0.0000 0.0753
8.3000 40000.0000 -3.7300 2.8228 0.1170 1.0585 0.1026 0.0221 0.0570 0.0162 0.0000 0.0000 0.0683
8.3000 40000.0000 -3.9900 2.2246 0.0314 1.1698 0.0652 0.0217 0.0561 0.0159 0.0000 0.0000 0.0553
8.3000 45000.0000 -1.4700 1.2128 9.7534 0.1403 0.3102 0.0223 0.0573 0.0162 0.0000 0.0160 0.1254
8.3000 45000.0000 -1.7200 1.3983 8.4880 0.1550 0.3165 0.0223 0.0575 0.0162 0.0000 0.0113 0.1266
8.3000 45000.0000 -1.9600 1.6232 7.2481 0.1755 0.3187 0.0224 0.0577 0.0163 0.0000 0.0075 0.1263
8.3000 45000.0000 -2.2200 1.8965 6.0474 0.2053 0.3167 0.0225 0.0578 0.0163 0.0000 0.0045 0.1246
8.3000 45000.0000 -2.4600 2.2301 4.8811 0.2501 0.3097 0.0226 0.0579 0.0164 0.0000 0.0023 0.1216
8.3000 45000.0000 -2.7100 2.6766 3.6889 0.3233 0.2947 0.0226 0.0581 0.0164 0.0000 0.0000 0.1170
8.3000 45000.0000 -2.9700 3.3103 2.3844 0.4518 0.2681 0.0227 0.0583 0.0165 0.0000 0.0000 0.1108
8.3000 45000.0000 -3.2300 3.8677 1.1595 0.6448 0.2283 0.0228 0.0585 0.0166 0.0000 0.0000 0.1026
8.3000 45000.0000 -3.4800 3.8302 0.3967 0.8733 0.1766 0.0228 0.0587 0.0167 0.0000 0.0000 0.0911
8.3000 45000.0000 -3.7400 3.4897 0.2063 1.1517 0.1295 0.0232 0.0597 0.0170 0.0000 0.0000 0.0825
8.3000 45000.0000 -3.9900 2.8342 0.0572 1.3143 0.0860 0.0232 0.0599 0.0170 0.0000 0.0000 0.0690
8.3000 50000.0000 -1.4700 1.0469 1.4569 0.1658 0.2817 0.0221 0.0568 0.0160 0.0038 0.0262 0.1162
8.3000 50000.0000 -1.7600 1.2390 9.8789 0.1856 0.2973 0.0222 0.0572 0.0161 0.0026 0.0183 0.1212
8.3000 50000.0000 -2.0100 1.4484 8.5286 0.2092 0.3069 0.0224 0.0575 0.0162 0.0018 0.0127 0.1239
8.3000 50000.0000 -2.2200 1.6602 7.4307 0.2361 0.3115 0.0225 0.0577 0.0163 0.0014 0.0088 0.1251
8.3000 50000.0000 -2.4700 1.9835 6.1201 0.2834 0.3126 0.0226 0.0580 0.0164 0.0011 0.0050 0.1254
8.3000 50000.0000 -2.7100 2.4212 4.8068 0.3583 0.3056 0.0227 0.0583 0.0165 0.0000 0.0022 0.1239
8.3000 50000.0000 -2.9700 3.0965 3.3444 0.4925 0.2837 0.0229 0.0587 0.0166 0.0000 0.0000 0.1195
8.3000 50000.0000 -3.2300 3.8679 1.8406 0.7003 0.2451 0.0231 0.0592 0.0168 0.0000 0.0000 0.1123
8.3000 50000.0000 -3.4900 4.1466 0.7301 0.9486 0.1940 0.0233 0.0599 0.0170 0.0000 0.0000 0.1020
8.3000 50000.0000 -3.7400 3.9104 0.3387 1.2723 0.1432 0.0240 0.0616 0.0175 0.0000 0.0000 0.0934
8.3000 50000.0000 -3.9900 3.2756 0.0974 1.4747 0.0972 0.0244 0.0628 0.0178 0.0000 0.0000 0.0804
8.3000 55000.0000 -1.4800 1.1003 2.9405 0.1742 0.3003 0.0223 0.0577 0.0163 0.0016 0.0277 0.1310
8.3000 55000.0000 -1.7200 1.2804 1.5577 0.1924 0.3154 0.0225 0.0579 0.0163 0.0011 0.0208 0.1358
8.3000 55000.0000 -2.0300 1.5680 9.7986 0.2227 0.3294 0.0226 0.0581 0.0164 0.0000 0.0134 0.1393
8.3000 55000.0000 -2.2200 1.8022 8.6591 0.2496 0.3353 0.0227 0.0583 0.0165 0.0000 0.0095 0.1404
8.3000 55000.0000 -2.4700 2.1771 7.1995 0.2978 0.3385 0.0228 0.0585 0.0166 0.0000 0.0053 0.1404
8.3000 55000.0000 -2.7200 2.6915 5.6966 0.3741 0.3336 0.0229 0.0588 0.0167 0.0000 0.0022 0.1384
8.3000 55000.0000 -2.9700 3.4663 4.0452 0.5074 0.3132 0.0231 0.0593 0.0168 0.0000 0.0000 0.1333
8.3000 55000.0000 -3.2300 4.3886 2.3060 0.7149 0.2747 0.0234 0.0600 0.0170 0.0000 0.0000 0.1257
8.3000 55000.0000 -3.4900 4.8414 0.9202 0.9846 0.2212 0.0238 0.0611 0.0174 0.0000 0.0000 0.1156
8.3000 55000.0000 -3.7400 4.4353 0.2915 1.2416 0.1647 0.0243 0.0625 0.0178 0.0000 0.0000 0.1031
8.3000 55000.0000 -3.9900 3.6835 0.0823 1.4665 0.1147 0.0249 0.0641 0.0182 0.0000 0.0000 0.0903
8.3000 60000.0000 -1.4800 0.9867 3.9887 0.2070 0.2643 0.0216 0.0554 0.0155 0.0068 0.0403 0.1102
8.3000 60000.0000 -1.7300 1.1466 2.5975 0.2314 0.2824 0.0218 0.0559 0.0157 0.0050 0.0317 0.1174
8.3000 60000.0000 -2.0400 1.4086 0.7836 0.2720 0.3021 0.0220 0.0564 0.0159 0.0034 0.0218 0.1253
8.3000 60000.0000 -2.2200 1.6076 9.6935 0.3041 0.3116 0.0221 0.0567 0.0160 0.0028 0.0166 0.1292
8.3000 60000.0000 -2.4700 1.9472 8.2013 0.3633 0.3211 0.0223 0.0571 0.0161 0.0022 0.0104 0.1338
8.3000 60000.0000 -2.7200 2.4289 6.6215 0.4567 0.3239 0.0225 0.0576 0.0163 0.0019 0.0050 0.1374
8.3000 60000.0000 -2.9700 3.1446 4.9576 0.6101 0.3097 0.0228 0.0582 0.0165 0.0017 0.0017 0.1372
8.3000 60000.0000 -3.2400 4.1545 3.0205 0.8616 0.2686 0.0232 0.0593 0.0168 0.0015 0.0000 0.1310
8.3000 60000.0000 -3.4900 4.8283 1.3977 1.1542 0.2138 0.0237 0.0606 0.0172 0.0013 0.0000 0.1216
8.3000 60000.0000 -3.7400 4.6788 0.4691 1.4465 0.1549 0.0244 0.0625 0.0177 0.0000 0.0000 0.1097
8.3000 60000.0000 -3.9900 4.0001 0.1379 1.6836 0.1057 0.0252 0.0646 0.0183 0.0000 0.0000 0.0973
8.6000 30000.0000 -1.4500 0.7344 0.0610 0.0989 0.1179 0.0046 0.0122 0.0034 0.0000 0.0000 0.0094
8.6000 30000.0000 -1.6900 0.6997 0.0417 0.1256 0.1130 0.0038 0.0099 0.0028 0.0000 0.0000 0.0074
8.6000 30000.0000 -1.9300 0.6644 0.0240 0.1580 0.1063 0.0030 0.0080 0.0023 0.0000 0.0000 0.0058
8.6000 30000.0000 -2.1800 0.6187 0.0102 0.1986 0.0965 0.0024 0.0063 0.0018 0.0000 0.0000 0.0043
8.6000 30000.0000 -2.4300 0.5602 0.0036 0.2470 0.0825 0.0019 0.0050 0.0015 0.0000 0.0000 0.0032
8.6000 30000.0000 -2.6800 0.4681 0.0011 0.2964 0.0618 0.0016 0.0043 0.0012 0.0000 0.0000 0.0024
8.6000 30000.0000 -2.9400 0.3115 0.0000 0.3090 0.0350 0.0015 0.0039 0.0011 0.0000 0.0000 0.0017
8.6000 30000.0000 -3.1900 0.1433 0.0000 0.2447 0.0144 0.0014 0.0037 0.0011 0.0000 0.0000 0.0010
8.6000 30000.0000 -3.4600 0.0581 0.0000 0.1723 0.0052 0.0014 0.0037 0.0011 0.0000 0.0000 0.0000
8.6000 30000.0000 -3.6900 0.0194 0.0000 0.0800 0.0022 0.0020 0.0053 0.0015 0.0000 0.0000 0.0000
8.6000 30000.0000 -3.9600 0.0110 0.0000 0.0545 0.0000 0.0011 0.0029 0.0000 0.0000 0.0000 0.0000
8.6000 32500.0000 -1.4500 1.6855 0.3561 0.1370 0.2304 0.0114 0.0300 0.0084 0.0000 0.0000 0.0314
8.6000 32500.0000 -1.7000 1.5926 0.2616 0.1711 0.2184 0.0097 0.0254 0.0072 0.0000 0.0000 0.0255
8.6000 32500.0000 -1.9400 1.5020 0.1836 0.2128 0.2042 0.0082 0.0214 0.0061 0.0000 0.0000 0.0208
8.6000 32500.0000 -2.1900 1.4011 0.1121 0.2669 0.1858 0.0068 0.0179 0.0051 0.0000 0.0000 0.0168
8.6000 32500.0000 -2.4300 1.2677 0.0549 0.3329 0.1611 0.0058 0.0152 0.0043 0.0000 0.0000 0.0136
8.6000 32500.0000 -2.6800 1.0525 0.0199 0.4065 0.1259 0.0051 0.0133 0.0038 0.0000 0.0000 0.0107
8.6000 32500.0000 -2.9500 0.6767 0.0049 0.4462 0.0753 0.0047 0.0123 0.0035 0.0000 0.0000 0.0075
8.6000 32500.0000 -3.2000 0.3271 0.0011 0.3807 0.0353 0.0045 0.0119 0.0034 0.0000 0.0000 0.0044
8.6000 32500.0000 -3.4600 0.1309 0.0000 0.2786 0.0136 0.0044 0.0116 0.0033 0.0000 0.0000 0.0019
8.6000 32500.0000 -3.7100 0.0687 0.0000 0.2202 0.0063 0.0040 0.0105 0.0030 0.0000 0.0000 0.0011
8.6000 32500.0000 -3.9600 0.0311 0.0000 0.1303 0.0034 0.0044 0.0119 0.0034 0.0000 0.0000 0.0000
8.6000 35000.0000 -1.4600 2.1642 1.6436 0.1357 0.3236 0.0210 0.0548 0.0154 0.0000 0.0000 0.0813
8.6000 35000.0000 -1.7000 2.1349 1.2572 0.1682 0.3083 0.0197 0.0514 0.0145 0.0000 0.0000 0.0707
8.6000 35000.0000 -1.9400 2.0723 0.9482 0.2093 0.2904 0.0181 0.0471 0.0133 0.0000 0.0000 0.0601
8.6000 35000.0000 -2.1800 1.9775 0.6814 0.2630 0.2678 0.0162 0.0422 0.0120 0.0000 0.0000 0.0504
8.6000 35000.0000 -2.4300 1.8513 0.4380 0.3326 0.2383 0.0145 0.0378 0.0107 0.0000 0.0000 0.0423
8.6000 35000.0000 -2.6800 1.6402 0.2136 0.4184 0.1964 0.0132 0.0345 0.0098 0.0000 0.0000 0.0346
8.6000 35000.0000 -2.9300 1.2187 0.0681 0.4961 0.1377 0.0125 0.0325 0.0093 0.0000 0.0000 0.0259
8.6000 35000.0000 -3.2000 0.6906 0.0148 0.5004 0.0760 0.0120 0.0314 0.0090 0.0000 0.0000 0.0162
8.6000 35000.0000 -3.4700 0.3216 0.0024 0.4258 0.0345 0.0113 0.0296 0.0084 0.0000 0.0000 0.0085
8.6000 35000.0000 -3.7200 0.1760 0.0000 0.3622 0.0171 0.0100 0.0265 0.0076 0.0000 0.0000 0.0050
8.6000 35000.0000 -3.9800 0.1060 0.0000 0.3124 0.0089 0.0084 0.0223 0.0064 0.0000 0.0000 0.0031
8.6000 37500.0000 -1.4500 1.5089 3.5297 0.1266 0.3422 0.0223 0.0580 0.0163 0.0000 0.0000 0.0988
8.6000 37500.0000 -1.6900 1.5990 2.8206 0.1465 0.3291 0.0223 0.0580 0.0164 0.0000 0.0000 0.0926
8.6000 37500.0000 -1.9400 1.6621 2.2015 0.1754 0.3137 0.0222 0.0578 0.0163 0.0000 0.0000 0.0863
8.6000 37500.0000 -2.1800 1.6915 1.6758 0.2162 0.2952 0.0221 0.0574 0.0163 0.0000 0.0000 0.0797
8.6000 37500.0000 -2.4300 1.6926 1.1995 0.2757 0.2710 0.0218 0.0566 0.0160 0.0000 0.0000 0.0723
8.6000 37500.0000 -2.6800 1.6675 0.7349 0.3627 0.2370 0.0212 0.0551 0.0157 0.0000 0.0000 0.0636
8.6000 37500.0000 -2.9400 1.5063 0.3174 0.4736 0.1858 0.0205 0.0533 0.0151 0.0000 0.0000 0.0520
8.6000 37500.0000 -3.2000 1.0626 0.0858 0.5507 0.1195 0.0196 0.0509 0.0145 0.0000 0.0000 0.0367
8.6000 37500.0000 -3.4700 0.5843 0.0161 0.5371 0.0626 0.0182 0.0477 0.0136 0.0000 0.0000 0.0222
8.6000 37500.0000 -3.7200 0.3338 0.0033 0.4884 0.0329 0.0166 0.0437 0.0124 0.0000 0.0000 0.0138
8.6000 37500.0000 -3.9800 0.2022 0.0000 0.4377 0.0176 0.0146 0.0384 0.0110 0.0000 0.0000 0.0089
8.6000 40000.0000 -1.4400 1.1902 7.0877 0.1583 0.3748 0.0224 0.0582 0.0164 0.0000 0.0042 0.1244
8.6000 40000.0000 -1.6800 1.3127 5.8518 0.1741 0.3691 0.0225 0.0584 0.0165 0.0000 0.0026 0.1178
8.6000 40000.0000 -1.9300 1.4423 4.7036 0.1972 0.3588 0.0226 0.0586 0.0165 0.0000 0.0014 0.1105
8.6000 40000.0000 -2.1700 1.5617 3.7331 0.2288 0.3452 0.0226 0.0587 0.0166 0.0000 0.0000 0.1033
8.6000 40000.0000 -2.4200 1.6900 2.8309 0.2785 0.3264 0.0227 0.0587 0.0166 0.0000 0.0000 0.0958
8.6000 40000.0000 -2.6800 1.8419 1.9678 0.3620 0.2992 0.0227 0.0587 0.0167 0.0000 0.0000 0.0882
8.6000 40000.0000 -2.9400 1.9974 1.1600 0.4958 0.2613 0.0226 0.0586 0.0166 0.0000 0.0000 0.0806
8.6000 40000.0000 -3.2100 1.9110 0.4638 0.6672 0.2015 0.0225 0.0583 0.0166 0.0000 0.0000 0.0687
8.6000 40000.0000 -3.4700 1.4179 0.1236 0.7751 0.1311 0.0223 0.0579 0.0165 0.0000 0.0000 0.0522
8.6000 40000.0000 -3.7200 0.9098 0.0275 0.7904 0.0769 0.0218 0.0569 0.0162 0.0000 0.0000 0.0373
8.6000 40000.0000 -3.9800 0.5725 0.0061 0.7594 0.0437 0.0210 0.0550 0.0157 0.0000 0.0000 0.0263
8.6000 45000.0000 -1.4400 1.1901 9.3014 0.1815 0.3897 0.0227 0.0586 0.0166 0.0000 0.0114 0.1224
8.6000 45000.0000 -1.6800 1.3323 7.8209 0.1975 0.3919 0.0228 0.0588 0.0166 0.0000 0.0077 0.1209
8.6000 45000.0000 -1.9300 1.4914 6.4343 0.2198 0.3889 0.0228 0.0590 0.0167 0.0000 0.0049 0.1179
8.6000 45000.0000 -2.1800 1.6664 5.1565 0.2523 0.3808 0.0229 0.0591 0.0168 0.0000 0.0028 0.1138
8.6000 45000.0000 -2.4200 1.8604 3.9903 0.3010 0.3672 0.0229 0.0593 0.0168 0.0000 0.0014 0.1089
8.6000 45000.0000 -2.6700 2.1002 2.8905 0.3816 0.3450 0.0230 0.0594 0.0169 0.0000 0.0000 0.1030
8.6000 45000.0000 -2.9300 2.4013 1.7980 0.5229 0.3095 0.0230 0.0595 0.0169 0.0000 0.0000 0.0962
8.6000 45000.0000 -3.2000 2.5284 0.8350 0.7204 0.2551 0.0231 0.0597 0.0170 0.0000 0.0000 0.0867
8.6000 45000.0000 -3.4700 2.1208 0.2531 0.8976 0.1810 0.0232 0.0600 0.0171 0.0000 0.0000 0.0711
8.6000 45000.0000 -3.7300 1.4650 0.0597 0.9773 0.1132 0.0231 0.0601 0.0171 0.0000 0.0000 0.0539
8.6000 45000.0000 -3.9800 0.9607 0.0137 0.9835 0.0677 0.0229 0.0596 0.0170 0.0000 0.0000 0.0401
8.6000 50000.0000 -1.4400 1.0998 1.6564 0.2233 0.3663 0.0225 0.0581 0.0164 0.0035 0.0199 0.1188
8.6000 50000.0000 -1.7200 1.2625 9.6515 0.2462 0.3793 0.0227 0.0585 0.0166 0.0024 0.0133 0.1207
8.6000 50000.0000 -1.9700 1.4271 8.0152 0.2732 0.3846 0.0228 0.0588 0.0167 0.0017 0.0088 0.1204
8.6000 50000.0000 -2.1800 1.5838 6.7559 0.3037 0.3851 0.0229 0.0590 0.0167 0.0014 0.0059 0.1191
8.6000 50000.0000 -2.4300 1.8088 5.3263 0.3577 0.3805 0.0230 0.0593 0.0168 0.0011 0.0032 0.1167
8.6000 50000.0000 -2.6700 2.0897 3.9974 0.4437 0.3668 0.0231 0.0596 0.0169 0.0000 0.0013 0.1130
8.6000 50000.0000 -2.9400 2.4844 2.6531 0.5984 0.3354 0.0232 0.0600 0.0170 0.0000 0.0000 0.1074
8.6000 50000.0000 -3.2100 2.8010 1.3903 0.8252 0.2823 0.0234 0.0605 0.0172 0.0000 0.0000 0.0990
8.6000 50000.0000 -3.4700 2.6281 0.5052 1.0508 0.2105 0.0237 0.0613 0.0175 0.0000 0.0000 0.0855
8.6000 50000.0000 -3.7300 2.0047 0.1356 1.1876 0.1391 0.0240 0.0622 0.0177 0.0000 0.0000 0.0688
8.6000 50000.0000 -3.9900 1.3720 0.0327 1.2244 0.0856 0.0242 0.0628 0.0179 0.0000 0.0000 0.0533
8.6000 55000.0000 -1.4500 1.1755 3.6509 0.2373 0.3970 0.0228 0.0589 0.0167 0.0015 0.0220 0.1365
8.6000 55000.0000 -1.6900 1.3432 1.8581 0.2598 0.4121 0.0229 0.0591 0.0167 0.0011 0.0159 0.1390
8.6000 55000.0000 -1.9900 1.6004 9.6851 0.2969 0.4240 0.0230 0.0594 0.0168 0.0000 0.0098 0.1395
8.6000 55000.0000 -2.1900 1.8028 8.3442 0.3297 0.4276 0.0231 0.0595 0.0169 0.0000 0.0067 0.1385
8.6000 55000.0000 -2.4300 2.1081 6.7000 0.3882 0.4269 0.0232 0.0598 0.0170 0.0000 0.0036 0.1361
8.6000 55000.0000 -2.6800 2.5081 5.1111 0.4820 0.4171 0.0233 0.0601 0.0171 0.0000 0.0014 0.1322
8.6000 55000.0000 -2.9400 3.0596 3.4943 0.6462 0.3881 0.0235 0.0605 0.0172 0.0000 0.0000 0.1263
8.6000 55000.0000 -3.2100 3.5782 1.9168 0.8931 0.3352 0.0237 0.0613 0.0174 0.0000 0.0000 0.1181
8.6000 55000.0000 -3.4800 3.5279 0.7153 1.1729 0.2581 0.0242 0.0625 0.0178 0.0000 0.0000 0.1048
8.6000 55000.0000 -3.7300 2.8153 0.2017 1.3697 0.1785 0.0247 0.0640 0.0182 0.0000 0.0000 0.0877
8.6000 55000.0000 -3.9900 2.0099 0.0506 1.4673 0.1151 0.0253 0.0657 0.0187 0.0000 0.0000 0.0710
8.6000 60000.0000 -1.4500 1.1116 5.3998 0.2912 0.3583 0.0221 0.0569 0.0160 0.0064 0.0336 0.1184
8.6000 60000.0000 -1.7000 1.2716 3.4872 0.3229 0.3780 0.0223 0.0573 0.0162 0.0047 0.0255 0.1242
8.6000 60000.0000 -2.0000 1.5253 1.1162 0.3747 0.3977 0.0225 0.0578 0.0163 0.0033 0.0167 0.1296
8.6000 60000.0000 -2.1900 1.7105 9.7551 0.4155 0.4062 0.0226 0.0581 0.0164 0.0027 0.0123 0.1318
8.6000 60000.0000 -2.4300 2.0142 7.9817 0.4900 0.4137 0.0228 0.0585 0.0166 0.0022 0.0074 0.1341
8.6000 60000.0000 -2.6800 2.4244 6.2158 0.6082 0.4131 0.0229 0.0590 0.0167 0.0018 0.0034 0.1355
8.6000 60000.0000 -2.9400 2.9901 4.4872 0.8032 0.3911 0.0232 0.0596 0.0169 0.0016 0.0011 0.1339
8.6000 60000.0000 -3.2100 3.6473 2.6166 1.1120 0.3333 0.0236 0.0607 0.0172 0.0015 0.0000 0.1267
8.6000 60000.0000 -3.4700 3.8304 1.1444 1.4313 0.2561 0.0242 0.0622 0.0177 0.0012 0.0000 0.1148
8.6000 60000.0000 -3.7300 3.2769 0.3485 1.6754 0.1742 0.0249 0.0642 0.0183 0.0000 0.0000 0.0984
8.6000 60000.0000 -3.9900 2.4402 0.0922 1.7861 0.1110 0.0257 0.0665 0.0189 0.0000 0.0000 0.0817
8.9000 30000.0000 -1.4100 0.2112 0.0152 0.0685 0.1024 0.0046 0.0123 0.0035 0.0000 0.0000 0.0086
8.9000 30000.0000 -1.6500 0.1660 0.0125 0.0777 0.0914 0.0038 0.0101 0.0028 0.0000 0.0000 0.0064
8.9000 30000.0000 -1.8800 0.1350 0.0078 0.0867 0.0809 0.0030 0.0081 0.0023 0.0000 0.0000 0.0049
8.9000 30000.0000 -2.1200 0.1076 0.0035 0.0952 0.0685 0.0024 0.0064 0.0018 0.0000 0.0000 0.0036
8.9000 30000.0000 -1.7300 0.0035 0.0000 0.0078 0.0077 0.0039 0.0124 0.0048 0.0000 0.0000 0.0013
8.9000 30000.0000 -2.2200 0.0000 0.0000 0.0050 0.0039 0.0030 0.0096 0.0039 0.0000 0.0000 0.0000
8.9000 30000.0000 -2.7300 0.0386 0.0000 0.0826 0.0206 0.0053 0.0141 0.0041 0.0000 0.0000 0.0032
8.9000 30000.0000 -3.0600 0.0012 0.0000 0.0122 0.0016 0.0019 0.0060 0.0018 0.0000 0.0000 0.0000
8.9000 30000.0000 -3.3900 0.0000 0.0000 0.0038 0.0000 0.0010 0.0033 0.0000 0.0000 0.0000 0.0000
8.9000 30000.0000 -3.6700 0.0000 0.0000 0.0010 0.0000 0.0000 0.0019 0.0000 0.0000 0.0000 0.0000
8.9000 30000.0000 -3.9500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0010 0.0000 0.0000 0.0000 0.0000
8.9000 32500.0000 -1.4200 0.7167 0.0825 0.1074 0.2234 0.0110 0.0293 0.0083 0.0000 0.0000 0.0310
8.9000 32500.0000 -1.6600 0.5690 0.0662 0.1234 0.1995 0.0094 0.0248 0.0070 0.0000 0.0000 0.0235
8.9000 32500.0000 -1.8900 0.4468 0.0527 0.1391 0.1748 0.0079 0.0209 0.0060 0.0000 0.0000 0.0180
8.9000 32500.0000 -2.1300 0.3526 0.0369 0.1548 0.1497 0.0066 0.0175 0.0050 0.0000 0.0000 0.0146
8.9000 32500.0000 -2.3800 0.2690 0.0209 0.1663 0.1196 0.0057 0.0149 0.0043 0.0000 0.0000 0.0120
8.9000 32500.0000 -2.5700 0.1989 0.0096 0.1561 0.0921 0.0063 0.0166 0.0048 0.0000 0.0000 0.0112
8.9000 32500.0000 -2.7800 0.1251 0.0035 0.1644 0.0611 0.0134 0.0356 0.0102 0.0000 0.0000 0.0123
8.9000 32500.0000 -3.0700 0.0213 0.0000 0.0676 0.0143 0.0078 0.0214 0.0063 0.0000 0.0000 0.0034
8.9000 32500.0000 -3.3900 0.0000 0.0000 0.0174 0.0021 0.0045 0.0133 0.0039 0.0000 0.0000 0.0000
8.9000 32500.0000 -3.6700 0.0000 0.0000 0.0099 0.0000 0.0029 0.0087 0.0025 0.0000 0.0000 0.0000
