#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log N/O: -2.0 - 0.0, log U: -2.5 - -0.5
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -1.2
# Plane-parallel geometry
#
#12+log(O/H) log(N/O) log(U) OII_3727 NeIII_3868 OIII_4363 OIII_5007 NII_6584 SII_6717,31
7.40 -1.875 -2.00 0.2059 0.0868 0.0407 1.1479 0.0091 0.1595
7.40 -1.875 -1.75 0.1852 0.0727 0.0293 0.7931 0.0096 0.1660
7.40 -1.875 -1.50 0.1861 0.0636 0.0168 0.4596 0.0105 0.1860
7.40 -1.875 -1.25 0.2054 0.0617 0.0079 0.2279 0.0117 0.2424
7.40 -1.875 -1.00 0.2334 0.0626 0.0033 0.1049 0.0126 0.3864
7.40 -1.875 -0.75 0.2539 0.0599 0.0015 0.0539 0.0127 0.6214
7.40 -1.875 -0.50 0.2668 0.0558 0.0000 0.0374 0.0127 0.7832
7.40 -1.750 -2.50 0.3244 0.1108 0.0426 1.4713 0.0132 0.1703
7.40 -1.750 -2.25 0.2510 0.1014 0.0455 1.3990 0.0122 0.1534
7.40 -1.750 -2.00 0.2059 0.0869 0.0407 1.1478 0.0121 0.1598
7.40 -1.750 -1.75 0.1852 0.0726 0.0293 0.7934 0.0128 0.1649
7.40 -1.750 -1.50 0.1860 0.0637 0.0168 0.4596 0.0140 0.1868
7.40 -1.750 -1.25 0.2054 0.0617 0.0079 0.2279 0.0156 0.2431
7.40 -1.750 -1.00 0.2332 0.0625 0.0033 0.1047 0.0167 0.3908
7.40 -1.750 -0.75 0.2542 0.0600 0.0015 0.0540 0.0170 0.6182
7.40 -1.750 -0.50 0.2668 0.0558 0.0000 0.0374 0.0169 0.7832
7.40 -1.625 -2.50 0.3243 0.1108 0.0426 1.4712 0.0176 0.1703
7.40 -1.625 -2.25 0.2510 0.1014 0.0455 1.3990 0.0163 0.1534
7.40 -1.625 -2.00 0.2059 0.0868 0.0407 1.1477 0.0162 0.1597
7.40 -1.625 -1.75 0.1852 0.0727 0.0293 0.7931 0.0170 0.1659
7.40 -1.625 -1.50 0.1861 0.0637 0.0168 0.4595 0.0187 0.1873
7.40 -1.625 -1.25 0.2055 0.0616 0.0079 0.2283 0.0208 0.2391
7.40 -1.625 -1.00 0.2333 0.0626 0.0033 0.1048 0.0223 0.3881
7.40 -1.625 -0.75 0.2539 0.0599 0.0015 0.0539 0.0227 0.6215
7.40 -1.625 -0.50 0.2668 0.0558 0.0000 0.0374 0.0225 0.7830
7.40 -1.500 -2.50 0.3244 0.1107 0.0426 1.4718 0.0235 0.1693
7.40 -1.500 -2.25 0.2510 0.1014 0.0455 1.3989 0.0217 0.1534
7.40 -1.500 -2.00 0.2059 0.0869 0.0407 1.1475 0.0215 0.1606
7.40 -1.500 -1.75 0.1852 0.0727 0.0293 0.7932 0.0227 0.1659
7.40 -1.500 -1.50 0.1860 0.0637 0.0168 0.4596 0.0249 0.1872
7.40 -1.500 -1.25 0.2054 0.0616 0.0079 0.2283 0.0277 0.2399
7.40 -1.500 -1.00 0.2332 0.0625 0.0033 0.1047 0.0298 0.3908
7.40 -1.500 -0.75 0.2540 0.0599 0.0015 0.0540 0.0302 0.6204
7.40 -1.500 -0.50 0.2668 0.0558 0.0000 0.0374 0.0300 0.7829
7.40 -1.375 -2.50 0.3243 0.1107 0.0426 1.4713 0.0313 0.1699
7.40 -1.375 -2.25 0.2510 0.1014 0.0455 1.3988 0.0290 0.1535
7.40 -1.375 -2.00 0.2059 0.0869 0.0407 1.1474 0.0287 0.1604
7.40 -1.375 -1.75 0.1852 0.0727 0.0293 0.7932 0.0303 0.1660
7.40 -1.375 -1.50 0.1861 0.0637 0.0168 0.4597 0.0332 0.1871
7.40 -1.375 -1.25 0.2054 0.0617 0.0079 0.2280 0.0369 0.2432
7.40 -1.375 -1.00 0.2333 0.0625 0.0033 0.1049 0.0397 0.3883
7.40 -1.375 -0.75 0.2540 0.0599 0.0015 0.0540 0.0403 0.6197
7.40 -1.375 -0.50 0.2668 0.0558 0.0000 0.0374 0.0400 0.7823
7.40 -1.250 -2.50 0.3243 0.1107 0.0425 1.4709 0.0418 0.1704
7.40 -1.250 -2.25 0.2510 0.1014 0.0455 1.3986 0.0386 0.1536
7.40 -1.250 -2.00 0.2059 0.0869 0.0407 1.1474 0.0383 0.1607
7.40 -1.250 -1.75 0.1852 0.0727 0.0293 0.7933 0.0403 0.1661
7.40 -1.250 -1.50 0.1861 0.0637 0.0168 0.4598 0.0443 0.1871
7.40 -1.250 -1.25 0.2055 0.0616 0.0079 0.2283 0.0492 0.2400
7.40 -1.250 -1.00 0.2334 0.0626 0.0033 0.1049 0.0530 0.3864
7.40 -1.250 -0.75 0.2538 0.0598 0.0015 0.0539 0.0537 0.6225
7.40 -1.250 -0.50 0.2668 0.0558 0.0000 0.0374 0.0534 0.7825
7.40 -1.125 -2.50 0.3242 0.1107 0.0425 1.4708 0.0557 0.1703
7.40 -1.125 -2.25 0.2509 0.1014 0.0455 1.3984 0.0515 0.1536
7.40 -1.125 -2.00 0.2059 0.0869 0.0407 1.1476 0.0510 0.1606
7.40 -1.125 -1.75 0.1852 0.0727 0.0293 0.7933 0.0538 0.1662
7.40 -1.125 -1.50 0.1861 0.0636 0.0168 0.4600 0.0591 0.1865
7.40 -1.125 -1.25 0.2054 0.0616 0.0079 0.2283 0.0656 0.2407
7.40 -1.125 -1.00 0.2331 0.0625 0.0033 0.1047 0.0705 0.3916
7.40 -1.125 -0.75 0.2538 0.0598 0.0015 0.0539 0.0716 0.6221
7.40 -1.125 -0.50 0.2668 0.0558 0.0000 0.0374 0.0711 0.7825
7.40 -1.000 -2.50 0.3242 0.1107 0.0425 1.4703 0.0742 0.1703
7.40 -1.000 -2.25 0.2509 0.1014 0.0454 1.3981 0.0687 0.1538
7.40 -1.000 -2.00 0.2059 0.0868 0.0407 1.1478 0.0680 0.1597
7.40 -1.000 -1.75 0.1852 0.0727 0.0293 0.7935 0.0717 0.1663
7.40 -1.000 -1.50 0.1861 0.0637 0.0168 0.4600 0.0787 0.1874
7.40 -1.000 -1.25 0.2054 0.0617 0.0079 0.2283 0.0875 0.2427
7.40 -1.000 -1.00 0.2332 0.0625 0.0033 0.1048 0.0941 0.3891
7.40 -1.000 -0.75 0.2542 0.0599 0.0015 0.0541 0.0955 0.6171
7.40 -1.000 -0.50 0.2668 0.0558 0.0000 0.0374 0.0948 0.7818
7.40 -0.875 -2.50 0.3241 0.1106 0.0425 1.4698 0.0989 0.1707
7.40 -0.875 -2.25 0.2508 0.1013 0.0454 1.3977 0.0915 0.1540
7.40 -0.875 -2.00 0.2058 0.0868 0.0406 1.1473 0.0907 0.1609
7.40 -0.875 -1.75 0.1851 0.0727 0.0293 0.7937 0.0955 0.1664
7.40 -0.875 -1.50 0.1860 0.0636 0.0168 0.4603 0.1049 0.1874
7.40 -0.875 -1.25 0.2054 0.0616 0.0079 0.2284 0.1166 0.2422
7.40 -0.875 -1.00 0.2332 0.0624 0.0033 0.1048 0.1254 0.3908
7.40 -0.875 -0.75 0.2538 0.0598 0.0015 0.0539 0.1271 0.6221
7.40 -0.875 -0.50 0.2668 0.0558 0.0000 0.0374 0.1264 0.7814
7.40 -0.750 -2.50 0.3240 0.1105 0.0424 1.4698 0.1318 0.1697
7.40 -0.750 -2.25 0.2507 0.1013 0.0454 1.3976 0.1219 0.1541
7.40 -0.750 -2.00 0.2058 0.0868 0.0406 1.1475 0.1208 0.1606
7.40 -0.750 -1.75 0.1851 0.0727 0.0293 0.7939 0.1273 0.1666
7.40 -0.750 -1.50 0.1860 0.0637 0.0168 0.4604 0.1399 0.1882
7.40 -0.750 -1.25 0.2054 0.0616 0.0079 0.2284 0.1554 0.2435
7.40 -0.750 -1.00 0.2333 0.0624 0.0033 0.1050 0.1672 0.3866
7.40 -0.750 -0.75 0.2543 0.0599 0.0015 0.0541 0.1698 0.6148
7.40 -0.750 -0.50 0.2668 0.0557 0.0000 0.0374 0.1685 0.7809
7.40 -0.625 -2.50 0.3238 0.1105 0.0423 1.4682 0.1756 0.1710
7.40 -0.625 -2.25 0.2505 0.1013 0.0453 1.3958 0.1625 0.1566
7.40 -0.625 -2.00 0.2057 0.0868 0.0406 1.1474 0.1610 0.1611
7.40 -0.625 -1.75 0.1851 0.0727 0.0293 0.7943 0.1697 0.1668
7.40 -0.625 -1.50 0.1861 0.0636 0.0168 0.4609 0.1864 0.1877
7.40 -0.625 -1.25 0.2054 0.0616 0.0079 0.2286 0.2071 0.2431
7.40 -0.625 -1.00 0.2334 0.0624 0.0033 0.1051 0.2229 0.3864
7.40 -0.625 -0.75 0.2538 0.0597 0.0015 0.0539 0.2257 0.6225
7.40 -0.625 -0.50 0.2669 0.0557 0.0000 0.0374 0.2246 0.7804
7.40 -0.500 -2.50 0.3236 0.1104 0.0423 1.4680 0.2340 0.1699
7.40 -0.500 -2.25 0.2504 0.1013 0.0452 1.3949 0.2165 0.1569
7.40 -0.500 -2.00 0.2057 0.0868 0.0405 1.1473 0.2145 0.1612
7.40 -0.500 -1.75 0.1851 0.0727 0.0292 0.7946 0.2260 0.1674
7.40 -0.500 -1.50 0.1860 0.0636 0.0168 0.4612 0.2483 0.1885
7.40 -0.500 -1.25 0.2054 0.0615 0.0079 0.2290 0.2760 0.2424
7.40 -0.500 -1.00 0.2332 0.0623 0.0033 0.1049 0.2965 0.3920
7.40 -0.500 -0.75 0.2544 0.0598 0.0015 0.0542 0.3015 0.6139
7.40 -0.500 -0.50 0.2669 0.0556 0.0000 0.0374 0.2994 0.7794
7.40 -0.375 -2.50 0.3221 0.1077 0.0396 1.4275 0.3123 0.1734
7.40 -0.375 -2.25 0.2506 0.0993 0.0422 1.3620 0.2895 0.1587
7.40 -0.375 -2.00 0.2069 0.0862 0.0381 1.1292 0.2872 0.1655
7.40 -0.375 -1.75 0.1868 0.0727 0.0281 0.7907 0.3023 0.1727
7.40 -0.375 -1.50 0.1880 0.0638 0.0164 0.4617 0.3312 0.1961
7.40 -0.375 -1.25 0.2054 0.0615 0.0079 0.2293 0.3676 0.2430
7.40 -0.375 -1.00 0.2331 0.0622 0.0033 0.1050 0.3950 0.3926
7.40 -0.375 -0.75 0.2539 0.0595 0.0015 0.0540 0.4007 0.6215
7.40 -0.375 -0.50 0.2669 0.0556 0.0000 0.0374 0.3990 0.7786
7.40 -0.250 -2.50 0.3210 0.1063 0.0384 1.4087 0.4160 0.1749
7.40 -0.250 -2.25 0.2501 0.0983 0.0408 1.3455 0.3858 0.1613
7.40 -0.250 -2.00 0.2070 0.0857 0.0371 1.1204 0.3826 0.1678
7.40 -0.250 -1.75 0.1873 0.0726 0.0276 0.7888 0.4026 0.1750
7.40 -0.250 -1.50 0.1886 0.0637 0.0163 0.4624 0.4409 0.1988
7.40 -0.250 -1.25 0.2054 0.0614 0.0079 0.2296 0.4895 0.2444
7.40 -0.250 -1.00 0.2333 0.0621 0.0033 0.1053 0.5264 0.3897
7.40 -0.250 -0.75 0.2543 0.0596 0.0015 0.0542 0.5350 0.6141
7.40 -0.250 -0.50 0.2668 0.0555 0.0000 0.0374 0.5317 0.7772
7.40 -0.125 -2.50 0.3194 0.1045 0.0369 1.3853 0.5537 0.1748
7.40 -0.125 -2.25 0.2495 0.0969 0.0392 1.3252 0.5134 0.1622
7.40 -0.125 -2.00 0.2069 0.0850 0.0358 1.1079 0.5090 0.1703
7.40 -0.125 -1.75 0.1876 0.0723 0.0269 0.7853 0.5352 0.1780
7.40 -0.125 -1.50 0.1892 0.0635 0.0160 0.4626 0.5858 0.2034
7.40 -0.125 -1.25 0.2055 0.0613 0.0079 0.2301 0.6518 0.2445
7.40 -0.125 -1.00 0.2331 0.0619 0.0033 0.1053 0.6999 0.3950
7.40 -0.125 -0.75 0.2538 0.0592 0.0015 0.0541 0.7109 0.6203
7.40 -0.125 -0.50 0.2662 0.0551 0.0000 0.0373 0.7068 0.7812
7.40 0.000 -2.50 0.3170 0.1023 0.0351 1.3545 0.7358 0.1769
7.40 0.000 -2.25 0.2481 0.0951 0.0373 1.2981 0.6819 0.1649
7.40 0.000 -2.00 0.2064 0.0840 0.0343 1.0922 0.6755 0.1728
7.40 0.000 -1.75 0.1877 0.0718 0.0261 0.7809 0.7098 0.1812
7.40 0.000 -1.50 0.1897 0.0632 0.0158 0.4632 0.7765 0.2079
7.40 0.000 -1.25 0.2054 0.0612 0.0079 0.2307 0.8666 0.2477
7.40 0.000 -1.00 0.2331 0.0617 0.0033 0.1056 0.9317 0.3942
7.40 0.000 -0.75 0.2540 0.0591 0.0015 0.0543 0.9475 0.6155
7.40 0.000 -0.50 0.2662 0.0550 0.0000 0.0374 0.9415 0.7786
7.50 -2.000 -2.50 0.4063 0.1392 0.0538 1.8532 0.0093 0.2149
7.50 -2.000 -2.25 0.3141 0.1275 0.0579 1.7642 0.0086 0.1950
7.50 -2.000 -2.00 0.2575 0.1088 0.0519 1.4451 0.0085 0.2035
7.50 -2.000 -1.75 0.2315 0.0908 0.0371 0.9955 0.0090 0.2121
7.50 -2.000 -1.50 0.2328 0.0796 0.0212 0.5758 0.0099 0.2417
7.50 -2.000 -1.25 0.2587 0.0768 0.0098 0.2857 0.0110 0.3167
7.50 -2.000 -1.00 0.2932 0.0773 0.0041 0.1313 0.0118 0.4980
7.50 -2.000 -0.75 0.3186 0.0740 0.0019 0.0677 0.0119 0.7752
7.50 -2.000 -0.50 0.3344 0.0691 0.0012 0.0468 0.0118 0.9654
7.50 -1.775 -2.50 0.4066 0.1390 0.0538 1.8542 0.0157 0.2122
7.50 -1.775 -2.25 0.3141 0.1275 0.0578 1.7628 0.0145 0.1960
7.50 -1.775 -2.00 0.2575 0.1088 0.0518 1.4449 0.0143 0.2036
7.50 -1.775 -1.75 0.2316 0.0908 0.0371 0.9954 0.0151 0.2131
7.50 -1.775 -1.50 0.2329 0.0796 0.0211 0.5759 0.0166 0.2418
7.50 -1.775 -1.25 0.2586 0.0768 0.0098 0.2856 0.0184 0.3185
7.50 -1.775 -1.00 0.2930 0.0772 0.0041 0.1311 0.0197 0.5029
7.50 -1.775 -0.75 0.3185 0.0739 0.0019 0.0677 0.0200 0.7762
7.50 -1.775 -0.50 0.3344 0.0691 0.0012 0.0468 0.0199 0.9653
7.50 -1.750 -2.50 0.4065 0.1390 0.0537 1.8528 0.0166 0.2126
7.50 -1.750 -2.25 0.3141 0.1275 0.0577 1.7611 0.0153 0.1978
7.50 -1.750 -2.00 0.2575 0.1088 0.0517 1.4439 0.0152 0.2047
7.50 -1.750 -1.75 0.2316 0.0908 0.0371 0.9955 0.0160 0.2127
7.50 -1.750 -1.50 0.2330 0.0795 0.0211 0.5761 0.0176 0.2406
7.50 -1.750 -1.25 0.2585 0.0768 0.0098 0.2852 0.0195 0.3221
7.50 -1.750 -1.00 0.2930 0.0772 0.0041 0.1311 0.0209 0.5017
7.50 -1.750 -0.75 0.3185 0.0739 0.0019 0.0676 0.0212 0.7770
7.50 -1.750 -0.50 0.3344 0.0691 0.0012 0.0468 0.0211 0.9653
7.50 -1.625 -2.50 0.4065 0.1389 0.0536 1.8516 0.0221 0.2125
7.50 -1.625 -2.25 0.3141 0.1274 0.0576 1.7598 0.0204 0.1981
7.50 -1.625 -2.00 0.2576 0.1088 0.0516 1.4436 0.0202 0.2039
7.50 -1.625 -1.75 0.2317 0.0908 0.0370 0.9954 0.0213 0.2127
7.50 -1.625 -1.50 0.2330 0.0796 0.0211 0.5760 0.0234 0.2422
7.50 -1.625 -1.25 0.2586 0.0768 0.0098 0.2855 0.0260 0.3195
7.50 -1.625 -1.00 0.2931 0.0772 0.0041 0.1312 0.0279 0.4996
7.50 -1.625 -0.75 0.3193 0.0742 0.0019 0.0679 0.0283 0.7665
7.50 -1.625 -0.50 0.3345 0.0691 0.0012 0.0469 0.0281 0.9644
7.50 -1.500 -2.50 0.4064 0.1387 0.0535 1.8495 0.0295 0.2129
7.50 -1.500 -2.25 0.3142 0.1272 0.0575 1.7600 0.0273 0.1951
7.50 -1.500 -2.00 0.2577 0.1088 0.0515 1.4427 0.0270 0.2051
7.50 -1.500 -1.75 0.2319 0.0909 0.0370 0.9951 0.0284 0.2134
7.50 -1.500 -1.50 0.2332 0.0796 0.0211 0.5759 0.0312 0.2424
7.50 -1.500 -1.25 0.2586 0.0768 0.0098 0.2856 0.0347 0.3185
7.50 -1.500 -1.00 0.2929 0.0772 0.0041 0.1309 0.0372 0.5060
7.50 -1.500 -0.75 0.3186 0.0739 0.0019 0.0677 0.0377 0.7754
7.50 -1.500 -0.50 0.3345 0.0691 0.0012 0.0468 0.0374 0.9648
7.50 -1.375 -2.50 0.4061 0.1386 0.0533 1.8457 0.0393 0.2154
7.50 -1.375 -2.25 0.3142 0.1272 0.0573 1.7564 0.0364 0.1983
7.50 -1.375 -2.00 0.2578 0.1088 0.0513 1.4414 0.0360 0.2058
7.50 -1.375 -1.75 0.2320 0.0909 0.0369 0.9952 0.0379 0.2132
7.50 -1.375 -1.50 0.2333 0.0796 0.0211 0.5760 0.0417 0.2426
7.50 -1.375 -1.25 0.2586 0.0768 0.0098 0.2853 0.0462 0.3221
7.50 -1.375 -1.00 0.2929 0.0772 0.0041 0.1310 0.0496 0.5047
7.50 -1.375 -0.75 0.3186 0.0739 0.0019 0.0677 0.0502 0.7757
7.50 -1.375 -0.50 0.3345 0.0690 0.0012 0.0469 0.0499 0.9644
7.50 -1.250 -2.50 0.4059 0.1384 0.0530 1.8418 0.0524 0.2164
7.50 -1.250 -2.25 0.3142 0.1271 0.0570 1.7533 0.0485 0.1986
7.50 -1.250 -2.00 0.2580 0.1087 0.0511 1.4405 0.0480 0.2052
7.50 -1.250 -1.75 0.2322 0.0909 0.0368 0.9949 0.0506 0.2142
7.50 -1.250 -1.50 0.2335 0.0796 0.0210 0.5759 0.0556 0.2440
7.50 -1.250 -1.25 0.2585 0.0768 0.0098 0.2851 0.0616 0.3242
7.50 -1.250 -1.00 0.2930 0.0772 0.0041 0.1311 0.0661 0.5031
7.50 -1.250 -0.75 0.3192 0.0741 0.0019 0.0679 0.0671 0.7671
7.50 -1.250 -0.50 0.3344 0.0690 0.0012 0.0469 0.0665 0.9645
7.50 -1.125 -2.50 0.4056 0.1381 0.0526 1.8367 0.0699 0.2174
7.50 -1.125 -2.25 0.3142 0.1269 0.0566 1.7499 0.0647 0.1988
7.50 -1.125 -2.00 0.2582 0.1087 0.0508 1.4386 0.0641 0.2059
7.50 -1.125 -1.75 0.2325 0.0909 0.0367 0.9946 0.0675 0.2148
7.50 -1.125 -1.50 0.2338 0.0796 0.0210 0.5761 0.0741 0.2449
7.50 -1.125 -1.25 0.2586 0.0768 0.0098 0.2855 0.0821 0.3221
7.50 -1.125 -1.00 0.2930 0.0771 0.0041 0.1312 0.0881 0.5032
7.50 -1.125 -0.75 0.3187 0.0739 0.0019 0.0677 0.0893 0.7741
7.50 -1.125 -0.50 0.3345 0.0690 0.0012 0.0469 0.0887 0.9639
7.50 -1.000 -2.50 0.4057 0.1376 0.0523 1.8327 0.0931 0.2140
7.50 -1.000 -2.25 0.3144 0.1265 0.0562 1.7463 0.0862 0.1968
7.50 -1.000 -2.00 0.2584 0.1086 0.0505 1.4359 0.0855 0.2070
7.50 -1.000 -1.75 0.2327 0.0910 0.0365 0.9944 0.0900 0.2160
7.50 -1.000 -1.50 0.2341 0.0796 0.0209 0.5764 0.0988 0.2454
7.50 -1.000 -1.25 0.2586 0.0767 0.0098 0.2858 0.1095 0.3203
7.50 -1.000 -1.00 0.2932 0.0772 0.0041 0.1314 0.1175 0.4996
7.50 -1.000 -0.75 0.3187 0.0739 0.0019 0.0677 0.1190 0.7740
7.50 -1.000 -0.50 0.3344 0.0690 0.0012 0.0469 0.1182 0.9635
7.50 -0.875 -2.50 0.4051 0.1371 0.0517 1.8230 0.1241 0.2180
7.50 -0.875 -2.25 0.3143 0.1262 0.0555 1.7380 0.1150 0.1999
7.50 -0.875 -2.00 0.2587 0.1085 0.0500 1.4328 0.1140 0.2078
7.50 -0.875 -1.75 0.2331 0.0910 0.0362 0.9938 0.1200 0.2171
7.50 -0.875 -1.50 0.2345 0.0797 0.0209 0.5768 0.1317 0.2472
7.50 -0.875 -1.25 0.2586 0.0767 0.0098 0.2860 0.1459 0.3194
7.50 -0.875 -1.00 0.2930 0.0771 0.0041 0.1313 0.1565 0.5033
7.50 -0.875 -0.75 0.3185 0.0738 0.0019 0.0677 0.1586 0.7755
7.50 -0.875 -0.50 0.3345 0.0690 0.0012 0.0469 0.1576 0.9624
7.50 -0.750 -2.50 0.4047 0.1363 0.0510 1.8130 0.1655 0.2173
7.50 -0.750 -2.25 0.3143 0.1257 0.0547 1.7292 0.1534 0.2011
7.50 -0.750 -2.00 0.2590 0.1083 0.0493 1.4281 0.1521 0.2089
7.50 -0.750 -1.75 0.2335 0.0910 0.0359 0.9933 0.1601 0.2185
7.50 -0.750 -1.50 0.2349 0.0798 0.0208 0.5766 0.1755 0.2510
7.50 -0.750 -1.25 0.2586 0.0766 0.0098 0.2861 0.1944 0.3206
7.50 -0.750 -1.00 0.2927 0.0769 0.0041 0.1311 0.2083 0.5093
7.50 -0.750 -0.75 0.3190 0.0739 0.0019 0.0679 0.2117 0.7681
7.50 -0.750 -0.50 0.3345 0.0689 0.0012 0.0469 0.2100 0.9619
7.50 -0.625 -2.50 0.4040 0.1354 0.0501 1.7998 0.2206 0.2175
7.50 -0.625 -2.25 0.3142 0.1249 0.0537 1.7186 0.2045 0.2010
7.50 -0.625 -2.00 0.2592 0.1081 0.0485 1.4221 0.2028 0.2103
7.50 -0.625 -1.75 0.2341 0.0910 0.0356 0.9924 0.2135 0.2199
7.50 -0.625 -1.50 0.2355 0.0797 0.0207 0.5777 0.2339 0.2519
7.50 -0.625 -1.25 0.2586 0.0766 0.0098 0.2861 0.2590 0.3238
7.50 -0.625 -1.00 0.2928 0.0769 0.0041 0.1312 0.2776 0.5082
7.50 -0.625 -0.75 0.3191 0.0738 0.0019 0.0680 0.2821 0.7667
7.50 -0.625 -0.50 0.3345 0.0689 0.0012 0.0469 0.2799 0.9604
7.50 -0.500 -2.50 0.4030 0.1341 0.0489 1.7814 0.2939 0.2194
7.50 -0.500 -2.25 0.3139 0.1240 0.0524 1.7037 0.2725 0.2018
7.50 -0.500 -2.00 0.2594 0.1077 0.0475 1.4139 0.2704 0.2124
7.50 -0.500 -1.75 0.2346 0.0910 0.0351 0.9906 0.2845 0.2231
7.50 -0.500 -1.50 0.2362 0.0797 0.0205 0.5783 0.3116 0.2544
7.50 -0.500 -1.25 0.2585 0.0765 0.0098 0.2865 0.3449 0.3245
7.50 -0.500 -1.00 0.2928 0.0768 0.0041 0.1314 0.3699 0.5059
7.50 -0.500 -0.75 0.3190 0.0737 0.0019 0.0680 0.3758 0.7668
7.50 -0.500 -0.50 0.3345 0.0688 0.0012 0.0470 0.3732 0.9587
7.50 -0.375 -2.50 0.4017 0.1324 0.0475 1.7597 0.3914 0.2188
7.50 -0.375 -2.25 0.3134 0.1227 0.0508 1.6839 0.3630 0.2037
7.50 -0.375 -2.00 0.2595 0.1071 0.0463 1.4029 0.3601 0.2145
7.50 -0.375 -1.75 0.2351 0.0908 0.0344 0.9882 0.3789 0.2257
7.50 -0.375 -1.50 0.2369 0.0796 0.0203 0.5784 0.4146 0.2598
7.50 -0.375 -1.25 0.2586 0.0764 0.0098 0.2871 0.4595 0.3234
7.50 -0.375 -1.00 0.2928 0.0767 0.0041 0.1317 0.4927 0.5045
7.50 -0.375 -0.75 0.3188 0.0735 0.0019 0.0680 0.5004 0.7678
7.50 -0.375 -0.50 0.3346 0.0687 0.0012 0.0470 0.4975 0.9559
7.50 -0.250 -2.50 0.3996 0.1303 0.0457 1.7301 0.5207 0.2212
7.50 -0.250 -2.25 0.3124 0.1211 0.0488 1.6585 0.4830 0.2060
7.50 -0.250 -2.00 0.2594 0.1063 0.0447 1.3884 0.4791 0.2171
7.50 -0.250 -1.75 0.2355 0.0904 0.0336 0.9845 0.5038 0.2281
7.50 -0.250 -1.50 0.2376 0.0793 0.0201 0.5794 0.5509 0.2626
7.50 -0.250 -1.25 0.2585 0.0763 0.0099 0.2878 0.6117 0.3231
7.50 -0.250 -1.00 0.2925 0.0764 0.0041 0.1317 0.6553 0.5102
7.50 -0.250 -0.75 0.3190 0.0734 0.0019 0.0682 0.6669 0.7643
7.50 -0.250 -0.50 0.3338 0.0684 0.0012 0.0469 0.6614 0.9445
7.50 -0.125 -2.50 0.3967 0.1276 0.0436 1.6945 0.6918 0.2215
7.50 -0.125 -2.25 0.3107 0.1189 0.0465 1.6263 0.6414 0.2088
7.50 -0.125 -2.00 0.2587 0.1050 0.0429 1.3693 0.6358 0.2201
7.50 -0.125 -1.75 0.2355 0.0898 0.0326 0.9787 0.6680 0.2326
7.50 -0.125 -1.50 0.2381 0.0789 0.0197 0.5797 0.7302 0.2684
7.50 -0.125 -1.25 0.2584 0.0761 0.0099 0.2883 0.8136 0.3270
7.50 -0.125 -1.00 0.2927 0.0762 0.0042 0.1322 0.8727 0.5069
7.50 -0.125 -0.75 0.3189 0.0732 0.0019 0.0683 0.8879 0.7623
7.50 -0.125 -0.50 0.3340 0.0683 0.0012 0.0471 0.8817 0.9396
7.50 0.000 -2.50 0.3926 0.1242 0.0411 1.6505 0.9171 0.2221
7.50 0.000 -2.25 0.3083 0.1161 0.0439 1.5879 0.8495 0.2095
7.50 0.000 -2.00 0.2573 0.1032 0.0407 1.3453 0.8408 0.2227
7.50 0.000 -1.75 0.2350 0.0887 0.0315 0.9708 0.8825 0.2357
7.50 0.000 -1.50 0.2382 0.0780 0.0194 0.5804 0.9647 0.2712
7.50 0.000 -1.25 0.2582 0.0759 0.0099 0.2895 1.0816 0.3280
7.50 0.000 -1.00 0.2928 0.0759 0.0042 0.1326 1.1612 0.5061
7.50 0.000 -0.75 0.3183 0.0727 0.0019 0.0683 1.1796 0.7662
7.50 0.000 -0.50 0.3341 0.0681 0.0012 0.0472 1.1746 0.9346
7.60 -2.000 -2.50 0.5080 0.1723 0.0655 2.3006 0.0117 0.2698
7.60 -2.000 -2.25 0.3936 0.1586 0.0709 2.1959 0.0108 0.2498
7.60 -2.000 -2.25 0.3941 0.1565 0.0675 2.1585 0.0109 0.2524
7.60 -2.000 -2.00 0.3233 0.1359 0.0639 1.8044 0.0107 0.2628
7.60 -2.000 -1.75 0.2913 0.1136 0.0460 1.2464 0.0113 0.2761
7.60 -2.000 -1.50 0.2931 0.0993 0.0263 0.7213 0.0124 0.3163
7.60 -2.000 -1.25 0.3253 0.0952 0.0122 0.3569 0.0137 0.4247
7.60 -2.000 -1.00 0.3677 0.0950 0.0052 0.1642 0.0147 0.6453
7.60 -2.000 -0.75 0.3991 0.0911 0.0024 0.0850 0.0148 0.9587
7.60 -2.000 -0.50 0.4214 0.0862 0.0015 0.0594 0.0148 1.1476
7.60 -1.875 -2.50 0.5079 0.1722 0.0654 2.2990 0.0156 0.2703
7.60 -1.875 -2.25 0.3935 0.1586 0.0708 2.1943 0.0144 0.2511
7.60 -1.875 -2.00 0.3234 0.1358 0.0638 1.8038 0.0143 0.2628
7.60 -1.875 -1.75 0.2913 0.1136 0.0460 1.2458 0.0151 0.2779
7.60 -1.875 -1.50 0.2931 0.0994 0.0263 0.7211 0.0165 0.3173
7.60 -1.875 -1.25 0.3254 0.0952 0.0122 0.3574 0.0183 0.4205
7.60 -1.875 -1.00 0.3676 0.0950 0.0052 0.1641 0.0195 0.6470
7.60 -1.875 -0.75 0.3993 0.0911 0.0024 0.0851 0.0198 0.9560
7.60 -1.875 -0.50 0.4215 0.0862 0.0015 0.0594 0.0198 1.1472
