#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 100 kK
# SED: black body 
#spherical geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135	NII_6584	CIV_1549	CIII_1909
7.7 45000 -3.96 1.7139 0.0132 0.5367 0.0271 0.0204 0.0522 0.0148 0.0000 0.0000 0.0233 0.0901 0.0000 0.0269
7.7 45000 -3.68 2.0443 0.0478 0.4694 0.0421 0.0211 0.0540 0.0153 0.0000 0.0000 0.0284 0.0960 0.0000 0.0581
7.7 45000 -3.37 2.3545 0.1753 0.3818 0.0624 0.0215 0.0552 0.0156 0.0000 0.0000 0.0342 0.0956 0.0000 0.1212
7.7 45000 -3.02 2.4265 0.5562 0.2869 0.0848 0.0218 0.0558 0.0157 0.0000 0.0000 0.0400 0.0821 0.0000 0.2269
7.7 45000 -2.60 2.1241 1.2722 0.2045 0.1055 0.0219 0.0561 0.0158 0.0000 0.0000 0.0454 0.0614 0.0020 0.3771
7.7 45000 -2.10 1.6996 2.0877 0.1462 0.1216 0.0219 0.0562 0.0158 0.0000 0.0000 0.0498 0.0445 0.0071 0.5650
7.7 45000 -1.58 1.3642 2.7850 0.1101 0.1313 0.0219 0.0562 0.0157 0.0000 0.0012 0.0526 0.0335 0.0183 0.7606
7.7 45000 -1.07 1.1033 3.3919 0.0867 0.1360 0.0219 0.0562 0.0157 0.0000 0.0023 0.0539 0.0258 0.0396 0.9588
7.7 45000 -0.58 0.8966 3.9517 0.0708 0.1373 0.0218 0.0561 0.0157 0.0013 0.0038 0.0543 0.0203 0.0701 1.1710
7.7 45000 -0.12 0.7365 4.4760 0.0600 0.1359 0.0217 0.0559 0.0156 0.0019 0.0056 0.0538 0.0165 0.0988 1.4005
7.7 45000 0.31 0.6132 4.9702 0.0525 0.1322 0.0215 0.0556 0.0155 0.0027 0.0079 0.0526 0.0137 0.1211 1.6441
7.7 50000 -3.96 1.7999 0.0220 0.5467 0.0310 0.0217 0.0556 0.0157 0.0000 0.0000 0.0264 0.0934 0.0000 0.0364
7.7 50000 -3.68 2.1305 0.0792 0.4693 0.0471 0.0220 0.0563 0.0159 0.0000 0.0000 0.0314 0.0982 0.0000 0.0765
7.7 50000 -3.37 2.3867 0.2806 0.3752 0.0681 0.0221 0.0566 0.0160 0.0011 0.0000 0.0370 0.0946 0.0000 0.1539
7.7 50000 -3.02 2.3128 0.8116 0.2788 0.0905 0.0221 0.0566 0.0159 0.0012 0.0000 0.0426 0.0772 0.0000 0.2781
7.7 50000 -2.59 1.8879 1.6676 0.1973 0.1109 0.0220 0.0565 0.0159 0.0014 0.0000 0.0477 0.0555 0.0042 0.4560
7.7 50000 -2.08 1.4505 2.5350 0.1419 0.1253 0.0220 0.0563 0.0158 0.0016 0.0000 0.0515 0.0397 0.0146 0.6779
7.7 50000 -1.56 1.1450 3.2415 0.1090 0.1323 0.0219 0.0562 0.0157 0.0019 0.0022 0.0532 0.0299 0.0398 0.9036
7.7 50000 -1.04 0.9150 3.8603 0.0872 0.1342 0.0218 0.0560 0.0156 0.0025 0.0039 0.0534 0.0232 0.0846 1.1306
7.7 50000 -0.63 0.7682 4.3233 0.0748 0.1331 0.0216 0.0557 0.0156 0.0033 0.0056 0.0529 0.0192 0.1258 1.3204
7.7 50000 -0.16 0.6295 4.8455 0.0641 0.1291 0.0215 0.0553 0.0154 0.0046 0.0081 0.0513 0.0157 0.1656 1.5565
7.7 50000 0.35 0.5098 5.4067 0.0555 0.1220 0.0212 0.0547 0.0153 0.0068 0.0115 0.0487 0.0129 0.2084 1.8337
7.7 55000 -3.96 1.8628 0.0325 0.5586 0.0340 0.0227 0.0580 0.0164 0.0013 0.0000 0.0287 0.0961 0.0000 0.0454
7.7 55000 -3.68 2.1840 0.1157 0.4731 0.0508 0.0226 0.0579 0.0163 0.0019 0.0000 0.0336 0.0996 0.0000 0.0935
7.7 55000 -3.37 2.3745 0.3949 0.3740 0.0721 0.0224 0.0574 0.0162 0.0024 0.0000 0.0391 0.0932 0.0000 0.1829
7.7 55000 -3.01 2.1708 1.0700 0.2744 0.0949 0.0222 0.0569 0.0160 0.0028 0.0000 0.0445 0.0729 0.0017 0.3274
7.7 55000 -2.58 1.6938 1.9903 0.1954 0.1141 0.0221 0.0565 0.0159 0.0030 0.0000 0.0492 0.0515 0.0078 0.5270
7.7 55000 -2.07 1.2786 2.8653 0.1425 0.1264 0.0219 0.0562 0.0157 0.0035 0.0016 0.0520 0.0369 0.0285 0.7748
7.7 55000 -1.54 0.9989 3.5798 0.1105 0.1307 0.0217 0.0558 0.0156 0.0042 0.0034 0.0527 0.0279 0.0793 1.0255
7.7 55000 -1.02 0.7976 4.1843 0.0898 0.1299 0.0215 0.0554 0.0155 0.0055 0.0057 0.0520 0.0219 0.1541 1.2616
7.7 55000 -0.63 0.6766 4.6095 0.0783 0.1269 0.0214 0.0550 0.0153 0.0070 0.0077 0.0507 0.0185 0.2070 1.4403
7.7 55000 -0.06 0.5348 5.2107 0.0658 0.1195 0.0210 0.0542 0.0151 0.0101 0.0114 0.0478 0.0147 0.2743 1.7117
7.7 55000 0.37 0.4508 5.6446 0.0588 0.1118 0.0207 0.0534 0.0149 0.0137 0.0145 0.0449 0.0125 0.3379 1.9158
7.7 60000 -3.96 1.9088 0.0439 0.5719 0.0363 0.0234 0.0599 0.0169 0.0026 0.0000 0.0306 0.0983 0.0000 0.0540
7.7 60000 -3.68 2.2162 0.1548 0.4799 0.0535 0.0230 0.0589 0.0166 0.0037 0.0000 0.0353 0.1007 0.0000 0.1088
7.7 60000 -3.36 2.3369 0.5269 0.3732 0.0756 0.0226 0.0578 0.0163 0.0048 0.0000 0.0407 0.0913 0.0000 0.2125
7.7 60000 -3.01 2.0454 1.2754 0.2761 0.0973 0.0222 0.0569 0.0160 0.0054 0.0000 0.0458 0.0702 0.0030 0.3669
7.7 60000 -2.56 1.5344 2.2647 0.1951 0.1161 0.0220 0.0562 0.0158 0.0059 0.0000 0.0501 0.0485 0.0141 0.5957
7.7 60000 -2.06 1.1580 3.1109 0.1448 0.1257 0.0217 0.0557 0.0156 0.0067 0.0024 0.0518 0.0352 0.0515 0.8580
7.7 60000 -1.52 0.9006 3.8188 0.1132 0.1275 0.0215 0.0551 0.0154 0.0081 0.0047 0.0516 0.0267 0.1392 1.1236
7.7 60000 -1.00 0.7208 4.3945 0.0929 0.1245 0.0212 0.0545 0.0152 0.0104 0.0075 0.0500 0.0211 0.2441 1.3541
7.7 60000 -0.63 0.6182 4.7740 0.0821 0.1203 0.0210 0.0539 0.0150 0.0127 0.0097 0.0483 0.0181 0.3076 1.5120
7.7 60000 -0.04 0.4880 5.3448 0.0691 0.1109 0.0205 0.0527 0.0147 0.0182 0.0137 0.0447 0.0145 0.4091 1.7601
7.7 60000 0.40 0.4125 5.7307 0.0616 0.1024 0.0200 0.0516 0.0143 0.0241 0.0171 0.0414 0.0124 0.5100 1.9293
7.7 70000 -3.96 1.9669 0.0669 0.6018 0.0392 0.0243 0.0623 0.0176 0.0075 0.0000 0.0333 0.1018 0.0000 0.0685
7.7 70000 -3.68 2.2378 0.2333 0.4976 0.0568 0.0234 0.0598 0.0169 0.0103 0.0000 0.0377 0.1021 0.0000 0.1345
7.7 70000 -3.36 2.2334 0.7344 0.3843 0.0787 0.0225 0.0576 0.0162 0.0132 0.0000 0.0427 0.0892 0.0013 0.2544
7.7 70000 -3.01 1.8473 1.5822 0.2851 0.0996 0.0219 0.0561 0.0158 0.0149 0.0000 0.0473 0.0669 0.0070 0.4313
7.7 70000 -2.56 1.3541 2.5732 0.2033 0.1157 0.0214 0.0549 0.0154 0.0162 0.0016 0.0503 0.0463 0.0343 0.6907
7.7 70000 -2.06 1.0218 3.3722 0.1531 0.1212 0.0210 0.0540 0.0151 0.0180 0.0040 0.0503 0.0340 0.1246 0.9745
7.7 70000 -1.52 0.7987 4.0009 0.1213 0.1192 0.0206 0.0530 0.0148 0.0215 0.0071 0.0487 0.0262 0.2977 1.2315
7.7 70000 -1.00 0.6437 4.4940 0.1005 0.1135 0.0202 0.0518 0.0144 0.0265 0.0103 0.0462 0.0210 0.4546 1.4283
7.7 70000 -0.63 0.5554 4.8049 0.0892 0.1080 0.0198 0.0508 0.0141 0.0314 0.0126 0.0440 0.0181 0.5511 1.5528
7.7 70000 -0.04 0.4437 5.2223 0.0751 0.0974 0.0189 0.0487 0.0136 0.0423 0.0167 0.0398 0.0147 0.7232 1.7253
7.7 70000 0.40 0.3789 5.4447 0.0668 0.0887 0.0182 0.0468 0.0130 0.0533 0.0197 0.0365 0.0127 0.8826 1.8184
7.7 80000 -3.96 1.9965 0.0875 0.6329 0.0408 0.0248 0.0635 0.0180 0.0158 0.0000 0.0351 0.1046 0.0000 0.0800
7.7 80000 -3.68 2.2299 0.3006 0.5188 0.0583 0.0234 0.0597 0.0169 0.0215 0.0000 0.0392 0.1032 0.0000 0.1537
7.7 80000 -3.36 2.1392 0.8909 0.3990 0.0799 0.0220 0.0564 0.0159 0.0273 0.0000 0.0439 0.0881 0.0025 0.2862
7.7 80000 -3.01 1.7141 1.7782 0.2964 0.0998 0.0212 0.0541 0.0152 0.0309 0.0000 0.0480 0.0654 0.0133 0.4808
7.7 80000 -2.56 1.2514 2.7254 0.2126 0.1133 0.0205 0.0524 0.0147 0.0334 0.0025 0.0495 0.0456 0.0673 0.7612
7.7 80000 -2.06 0.9513 3.4251 0.1613 0.1153 0.0199 0.0511 0.0143 0.0369 0.0056 0.0481 0.0339 0.2320 1.0465
7.7 80000 -1.52 0.7490 3.9352 0.1285 0.1111 0.0194 0.0496 0.0139 0.0430 0.0090 0.0457 0.0263 0.4825 1.2703
7.7 80000 -1.00 0.6076 4.3155 0.1068 0.1041 0.0187 0.0479 0.0134 0.0515 0.0121 0.0428 0.0213 0.6787 1.4233
7.7 80000 -0.63 0.5269 4.5310 0.0948 0.0981 0.0181 0.0464 0.0129 0.0595 0.0143 0.0404 0.0185 0.8035 1.5123
7.7 80000 -0.04 0.4244 4.7471 0.0794 0.0874 0.0169 0.0435 0.0121 0.0763 0.0178 0.0362 0.0150 1.0166 1.6109
7.7 80000 0.40 0.3642 4.7757 0.0701 0.0790 0.0159 0.0408 0.0113 0.0923 0.0200 0.0328 0.0130 1.1838 1.6352
7.7 90000 -3.96 2.0085 0.1037 0.6637 0.0416 0.0250 0.0639 0.0181 0.0273 0.0000 0.0363 0.1068 0.0000 0.0886
7.7 90000 -3.68 2.2144 0.3515 0.5409 0.0589 0.0230 0.0588 0.0166 0.0367 0.0000 0.0401 0.1043 0.0000 0.1679
7.7 90000 -3.36 2.0658 1.0013 0.4146 0.0802 0.0212 0.0543 0.0153 0.0466 0.0000 0.0445 0.0878 0.0040 0.3102
7.7 90000 -3.01 1.6233 1.8981 0.3071 0.0991 0.0200 0.0512 0.0144 0.0530 0.0000 0.0481 0.0647 0.0218 0.5190
7.7 90000 -2.56 1.1881 2.7695 0.2206 0.1100 0.0192 0.0491 0.0138 0.0574 0.0034 0.0483 0.0455 0.1123 0.8136
7.7 90000 -2.06 0.9109 3.3314 0.1679 0.1095 0.0185 0.0473 0.0132 0.0629 0.0070 0.0458 0.0341 0.3568 1.0840
7.7 90000 -1.52 0.7218 3.7085 0.1341 0.1039 0.0177 0.0453 0.0127 0.0717 0.0104 0.0429 0.0267 0.6548 1.2644
7.7 90000 -1.00 0.5882 3.9600 0.1114 0.0964 0.0168 0.0430 0.0120 0.0839 0.0132 0.0397 0.0217 0.8700 1.3741
7.7 90000 -0.63 0.5114 4.0666 0.0984 0.0903 0.0160 0.0410 0.0114 0.0949 0.0150 0.0373 0.0189 1.0057 1.4265
7.7 90000 -0.04 0.4128 4.0802 0.0817 0.0796 0.0146 0.0373 0.0104 0.1168 0.0176 0.0330 0.0154 1.2151 1.4552
7.7 90000 0.40 0.3543 3.9438 0.0716 0.0714 0.0133 0.0341 0.0095 0.1366 0.0189 0.0297 0.0133 1.3467 1.4194
7.7 100000 -3.96 2.0098 0.1151 0.6947 0.0421 0.0250 0.0638 0.0180 0.0414 0.0000 0.0371 0.1087 0.0000 0.0948
7.7 100000 -3.68 2.1958 0.3866 0.5638 0.0590 0.0225 0.0574 0.0162 0.0547 0.0000 0.0407 0.1054 0.0000 0.1780
7.7 100000 -3.36 2.0100 1.0743 0.4306 0.0799 0.0202 0.0517 0.0146 0.0692 0.0000 0.0449 0.0878 0.0057 0.3279
7.7 100000 -3.01 1.5601 1.9657 0.3176 0.0981 0.0187 0.0478 0.0134 0.0795 0.0011 0.0480 0.0644 0.0320 0.5487
7.7 100000 -2.56 1.1438 2.7365 0.2270 0.1067 0.0176 0.0450 0.0126 0.0864 0.0042 0.0470 0.0455 0.1651 0.8496
7.7 100000 -2.06 0.8830 3.1502 0.1728 0.1042 0.0167 0.0428 0.0120 0.0941 0.0081 0.0435 0.0344 0.4770 1.0946
7.7 100000 -1.52 0.7027 3.3947 0.1379 0.0976 0.0158 0.0403 0.0113 0.1057 0.0112 0.0402 0.0270 0.7905 1.2303
7.7 100000 -1.00 0.5736 3.5171 0.1140 0.0898 0.0147 0.0375 0.0105 0.1209 0.0135 0.0368 0.0220 1.0019 1.2970
7.7 100000 -0.63 0.4987 3.5260 0.1003 0.0836 0.0138 0.0352 0.0098 0.1342 0.0150 0.0343 0.0191 1.1299 1.3162
7.7 100000 -0.04 0.4015 3.3794 0.0825 0.0730 0.0121 0.0309 0.0086 0.1596 0.0166 0.0300 0.0155 1.2990 1.2836
7.7 100000 0.40 0.3433 3.1422 0.0715 0.0649 0.0107 0.0273 0.0076 0.1813 0.0172 0.0266 0.0134 1.3751 1.2061
8.0 30000 -3.96 1.3723 0.0000 0.7230 0.0143 0.0109 0.0280 0.0080 0.0000 0.0000 0.0099 0.1812 0.0000 0.0015
8.0 30000 -3.68 1.6994 0.0029 0.7179 0.0246 0.0125 0.0321 0.0091 0.0000 0.0000 0.0133 0.2035 0.0000 0.0057
8.0 30000 -3.39 2.0492 0.0099 0.6846 0.0404 0.0137 0.0352 0.0100 0.0000 0.0000 0.0171 0.2237 0.0000 0.0130
8.0 30000 -3.06 2.4252 0.0346 0.6105 0.0638 0.0146 0.0374 0.0106 0.0000 0.0000 0.0214 0.2383 0.0000 0.0289
8.0 30000 -2.68 2.7649 0.1160 0.5038 0.0922 0.0153 0.0393 0.0111 0.0000 0.0000 0.0262 0.2370 0.0000 0.0592
8.0 30000 -2.22 2.9737 0.3373 0.3894 0.1213 0.0163 0.0419 0.0118 0.0000 0.0000 0.0320 0.2166 0.0000 0.1072
8.0 30000 -1.73 2.9685 0.6915 0.2966 0.1443 0.0177 0.0455 0.0129 0.0000 0.0000 0.0381 0.1893 0.0021 0.1592
8.0 30000 -1.24 2.8542 1.1003 0.2240 0.1622 0.0194 0.0498 0.0140 0.0000 0.0000 0.0446 0.1605 0.0078 0.2145
8.0 30000 -0.77 2.6855 1.5458 0.1676 0.1763 0.0208 0.0534 0.0150 0.0000 0.0000 0.0508 0.1313 0.0177 0.2796
8.0 30000 -0.34 2.4860 2.0153 0.1273 0.1870 0.0215 0.0553 0.0155 0.0000 0.0000 0.0553 0.1056 0.0317 0.3522
8.0 30000 0.08 2.2533 2.5403 0.0986 0.1956 0.0217 0.0559 0.0157 0.0000 0.0000 0.0585 0.0835 0.0534 0.4367
8.0 32500 -3.96 1.5841 0.0018 0.7652 0.0194 0.0133 0.0342 0.0097 0.0000 0.0000 0.0136 0.1985 0.0000 0.0045
8.0 32500 -3.68 1.9479 0.0064 0.7401 0.0327 0.0151 0.0388 0.0110 0.0000 0.0000 0.0182 0.2210 0.0000 0.0105
8.0 32500 -3.39 2.3310 0.0222 0.6818 0.0525 0.0165 0.0424 0.0120 0.0000 0.0000 0.0233 0.2399 0.0000 0.0233
8.0 32500 -3.06 2.7117 0.0775 0.5817 0.0796 0.0177 0.0453 0.0128 0.0000 0.0000 0.0290 0.2476 0.0000 0.0496
8.0 32500 -2.69 2.9927 0.2430 0.4623 0.1096 0.0186 0.0476 0.0135 0.0000 0.0000 0.0352 0.2335 0.0000 0.0941
8.0 32500 -2.20 3.0381 0.6524 0.3397 0.1398 0.0196 0.0503 0.0142 0.0000 0.0000 0.0420 0.1983 0.0000 0.1610
8.0 32500 -1.71 2.8781 1.1685 0.2523 0.1615 0.0206 0.0529 0.0149 0.0000 0.0000 0.0481 0.1645 0.0039 0.2296
8.0 32500 -1.22 2.6580 1.7058 0.1881 0.1779 0.0214 0.0548 0.0154 0.0000 0.0000 0.0533 0.1338 0.0099 0.3030
8.0 32500 -0.75 2.4119 2.2621 0.1426 0.1903 0.0217 0.0558 0.0157 0.0000 0.0000 0.0573 0.1068 0.0181 0.3847
8.0 32500 -0.32 2.1586 2.8237 0.1119 0.1993 0.0218 0.0562 0.0158 0.0000 0.0000 0.0603 0.0851 0.0296 0.4739
8.0 32500 0.10 1.9015 3.4290 0.0899 0.2065 0.0219 0.0564 0.0158 0.0000 0.0000 0.0628 0.0677 0.0453 0.5816
8.0 35000 -3.96 1.7867 0.0035 0.8005 0.0247 0.0154 0.0396 0.0112 0.0000 0.0000 0.0174 0.2144 0.0000 0.0073
8.0 35000 -3.68 2.1819 0.0124 0.7553 0.0410 0.0171 0.0440 0.0125 0.0000 0.0000 0.0229 0.2366 0.0000 0.0170
8.0 35000 -3.39 2.5914 0.0428 0.6751 0.0643 0.0185 0.0475 0.0134 0.0000 0.0000 0.0289 0.2532 0.0000 0.0372
8.0 35000 -3.05 2.9676 0.1520 0.5515 0.0952 0.0196 0.0503 0.0142 0.0000 0.0000 0.0358 0.2523 0.0000 0.0772
8.0 35000 -2.66 3.1376 0.4571 0.4185 0.1270 0.0205 0.0524 0.0148 0.0000 0.0000 0.0426 0.2236 0.0000 0.1393
8.0 35000 -2.19 2.9856 1.0353 0.3025 0.1547 0.0211 0.0541 0.0153 0.0000 0.0000 0.0489 0.1806 0.0016 0.2183
8.0 35000 -1.69 2.7021 1.6957 0.2222 0.1753 0.0216 0.0554 0.0156 0.0000 0.0000 0.0541 0.1438 0.0054 0.3037
8.0 35000 -1.19 2.4035 2.3442 0.1667 0.1901 0.0218 0.0561 0.0158 0.0000 0.0000 0.0582 0.1136 0.0106 0.3946
8.0 35000 -0.72 2.1150 2.9819 0.1292 0.2008 0.0220 0.0564 0.0159 0.0000 0.0000 0.0613 0.0897 0.0180 0.4946
8.0 35000 -0.29 1.8490 3.6089 0.1040 0.2083 0.0220 0.0566 0.0159 0.0000 0.0010 0.0638 0.0717 0.0275 0.6067
8.0 35000 0.12 1.6035 4.2629 0.0861 0.2139 0.0220 0.0567 0.0159 0.0000 0.0016 0.0658 0.0578 0.0375 0.7429
8.0 37500 -3.96 1.9761 0.0059 0.8307 0.0301 0.0171 0.0440 0.0125 0.0000 0.0000 0.0212 0.2288 0.0000 0.0111
8.0 37500 -3.68 2.3988 0.0213 0.7672 0.0491 0.0186 0.0479 0.0136 0.0000 0.0000 0.0272 0.2504 0.0000 0.0255
8.0 37500 -3.39 2.8199 0.0736 0.6682 0.0751 0.0198 0.0508 0.0144 0.0000 0.0000 0.0337 0.2634 0.0000 0.0539
8.0 37500 -3.05 3.1596 0.2539 0.5311 0.1079 0.0207 0.0530 0.0150 0.0000 0.0000 0.0409 0.2535 0.0000 0.1074
8.0 37500 -2.65 3.1784 0.7203 0.3902 0.1404 0.0213 0.0546 0.0154 0.0000 0.0000 0.0477 0.2126 0.0000 0.1847
8.0 37500 -2.18 2.8666 1.4561 0.2790 0.1667 0.0217 0.0556 0.0157 0.0000 0.0000 0.0534 0.1650 0.0025 0.2769
8.0 37500 -1.67 2.4920 2.2298 0.2043 0.1860 0.0219 0.0562 0.0158 0.0000 0.0000 0.0580 0.1276 0.0062 0.3790
8.0 37500 -1.17 2.1561 2.9508 0.1555 0.1992 0.0220 0.0566 0.0159 0.0000 0.0000 0.0615 0.0995 0.0113 0.4878
8.0 37500 -0.70 1.8568 3.6447 0.1229 0.2082 0.0221 0.0567 0.0159 0.0000 0.0011 0.0641 0.0785 0.0186 0.6089
8.0 37500 -0.25 1.5892 4.3506 0.1002 0.2143 0.0221 0.0568 0.0159 0.0000 0.0018 0.0662 0.0625 0.0271 0.7542
8.0 37500 0.17 1.3617 5.0529 0.0847 0.2179 0.0220 0.0568 0.0159 0.0000 0.0028 0.0677 0.0510 0.0332 0.9251
8.0 40000 -3.96 2.1499 0.0094 0.8571 0.0353 0.0185 0.0475 0.0135 0.0000 0.0000 0.0247 0.2417 0.0000 0.0158
8.0 40000 -3.68 2.5950 0.0338 0.7772 0.0566 0.0198 0.0507 0.0144 0.0000 0.0000 0.0311 0.2623 0.0000 0.0354
8.0 40000 -3.38 3.0323 0.1202 0.6591 0.0857 0.0207 0.0531 0.0150 0.0000 0.0000 0.0381 0.2713 0.0000 0.0746
8.0 40000 -3.04 3.2980 0.3970 0.5121 0.1197 0.0213 0.0547 0.0155 0.0000 0.0000 0.0453 0.2511 0.0000 0.1416
8.0 40000 -2.62 3.1273 1.0654 0.3638 0.1529 0.0217 0.0557 0.0157 0.0000 0.0000 0.0519 0.1985 0.0000 0.2360
8.0 40000 -2.14 2.6884 1.9367 0.2592 0.1777 0.0220 0.0563 0.0159 0.0000 0.0000 0.0571 0.1496 0.0035 0.3431
8.0 40000 -1.61 2.2535 2.8150 0.1892 0.1957 0.0221 0.0567 0.0159 0.0000 0.0000 0.0613 0.1127 0.0076 0.4677
8.0 40000 -1.10 1.9053 3.5957 0.1460 0.2069 0.0221 0.0568 0.0160 0.0000 0.0011 0.0642 0.0873 0.0139 0.5995
8.0 40000 -0.63 1.6163 4.3345 0.1177 0.2137 0.0221 0.0569 0.0160 0.0000 0.0019 0.0663 0.0691 0.0223 0.7473
8.0 40000 -0.16 1.3594 5.1141 0.0973 0.2177 0.0221 0.0569 0.0160 0.0000 0.0031 0.0678 0.0551 0.0303 0.9332
8.0 40000 0.27 1.1549 5.8746 0.0836 0.2185 0.0221 0.0569 0.0159 0.0000 0.0046 0.0685 0.0453 0.0347 1.1474
8.0 45000 -3.96 2.4465 0.0194 0.9024 0.0447 0.0205 0.0527 0.0149 0.0000 0.0000 0.0308 0.2633 0.0000 0.0271
8.0 45000 -3.68 2.9230 0.0697 0.7955 0.0695 0.0213 0.0546 0.0155 0.0000 0.0000 0.0375 0.2812 0.0000 0.0584
8.0 45000 -3.37 3.3438 0.2510 0.6498 0.1028 0.0218 0.0558 0.0158 0.0000 0.0000 0.0449 0.2805 0.0000 0.1194
8.0 45000 -3.02 3.3974 0.7733 0.4863 0.1385 0.0220 0.0565 0.0160 0.0000 0.0000 0.0518 0.2409 0.0000 0.2130
8.0 45000 -2.60 2.9425 1.7231 0.3426 0.1697 0.0222 0.0568 0.0160 0.0000 0.0000 0.0576 0.1794 0.0020 0.3312
8.0 45000 -2.10 2.3590 2.7938 0.2424 0.1928 0.0222 0.0570 0.0160 0.0000 0.0000 0.0623 0.1295 0.0056 0.4736
8.0 45000 -1.58 1.9138 3.7463 0.1817 0.2070 0.0222 0.0570 0.0160 0.0000 0.0012 0.0654 0.0971 0.0128 0.6344
8.0 45000 -1.07 1.5826 4.5895 0.1441 0.2142 0.0222 0.0570 0.0160 0.0000 0.0024 0.0672 0.0756 0.0249 0.8072
8.0 45000 -0.58 1.3150 5.4170 0.1186 0.2170 0.0221 0.0570 0.0160 0.0013 0.0039 0.0680 0.0601 0.0380 1.0087
8.0 45000 -0.12 1.1023 6.2292 0.1012 0.2161 0.0221 0.0568 0.0159 0.0018 0.0059 0.0680 0.0491 0.0462 1.2392
8.0 45000 0.31 0.9346 7.0277 0.0892 0.2120 0.0220 0.0566 0.0159 0.0026 0.0085 0.0670 0.0412 0.0537 1.4974
8.0 50000 -3.96 2.6861 0.0336 0.9432 0.0526 0.0219 0.0563 0.0159 0.0000 0.0000 0.0358 0.2807 0.0000 0.0401
8.0 50000 -3.68 3.1786 0.1194 0.8153 0.0798 0.0222 0.0570 0.0161 0.0000 0.0000 0.0426 0.2955 0.0000 0.0838
8.0 50000 -3.37 3.5336 0.4152 0.6534 0.1149 0.0224 0.0573 0.0162 0.0011 0.0000 0.0498 0.2850 0.0000 0.1643
8.0 50000 -3.02 3.3760 1.1651 0.4826 0.1507 0.0224 0.0574 0.0162 0.0012 0.0000 0.0563 0.2328 0.0000 0.2795
8.0 50000 -2.59 2.7373 2.3352 0.3375 0.1815 0.0224 0.0573 0.0162 0.0014 0.0000 0.0618 0.1665 0.0035 0.4267
8.0 50000 -2.08 2.1113 3.5105 0.2406 0.2022 0.0223 0.0572 0.0161 0.0016 0.0010 0.0656 0.1183 0.0103 0.6050
8.0 50000 -1.56 1.6824 4.5150 0.1837 0.2124 0.0222 0.0570 0.0160 0.0019 0.0023 0.0675 0.0889 0.0266 0.8033
8.0 50000 -1.04 1.3746 5.4092 0.1483 0.2154 0.0221 0.0569 0.0160 0.0025 0.0042 0.0681 0.0697 0.0496 1.0148
8.0 50000 -0.55 1.1361 6.2653 0.1244 0.2137 0.0220 0.0567 0.0159 0.0034 0.0065 0.0675 0.0561 0.0670 1.2481
8.0 50000 -0.09 0.9520 7.0965 0.1080 0.2084 0.0219 0.0564 0.0158 0.0048 0.0093 0.0660 0.0465 0.0788 1.5041
8.0 50000 0.35 0.8062 7.9190 0.0961 0.2000 0.0217 0.0559 0.0157 0.0067 0.0127 0.0636 0.0394 0.0945 1.7817
8.0 55000 -3.96 2.8795 0.0510 0.9829 0.0588 0.0229 0.0589 0.0167 0.0013 0.0000 0.0398 0.2951 0.0000 0.0539
8.0 55000 -3.68 3.3725 0.1796 0.8378 0.0878 0.0229 0.0587 0.0166 0.0019 0.0000 0.0466 0.3064 0.0000 0.1095
8.0 55000 -3.37 3.6402 0.6010 0.6635 0.1239 0.0227 0.0583 0.0165 0.0024 0.0000 0.0536 0.2872 0.0000 0.2081
8.0 55000 -3.01 3.2863 1.5812 0.4835 0.1607 0.0226 0.0578 0.0163 0.0028 0.0000 0.0600 0.2246 0.0017 0.3485
8.0 55000 -2.58 2.5589 2.8775 0.3406 0.1900 0.0224 0.0574 0.0162 0.0031 0.0000 0.0649 0.1581 0.0062 0.5234
8.0 55000 -2.07 1.9403 4.0968 0.2461 0.2075 0.0223 0.0571 0.0161 0.0035 0.0017 0.0677 0.1125 0.0204 0.7341
8.0 55000 -1.54 1.5341 5.1278 0.1907 0.2135 0.0221 0.0568 0.0159 0.0043 0.0037 0.0683 0.0851 0.0524 0.9632
8.0 55000 -1.02 1.2446 6.0504 0.1556 0.2123 0.0220 0.0564 0.0158 0.0055 0.0062 0.0676 0.0670 0.0877 1.2004
8.0 55000 -0.53 1.0278 6.9060 0.1321 0.2068 0.0218 0.0560 0.0157 0.0074 0.0092 0.0658 0.0546 0.1095 1.4456
8.0 55000 -0.06 0.8598 7.7450 0.1154 0.1978 0.0215 0.0554 0.0155 0.0100 0.0128 0.0632 0.0455 0.1307 1.7090
8.0 55000 0.37 0.7336 8.5132 0.1036 0.1868 0.0213 0.0548 0.0153 0.0136 0.0166 0.0599 0.0391 0.1623 1.9653
8.0 60000 -3.96 3.0393 0.0707 1.0228 0.0639 0.0237 0.0608 0.0172 0.0026 0.0000 0.0432 0.3074 0.0000 0.0677
8.0 60000 -3.68 3.5200 0.2461 0.8631 0.0939 0.0233 0.0598 0.0169 0.0037 0.0000 0.0497 0.3152 0.0000 0.1348
8.0 60000 -3.36 3.6869 0.8203 0.6720 0.1320 0.0229 0.0587 0.0166 0.0048 0.0000 0.0568 0.2867 0.0000 0.2544
