#Constrained by relation between 12+log(O/H) and log(U)
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
7.0000000 	 -0.2750000 	 -2.0000000 	 4.3648000 	 0.8871000 	 1.9843000 	 0.0837000 	 0.4671000 	 0.6249000
7.0000000 	 -0.1500000 	 -2.5000000 	 7.5122000 	 0.4301000 	 1.6269000 	 0.0794000 	 0.5871000 	 0.8440000
7.0000000 	 -0.1500000 	 -2.2500000 	 5.5302000 	 0.7968000 	 1.7943000 	 0.0891000 	 0.6639000 	 0.7727000
7.0000000 	 -0.1500000 	 -2.0000000 	 4.2817000 	 1.1488000 	 1.9950000 	 0.0833000 	 0.6224000 	 0.6247000
7.0000000 	 -0.0600000 	 -2.5000000 	 7.6666000 	 0.5164000 	 1.6199000 	 0.0787000 	 0.7165000 	 0.8414000
7.0000000 	 -0.0600000 	 -2.2500000 	 5.6714000 	 0.9546000 	 1.7872000 	 0.0884000 	 0.8115000 	 0.7711000
7.0000000 	 -0.0600000 	 -2.0000000 	 4.2509000 	 1.3798000 	 1.9995000 	 0.0831000 	 0.7656000 	 0.6244000
7.0000000 	 -0.0250000 	 -2.5000000 	 7.6508000 	 0.5547000 	 1.6239000 	 0.0785000 	 0.7743000 	 0.8418000
7.0000000 	 -0.0250000 	 -2.2500000 	 5.5636000 	 1.0242000 	 1.7950000 	 0.0882000 	 0.8772000 	 0.7713000
7.0000000 	 -0.0250000 	 -2.0000000 	 4.4295000 	 1.4649000 	 1.9997000 	 0.0826000 	 0.8239000 	 0.6245000
7.0000000 	 0.1000000 	 -2.5000000 	 7.6809000 	 0.7137000 	 1.6217000 	 0.0773000 	 1.0188000 	 0.8377000
7.0000000 	 0.1000000 	 -2.2500000 	 5.6142000 	 1.3025000 	 1.7956000 	 0.0869000 	 1.1537000 	 0.7696000
7.0000000 	 0.1000000 	 -2.0000000 	 4.4605000 	 1.8419000 	 2.0038000 	 0.0815000 	 1.0862000 	 0.6243000
7.0000000 	 0.2250000 	 -2.5000000 	 7.6467000 	 0.9171000 	 1.6276000 	 0.0764000 	 1.3426000 	 0.8359000
7.0000000 	 0.2250000 	 -2.2500000 	 5.6221000 	 1.6445000 	 1.8050000 	 0.0856000 	 1.5163000 	 0.7682000
7.0000000 	 0.2250000 	 -2.0000000 	 4.4291000 	 2.2838000 	 2.0153000 	 0.0804000 	 1.4282000 	 0.6239000
7.0000000 	 0.3500000 	 -2.5000000 	 7.6539000 	 1.1620000 	 1.6297000 	 0.0748000 	 1.7554000 	 0.8313000
7.0000000 	 0.3500000 	 -2.2500000 	 5.5774000 	 2.0372000 	 1.8115000 	 0.0838000 	 1.9789000 	 0.7652000
7.0000000 	 0.3500000 	 -2.0000000 	 4.3467000 	 2.7635000 	 2.0255000 	 0.0789000 	 1.8649000 	 0.6232000
7.0000000 	 0.4750000 	 -2.5000000 	 7.6406000 	 1.4534000 	 1.6345000 	 0.0729000 	 2.2848000 	 0.8264000
7.0000000 	 0.4750000 	 -2.2500000 	 5.5550000 	 2.4757000 	 1.8241000 	 0.0817000 	 2.5692000 	 0.7620000
7.0000000 	 0.4750000 	 -2.0000000 	 4.4865000 	 3.2545000 	 2.0369000 	 0.0769000 	 2.4177000 	 0.6222000
7.0000000 	 0.6000000 	 -2.5000000 	 7.4040000 	 1.8025000 	 1.6517000 	 0.0710000 	 2.9703000 	 0.8221000
7.0000000 	 0.6000000 	 -2.2500000 	 5.5073000 	 2.9269000 	 1.8379000 	 0.0790000 	 3.3090000 	 0.7575000
7.0000000 	 0.6000000 	 -2.0000000 	 4.3229000 	 3.7351000 	 2.0571000 	 0.0747000 	 3.1179000 	 0.6204000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6600000 	 0.4131000 	 1.6203000 	 0.0983000 	 0.5650000 	 1.0568000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6590000 	 0.4131000 	 1.6204000 	 0.0983000 	 0.5650000 	 1.0568000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6674000 	 0.4128000 	 1.6197000 	 0.0983000 	 0.5647000 	 1.0565000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6663000 	 0.4128000 	 1.6197000 	 0.0983000 	 0.5647000 	 1.0565000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6560000 	 0.4130000 	 1.6206000 	 0.0983000 	 0.5649000 	 1.0568000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.4834000 	 0.4163000 	 1.6300000 	 0.0989000 	 0.5677000 	 1.0596000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6832000 	 0.4123000 	 1.6187000 	 0.0982000 	 0.5642000 	 1.0561000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6800000 	 0.4122000 	 1.6189000 	 0.0982000 	 0.5640000 	 1.0561000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.4622000 	 0.4152000 	 1.6280000 	 0.0987000 	 0.5667000 	 1.0590000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6317000 	 0.4131000 	 1.6236000 	 0.0983000 	 0.5649000 	 1.0577000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6562000 	 0.4118000 	 1.6206000 	 0.0981000 	 0.5636000 	 1.0563000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6434000 	 0.4117000 	 1.6216000 	 0.0981000 	 0.5634000 	 1.0564000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6419000 	 0.4110000 	 1.6214000 	 0.0979000 	 0.5627000 	 1.0561000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6146000 	 0.4109000 	 1.6245000 	 0.0979000 	 0.5626000 	 1.0569000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6166000 	 0.4102000 	 1.6260000 	 0.0978000 	 0.5620000 	 1.0574000
7.1000000 	 -0.2600000 	 -2.5000000 	 7.6101000 	 0.4087000 	 1.6263000 	 0.0975000 	 0.5603000 	 1.0567000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.5402000 	 0.7725000 	 1.7934000 	 0.1112000 	 0.6429000 	 0.9705000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.5214000 	 0.7748000 	 1.7971000 	 0.1114000 	 0.6442000 	 0.9712000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.5213000 	 0.7744000 	 1.7974000 	 0.1113000 	 0.6438000 	 0.9711000
