12+log(O/H)     	 log(N/O)        	 log(U)          	 HI_4m           	 HI_7m           	 SIV_10m         	 HI_12m          	 NeII_12m        	 NeV_14m         	 NeIII_15m       	 SIII_19m        	 NeV_24m         	 OIV_26m         	 SIII_33m        	 OIII_52m        	 NIII_57m        	 OIII_88m        	 NII_122m        	 NII_205m        
6.9000000 	 -0.2500000 	 -1.5000000 	 0.0482000 	 0.0132000 	 0.0068000 	 0.0049000 	 0.0308000 	 0.0537000 	 0.0399000 	 0.0215000 	 0.0627000 	 0.0793000 	 0.0348000 	 0.0093000 	 0.0070000 	 0.0058000 	 0.0069000 	 0.0028000 
6.9000000 	 -0.3750000 	 -1.5000000 	 0.0480000 	 0.0132000 	 0.0067000 	 0.0048000 	 0.0306000 	 0.0535000 	 0.0399000 	 0.0214000 	 0.0624000 	 0.0792000 	 0.0348000 	 0.0092000 	 0.0052000 	 0.0057000 	 0.0052000 	 0.0021000 
6.9000000 	 -0.5000000 	 -1.5000000 	 0.0479000 	 0.0131000 	 0.0067000 	 0.0048000 	 0.0304000 	 0.0533000 	 0.0398000 	 0.0214000 	 0.0621000 	 0.0792000 	 0.0348000 	 0.0092000 	 0.0039000 	 0.0057000 	 0.0039000 	 0.0016000 
6.9000000 	 -0.6250000 	 -1.5000000 	 0.0478000 	 0.0131000 	 0.0067000 	 0.0048000 	 0.0301000 	 0.0532000 	 0.0397000 	 0.0214000 	 0.0619000 	 0.0792000 	 0.0347000 	 0.0092000 	 0.0029000 	 0.0057000 	 0.0029000 	 0.0012000 
6.9000000 	 -0.7500000 	 -1.5000000 	 0.0477000 	 0.0130000 	 0.0067000 	 0.0048000 	 0.0301000 	 0.0531000 	 0.0397000 	 0.0214000 	 0.0618000 	 0.0791000 	 0.0347000 	 0.0092000 	 0.0022000 	 0.0057000 	 0.0022000 	 0.0000000 
6.9000000 	 -0.8750000 	 -1.5000000 	 0.0477000 	 0.0130000 	 0.0067000 	 0.0048000 	 0.0300000 	 0.0530000 	 0.0396000 	 0.0213000 	 0.0617000 	 0.0791000 	 0.0346000 	 0.0092000 	 0.0016000 	 0.0057000 	 0.0016000 	 0.0000000 
6.9000000 	 -1.0000000 	 -1.5000000 	 0.0477000 	 0.0130000 	 0.0067000 	 0.0048000 	 0.0297000 	 0.0530000 	 0.0396000 	 0.0213000 	 0.0616000 	 0.0791000 	 0.0346000 	 0.0092000 	 0.0012000 	 0.0057000 	 0.0012000 	 0.0000000 
6.9000000 	 -1.1250000 	 -1.5000000 	 0.0476000 	 0.0130000 	 0.0067000 	 0.0048000 	 0.0298000 	 0.0529000 	 0.0396000 	 0.0213000 	 0.0615000 	 0.0791000 	 0.0346000 	 0.0092000 	 0.0000000 	 0.0057000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.2500000 	 -1.5000000 	 0.0476000 	 0.0130000 	 0.0067000 	 0.0048000 	 0.0296000 	 0.0529000 	 0.0395000 	 0.0213000 	 0.0615000 	 0.0791000 	 0.0345000 	 0.0092000 	 0.0000000 	 0.0057000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.3750000 	 -1.5000000 	 0.0476000 	 0.0130000 	 0.0067000 	 0.0048000 	 0.0297000 	 0.0529000 	 0.0395000 	 0.0213000 	 0.0614000 	 0.0791000 	 0.0346000 	 0.0092000 	 0.0000000 	 0.0057000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.5000000 	 -1.5000000 	 0.0476000 	 0.0130000 	 0.0067000 	 0.0048000 	 0.0297000 	 0.0529000 	 0.0395000 	 0.0213000 	 0.0614000 	 0.0791000 	 0.0345000 	 0.0092000 	 0.0000000 	 0.0057000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.6250000 	 -1.5000000 	 0.0476000 	 0.0130000 	 0.0067000 	 0.0048000 	 0.0297000 	 0.0529000 	 0.0395000 	 0.0213000 	 0.0614000 	 0.0791000 	 0.0346000 	 0.0091000 	 0.0000000 	 0.0057000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.7500000 	 -1.5000000 	 0.0476000 	 0.0130000 	 0.0067000 	 0.0048000 	 0.0298000 	 0.0528000 	 0.0395000 	 0.0213000 	 0.0614000 	 0.0791000 	 0.0346000 	 0.0091000 	 0.0000000 	 0.0057000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.8750000 	 -1.5000000 	 0.0476000 	 0.0130000 	 0.0067000 	 0.0048000 	 0.0294000 	 0.0529000 	 0.0395000 	 0.0213000 	 0.0614000 	 0.0791000 	 0.0345000 	 0.0091000 	 0.0000000 	 0.0057000 	 0.0000000 	 0.0000000 
6.9000000 	 -2.0000000 	 -1.5000000 	 0.0476000 	 0.0130000 	 0.0067000 	 0.0048000 	 0.0298000 	 0.0528000 	 0.0395000 	 0.0213000 	 0.0614000 	 0.0791000 	 0.0346000 	 0.0091000 	 0.0000000 	 0.0057000 	 0.0000000 	 0.0000000 
6.9000000 	 0.0000000 	 -1.7500000 	 0.0505000 	 0.0142000 	 0.0129000 	 0.0052000 	 0.0276000 	 0.0591000 	 0.0381000 	 0.0200000 	 0.0702000 	 0.1090000 	 0.0316000 	 0.0158000 	 0.0202000 	 0.0098000 	 0.0114000 	 0.0046000 
6.9000000 	 -0.1250000 	 -1.7500000 	 0.0502000 	 0.0140000 	 0.0129000 	 0.0052000 	 0.0270000 	 0.0588000 	 0.0378000 	 0.0199000 	 0.0697000 	 0.1090000 	 0.0315000 	 0.0157000 	 0.0151000 	 0.0097000 	 0.0086000 	 0.0035000 
