#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 100 kK
# SED: black body 
#plane-parallel geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135	NII_6584	CIV_1549	CIII_1909
7.7 45000 -3.50 2.3071 0.1218 0.4017 0.0573 0.0214 0.0549 0.0155 0.0000 0.0000 0.0329 0.0975 0.0000 0.1013
7.7 45000 -3.25 2.4956 0.3429 0.3180 0.0769 0.0217 0.0555 0.0156 0.0000 0.0000 0.0381 0.0906 0.0000 0.1804
7.7 45000 -3.00 2.4223 0.8012 0.2376 0.0962 0.0218 0.0558 0.0157 0.0000 0.0000 0.0430 0.0739 0.0000 0.2899
7.7 45000 -2.75 2.0820 1.4824 0.1713 0.1133 0.0218 0.0559 0.0157 0.0000 0.0000 0.0474 0.0543 0.0022 0.4268
7.7 45000 -2.50 1.6187 2.2638 0.1211 0.1274 0.0218 0.0560 0.0157 0.0000 0.0000 0.0513 0.0375 0.0054 0.5903
7.7 45000 -2.25 1.1865 3.0212 0.0856 0.1381 0.0218 0.0560 0.0157 0.0000 0.0000 0.0544 0.0254 0.0115 0.7800
7.7 45000 -2.00 0.8525 3.7030 0.0616 0.1449 0.0218 0.0561 0.0157 0.0000 0.0017 0.0564 0.0174 0.0235 0.9948
7.7 45000 -1.75 0.6163 4.3043 0.0456 0.1469 0.0218 0.0561 0.0157 0.0010 0.0031 0.0569 0.0122 0.0460 1.2303
7.7 45000 -1.50 0.4545 4.8406 0.0351 0.1436 0.0217 0.0561 0.0156 0.0014 0.0053 0.0556 0.0090 0.0839 1.4798
7.7 50000 -4.00 1.7775 0.0196 0.5498 0.0300 0.0216 0.0555 0.0157 0.0000 0.0000 0.0260 0.0930 0.0000 0.0342
7.7 50000 -3.75 2.0933 0.0644 0.4783 0.0447 0.0219 0.0562 0.0159 0.0000 0.0000 0.0307 0.0981 0.0000 0.0689
7.7 50000 -3.50 2.3659 0.1986 0.3951 0.0630 0.0220 0.0564 0.0159 0.0010 0.0000 0.0357 0.0975 0.0000 0.1303
7.7 50000 -3.25 2.4504 0.5343 0.3075 0.0830 0.0220 0.0564 0.0159 0.0012 0.0000 0.0408 0.0866 0.0000 0.2251
7.7 50000 -3.00 2.2298 1.1400 0.2283 0.1020 0.0220 0.0563 0.0158 0.0013 0.0000 0.0454 0.0674 0.0015 0.3525
7.7 50000 -2.75 1.7894 1.9295 0.1643 0.1184 0.0219 0.0561 0.0158 0.0014 0.0000 0.0496 0.0477 0.0044 0.5109
7.7 50000 -2.50 1.3187 2.7498 0.1166 0.1314 0.0218 0.0560 0.0157 0.0015 0.0000 0.0530 0.0323 0.0106 0.7015
7.7 50000 -2.25 0.9363 3.5097 0.0833 0.1403 0.0218 0.0559 0.0156 0.0017 0.0016 0.0553 0.0217 0.0242 0.9253
7.7 50000 -2.00 0.6642 4.1898 0.0607 0.1440 0.0217 0.0558 0.0156 0.0021 0.0032 0.0561 0.0150 0.0520 1.1791
7.7 50000 -1.75 0.4807 4.7994 0.0456 0.1418 0.0216 0.0558 0.0155 0.0027 0.0056 0.0548 0.0108 0.1016 1.4521
7.7 50000 -1.50 0.3579 5.3558 0.0356 0.1337 0.0216 0.0556 0.0155 0.0036 0.0090 0.0516 0.0080 0.1753 1.7309
7.7 55000 -4.00 1.8409 0.0289 0.5617 0.0329 0.0226 0.0579 0.0164 0.0013 0.0000 0.0284 0.0958 0.0000 0.0429
7.7 55000 -3.75 2.1524 0.0945 0.4823 0.0483 0.0226 0.0578 0.0163 0.0018 0.0000 0.0330 0.0999 0.0000 0.0847
7.7 55000 -3.50 2.3837 0.2848 0.3937 0.0670 0.0224 0.0573 0.0162 0.0023 0.0000 0.0378 0.0970 0.0000 0.1563
7.7 55000 -3.25 2.3662 0.7273 0.3039 0.0871 0.0222 0.0568 0.0160 0.0027 0.0000 0.0426 0.0831 0.0000 0.2642
7.7 55000 -3.00 2.0412 1.4391 0.2252 0.1057 0.0220 0.0564 0.0159 0.0029 0.0000 0.0471 0.0627 0.0028 0.4072
7.7 55000 -2.75 1.5630 2.2816 0.1623 0.1214 0.0219 0.0560 0.0157 0.0030 0.0000 0.0510 0.0435 0.0079 0.5849
7.7 55000 -2.50 1.1178 3.1110 0.1158 0.1331 0.0217 0.0557 0.0156 0.0033 0.0012 0.0538 0.0292 0.0201 0.8004
7.7 55000 -2.25 0.7820 3.8668 0.0832 0.1395 0.0216 0.0555 0.0155 0.0038 0.0027 0.0551 0.0197 0.0475 1.0516
7.7 55000 -2.00 0.5533 4.5482 0.0611 0.1398 0.0215 0.0553 0.0154 0.0046 0.0051 0.0543 0.0137 0.1017 1.3325
7.7 55000 -1.75 0.4026 5.1688 0.0464 0.1335 0.0214 0.0551 0.0154 0.0059 0.0085 0.0514 0.0100 0.1887 1.6250
7.7 55000 -1.50 0.3028 5.7368 0.0366 0.1219 0.0212 0.0548 0.0153 0.0079 0.0128 0.0467 0.0076 0.2992 1.9050
7.7 60000 -4.00 1.8878 0.0391 0.5752 0.0352 0.0233 0.0598 0.0169 0.0026 0.0000 0.0303 0.0980 0.0000 0.0510
7.7 60000 -3.75 2.1886 0.1266 0.4891 0.0509 0.0230 0.0588 0.0166 0.0036 0.0000 0.0347 0.1011 0.0000 0.0988
7.7 60000 -3.50 2.3743 0.3741 0.3959 0.0699 0.0226 0.0578 0.0163 0.0045 0.0000 0.0394 0.0963 0.0000 0.1794
7.7 60000 -3.25 2.2681 0.9051 0.3045 0.0898 0.0222 0.0569 0.0160 0.0052 0.0000 0.0440 0.0803 0.0013 0.2978
7.7 60000 -3.00 1.8792 1.6860 0.2256 0.1080 0.0219 0.0562 0.0158 0.0055 0.0000 0.0483 0.0593 0.0047 0.4547
7.7 60000 -2.75 1.3973 2.5509 0.1631 0.1229 0.0217 0.0556 0.0156 0.0059 0.0000 0.0518 0.0408 0.0134 0.6498
7.7 60000 -2.50 0.9831 3.3774 0.1168 0.1329 0.0215 0.0552 0.0154 0.0064 0.0019 0.0539 0.0274 0.0352 0.8851
7.7 60000 -2.25 0.6840 4.1275 0.0843 0.1367 0.0214 0.0548 0.0153 0.0073 0.0039 0.0540 0.0186 0.0835 1.1564
7.7 60000 -2.00 0.4849 4.8093 0.0622 0.1336 0.0212 0.0545 0.0152 0.0088 0.0071 0.0519 0.0130 0.1722 1.4515
7.7 60000 -1.75 0.3551 5.4312 0.0475 0.1241 0.0210 0.0541 0.0151 0.0112 0.0113 0.0476 0.0096 0.2980 1.7442
7.7 60000 -1.50 0.2695 5.9919 0.0376 0.1102 0.0207 0.0535 0.0149 0.0149 0.0163 0.0421 0.0073 0.4364 2.0034
7.7 70000 -4.00 1.9461 0.0597 0.6048 0.0380 0.0243 0.0623 0.0176 0.0073 0.0000 0.0330 0.1016 0.0000 0.0648
7.7 70000 -3.75 2.2235 0.1922 0.5066 0.0542 0.0234 0.0598 0.0169 0.0100 0.0000 0.0371 0.1030 0.0000 0.1229
7.7 70000 -3.50 2.3144 0.5408 0.4063 0.0732 0.0226 0.0578 0.0163 0.0126 0.0000 0.0414 0.0950 0.0000 0.2167
7.7 70000 -3.25 2.0882 1.1937 0.3120 0.0926 0.0219 0.0561 0.0158 0.0143 0.0000 0.0458 0.0767 0.0032 0.3526
7.7 70000 -3.00 1.6447 2.0386 0.2315 0.1099 0.0215 0.0549 0.0154 0.0153 0.0000 0.0495 0.0555 0.0107 0.5315
7.7 70000 -2.75 1.1892 2.9060 0.1679 0.1228 0.0211 0.0540 0.0151 0.0162 0.0015 0.0521 0.0380 0.0318 0.7540
7.7 70000 -2.50 0.8277 3.7123 0.1208 0.1292 0.0208 0.0533 0.0149 0.0175 0.0035 0.0525 0.0256 0.0843 1.0166
7.7 70000 -2.25 0.5763 4.4384 0.0874 0.1280 0.0205 0.0526 0.0147 0.0198 0.0066 0.0505 0.0176 0.1915 1.3055
7.7 70000 -2.00 0.4114 5.0892 0.0646 0.1197 0.0202 0.0519 0.0144 0.0236 0.0110 0.0464 0.0125 0.3559 1.5948
7.7 70000 -1.75 0.3045 5.6566 0.0495 0.1064 0.0198 0.0510 0.0142 0.0297 0.0162 0.0408 0.0092 0.5382 1.8464
7.7 70000 -1.50 0.2342 6.1165 0.0394 0.0909 0.0192 0.0496 0.0138 0.0388 0.0218 0.0347 0.0072 0.7036 2.0200
7.7 80000 -4.00 1.9784 0.0780 0.6354 0.0397 0.0248 0.0635 0.0180 0.0155 0.0000 0.0348 0.1045 0.0000 0.0760
7.7 80000 -3.75 2.2273 0.2491 0.5275 0.0558 0.0234 0.0598 0.0169 0.0208 0.0000 0.0386 0.1045 0.0000 0.1411
7.7 80000 -3.50 2.2482 0.6727 0.4209 0.0745 0.0222 0.0567 0.0160 0.0260 0.0000 0.0427 0.0945 0.0014 0.2448
7.7 80000 -3.25 1.9509 1.3952 0.3226 0.0935 0.0212 0.0543 0.0153 0.0297 0.0000 0.0467 0.0748 0.0059 0.3940
7.7 80000 -3.00 1.4990 2.2547 0.2393 0.1098 0.0206 0.0526 0.0148 0.0317 0.0000 0.0499 0.0537 0.0202 0.5906
7.7 80000 -2.75 1.0749 3.0968 0.1736 0.1205 0.0201 0.0514 0.0144 0.0335 0.0024 0.0513 0.0369 0.0608 0.8320
7.7 80000 -2.50 0.7486 3.8573 0.1248 0.1235 0.0197 0.0504 0.0141 0.0361 0.0051 0.0502 0.0250 0.1578 1.1069
7.7 80000 -2.25 0.5235 4.5194 0.0902 0.1185 0.0192 0.0493 0.0137 0.0406 0.0091 0.0468 0.0173 0.3346 1.3899
7.7 80000 -2.00 0.3760 5.0744 0.0666 0.1072 0.0187 0.0480 0.0134 0.0478 0.0142 0.0415 0.0123 0.5601 1.6423
7.7 80000 -1.75 0.2804 5.5021 0.0509 0.0924 0.0180 0.0463 0.0129 0.0590 0.0197 0.0355 0.0092 0.7694 1.8245
7.7 80000 -1.50 0.2177 5.7645 0.0404 0.0771 0.0171 0.0440 0.0122 0.0755 0.0251 0.0297 0.0072 0.9351 1.9023
7.7 90000 -4.00 1.9921 0.0926 0.6660 0.0405 0.0250 0.0640 0.0181 0.0269 0.0000 0.0360 0.1068 0.0000 0.0843
7.7 90000 -3.75 2.2179 0.2920 0.5493 0.0564 0.0231 0.0590 0.0166 0.0356 0.0000 0.0395 0.1058 0.0000 0.1542
7.7 90000 -3.50 2.1899 0.7684 0.4366 0.0749 0.0214 0.0547 0.0154 0.0443 0.0000 0.0434 0.0944 0.0022 0.2655
7.7 90000 -3.25 1.8532 1.5313 0.3335 0.0935 0.0202 0.0516 0.0145 0.0508 0.0000 0.0471 0.0738 0.0094 0.4262
7.7 90000 -3.00 1.4048 2.3838 0.2465 0.1088 0.0193 0.0494 0.0139 0.0546 0.0013 0.0498 0.0528 0.0332 0.6377
7.7 90000 -2.75 1.0051 3.1779 0.1783 0.1174 0.0187 0.0479 0.0134 0.0576 0.0034 0.0500 0.0364 0.1004 0.8921
7.7 90000 -2.50 0.7021 3.8581 0.1277 0.1176 0.0181 0.0465 0.0130 0.0618 0.0067 0.0476 0.0248 0.2520 1.1687
7.7 90000 -2.25 0.4931 4.4076 0.0920 0.1100 0.0175 0.0450 0.0125 0.0689 0.0113 0.0433 0.0172 0.4981 1.4305
7.7 90000 -2.00 0.3559 4.8104 0.0677 0.0970 0.0168 0.0431 0.0120 0.0803 0.0165 0.0376 0.0123 0.7655 1.6288
7.7 90000 -1.75 0.2667 5.0386 0.0515 0.0819 0.0158 0.0406 0.0113 0.0973 0.0217 0.0316 0.0093 0.9884 1.7305
7.7 90000 -1.50 0.2085 5.0413 0.0408 0.0673 0.0144 0.0372 0.0103 0.1208 0.0260 0.0260 0.0073 1.1545 1.7160
7.7 100000 -4.00 1.9944 0.1026 0.6967 0.0410 0.0250 0.0639 0.0181 0.0408 0.0000 0.0369 0.1087 0.0000 0.0902
7.7 100000 -3.75 2.2046 0.3217 0.5720 0.0566 0.0226 0.0577 0.0163 0.0531 0.0000 0.0401 0.1069 0.0000 0.1636
7.7 100000 -3.50 2.1446 0.8337 0.4530 0.0748 0.0205 0.0523 0.0147 0.0660 0.0000 0.0438 0.0946 0.0031 0.2807
7.7 100000 -3.25 1.7832 1.6191 0.3445 0.0930 0.0189 0.0483 0.0136 0.0761 0.0000 0.0473 0.0734 0.0135 0.4507
7.7 100000 -3.00 1.3385 2.4515 0.2529 0.1073 0.0178 0.0456 0.0128 0.0823 0.0017 0.0494 0.0523 0.0491 0.6743
7.7 100000 -2.75 0.9563 3.1772 0.1815 0.1140 0.0171 0.0436 0.0122 0.0869 0.0043 0.0486 0.0361 0.1488 0.9375
7.7 100000 -2.50 0.6697 3.7441 0.1293 0.1120 0.0164 0.0419 0.0117 0.0930 0.0082 0.0451 0.0247 0.3602 1.2082
7.7 100000 -2.25 0.4719 4.1419 0.0927 0.1025 0.0156 0.0400 0.0111 0.1029 0.0129 0.0401 0.0172 0.6672 1.4355
7.7 100000 -2.00 0.3415 4.3599 0.0679 0.0887 0.0146 0.0375 0.0104 0.1183 0.0179 0.0342 0.0123 0.9614 1.5687
7.7 100000 -1.75 0.2566 4.3642 0.0515 0.0736 0.0133 0.0342 0.0095 0.1403 0.0222 0.0282 0.0093 1.1767 1.5852
7.7 100000 -1.50 0.2009 4.1138 0.0406 0.0596 0.0117 0.0300 0.0083 0.1684 0.0247 0.0229 0.0073 1.3195 1.4859
8.0 30000 -4.00 1.3480 0.0000 0.7218 0.0137 0.0107 0.0277 0.0079 0.0000 0.0000 0.0096 0.1795 0.0000 0.0013
8.0 30000 -3.75 1.6529 0.0023 0.7203 0.0226 0.0123 0.0316 0.0090 0.0000 0.0000 0.0128 0.2005 0.0000 0.0050
8.0 30000 -3.50 1.9842 0.0071 0.6970 0.0363 0.0135 0.0347 0.0098 0.0000 0.0000 0.0162 0.2207 0.0000 0.0105
8.0 30000 -3.25 2.3241 0.0203 0.6425 0.0552 0.0143 0.0368 0.0104 0.0000 0.0000 0.0198 0.2370 0.0000 0.0210
8.0 30000 -3.00 2.6519 0.0544 0.5568 0.0789 0.0149 0.0383 0.0108 0.0000 0.0000 0.0235 0.2454 0.0000 0.0392
8.0 30000 -2.75 2.9526 0.1338 0.4539 0.1051 0.0155 0.0398 0.0113 0.0000 0.0000 0.0276 0.2423 0.0000 0.0683
8.0 30000 -2.50 3.1571 0.2980 0.3468 0.1311 0.0164 0.0421 0.0119 0.0000 0.0000 0.0325 0.2247 0.0000 0.1100
8.0 30000 -2.25 3.2035 0.5867 0.2526 0.1538 0.0175 0.0450 0.0127 0.0000 0.0000 0.0381 0.1953 0.0000 0.1630
8.0 30000 -2.00 3.0407 1.0248 0.1771 0.1717 0.0190 0.0487 0.0137 0.0000 0.0000 0.0442 0.1573 0.0027 0.2241
8.0 30000 -1.75 2.6884 1.5866 0.1217 0.1846 0.0204 0.0524 0.0148 0.0000 0.0000 0.0504 0.1165 0.0069 0.2898
8.0 30000 -1.50 2.2382 2.2135 0.0830 0.1936 0.0214 0.0551 0.0155 0.0000 0.0000 0.0556 0.0801 0.0142 0.3598
8.0 32500 -4.00 1.5603 0.0016 0.7660 0.0185 0.0132 0.0339 0.0096 0.0000 0.0000 0.0133 0.1970 0.0000 0.0041
8.0 32500 -3.75 1.8978 0.0052 0.7457 0.0303 0.0149 0.0382 0.0108 0.0000 0.0000 0.0175 0.2182 0.0000 0.0090
8.0 32500 -3.50 2.2585 0.0159 0.6982 0.0475 0.0163 0.0419 0.0119 0.0000 0.0000 0.0221 0.2374 0.0000 0.0192
8.0 32500 -3.25 2.6207 0.0467 0.6193 0.0703 0.0174 0.0447 0.0126 0.0000 0.0000 0.0272 0.2500 0.0000 0.0378
8.0 32500 -3.00 2.9377 0.1256 0.5146 0.0968 0.0182 0.0468 0.0132 0.0000 0.0000 0.0324 0.2492 0.0000 0.0680
8.0 32500 -2.75 3.1649 0.2996 0.4033 0.1240 0.0190 0.0486 0.0137 0.0000 0.0000 0.0378 0.2317 0.0000 0.1126
8.0 32500 -2.50 3.2120 0.6245 0.2981 0.1491 0.0197 0.0506 0.0143 0.0000 0.0000 0.0433 0.1987 0.0000 0.1708
8.0 32500 -2.25 3.0386 1.1225 0.2107 0.1701 0.0206 0.0528 0.0149 0.0000 0.0000 0.0490 0.1581 0.0019 0.2405
8.0 32500 -2.00 2.6691 1.7605 0.1449 0.1861 0.0214 0.0548 0.0154 0.0000 0.0000 0.0543 0.1171 0.0049 0.3173
8.0 32500 -1.75 2.1994 2.4591 0.0992 0.1977 0.0218 0.0559 0.0157 0.0000 0.0000 0.0581 0.0822 0.0095 0.3968
8.0 32500 -1.50 1.7325 3.1434 0.0695 0.2055 0.0219 0.0563 0.0158 0.0000 0.0000 0.0607 0.0563 0.0160 0.4775
8.0 35000 -4.00 1.7610 0.0031 0.8025 0.0237 0.0152 0.0392 0.0111 0.0000 0.0000 0.0171 0.2129 0.0000 0.0068
8.0 35000 -3.75 2.1290 0.0099 0.7639 0.0381 0.0169 0.0435 0.0123 0.0000 0.0000 0.0221 0.2341 0.0000 0.0150
8.0 35000 -3.50 2.5178 0.0310 0.6952 0.0587 0.0183 0.0470 0.0133 0.0000 0.0000 0.0277 0.2517 0.0000 0.0311
8.0 35000 -3.25 2.8891 0.0910 0.5957 0.0846 0.0194 0.0497 0.0141 0.0000 0.0000 0.0336 0.2592 0.0000 0.0599
8.0 35000 -3.00 3.1646 0.2405 0.4769 0.1130 0.0202 0.0518 0.0146 0.0000 0.0000 0.0397 0.2476 0.0000 0.1044
8.0 35000 -2.75 3.2596 0.5490 0.3598 0.1404 0.0208 0.0534 0.0151 0.0000 0.0000 0.0455 0.2160 0.0000 0.1645
8.0 35000 -2.50 3.1122 1.0579 0.2589 0.1641 0.0213 0.0547 0.0154 0.0000 0.0000 0.0508 0.1728 0.0012 0.2377
8.0 35000 -2.25 2.7432 1.7392 0.1806 0.1831 0.0217 0.0556 0.0157 0.0000 0.0000 0.0554 0.1288 0.0032 0.3197
8.0 35000 -2.00 2.2552 2.5037 0.1248 0.1975 0.0219 0.0562 0.0158 0.0000 0.0000 0.0591 0.0912 0.0063 0.4074
8.0 35000 -1.75 1.7653 3.2624 0.0874 0.2079 0.0220 0.0565 0.0159 0.0000 0.0000 0.0620 0.0630 0.0105 0.5007
8.0 35000 -1.50 1.3467 3.9615 0.0631 0.2144 0.0220 0.0566 0.0159 0.0000 0.0000 0.0642 0.0437 0.0166 0.6021
8.0 37500 -4.00 1.9483 0.0053 0.8335 0.0289 0.0170 0.0436 0.0124 0.0000 0.0000 0.0208 0.2273 0.0000 0.0103
8.0 37500 -3.75 2.3447 0.0172 0.7784 0.0458 0.0185 0.0474 0.0134 0.0000 0.0000 0.0263 0.2482 0.0000 0.0225
8.0 37500 -3.50 2.7510 0.0538 0.6910 0.0691 0.0196 0.0504 0.0143 0.0000 0.0000 0.0325 0.2634 0.0000 0.0459
8.0 37500 -3.25 3.1137 0.1563 0.5763 0.0973 0.0205 0.0525 0.0149 0.0000 0.0000 0.0389 0.2646 0.0000 0.0858
8.0 37500 -3.00 3.3139 0.4011 0.4489 0.1267 0.0211 0.0541 0.0153 0.0000 0.0000 0.0450 0.2422 0.0000 0.1441
8.0 37500 -2.75 3.2518 0.8635 0.3308 0.1535 0.0215 0.0551 0.0156 0.0000 0.0000 0.0505 0.1999 0.0000 0.2175
8.0 37500 -2.50 2.9185 1.5444 0.2345 0.1759 0.0218 0.0558 0.0157 0.0000 0.0000 0.0552 0.1514 0.0020 0.3019
8.0 37500 -2.25 2.4169 2.3557 0.1631 0.1933 0.0219 0.0563 0.0158 0.0000 0.0000 0.0591 0.1080 0.0043 0.3946
8.0 37500 -2.00 1.8907 3.1886 0.1139 0.2066 0.0220 0.0565 0.0159 0.0000 0.0000 0.0624 0.0747 0.0072 0.4970
8.0 37500 -1.75 1.4323 3.9703 0.0812 0.2158 0.0221 0.0567 0.0159 0.0000 0.0000 0.0649 0.0515 0.0115 0.6107
8.0 37500 -1.50 1.0758 4.6778 0.0599 0.2205 0.0221 0.0568 0.0160 0.0000 0.0014 0.0667 0.0362 0.0183 0.7390
8.0 40000 -4.00 2.1199 0.0083 0.8607 0.0340 0.0184 0.0472 0.0134 0.0000 0.0000 0.0242 0.2401 0.0000 0.0148
8.0 40000 -3.75 2.5383 0.0272 0.7899 0.0530 0.0196 0.0504 0.0143 0.0000 0.0000 0.0302 0.2604 0.0000 0.0314
8.0 40000 -3.50 2.9593 0.0852 0.6880 0.0786 0.0205 0.0527 0.0149 0.0000 0.0000 0.0366 0.2730 0.0000 0.0629
8.0 40000 -3.25 3.2942 0.2438 0.5619 0.1083 0.0212 0.0543 0.0153 0.0000 0.0000 0.0431 0.2672 0.0000 0.1143
8.0 40000 -3.00 3.3924 0.6023 0.4292 0.1381 0.0216 0.0553 0.0156 0.0000 0.0000 0.0491 0.2348 0.0000 0.1853
8.0 40000 -2.75 3.1664 1.2200 0.3115 0.1641 0.0218 0.0560 0.0158 0.0000 0.0000 0.0542 0.1850 0.0010 0.2698
8.0 40000 -2.50 2.6887 2.0403 0.2194 0.1853 0.0220 0.0563 0.0159 0.0000 0.0000 0.0584 0.1345 0.0028 0.3649
8.0 40000 -2.25 2.1209 2.9350 0.1530 0.2017 0.0221 0.0566 0.0159 0.0000 0.0000 0.0620 0.0934 0.0051 0.4709
8.0 40000 -2.00 1.6012 3.8002 0.1078 0.2138 0.0221 0.0567 0.0160 0.0000 0.0000 0.0650 0.0639 0.0084 0.5909
8.0 40000 -1.75 1.1899 4.5926 0.0780 0.2214 0.0221 0.0569 0.0160 0.0000 0.0013 0.0671 0.0443 0.0139 0.7284
8.0 40000 -1.50 0.8885 5.3128 0.0585 0.2235 0.0221 0.0569 0.0160 0.0000 0.0023 0.0681 0.0316 0.0229 0.8860
8.0 45000 -4.00 2.4128 0.0173 0.9071 0.0431 0.0204 0.0525 0.0149 0.0000 0.0000 0.0303 0.2618 0.0000 0.0253
8.0 45000 -3.75 2.8666 0.0564 0.8106 0.0656 0.0212 0.0544 0.0154 0.0000 0.0000 0.0366 0.2801 0.0000 0.0524
8.0 45000 -3.50 3.2858 0.1742 0.6858 0.0942 0.0217 0.0555 0.0157 0.0000 0.0000 0.0432 0.2861 0.0000 0.1006
8.0 45000 -3.25 3.5194 0.4779 0.5445 0.1257 0.0219 0.0562 0.0159 0.0000 0.0000 0.0496 0.2665 0.0000 0.1741
8.0 45000 -3.00 3.3766 1.0856 0.4058 0.1554 0.0221 0.0565 0.0160 0.0000 0.0000 0.0551 0.2185 0.0000 0.2669
8.0 45000 -2.75 2.8915 1.9644 0.2912 0.1802 0.0221 0.0567 0.0160 0.0000 0.0000 0.0596 0.1614 0.0021 0.3731
8.0 45000 -2.50 2.2582 2.9616 0.2048 0.1998 0.0222 0.0568 0.0160 0.0000 0.0000 0.0633 0.1118 0.0044 0.4924
8.0 45000 -2.25 1.6712 3.9356 0.1441 0.2142 0.0222 0.0568 0.0160 0.0000 0.0000 0.0664 0.0757 0.0081 0.6306
8.0 45000 -2.00 1.2139 4.8311 0.1034 0.2233 0.0222 0.0569 0.0160 0.0000 0.0016 0.0685 0.0517 0.0151 0.7928
8.0 45000 -1.75 0.8881 5.6462 0.0765 0.2258 0.0221 0.0569 0.0160 0.0000 0.0030 0.0691 0.0364 0.0275 0.9805
8.0 45000 -1.50 0.6635 6.4069 0.0588 0.2210 0.0221 0.0569 0.0160 0.0013 0.0052 0.0679 0.0267 0.0461 1.1939
8.0 50000 -4.00 2.6528 0.0298 0.9492 0.0508 0.0219 0.0561 0.0159 0.0000 0.0000 0.0353 0.2795 0.0000 0.0377
8.0 50000 -3.75 3.1257 0.0969 0.8319 0.0756 0.0222 0.0569 0.0161 0.0000 0.0000 0.0417 0.2953 0.0000 0.0757
8.0 50000 -3.50 3.5118 0.2938 0.6903 0.1062 0.0223 0.0572 0.0162 0.0010 0.0000 0.0482 0.2940 0.0000 0.1404
8.0 50000 -3.25 3.6033 0.7696 0.5382 0.1386 0.0223 0.0572 0.0162 0.0012 0.0000 0.0543 0.2620 0.0000 0.2340
8.0 50000 -3.00 3.2505 1.6006 0.3981 0.1679 0.0223 0.0571 0.0161 0.0013 0.0000 0.0594 0.2049 0.0014 0.3473
8.0 50000 -2.75 2.6109 2.6574 0.2852 0.1919 0.0222 0.0570 0.0161 0.0014 0.0000 0.0636 0.1458 0.0036 0.4768
8.0 50000 -2.50 1.9370 3.7413 0.2015 0.2100 0.0222 0.0569 0.0160 0.0015 0.0000 0.0670 0.0988 0.0077 0.6248
8.0 50000 -2.25 1.3868 4.7468 0.1432 0.2217 0.0221 0.0568 0.0160 0.0017 0.0016 0.0692 0.0665 0.0160 0.7981
8.0 50000 -2.00 0.9918 5.6626 0.1040 0.2261 0.0221 0.0567 0.0159 0.0020 0.0032 0.0698 0.0458 0.0322 1.0016
8.0 50000 -1.75 0.7239 6.5106 0.0780 0.2222 0.0220 0.0567 0.0159 0.0026 0.0056 0.0683 0.0327 0.0580 1.2326
8.0 50000 -1.50 0.5441 7.3186 0.0610 0.2100 0.0220 0.0566 0.0159 0.0034 0.0091 0.0645 0.0244 0.0900 1.4851
8.0 55000 -4.00 2.8472 0.0454 0.9895 0.0570 0.0229 0.0588 0.0166 0.0013 0.0000 0.0394 0.2941 0.0000 0.0509
8.0 55000 -3.75 3.3263 0.1465 0.8555 0.0834 0.0229 0.0586 0.0166 0.0018 0.0000 0.0457 0.3072 0.0000 0.0996
8.0 55000 -3.50 3.6644 0.4340 0.7012 0.1152 0.0227 0.0582 0.0164 0.0023 0.0000 0.0521 0.2992 0.0000 0.1802
8.0 55000 -3.25 3.6043 1.0800 0.5412 0.1481 0.0225 0.0577 0.0163 0.0027 0.0000 0.0579 0.2572 0.0000 0.2918
8.0 55000 -3.00 3.0974 2.0886 0.3997 0.1772 0.0224 0.0573 0.0162 0.0029 0.0000 0.0628 0.1951 0.0026 0.4261
8.0 55000 -2.75 2.3827 3.2552 0.2871 0.2005 0.0222 0.0570 0.0160 0.0031 0.0000 0.0667 0.1360 0.0063 0.5804
8.0 55000 -2.50 1.7155 4.3830 0.2040 0.2166 0.0221 0.0567 0.0159 0.0034 0.0013 0.0694 0.0915 0.0145 0.7579
8.0 55000 -2.25 1.2086 5.4069 0.1460 0.2247 0.0220 0.0565 0.0159 0.0038 0.0028 0.0704 0.0617 0.0322 0.9646
8.0 55000 -2.00 0.8600 6.3451 0.1069 0.2238 0.0219 0.0563 0.0158 0.0045 0.0052 0.0692 0.0428 0.0635 1.2019
8.0 55000 -1.75 0.6295 7.2263 0.0809 0.2134 0.0218 0.0562 0.0157 0.0057 0.0088 0.0656 0.0309 0.1055 1.4616
8.0 55000 -1.50 0.4762 8.0686 0.0637 0.1952 0.0217 0.0559 0.0156 0.0075 0.0135 0.0598 0.0234 0.1485 1.7272
8.0 60000 -4.00 3.0044 0.0629 1.0294 0.0619 0.0237 0.0607 0.0172 0.0025 0.0000 0.0427 0.3065 0.0000 0.0640
8.0 60000 -3.75 3.4808 0.2013 0.8810 0.0894 0.0233 0.0598 0.0169 0.0035 0.0000 0.0489 0.3168 0.0000 0.1230
8.0 60000 -3.50 3.7566 0.5839 0.7156 0.1221 0.0229 0.0587 0.0166 0.0045 0.0000 0.0551 0.3025 0.0000 0.2181
8.0 60000 -3.25 3.5673 1.3818 0.5503 0.1552 0.0226 0.0578 0.0163 0.0052 0.0000 0.0607 0.2535 0.0014 0.3470
8.0 60000 -3.00 2.9545 2.5230 0.4067 0.1841 0.0223 0.0572 0.0161 0.0056 0.0000 0.0655 0.1884 0.0042 0.5025
