#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 140 kK
# SED: WM-Basic (Pauldrach et al 2001 (30-60 kK), Rauch (80-120 kK)) 
#plane-paralell geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135 NII_6584	CIV_1549	CIII_1909
7.7 55000 -1.75 0.3918 5.6931 0.0445 0.1350 0.0215 0.0556 0.0156 0.0000 0.0085 0.0562 0.0090 0.2031 2.0144
7.7 55000 -1.50 0.2965 6.3663 0.0359 0.1225 0.0214 0.0556 0.0156 0.0000 0.0132 0.0516 0.0069 0.3369 2.4112
7.7 60000 -4.00 1.9463 0.0572 0.5974 0.0370 0.0243 0.0620 0.0176 0.0000 0.0000 0.0341 0.1007 0.0000 0.0655
7.7 60000 -3.75 2.2236 0.1799 0.5051 0.0529 0.0235 0.0600 0.0170 0.0000 0.0000 0.0380 0.1008 0.0000 0.1224
7.7 60000 -3.50 2.3396 0.5026 0.4086 0.0717 0.0228 0.0583 0.0165 0.0012 0.0000 0.0421 0.0915 0.0000 0.2145
7.7 60000 -3.25 2.1468 1.1273 0.3161 0.0914 0.0223 0.0569 0.0160 0.0014 0.0000 0.0463 0.0728 0.0011 0.3480
7.7 60000 -3.00 1.7107 1.9760 0.2360 0.1095 0.0218 0.0558 0.0157 0.0015 0.0000 0.0502 0.0522 0.0041 0.5265
7.7 60000 -2.75 1.2413 2.8708 0.1722 0.1237 0.0215 0.0550 0.0154 0.0016 0.0000 0.0534 0.0356 0.0127 0.7530
7.7 60000 -2.50 0.8637 3.7160 0.1244 0.1322 0.0213 0.0544 0.0152 0.0017 0.0024 0.0549 0.0240 0.0352 1.0309
7.7 60000 -2.25 0.5998 4.4994 0.0904 0.1334 0.0211 0.0540 0.0151 0.0020 0.0051 0.0539 0.0165 0.0869 1.3598
7.7 60000 -2.00 0.4265 5.2375 0.0672 0.1272 0.0209 0.0536 0.0150 0.0024 0.0092 0.0503 0.0118 0.1851 1.7282
7.7 60000 -1.75 0.3142 5.9421 0.0515 0.1154 0.0208 0.0533 0.0148 0.0030 0.0145 0.0448 0.0088 0.3315 2.1115
7.7 60000 -1.50 0.2403 6.6098 0.0410 0.1008 0.0206 0.0530 0.0147 0.0040 0.0202 0.0386 0.0068 0.5019 2.4653
7.7 80000 -4.00 1.9968 0.0901 0.6525 0.0408 0.0262 0.0669 0.0189 0.0016 0.0000 0.0368 0.1074 0.0000 0.0895
7.7 80000 -3.75 2.2281 0.2745 0.5420 0.0565 0.0247 0.0630 0.0178 0.0021 0.0000 0.0401 0.1061 0.0000 0.1593
7.7 80000 -3.50 2.2334 0.7135 0.4346 0.0746 0.0234 0.0599 0.0169 0.0025 0.0000 0.0437 0.0952 0.0014 0.2677
7.7 80000 -3.25 1.9306 1.4542 0.3361 0.0929 0.0225 0.0575 0.0162 0.0028 0.0000 0.0474 0.0754 0.0063 0.4221
7.7 80000 -3.00 1.4700 2.3545 0.2515 0.1084 0.0218 0.0557 0.0156 0.0030 0.0000 0.0507 0.0542 0.0238 0.6260
7.7 80000 -2.75 1.0400 3.2612 0.1832 0.1177 0.0213 0.0544 0.0152 0.0031 0.0021 0.0524 0.0372 0.0777 0.8749
7.7 80000 -2.50 0.7156 4.1171 0.1313 0.1180 0.0209 0.0534 0.0149 0.0034 0.0050 0.0511 0.0252 0.2085 1.1492
7.7 80000 -2.25 0.4957 4.9250 0.0940 0.1094 0.0206 0.0528 0.0147 0.0039 0.0097 0.0464 0.0173 0.4323 1.4125
7.7 80000 -2.00 0.3538 5.6957 0.0686 0.0952 0.0204 0.0523 0.0145 0.0046 0.0157 0.0397 0.0123 0.6859 1.6223
7.7 80000 -1.75 0.2633 6.4411 0.0517 0.0793 0.0202 0.0520 0.0144 0.0058 0.0222 0.0329 0.0091 0.8991 1.7494
7.7 80000 -1.50 0.2045 7.1511 0.0404 0.0646 0.0200 0.0517 0.0143 0.0078 0.0285 0.0270 0.0071 1.0657 1.7849
7.7 100000 -4.00 1.9968 0.1104 0.7117 0.0414 0.0256 0.0655 0.0185 0.0387 0.0000 0.0381 0.1113 0.0000 0.1001
7.7 100000 -3.75 2.1959 0.3343 0.5835 0.0563 0.0230 0.0586 0.0165 0.0497 0.0000 0.0409 0.1088 0.0000 0.1757
7.7 100000 -3.50 2.1305 0.8493 0.4626 0.0739 0.0207 0.0529 0.0149 0.0612 0.0000 0.0441 0.0962 0.0033 0.2948
7.7 100000 -3.25 1.7705 1.6386 0.3534 0.0915 0.0191 0.0487 0.0137 0.0701 0.0000 0.0474 0.0749 0.0147 0.4667
7.7 100000 -3.00 1.3242 2.4870 0.2610 0.1049 0.0179 0.0458 0.0128 0.0753 0.0017 0.0493 0.0535 0.0555 0.6914
7.7 100000 -2.75 0.9398 3.2409 0.1877 0.1101 0.0171 0.0438 0.0122 0.0789 0.0043 0.0484 0.0369 0.1723 0.9516
7.7 100000 -2.50 0.6537 3.8460 0.1330 0.1060 0.0165 0.0421 0.0117 0.0839 0.0084 0.0445 0.0252 0.4160 1.2092
7.7 100000 -2.25 0.4575 4.2896 0.0943 0.0947 0.0157 0.0403 0.0112 0.0922 0.0136 0.0388 0.0174 0.7481 1.4100
7.7 100000 -2.00 0.3295 4.5641 0.0682 0.0800 0.0148 0.0380 0.0105 0.1055 0.0190 0.0325 0.0124 1.0383 1.5139
7.7 100000 -1.75 0.2469 4.6362 0.0511 0.0652 0.0137 0.0351 0.0097 0.1248 0.0237 0.0264 0.0093 1.2365 1.5095
7.7 100000 -1.50 0.1934 4.4598 0.0397 0.0524 0.0122 0.0314 0.0087 0.1498 0.0265 0.0214 0.0072 1.3527 1.4077
7.7 120000 -4.00 1.9819 0.1130 0.7431 0.0412 0.0255 0.0651 0.0184 0.0537 0.0000 0.0384 0.1129 0.0000 0.1021
7.7 120000 -3.75 2.1751 0.3423 0.6078 0.0556 0.0224 0.0571 0.0161 0.0682 0.0000 0.0410 0.1101 0.0000 0.1781
7.7 120000 -3.50 2.1010 0.8681 0.4806 0.0728 0.0197 0.0504 0.0142 0.0836 0.0000 0.0441 0.0972 0.0042 0.2992
7.7 120000 -3.25 1.7332 1.6617 0.3653 0.0901 0.0177 0.0452 0.0127 0.0966 0.0000 0.0471 0.0755 0.0191 0.4753
7.7 120000 -3.00 1.2865 2.4849 0.2671 0.1027 0.0163 0.0417 0.0117 0.1049 0.0019 0.0487 0.0537 0.0740 0.7046
7.7 120000 -2.75 0.9102 3.1578 0.1898 0.1063 0.0154 0.0392 0.0110 0.1105 0.0050 0.0469 0.0369 0.2290 0.9605
7.7 120000 -2.50 0.6338 3.6235 0.1333 0.1005 0.0146 0.0372 0.0104 0.1170 0.0094 0.0421 0.0252 0.5296 1.1919
7.7 120000 -2.25 0.4445 3.8897 0.0938 0.0882 0.0137 0.0350 0.0097 0.1276 0.0145 0.0360 0.0174 0.8894 1.3375
7.7 120000 -2.00 0.3205 3.9649 0.0674 0.0732 0.0126 0.0322 0.0089 0.1437 0.0192 0.0296 0.0124 1.1643 1.3675
7.7 120000 -1.75 0.2400 3.8202 0.0500 0.0587 0.0112 0.0288 0.0080 0.1658 0.0224 0.0238 0.0092 1.3189 1.2896
7.7 120000 -1.50 0.1874 3.4454 0.0387 0.0467 0.0096 0.0246 0.0068 0.1922 0.0233 0.0190 0.0072 1.3644 1.1331
8.0 30000 -4.00 0.6426 0.0000 0.4269 0.0034 0.0010 0.0027 0.0000 0.0000 0.0000 0.0000 0.0989 0.0000 0.0000
8.0 30000 -3.75 0.8249 0.0000 0.4522 0.0061 0.0012 0.0030 0.0000 0.0000 0.0000 0.0000 0.1143 0.0000 0.0000
8.0 30000 -3.50 1.0133 0.0000 0.4652 0.0106 0.0012 0.0032 0.0000 0.0000 0.0000 0.0010 0.1284 0.0000 0.0000
8.0 30000 -3.25 1.1779 0.0000 0.4531 0.0178 0.0012 0.0032 0.0000 0.0000 0.0000 0.0012 0.1392 0.0000 0.0000
8.0 30000 -3.00 1.2990 0.0000 0.4121 0.0277 0.0013 0.0034 0.0000 0.0000 0.0000 0.0014 0.1463 0.0000 0.0000
8.0 30000 -2.75 1.3649 0.0000 0.3463 0.0395 0.0014 0.0036 0.0010 0.0000 0.0000 0.0015 0.1494 0.0000 0.0011
8.0 30000 -2.50 1.3816 0.0000 0.2695 0.0513 0.0015 0.0039 0.0011 0.0000 0.0000 0.0017 0.1489 0.0000 0.0030
8.0 30000 -2.25 1.3638 0.0017 0.1968 0.0609 0.0017 0.0043 0.0013 0.0000 0.0000 0.0020 0.1455 0.0000 0.0048
8.0 30000 -2.00 1.3269 0.0038 0.1375 0.0674 0.0020 0.0051 0.0015 0.0000 0.0000 0.0025 0.1399 0.0000 0.0071
8.0 30000 -1.75 1.2772 0.0083 0.0936 0.0707 0.0024 0.0062 0.0018 0.0000 0.0000 0.0032 0.1317 0.0000 0.0106
8.0 30000 -1.50 1.2240 0.0187 0.0631 0.0712 0.0030 0.0079 0.0023 0.0000 0.0000 0.0043 0.1208 0.0000 0.0154
8.0 32500 -4.00 1.0484 0.0000 0.6136 0.0082 0.0034 0.0088 0.0025 0.0000 0.0000 0.0026 0.1470 0.0000 0.0000
8.0 32500 -3.75 1.3041 0.0000 0.6283 0.0140 0.0039 0.0100 0.0028 0.0000 0.0000 0.0034 0.1666 0.0000 0.0000
8.0 32500 -3.50 1.5880 0.0000 0.6264 0.0235 0.0041 0.0106 0.0030 0.0000 0.0000 0.0041 0.1863 0.0000 0.0010
8.0 32500 -3.25 1.8884 0.0014 0.5951 0.0379 0.0043 0.0110 0.0031 0.0000 0.0000 0.0049 0.2053 0.0000 0.0035
8.0 32500 -3.00 2.1710 0.0032 0.5267 0.0569 0.0044 0.0114 0.0033 0.0000 0.0000 0.0057 0.2212 0.0000 0.0068
8.0 32500 -2.75 2.4068 0.0075 0.4307 0.0783 0.0047 0.0120 0.0034 0.0000 0.0000 0.0067 0.2323 0.0000 0.0128
8.0 32500 -2.50 2.5642 0.0169 0.3267 0.0982 0.0050 0.0130 0.0037 0.0000 0.0000 0.0079 0.2361 0.0000 0.0216
8.0 32500 -2.25 2.6459 0.0369 0.2346 0.1142 0.0056 0.0145 0.0041 0.0000 0.0000 0.0095 0.2325 0.0000 0.0339
8.0 32500 -2.00 2.6659 0.0772 0.1634 0.1254 0.0065 0.0167 0.0048 0.0000 0.0000 0.0116 0.2216 0.0000 0.0494
8.0 32500 -1.75 2.6308 0.1542 0.1126 0.1325 0.0077 0.0199 0.0057 0.0000 0.0000 0.0145 0.2034 0.0000 0.0687
8.0 32500 -1.50 2.5354 0.2884 0.0778 0.1365 0.0092 0.0239 0.0068 0.0000 0.0000 0.0181 0.1785 0.0000 0.0921
8.0 35000 -4.00 1.5115 0.0000 0.7481 0.0172 0.0088 0.0227 0.0065 0.0000 0.0000 0.0084 0.1915 0.0000 0.0013
8.0 35000 -3.75 1.8401 0.0020 0.7324 0.0280 0.0101 0.0259 0.0074 0.0000 0.0000 0.0110 0.2129 0.0000 0.0047
8.0 35000 -3.50 2.1959 0.0060 0.6912 0.0442 0.0110 0.0283 0.0080 0.0000 0.0000 0.0138 0.2335 0.0000 0.0098
8.0 35000 -3.25 2.5664 0.0166 0.6173 0.0660 0.0116 0.0298 0.0084 0.0000 0.0000 0.0166 0.2511 0.0000 0.0196
8.0 35000 -3.00 2.9342 0.0442 0.5154 0.0922 0.0120 0.0309 0.0087 0.0000 0.0000 0.0196 0.2621 0.0000 0.0371
8.0 35000 -2.75 3.2699 0.1086 0.4028 0.1196 0.0125 0.0322 0.0091 0.0000 0.0000 0.0232 0.2623 0.0000 0.0655
8.0 35000 -2.50 3.5005 0.2427 0.2970 0.1444 0.0133 0.0342 0.0097 0.0000 0.0000 0.0274 0.2487 0.0000 0.1060
8.0 35000 -2.25 3.5582 0.4808 0.2103 0.1642 0.0144 0.0371 0.0105 0.0000 0.0000 0.0322 0.2228 0.0000 0.1561
8.0 35000 -2.00 3.4019 0.8504 0.1458 0.1785 0.0159 0.0410 0.0116 0.0000 0.0000 0.0377 0.1872 0.0000 0.2116
8.0 35000 -1.75 3.0563 1.3488 0.1008 0.1882 0.0176 0.0454 0.0128 0.0000 0.0000 0.0439 0.1459 0.0000 0.2725
8.0 35000 -1.50 2.5878 1.9528 0.0704 0.1948 0.0192 0.0496 0.0139 0.0000 0.0000 0.0503 0.1040 0.0000 0.3429
8.0 37500 -4.00 1.8135 0.0032 0.7943 0.0273 0.0150 0.0386 0.0109 0.0000 0.0000 0.0172 0.2159 0.0000 0.0072
8.0 37500 -3.75 2.1894 0.0104 0.7437 0.0433 0.0166 0.0427 0.0121 0.0000 0.0000 0.0222 0.2368 0.0000 0.0158
8.0 37500 -3.50 2.5833 0.0325 0.6628 0.0654 0.0180 0.0461 0.0131 0.0000 0.0000 0.0278 0.2532 0.0000 0.0328
8.0 37500 -3.25 2.9611 0.0952 0.5552 0.0923 0.0190 0.0488 0.0138 0.0000 0.0000 0.0339 0.2582 0.0000 0.0630
8.0 37500 -3.00 3.2440 0.2522 0.4348 0.1210 0.0198 0.0508 0.0144 0.0000 0.0000 0.0400 0.2431 0.0000 0.1102
8.0 37500 -2.75 3.3423 0.5721 0.3225 0.1477 0.0204 0.0524 0.0148 0.0000 0.0000 0.0459 0.2087 0.0000 0.1744
8.0 37500 -2.50 3.1679 1.0931 0.2281 0.1698 0.0209 0.0537 0.0151 0.0000 0.0000 0.0512 0.1639 0.0000 0.2495
8.0 37500 -2.25 2.7639 1.7689 0.1576 0.1865 0.0213 0.0546 0.0154 0.0000 0.0000 0.0556 0.1201 0.0000 0.3296
8.0 37500 -2.00 2.2462 2.5044 0.1085 0.1982 0.0215 0.0551 0.0155 0.0000 0.0000 0.0589 0.0838 0.0000 0.4107
8.0 37500 -1.75 1.7417 3.2183 0.0761 0.2061 0.0215 0.0553 0.0156 0.0000 0.0000 0.0616 0.0572 0.0021 0.4950
8.0 37500 -1.50 1.3223 3.8839 0.0552 0.2111 0.0215 0.0554 0.0156 0.0000 0.0000 0.0639 0.0394 0.0041 0.5916
8.0 40000 -4.00 2.3348 0.0159 0.8658 0.0466 0.0208 0.0533 0.0151 0.0000 0.0000 0.0309 0.2558 0.0000 0.0263
8.0 40000 -3.75 2.7771 0.0520 0.7621 0.0697 0.0213 0.0547 0.0155 0.0000 0.0000 0.0370 0.2726 0.0000 0.0534
8.0 40000 -3.50 3.1888 0.1606 0.6342 0.0983 0.0216 0.0555 0.0157 0.0000 0.0000 0.0433 0.2753 0.0000 0.1012
8.0 40000 -3.25 3.4378 0.4422 0.4963 0.1290 0.0218 0.0558 0.0158 0.0000 0.0000 0.0494 0.2520 0.0000 0.1735
8.0 40000 -3.00 3.3399 1.0120 0.3665 0.1575 0.0219 0.0560 0.0158 0.0000 0.0000 0.0547 0.2029 0.0000 0.2648
8.0 40000 -2.75 2.8896 1.8550 0.2607 0.1810 0.0219 0.0561 0.0158 0.0000 0.0000 0.0592 0.1474 0.0000 0.3671
8.0 40000 -2.50 2.2807 2.8157 0.1826 0.1992 0.0219 0.0561 0.0158 0.0000 0.0000 0.0630 0.1012 0.0000 0.4802
8.0 40000 -2.25 1.7028 3.7456 0.1285 0.2124 0.0219 0.0560 0.0158 0.0000 0.0000 0.0664 0.0684 0.0019 0.6067
8.0 40000 -2.00 1.2453 4.5854 0.0923 0.2205 0.0218 0.0560 0.0157 0.0000 0.0000 0.0694 0.0468 0.0037 0.7519
8.0 40000 -1.75 0.9160 5.3456 0.0686 0.2230 0.0218 0.0560 0.0157 0.0000 0.0012 0.0718 0.0331 0.0063 0.9230
8.0 40000 -1.50 0.6881 6.0762 0.0530 0.2196 0.0217 0.0559 0.0157 0.0000 0.0022 0.0734 0.0244 0.0107 1.1348
8.0 45000 -4.00 2.6586 0.0259 0.9007 0.0590 0.0224 0.0573 0.0163 0.0000 0.0000 0.0373 0.2802 0.0000 0.0419
8.0 45000 -3.75 3.1408 0.0841 0.7715 0.0853 0.0225 0.0576 0.0163 0.0000 0.0000 0.0434 0.2949 0.0000 0.0826
8.0 45000 -3.50 3.5630 0.2568 0.6262 0.1163 0.0225 0.0575 0.0163 0.0000 0.0000 0.0497 0.2920 0.0000 0.1512
8.0 45000 -3.25 3.7151 0.6874 0.4790 0.1481 0.0224 0.0573 0.0162 0.0000 0.0000 0.0556 0.2576 0.0000 0.2487
8.0 45000 -3.00 3.4334 1.4733 0.3503 0.1761 0.0223 0.0571 0.0161 0.0000 0.0000 0.0606 0.1999 0.0000 0.3662
8.0 45000 -2.75 2.8189 2.5203 0.2495 0.1987 0.0222 0.0569 0.0161 0.0000 0.0000 0.0648 0.1415 0.0012 0.4990
8.0 45000 -2.50 2.1267 3.6228 0.1764 0.2158 0.0222 0.0567 0.0160 0.0000 0.0000 0.0682 0.0959 0.0028 0.6490
8.0 45000 -2.25 1.5401 4.6552 0.1259 0.2273 0.0221 0.0566 0.0159 0.0000 0.0012 0.0708 0.0646 0.0054 0.8251
8.0 45000 -2.00 1.1090 5.5933 0.0922 0.2325 0.0221 0.0566 0.0159 0.0000 0.0024 0.0722 0.0446 0.0103 1.0351
8.0 45000 -1.75 0.8123 6.4673 0.0701 0.2302 0.0220 0.0565 0.0159 0.0000 0.0044 0.0718 0.0320 0.0198 1.2866
8.0 45000 -1.50 0.6110 7.3193 0.0554 0.2204 0.0220 0.0565 0.0159 0.0000 0.0075 0.0692 0.0240 0.0363 1.5882
8.0 50000 -4.00 2.8759 0.0499 0.9588 0.0650 0.0235 0.0602 0.0171 0.0000 0.0000 0.0420 0.2969 0.0000 0.0572
8.0 50000 -3.75 3.3547 0.1596 0.8132 0.0928 0.0232 0.0595 0.0169 0.0000 0.0000 0.0480 0.3077 0.0000 0.1102
8.0 50000 -3.50 3.6739 0.4676 0.6542 0.1247 0.0229 0.0587 0.0166 0.0000 0.0000 0.0540 0.2948 0.0000 0.1950
8.0 50000 -3.25 3.5989 1.1385 0.5001 0.1564 0.0227 0.0580 0.0164 0.0000 0.0000 0.0595 0.2494 0.0000 0.3109
8.0 50000 -3.00 3.0782 2.1768 0.3674 0.1842 0.0225 0.0575 0.0162 0.0000 0.0000 0.0642 0.1866 0.0031 0.4501
8.0 50000 -2.75 2.3580 3.3651 0.2640 0.2059 0.0223 0.0570 0.0161 0.0000 0.0000 0.0680 0.1293 0.0077 0.6093
8.0 50000 -2.50 1.6953 4.5061 0.1886 0.2206 0.0222 0.0567 0.0160 0.0000 0.0012 0.0707 0.0870 0.0183 0.7915
8.0 50000 -2.25 1.1944 5.5419 0.1363 0.2271 0.0221 0.0565 0.0159 0.0000 0.0027 0.0717 0.0589 0.0404 1.0012
8.0 50000 -2.00 0.8509 6.4955 0.1009 0.2245 0.0220 0.0563 0.0158 0.0012 0.0052 0.0703 0.0410 0.0772 1.2381
8.0 50000 -1.75 0.6231 7.4007 0.0774 0.2126 0.0219 0.0562 0.0158 0.0015 0.0089 0.0664 0.0298 0.1218 1.4911
8.0 50000 -1.50 0.4718 8.2902 0.0617 0.1933 0.0218 0.0561 0.0158 0.0020 0.0138 0.0604 0.0226 0.1658 1.7458
8.0 55000 -4.00 3.1227 0.0591 0.9783 0.0742 0.0244 0.0627 0.0178 0.0000 0.0000 0.0471 0.3141 0.0000 0.0786
8.0 55000 -3.75 3.6360 0.1888 0.8175 0.1035 0.0239 0.0612 0.0174 0.0000 0.0000 0.0528 0.3207 0.0000 0.1472
8.0 55000 -3.50 3.9731 0.5506 0.6518 0.1366 0.0234 0.0599 0.0170 0.0000 0.0000 0.0586 0.3003 0.0000 0.2554
8.0 55000 -3.25 3.8507 1.3361 0.4948 0.1692 0.0230 0.0589 0.0167 0.0000 0.0000 0.0640 0.2458 0.0000 0.4009
8.0 55000 -3.00 3.2528 2.5145 0.3641 0.1975 0.0227 0.0581 0.0164 0.0000 0.0000 0.0689 0.1798 0.0024 0.5757
8.0 55000 -2.75 2.4673 3.8335 0.2632 0.2197 0.0224 0.0575 0.0162 0.0000 0.0000 0.0732 0.1232 0.0064 0.7786
8.0 55000 -2.50 1.7605 5.0881 0.1897 0.2344 0.0223 0.0572 0.0161 0.0000 0.0012 0.0764 0.0826 0.0158 1.0142
8.0 55000 -2.25 1.2333 6.2303 0.1382 0.2403 0.0222 0.0570 0.0160 0.0000 0.0027 0.0780 0.0559 0.0366 1.2910
8.0 55000 -2.00 0.8739 7.2859 0.1032 0.2361 0.0221 0.0569 0.0160 0.0000 0.0052 0.0772 0.0390 0.0750 1.6101
8.0 55000 -1.75 0.6376 8.2987 0.0796 0.2225 0.0221 0.0569 0.0160 0.0000 0.0092 0.0737 0.0284 0.1296 1.9688
8.0 55000 -1.50 0.4818 9.2904 0.0636 0.2016 0.0220 0.0569 0.0160 0.0000 0.0144 0.0678 0.0217 0.1897 2.3499
8.0 60000 -4.00 3.2199 0.0949 1.0910 0.0666 0.0247 0.0631 0.0179 0.0000 0.0000 0.0493 0.3227 0.0000 0.0889
8.0 60000 -3.75 3.6781 0.2957 0.9280 0.0950 0.0239 0.0611 0.0173 0.0000 0.0000 0.0547 0.3241 0.0000 0.1645
8.0 60000 -3.50 3.8620 0.8148 0.7532 0.1283 0.0232 0.0594 0.0168 0.0012 0.0000 0.0603 0.2956 0.0000 0.2824
8.0 60000 -3.25 3.5441 1.7991 0.5834 0.1620 0.0227 0.0580 0.0164 0.0014 0.0000 0.0656 0.2369 0.0012 0.4423
8.0 60000 -3.00 2.8386 3.1033 0.4351 0.1918 0.0223 0.0570 0.0161 0.0015 0.0000 0.0702 0.1710 0.0041 0.6383
8.0 60000 -2.75 2.0765 4.4426 0.3169 0.2141 0.0220 0.0562 0.0158 0.0016 0.0011 0.0736 0.1171 0.0115 0.8696
8.0 60000 -2.50 1.4552 5.6778 0.2286 0.2261 0.0218 0.0557 0.0157 0.0018 0.0027 0.0748 0.0791 0.0299 1.1392
8.0 60000 -2.25 1.0134 6.8081 0.1656 0.2262 0.0216 0.0553 0.0155 0.0020 0.0057 0.0730 0.0541 0.0690 1.4511
8.0 60000 -2.00 0.7196 7.8657 0.1225 0.2144 0.0215 0.0551 0.0154 0.0024 0.0103 0.0678 0.0383 0.1325 1.7970
8.0 60000 -1.75 0.5285 8.8921 0.0934 0.1939 0.0214 0.0548 0.0153 0.0029 0.0162 0.0604 0.0282 0.2070 2.1645
8.0 60000 -1.50 0.4029 9.8898 0.0738 0.1689 0.0213 0.0546 0.0153 0.0039 0.0228 0.0521 0.0217 0.2770 2.5189
8.0 80000 -4.00 3.5312 0.1599 1.2310 0.0765 0.0267 0.0683 0.0193 0.0016 0.0000 0.0552 0.3580 0.0000 0.1386
8.0 80000 -3.75 3.9459 0.4833 1.0286 0.1058 0.0252 0.0643 0.0182 0.0021 0.0000 0.0600 0.3548 0.0000 0.2449
8.0 80000 -3.50 3.9621 1.2475 0.8282 0.1392 0.0239 0.0612 0.0172 0.0025 0.0000 0.0652 0.3199 0.0019 0.4051
8.0 80000 -3.25 3.4405 2.5204 0.6422 0.1726 0.0230 0.0588 0.0166 0.0029 0.0000 0.0704 0.2549 0.0079 0.6228
8.0 80000 -3.00 2.6389 4.0388 0.4815 0.2001 0.0223 0.0571 0.0160 0.0030 0.0000 0.0746 0.1846 0.0283 0.8929
8.0 80000 -2.75 1.8793 5.5279 0.3513 0.2156 0.0219 0.0559 0.0157 0.0032 0.0027 0.0765 0.1271 0.0863 1.2003
8.0 80000 -2.50 1.2981 6.8891 0.2517 0.2147 0.0215 0.0551 0.0154 0.0035 0.0062 0.0741 0.0861 0.2080 1.5150
8.0 80000 -2.25 0.8983 8.1252 0.1798 0.1979 0.0213 0.0546 0.0152 0.0039 0.0120 0.0670 0.0590 0.3629 1.7919
8.0 80000 -2.00 0.6379 9.2734 0.1304 0.1710 0.0212 0.0542 0.0151 0.0047 0.0192 0.0571 0.0416 0.4832 1.9881
8.0 80000 -1.75 0.4710 10.3750 0.0974 0.1413 0.0210 0.0540 0.0150 0.0058 0.0271 0.0471 0.0306 0.5620 2.0831
8.0 80000 -1.50 0.3627 11.4292 0.0755 0.1142 0.0209 0.0537 0.0149 0.0077 0.0349 0.0384 0.0236 0.6440 2.0764
8.0 100000 -4.00 3.6539 0.2020 1.3662 0.0793 0.0262 0.0670 0.0189 0.0390 0.0000 0.0582 0.3786 0.0000 0.1656
8.0 100000 -3.75 4.0313 0.6096 1.1261 0.1078 0.0235 0.0600 0.0169 0.0502 0.0000 0.0624 0.3714 0.0000 0.2895
8.0 100000 -3.50 3.9225 1.5413 0.8957 0.1410 0.0212 0.0542 0.0153 0.0619 0.0000 0.0673 0.3298 0.0049 0.4793
8.0 100000 -3.25 3.2759 2.9567 0.6860 0.1740 0.0196 0.0500 0.0141 0.0713 0.0000 0.0720 0.2581 0.0205 0.7422
8.0 100000 -3.00 2.4629 4.4587 0.5077 0.1988 0.0185 0.0472 0.0132 0.0771 0.0022 0.0746 0.1854 0.0737 1.0674
8.0 100000 -2.75 1.7567 5.7735 0.3660 0.2080 0.0177 0.0453 0.0127 0.0811 0.0057 0.0729 0.1282 0.2132 1.4217
8.0 100000 -2.50 1.2254 6.8097 0.2598 0.1996 0.0171 0.0437 0.0122 0.0863 0.0112 0.0669 0.0876 0.4527 1.7478
8.0 100000 -2.25 0.8574 7.5612 0.1841 0.1776 0.0164 0.0420 0.0117 0.0948 0.0180 0.0582 0.0603 0.6808 1.9780
8.0 100000 -2.00 0.6151 8.0369 0.1325 0.1490 0.0156 0.0400 0.0111 0.1083 0.0251 0.0485 0.0428 0.8165 2.0697
8.0 100000 -1.75 0.4591 8.2102 0.0987 0.1207 0.0145 0.0372 0.0103 0.1280 0.0315 0.0395 0.0318 0.9049 2.0316
8.0 100000 -1.50 0.3582 8.0007 0.0765 0.0966 0.0131 0.0335 0.0093 0.1543 0.0358 0.0320 0.0247 0.9924 1.8930
8.0 120000 -4.00 3.6687 0.2092 1.4335 0.0794 0.0261 0.0666 0.0188 0.0542 0.0000 0.0591 0.3866 0.0000 0.1726
8.0 120000 -3.75 4.0400 0.6321 1.1779 0.1072 0.0229 0.0585 0.0165 0.0689 0.0000 0.0630 0.3782 0.0013 0.3005
8.0 120000 -3.50 3.9137 1.5955 0.9343 0.1401 0.0202 0.0517 0.0146 0.0847 0.0000 0.0676 0.3354 0.0063 0.4984
8.0 120000 -3.25 3.2459 3.0417 0.7121 0.1728 0.0182 0.0465 0.0131 0.0983 0.0000 0.0721 0.2617 0.0276 0.7767
8.0 120000 -3.00 2.4227 4.5279 0.5223 0.1965 0.0168 0.0430 0.0121 0.1073 0.0027 0.0742 0.1871 0.1023 1.1210
8.0 120000 -2.75 1.7217 5.7352 0.3726 0.2031 0.0159 0.0407 0.0114 0.1134 0.0068 0.0714 0.1290 0.2938 1.4852
8.0 120000 -2.50 1.2021 6.5691 0.2621 0.1917 0.0152 0.0388 0.0108 0.1205 0.0129 0.0641 0.0882 0.5947 1.7925
8.0 120000 -2.25 0.8435 7.0567 0.1845 0.1677 0.0144 0.0367 0.0102 0.1316 0.0197 0.0548 0.0609 0.8466 1.9647
8.0 120000 -2.00 0.6071 7.2257 0.1322 0.1387 0.0133 0.0341 0.0095 0.1485 0.0262 0.0451 0.0433 0.9863 1.9748
8.0 120000 -1.75 0.4539 7.0388 0.0978 0.1109 0.0120 0.0307 0.0085 0.1719 0.0309 0.0363 0.0321 1.0666 1.8528
8.0 120000 -1.50 0.3542 6.4571 0.0755 0.0878 0.0104 0.0265 0.0074 0.2008 0.0329 0.0290 0.0250 1.1123 1.6467
