#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -2.5 - -0.5
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -1.2
# Plane-parallel geometry, stop criterion: 2% free electrons, no grains
#
12+log(O/H)   log(C/O)   log(U)   Lya_1216   NV_1239   CIV_1549   HeII_1640   OIII_1665   CIII_1909   OII_3727   NeIII_3869   OIII_4363   OIII_5007
7.7000 -1.4000 -2.7500 46.1591 0.0000 0.0307 0.8668 0.1691 0.0700 0.6768 0.1944 0.0611 2.5040
7.7000 -1.4000 -2.5000 46.6749 0.0013 0.0763 0.9025 0.2548 0.1002 0.4713 0.2032 0.0826 2.8760
7.7000 -1.4000 -2.2500 47.2582 0.0070 0.1589 0.9156 0.3620 0.1275 0.3244 0.2069 0.1053 3.1422
7.7000 -1.4000 -2.0000 47.7705 0.0174 0.2742 0.9145 0.4980 0.1412 0.2266 0.2152 0.1309 3.3769
7.7000 -1.4000 -1.7500 48.7426 0.0346 0.3971 0.9111 0.6748 0.1343 0.1652 0.2342 0.1615 3.6505
7.7000 -1.4000 -1.5000 51.1381 0.0563 0.5147 0.9423 0.9206 0.1145 0.1314 0.2733 0.2035 4.1108
7.7000 -1.4000 -1.2500 56.7786 0.0757 0.6616 1.0316 1.2282 0.0959 0.1158 0.3346 0.2580 4.8227
7.7000 -1.4000 -1.0000 63.0197 0.0807 0.8920 1.1316 1.4714 0.0815 0.1075 0.3892 0.3047 5.5247
7.7000 -1.4000 -0.7500 64.7733 0.0679 1.1993 1.2136 1.5948 0.0652 0.1045 0.4188 0.3367 6.1987
7.7000 -1.4000 -0.5000 64.5470 0.0490 1.4761 1.2966 1.6531 0.0460 0.1074 0.4439 0.3632 6.9827
7.8000 -1.4000 -4.0000 42.9753 0.0000 0.0000 0.3560 0.0000 0.0042 1.8271 0.1030 0.0000 0.0792
7.8000 -1.4000 -3.7500 43.8238 0.0000 0.0000 0.4690 0.0062 0.0085 2.0350 0.1257 0.0032 0.2740
