#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -4.0 - -0.5
# SED: post-AGB stars from Rauch T* = 100,000 K
# Plane-parallel geometry, stop criterion: 98% free electrons
#
12+log(O/H)   log(C/O)   log(U)   Lya_1216   NV_1239   CIV_1549   HeII_1640   OIII_1665   CIII_1909   OII_3727   NeIII_3869   OIII_4363   OIII_5007
7.9000 -1.4000 -1.5000 2.9078 0.0000 0.9953 0.5674 1.4355 0.1219 0.2172 0.7306 0.4052 11.2093
7.9000 -1.4000 -1.2500 2.3480 0.0047 1.2720 0.7537 1.7733 0.1146 0.1744 0.7850 0.4701 11.9243
7.9000 -1.4000 -1.0000 2.0053 0.0134 1.4822 1.0115 2.0443 0.1048 0.1489 0.8117 0.5161 12.2370
8.0000 -1.4000 -3.7500 42.6239 0.0000 0.0000 0.3443 0.0243 0.0366 4.4033 0.2697 0.0149 1.1803
8.0000 -1.4000 -3.5000 39.8508 0.0000 0.0000 0.3534 0.0593 0.0529 3.9752 0.3114 0.0331 2.3196
8.0000 -1.4000 -3.2500 31.4878 0.0000 0.0048 0.3392 0.1272 0.0755 3.0696 0.3606 0.0646 3.9983
8.0000 -1.4000 -3.0000 22.2236 0.0000 0.0171 0.3061 0.2171 0.0995 2.1995 0.4119 0.1010 5.5753
8.0000 -1.4000 -2.7500 14.6138 0.0000 0.0535 0.2971 0.3407 0.1252 1.4674 0.4746 0.1453 7.1596
8.0000 -1.4000 -2.5000 10.2856 0.0000 0.1375 0.2995 0.4930 0.1434 0.9934 0.5441 0.1939 8.5582
8.0000 -1.4000 -2.2500 7.1529 0.0000 0.2888 0.3223 0.6895 0.1515 0.6713 0.6242 0.2512 9.9384
8.0000 -1.4000 -2.0000 4.9352 0.0000 0.5023 0.3689 0.9395 0.1515 0.4689 0.7116 0.3174 11.2792
8.0000 -1.4000 -1.7500 3.6462 0.0000 0.7584 0.4485 1.2523 0.1462 0.3446 0.8021 0.3928 12.5711
8.0000 -1.4000 -1.5000 2.8479 0.0011 1.0312 0.5742 1.6147 0.1387 0.2688 0.8858 0.4722 13.7129
8.0000 -1.4000 -1.2500 2.2991 0.0052 1.2910 0.7623 1.9888 0.1295 0.2166 0.9518 0.5469 14.5852
8.0000 -1.4000 -1.0000 1.9100 0.0149 1.4888 1.0249 2.2964 0.1182 0.1819 0.9864 0.6016 15.0000
8.0000 -1.4000 -0.7500 1.6739 0.0373 1.6008 1.3642 2.4744 0.1058 0.1577 0.9831 0.6258 14.8704
8.0000 -1.4000 -0.5000 1.5016 0.0810 1.6148 1.7702 2.4911 0.0936 0.1406 0.9425 0.6163 14.2149
8.0000 -1.4000 -4.0000 72.6749 0.0000 0.0000 0.6838 0.0110 0.0378 6.1827 0.3359 0.0071 0.6108
8.1000 -1.4000 -3.7500 41.1941 0.0000 0.0000 0.3419 0.0282 0.0433 5.3972 0.3303 0.0176 1.4362
8.1000 -1.4000 -3.5000 38.6188 0.0000 0.0000 0.3602 0.0703 0.0632 4.8690 0.3830 0.0401 2.8882
8.1000 -1.4000 -3.2500 29.9884 0.0000 0.0056 0.3427 0.1481 0.0891 3.7674 0.4420 0.0770 4.9224
8.1000 -1.4000 -3.0000 21.9895 0.0000 0.0193 0.3113 0.2517 0.1173 2.6976 0.5045 0.1202 6.8697
8.1000 -1.4000 -2.7500 14.1057 0.0000 0.0598 0.3014 0.3899 0.1461 1.8068 0.5786 0.1714 8.7789
8.1000 -1.4000 -2.5000 10.1360 0.0000 0.1509 0.3027 0.5574 0.1655 1.2418 0.6594 0.2262 10.4271
8.1000 -1.4000 -2.2500 7.0030 0.0000 0.3113 0.3265 0.7726 0.1745 0.8343 0.7535 0.2913 12.0916
8.1000 -1.4000 -2.0000 4.8974 0.0000 0.5262 0.3731 1.0406 0.1719 0.5872 0.8550 0.3650 13.6751
8.1000 -1.4000 -1.7500 3.5140 0.0000 0.7710 0.4541 1.3761 0.1642 0.4211 0.9616 0.4496 15.2338
8.1000 -1.4000 -1.5000 2.7736 0.0012 1.0203 0.5801 1.7621 0.1542 0.3314 1.0598 0.5381 16.5901
8.1000 -1.4000 -1.2500 2.2407 0.0056 1.2478 0.7693 2.1627 0.1430 0.2681 1.1386 0.6218 17.6399
8.1000 -1.4000 -1.0000 1.8763 0.0161 1.4233 1.0352 2.5029 0.1300 0.2250 1.1824 0.6853 18.1689
8.1000 -1.4000 -0.7500 1.6042 0.0403 1.5265 1.3805 2.7096 0.1164 0.1938 1.1817 0.7158 18.0551
8.1000 -1.4000 -0.5000 1.4456 0.0872 1.5429 1.7941 2.7444 0.1032 0.1734 1.1363 0.7081 17.2974
8.1000 -1.4000 -4.0000 69.9144 0.0000 0.0000 0.6847 0.0132 0.0453 7.6134 0.4142 0.0087 0.7566
8.2000 -1.4000 -0.5000 1.3809 0.0913 1.4027 1.8112 2.9237 0.1106 0.2113 1.3489 0.7931 20.7703
8.2000 -1.4000 -4.0000 66.8904 0.0000 0.0000 0.6801 0.0153 0.0535 9.3072 0.5073 0.0103 0.9253
