#Constrained by relation between 12+log(O/H) and log(U)
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
7.0000000 	 -1.1500000 	 -2.2500000 	 0.2681000 	 0.0108000 	 0.1961000 	 3.6807000 	 0.0304000 	 0.0524000 	 0.3285000
7.0000000 	 -1.1500000 	 -2.0000000 	 0.1668000 	 0.0215000 	 0.2200000 	 3.8081000 	 0.0243000 	 0.0414000 	 0.2465000
7.0000000 	 -1.0250000 	 -2.5000000 	 0.4791000 	 0.0041000 	 0.1811000 	 3.5482000 	 0.0341000 	 0.0794000 	 0.4119000
7.0000000 	 -1.0250000 	 -2.2500000 	 0.2681000 	 0.0143000 	 0.2599000 	 3.6812000 	 0.0304000 	 0.0699000 	 0.3285000
7.0000000 	 -1.0250000 	 -2.0000000 	 0.1672000 	 0.0285000 	 0.2911000 	 3.8085000 	 0.0243000 	 0.0551000 	 0.2465000
7.0000000 	 -0.9000000 	 -2.5000000 	 0.4745000 	 0.0066000 	 0.2401000 	 3.5488000 	 0.0341000 	 0.1059000 	 0.4119000
7.0000000 	 -0.9000000 	 -2.2500000 	 0.2681000 	 0.0190000 	 0.3439000 	 3.6830000 	 0.0304000 	 0.0931000 	 0.3286000
7.0000000 	 -0.9000000 	 -2.0000000 	 0.1671000 	 0.0378000 	 0.3846000 	 3.8103000 	 0.0243000 	 0.0735000 	 0.2465000
7.0000000 	 -0.7750000 	 -2.5000000 	 0.4742000 	 0.0088000 	 0.3186000 	 3.5495000 	 0.0341000 	 0.1411000 	 0.4119000
7.0000000 	 -0.7750000 	 -2.2500000 	 0.2676000 	 0.0252000 	 0.4549000 	 3.6842000 	 0.0303000 	 0.1241000 	 0.3286000
7.0000000 	 -0.7750000 	 -2.0000000 	 0.1650000 	 0.0502000 	 0.5072000 	 3.8123000 	 0.0243000 	 0.0979000 	 0.2466000
7.0000000 	 -0.6500000 	 -2.5000000 	 0.4688000 	 0.0116000 	 0.4216000 	 3.5511000 	 0.0341000 	 0.1881000 	 0.4120000
7.0000000 	 -0.6500000 	 -2.2500000 	 0.2683000 	 0.0335000 	 0.6005000 	 3.6860000 	 0.0303000 	 0.1655000 	 0.3287000
7.0000000 	 -0.6500000 	 -2.0000000 	 0.1652000 	 0.0666000 	 0.6678000 	 3.8131000 	 0.0243000 	 0.1306000 	 0.2466000
7.0000000 	 -0.5250000 	 -2.5000000 	 0.4727000 	 0.0154000 	 0.5576000 	 3.5524000 	 0.0340000 	 0.2506000 	 0.4120000
7.0000000 	 -0.5250000 	 -2.2500000 	 0.2677000 	 0.0444000 	 0.7903000 	 3.6883000 	 0.0303000 	 0.2204000 	 0.3288000
7.0000000 	 -0.5250000 	 -2.0000000 	 0.1698000 	 0.0883000 	 0.8745000 	 3.8167000 	 0.0243000 	 0.1739000 	 0.2467000
7.0000000 	 -0.4000000 	 -2.5000000 	 0.4681000 	 0.0204000 	 0.7356000 	 3.5547000 	 0.0339000 	 0.3338000 	 0.4121000
7.0000000 	 -0.4000000 	 -2.2500000 	 0.2706000 	 0.0588000 	 1.0357000 	 3.6911000 	 0.0303000 	 0.2935000 	 0.3289000
7.0000000 	 -0.4000000 	 -2.0000000 	 0.1645000 	 0.1168000 	 1.1389000 	 3.8204000 	 0.0243000 	 0.2315000 	 0.2468000
7.0000000 	 -0.2750000 	 -2.5000000 	 0.4775000 	 0.0270000 	 0.9672000 	 3.5577000 	 0.0339000 	 0.4446000 	 0.4121000
7.0000000 	 -0.2750000 	 -2.2500000 	 0.2625000 	 0.0778000 	 1.3491000 	 3.6954000 	 0.0303000 	 0.3908000 	 0.3290000
7.0000000 	 -0.2750000 	 -2.0000000 	 0.1675000 	 0.1544000 	 1.4747000 	 3.8249000 	 0.0243000 	 0.3084000 	 0.2469000
7.0000000 	 -0.1500000 	 -2.5000000 	 0.4785000 	 0.0357000 	 1.2651000 	 3.5619000 	 0.0338000 	 0.5915000 	 0.4123000
7.0000000 	 -0.1500000 	 -2.2500000 	 0.2649000 	 0.1028000 	 1.7454000 	 3.7007000 	 0.0302000 	 0.5201000 	 0.3293000
7.0000000 	 -0.1500000 	 -2.0000000 	 0.1673000 	 0.2034000 	 1.8861000 	 3.8323000 	 0.0242000 	 0.4102000 	 0.2471000
7.0000000 	 -0.0250000 	 -2.5000000 	 0.4767000 	 0.0471000 	 1.6447000 	 3.5671000 	 0.0338000 	 0.7882000 	 0.4124000
7.0000000 	 -0.0250000 	 -2.2500000 	 0.2615000 	 0.1356000 	 2.2355000 	 3.7083000 	 0.0302000 	 0.6927000 	 0.3295000
7.0000000 	 -0.0250000 	 -2.0000000 	 0.1680000 	 0.2673000 	 2.3853000 	 3.8403000 	 0.0241000 	 0.5467000 	 0.2473000
7.0000000 	 0.1000000 	 -2.5000000 	 0.4777000 	 0.0620000 	 2.1210000 	 3.5736000 	 0.0337000 	 1.0474000 	 0.4127000
7.0000000 	 0.1000000 	 -2.2500000 	 0.2681000 	 0.1780000 	 2.8252000 	 3.7181000 	 0.0300000 	 0.9202000 	 0.3298000
7.0000000 	 0.1000000 	 -2.0000000 	 0.1646000 	 0.3494000 	 2.9712000 	 3.8512000 	 0.0240000 	 0.7262000 	 0.2476000
7.0000000 	 0.2250000 	 -2.5000000 	 0.4737000 	 0.0813000 	 2.7038000 	 3.5830000 	 0.0335000 	 1.3903000 	 0.4130000
7.0000000 	 0.2250000 	 -2.2500000 	 0.2653000 	 0.2326000 	 3.5174000 	 3.7309000 	 0.0299000 	 1.2210000 	 0.3302000
7.0000000 	 0.2250000 	 -2.0000000 	 0.1693000 	 0.4530000 	 3.6322000 	 3.8668000 	 0.0240000 	 0.9632000 	 0.2480000
7.0000000 	 0.3500000 	 -2.5000000 	 0.4694000 	 0.1062000 	 3.4015000 	 3.5946000 	 0.0334000 	 1.8430000 	 0.4133000
7.0000000 	 0.3500000 	 -2.2500000 	 0.2686000 	 0.3020000 	 4.3028000 	 3.7466000 	 0.0298000 	 1.6182000 	 0.3309000
7.0000000 	 0.3500000 	 -2.0000000 	 0.1660000 	 0.5822000 	 4.3550000 	 3.8867000 	 0.0239000 	 1.2756000 	 0.2486000
7.0000000 	 0.4750000 	 -2.5000000 	 0.4759000 	 0.1381000 	 4.2083000 	 3.6096000 	 0.0331000 	 2.4387000 	 0.4137000
7.0000000 	 0.4750000 	 -2.2500000 	 0.2644000 	 0.3888000 	 5.1560000 	 3.7680000 	 0.0295000 	 2.1392000 	 0.3315000
7.0000000 	 0.4750000 	 -2.0000000 	 0.1686000 	 0.7396000 	 5.1128000 	 3.9117000 	 0.0236000 	 1.6862000 	 0.2492000
7.0000000 	 0.6000000 	 -2.5000000 	 0.4729000 	 0.1780000 	 5.1050000 	 3.6292000 	 0.0328000 	 3.2187000 	 0.4142000
7.0000000 	 0.6000000 	 -2.2500000 	 0.2706000 	 0.4949000 	 6.0369000 	 3.7951000 	 0.0293000 	 2.8207000 	 0.3324000
7.0000000 	 0.6000000 	 -2.0000000 	 0.1692000 	 0.9254000 	 5.8668000 	 3.9437000 	 0.0235000 	 2.2228000 	 0.2500000
7.1000000 	 -1.4000000 	 -2.5000000 	 0.4698000 	 0.0013000 	 0.0970000 	 3.5538000 	 0.0428000 	 0.0421000 	 0.5186000
7.1000000 	 -1.4000000 	 -2.2500000 	 0.2665000 	 0.0076000 	 0.1395000 	 3.6885000 	 0.0382000 	 0.0370000 	 0.4137000
7.1000000 	 -1.4000000 	 -2.0000000 	 0.1661000 	 0.0152000 	 0.1567000 	 3.8168000 	 0.0306000 	 0.0292000 	 0.3105000
7.1000000 	 -1.2750000 	 -2.5000000 	 0.4697000 	 0.0030000 	 0.1287000 	 3.5542000 	 0.0428000 	 0.0561000 	 0.5186000
7.1000000 	 -1.2750000 	 -2.2500000 	 0.2663000 	 0.0102000 	 0.1847000 	 3.6891000 	 0.0381000 	 0.0493000 	 0.4138000
7.1000000 	 -1.2750000 	 -2.0000000 	 0.1646000 	 0.0202000 	 0.2075000 	 3.8175000 	 0.0306000 	 0.0389000 	 0.3105000
7.1000000 	 -1.1500000 	 -2.5000000 	 0.4707000 	 0.0038000 	 0.1705000 	 3.5548000 	 0.0428000 	 0.0747000 	 0.5186000
7.1000000 	 -1.1500000 	 -2.2500000 	 0.2665000 	 0.0136000 	 0.2447000 	 3.6896000 	 0.0381000 	 0.0657000 	 0.4138000
7.1000000 	 -1.1500000 	 -2.0000000 	 0.1651000 	 0.0269000 	 0.2742000 	 3.8187000 	 0.0306000 	 0.0518000 	 0.3105000
7.1000000 	 -1.0250000 	 -2.5000000 	 0.4694000 	 0.0063000 	 0.2262000 	 3.5552000 	 0.0428000 	 0.0996000 	 0.5187000
7.1000000 	 -1.0250000 	 -2.2500000 	 0.2662000 	 0.0179000 	 0.3242000 	 3.6906000 	 0.0381000 	 0.0876000 	 0.4138000
7.1000000 	 -1.0250000 	 -2.0000000 	 0.1652000 	 0.0356000 	 0.3627000 	 3.8196000 	 0.0306000 	 0.0693000 	 0.3106000
7.1000000 	 -0.9000000 	 -2.5000000 	 0.4775000 	 0.0082000 	 0.2999000 	 3.5557000 	 0.0428000 	 0.1328000 	 0.5187000
7.1000000 	 -0.9000000 	 -2.2500000 	 0.2658000 	 0.0237000 	 0.4288000 	 3.6918000 	 0.0381000 	 0.1168000 	 0.4139000
7.1000000 	 -0.9000000 	 -2.0000000 	 0.1650000 	 0.0472000 	 0.4786000 	 3.8210000 	 0.0306000 	 0.0922000 	 0.3106000
7.1000000 	 -0.7750000 	 -2.5000000 	 0.4656000 	 0.0110000 	 0.3973000 	 3.5570000 	 0.0427000 	 0.1771000 	 0.5187000
7.1000000 	 -0.7750000 	 -2.2500000 	 0.2644000 	 0.0315000 	 0.5668000 	 3.6927000 	 0.0381000 	 0.1557000 	 0.4139000
7.1000000 	 -0.7750000 	 -2.0000000 	 0.1640000 	 0.0626000 	 0.6303000 	 3.8229000 	 0.0306000 	 0.1229000 	 0.3107000
7.1000000 	 -0.6500000 	 -2.5000000 	 0.4784000 	 0.0145000 	 0.5254000 	 3.5589000 	 0.0427000 	 0.2359000 	 0.5188000
7.1000000 	 -0.6500000 	 -2.2500000 	 0.2690000 	 0.0418000 	 0.7460000 	 3.6956000 	 0.0381000 	 0.2074000 	 0.4141000
7.1000000 	 -0.6500000 	 -2.0000000 	 0.1634000 	 0.0830000 	 0.8262000 	 3.8256000 	 0.0305000 	 0.1637000 	 0.3108000
7.1000000 	 -0.5250000 	 -2.5000000 	 0.4755000 	 0.0192000 	 0.6935000 	 3.5610000 	 0.0427000 	 0.3143000 	 0.5189000
7.1000000 	 -0.5250000 	 -2.2500000 	 0.2687000 	 0.0554000 	 0.9788000 	 3.6981000 	 0.0381000 	 0.2763000 	 0.4142000
7.1000000 	 -0.5250000 	 -2.0000000 	 0.1677000 	 0.1099000 	 1.0782000 	 3.8284000 	 0.0305000 	 0.2182000 	 0.3109000
7.1000000 	 -0.4000000 	 -2.5000000 	 0.4759000 	 0.0254000 	 0.9127000 	 3.5636000 	 0.0425000 	 0.4185000 	 0.5189000
7.1000000 	 -0.4000000 	 -2.2500000 	 0.2604000 	 0.0732000 	 1.2759000 	 3.7025000 	 0.0380000 	 0.3679000 	 0.4144000
7.1000000 	 -0.4000000 	 -2.0000000 	 0.1675000 	 0.1454000 	 1.3979000 	 3.8332000 	 0.0304000 	 0.2903000 	 0.3110000
7.1000000 	 -0.2750000 	 -2.5000000 	 0.4747000 	 0.0336000 	 1.1947000 	 3.5675000 	 0.0425000 	 0.5570000 	 0.5192000
7.1000000 	 -0.2750000 	 -2.2500000 	 0.2602000 	 0.0968000 	 1.6536000 	 3.7077000 	 0.0380000 	 0.4896000 	 0.4146000
7.1000000 	 -0.2750000 	 -2.0000000 	 0.1679000 	 0.1918000 	 1.7932000 	 3.8392000 	 0.0304000 	 0.3864000 	 0.3112000
7.1000000 	 -0.1500000 	 -2.5000000 	 0.4659000 	 0.0442000 	 1.5552000 	 3.5724000 	 0.0424000 	 0.7420000 	 0.5194000
