#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -2.5 - -0.5
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -1.2
# Plane-parallel geometry, stop criterion: 2% free electrons, no grains
#
12+log(O/H) log(C/O) log(U) Lya_1216 NV_1239 CIV_1549 HeII_1640 OIII_1665 CIII_1909 OIII_5007
8.1000 -1.4000 -1.0000 49.5021 0.1237 1.2577 1.0912 1.5154 0.0895 9.1896
8.1000 -1.4000 -1.2500 44.2077 0.1121 1.1337 0.9461 1.3183 0.1242 8.3215
8.1000 -1.4000 -1.5000 42.2474 0.0856 1.0852 0.8338 1.1235 0.1698 7.9415
8.1000 -1.4000 -1.7500 41.6334 0.0522 1.0730 0.6745 0.9319 0.2132 7.7320
8.1000 -1.4000 -2.0000 41.3360 0.0248 1.0591 0.4541 0.7316 0.2272 7.4394
8.1000 -1.4000 -2.2500 40.9377 0.0099 1.0350 0.2475 0.5401 0.2047 6.9993
8.1000 -1.4000 -2.5000 40.4403 0.0033 0.9973 0.1102 0.3747 0.1599 6.3515
8.1000 -1.4000 -2.7500 40.0115 0.0000 0.9437 0.0417 0.2409 0.1113 5.4490
8.1000 -1.4000 -3.0000 39.7293 0.0000 0.8697 0.0144 0.1394 0.0713 4.2614
8.1000 -1.4000 -3.2500 39.4133 0.0000 0.7680 0.0041 0.0684 0.0431 2.8191
8.1000 -1.4000 -3.5000 38.9811 0.0000 0.6354 0.0000 0.0249 0.0241 1.3733
8.1000 -1.4000 -3.7500 38.2698 0.0000 0.4971 0.0000 0.0063 0.0125 0.4756
8.1000 -1.4000 -4.0000 37.1774 0.0000 0.3757 0.0000 0.0010 0.0062 0.1382
8.2000 -1.4000 -0.5000 54.6386 0.0795 1.5014 0.9658 1.0560 0.0272 11.0135
8.2000 -1.4000 -0.7500 51.8360 0.1146 1.4263 1.0939 1.3569 0.0522 10.8869
8.2000 -1.4000 -1.0000 45.7305 0.1305 1.2754 1.0757 1.3868 0.0860 10.0294
8.2000 -1.4000 -1.2500 41.5256 0.1206 1.1741 0.9926 1.2677 0.1268 9.4292
8.2000 -1.4000 -1.5000 40.0703 0.0922 1.1408 0.8994 1.1189 0.1782 9.2584
8.2000 -1.4000 -1.7500 39.7438 0.0540 1.1176 0.7179 0.9352 0.2221 9.0574
8.2000 -1.4000 -2.0000 39.4291 0.0247 1.0958 0.4696 0.7358 0.2345 8.7481
8.2000 -1.4000 -2.2500 38.9935 0.0099 1.0615 0.2473 0.5394 0.2095 8.2109
8.2000 -1.4000 -2.5000 38.5229 0.0035 1.0172 0.1065 0.3698 0.1625 7.4092
8.2000 -1.4000 -2.7500 38.1118 0.0000 0.9613 0.0397 0.2354 0.1136 6.3374
8.2000 -1.4000 -3.0000 37.8244 0.0000 0.8853 0.0140 0.1352 0.0732 4.9343
8.2000 -1.4000 -3.2500 37.4552 0.0000 0.7806 0.0042 0.0664 0.0446 3.2516
8.2000 -1.4000 -3.5000 36.9544 0.0000 0.6453 0.0000 0.0243 0.0253 1.5811
8.2000 -1.4000 -3.7500 36.1690 0.0000 0.5038 0.0000 0.0063 0.0132 0.5483
8.2000 -1.4000 -4.0000 34.9875 0.0000 0.3802 0.0000 0.0000 0.0065 0.1596
8.3000 -1.4000 -0.5000 51.5257 0.0796 1.5428 0.8325 0.7922 0.0238 11.2757
8.3000 -1.4000 -0.7500 47.7098 0.1190 1.4855 1.0009 1.1095 0.0468 11.5544
8.3000 -1.4000 -1.0000 41.8983 0.1384 1.3300 1.0541 1.2231 0.0817 11.0143
8.3000 -1.4000 -1.2500 38.7347 0.1297 1.2389 1.0258 1.1778 0.1268 10.6914
8.3000 -1.4000 -1.5000 37.9490 0.0959 1.1926 0.9293 1.0559 0.1788 10.5635
8.3000 -1.4000 -1.7500 37.6393 0.0534 1.1649 0.7276 0.8928 0.2213 10.4277
8.3000 -1.4000 -2.0000 37.3276 0.0230 1.1305 0.4554 0.6963 0.2292 10.0611
8.3000 -1.4000 -2.2500 36.8481 0.0092 1.0870 0.2273 0.5015 0.2014 9.3920
8.3000 -1.4000 -2.5000 36.3879 0.0035 1.0375 0.0944 0.3385 0.1556 8.4279
8.3000 -1.4000 -2.7500 35.9714 0.0000 0.9803 0.0351 0.2130 0.1091 7.1731
8.3000 -1.4000 -3.0000 35.6495 0.0000 0.9026 0.0129 0.1217 0.0708 5.5621
8.3000 -1.4000 -3.2500 35.2102 0.0000 0.7929 0.0042 0.0590 0.0433 3.6226
8.3000 -1.4000 -3.5000 34.6365 0.0000 0.6535 0.0000 0.0215 0.0248 1.7507
8.3000 -1.4000 -3.7500 33.7742 0.0000 0.5090 0.0000 0.0055 0.0128 0.6043
8.3000 -1.4000 -4.0000 32.4987 0.0000 0.3832 0.0000 0.0000 0.0062 0.1738
8.4000 -1.4000 -0.5000 47.6360 0.0766 1.5803 0.6841 0.5864 0.0209 11.4884
8.4000 -1.4000 -0.7500 44.1794 0.1184 1.5214 0.8663 0.8391 0.0407 11.9425
8.4000 -1.4000 -1.0000 38.5104 0.1434 1.3794 0.9883 1.0131 0.0749 11.8696
8.4000 -1.4000 -1.2500 36.4514 0.1357 1.2920 1.0142 1.0362 0.1214 11.8507
8.4000 -1.4000 -1.5000 35.8513 0.0973 1.2455 0.9281 0.9576 0.1735 11.9010
8.4000 -1.4000 -1.7500 35.6365 0.0502 1.2061 0.7001 0.8109 0.2112 11.7809
8.4000 -1.4000 -2.0000 35.3311 0.0202 1.1581 0.4096 0.6195 0.2128 11.2996
8.4000 -1.4000 -2.2500 34.8780 0.0084 1.1055 0.1911 0.4355 0.1832 10.4512
8.4000 -1.4000 -2.5000 34.3823 0.0036 1.0541 0.0768 0.2889 0.1412 9.3321
8.4000 -1.4000 -2.7500 34.0256 0.0000 0.9935 0.0289 0.1800 0.0992 7.8872
8.4000 -1.4000 -3.0000 33.6649 0.0000 0.9127 0.0114 0.1015 0.0648 6.0526
8.4000 -1.4000 -3.2500 33.1539 0.0000 0.7999 0.0041 0.0490 0.0402 3.9145
8.4000 -1.4000 -3.5000 32.5132 0.0000 0.6572 0.0000 0.0177 0.0230 1.8792
8.4000 -1.4000 -3.7500 31.5726 0.0000 0.5110 0.0000 0.0044 0.0118 0.6442
8.4000 -1.4000 -4.0000 30.2449 0.0000 0.3827 0.0000 0.0000 0.0055 0.1821
8.5000 -1.4000 -0.5000 43.9227 0.0716 1.6192 0.5409 0.4265 0.0178 11.5128
8.5000 -1.4000 -0.7500 39.7763 0.1148 1.5649 0.6970 0.5620 0.0337 11.9678
8.5000 -1.4000 -1.0000 35.6226 0.1453 1.4335 0.8705 0.7446 0.0644 12.3740
8.5000 -1.4000 -1.2500 34.0307 0.1395 1.3546 0.9565 0.8367 0.1104 12.8444
8.5000 -1.4000 -1.5000 33.6400 0.0948 1.2996 0.8777 0.8055 0.1597 13.0738
8.5000 -1.4000 -1.7500 33.4669 0.0439 1.2466 0.6246 0.6850 0.1903 12.9854
8.5000 -1.4000 -2.0000 33.2117 0.0164 1.1842 0.3311 0.5090 0.1848 12.3439
8.5000 -1.4000 -2.2500 32.8281 0.0073 1.1224 0.1421 0.3455 0.1556 11.2785
8.5000 -1.4000 -2.5000 32.3648 0.0035 1.0667 0.0561 0.2263 0.1195 9.9937
8.5000 -1.4000 -2.7500 32.0348 0.0000 1.0029 0.0221 0.1395 0.0843 8.3635
8.5000 -1.4000 -3.0000 31.5402 0.0000 0.9225 0.0098 0.0775 0.0555 6.3672
8.5000 -1.4000 -3.2500 30.9498 0.0000 0.8055 0.0038 0.0365 0.0344 4.0577
8.5000 -1.4000 -3.5000 30.2486 0.0000 0.6580 0.0000 0.0126 0.0194 1.9047
8.5000 -1.4000 -3.7500 29.2642 0.0000 0.5086 0.0000 0.0022 0.0095 0.6360
8.5000 -1.4000 -4.0000 27.9711 0.0000 0.3781 0.0000 0.0000 0.0043 0.1737
8.6000 -1.4000 -0.5000 41.0154 0.0650 1.6403 0.4207 0.3168 0.0152 11.5198
8.6000 -1.4000 -0.7500 36.2730 0.1076 1.5898 0.5399 0.3718 0.0276 11.8153
8.6000 -1.4000 -1.0000 33.1377 0.1440 1.4872 0.7272 0.5052 0.0533 12.6433
8.6000 -1.4000 -1.2500 31.7889 0.1395 1.4143 0.8579 0.6259 0.0955 13.6018
8.6000 -1.4000 -1.5000 31.5470 0.0886 1.3486 0.7900 0.6402 0.1407 14.0921
8.6000 -1.4000 -1.7500 31.5671 0.0357 1.2745 0.5148 0.5442 0.1630 13.9701
8.6000 -1.4000 -2.0000 31.4180 0.0128 1.1997 0.2404 0.3898 0.1526 13.1329
8.6000 -1.4000 -2.2500 31.0926 0.0065 1.1302 0.0967 0.2576 0.1260 11.8416
8.6000 -1.4000 -2.5000 30.6925 0.0036 1.0721 0.0384 0.1671 0.0968 10.3877
8.6000 -1.4000 -2.7500 30.2642 0.0000 1.0110 0.0167 0.1022 0.0690 8.6547
