#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -4.0 - -0.5
# SED: post-AGB stars from Rauch T* = 50,000 K
# Plane-parallel geometry, stop criterion: 2% free electrons
#
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
7.9000 -1.4000 -2.7500 1.6093 0.0000 0.0000 0.0000 0.0726 0.0665 2.1922
7.9000 -1.4000 -2.5000 1.0904 0.0000 0.0000 0.0000 0.1369 0.0893 3.5685
7.9000 -1.4000 -2.2500 0.7714 0.0000 0.0000 0.0000 0.2213 0.1164 4.9800
7.9000 -1.4000 -2.0000 0.5705 0.0000 0.0011 0.0000 0.3248 0.1491 6.3027
7.9000 -1.4000 -1.7500 0.4427 0.0000 0.0037 0.0000 0.4460 0.1877 7.5130
7.9000 -1.4000 -1.5000 0.3556 0.0000 0.0075 0.0011 0.5814 0.2309 8.6150
7.9000 -1.4000 -1.2500 0.2944 0.0000 0.0145 0.0015 0.7301 0.2772 9.6234
7.9000 -1.4000 -1.0000 0.2498 0.0000 0.0269 0.0022 0.8886 0.3242 10.5383
7.9000 -1.4000 -0.7500 0.2155 0.0000 0.0477 0.0033 1.0527 0.3691 11.3652
8.0000 -1.4000 -0.5000 0.1742 0.0000 0.0736 0.0049 1.1327 0.3931 13.5098
8.0000 -1.4000 -4.0000 17.2250 0.0000 0.0000 0.0000 0.0000 0.0056 0.0158
8.0000 -1.4000 -3.7500 10.8098 0.0000 0.0000 0.0000 0.0000 0.0109 0.0524
8.0000 -1.4000 -3.5000 6.4649 0.0000 0.0000 0.0000 0.0021 0.0197 0.1689
8.0000 -1.4000 -3.2500 3.9109 0.0000 0.0000 0.0000 0.0102 0.0326 0.4970
8.0000 -1.4000 -3.0000 2.4156 0.0000 0.0000 0.0000 0.0303 0.0490 1.2384
8.0000 -1.4000 -2.7500 1.5414 0.0000 0.0000 0.0000 0.0695 0.0675 2.4747
8.0000 -1.4000 -2.5000 1.0394 0.0000 0.0000 0.0000 0.1276 0.0883 3.9927
8.0000 -1.4000 -2.2500 0.7323 0.0000 0.0000 0.0000 0.2024 0.1127 5.5396
8.0000 -1.4000 -2.0000 0.5405 0.0000 0.0010 0.0000 0.2939 0.1422 6.9890
8.0000 -1.4000 -1.7500 0.4161 0.0000 0.0034 0.0000 0.4028 0.1774 8.3203
8.0000 -1.4000 -1.5000 0.3348 0.0000 0.0068 0.0010 0.5283 0.2177 9.5422
8.0000 -1.4000 -1.2500 0.2750 0.0000 0.0132 0.0015 0.6659 0.2617 10.6707
8.0000 -1.4000 -1.0000 0.2319 0.0000 0.0247 0.0022 0.8156 0.3076 11.7158
8.0000 -1.4000 -0.7500 0.1994 0.0000 0.0438 0.0032 0.9724 0.3525 12.6616
8.1000 -1.4000 -3.7500 11.1356 0.0000 0.0000 0.0000 0.0000 0.0111 0.0599
8.1000 -1.4000 -3.5000 6.6820 0.0000 0.0000 0.0000 0.0021 0.0200 0.1919
8.1000 -1.4000 -3.2500 4.0533 0.0000 0.0000 0.0000 0.0098 0.0328 0.5602
8.1000 -1.4000 -3.0000 2.4877 0.0000 0.0000 0.0000 0.0282 0.0484 1.3798
8.1000 -1.4000 -2.7500 1.5555 0.0000 0.0000 0.0000 0.0625 0.0651 2.7245
8.1000 -1.4000 -2.5000 1.0203 0.0000 0.0000 0.0000 0.1120 0.0832 4.3607
8.1000 -1.4000 -2.2500 0.7082 0.0000 0.0000 0.0000 0.1746 0.1041 6.0159
8.1000 -1.4000 -2.0000 0.5168 0.0000 0.0000 0.0000 0.2512 0.1295 7.5695
8.1000 -1.4000 -1.7500 0.3958 0.0000 0.0028 0.0000 0.3436 0.1604 9.0113
8.1000 -1.4000 -1.5000 0.3144 0.0000 0.0058 0.0010 0.4518 0.1964 10.3498
8.1000 -1.4000 -1.2500 0.2586 0.0000 0.0113 0.0014 0.5758 0.2365 11.5959
8.1000 -1.4000 -1.0000 0.2202 0.0000 0.0213 0.0021 0.7125 0.2790 12.7560
8.1000 -1.4000 -0.7500 0.1905 0.0000 0.0378 0.0031 0.8559 0.3214 13.8216
8.1000 -1.4000 -0.5000 0.1666 0.0000 0.0633 0.0047 1.0060 0.3613 14.7976
8.1000 -1.4000 -4.0000 17.3195 0.0000 0.0000 0.0000 0.0000 0.0057 0.0181
8.2000 -1.4000 -3.7500 11.4688 0.0000 0.0000 0.0000 0.0000 0.0106 0.0665
8.2000 -1.4000 -3.5000 6.9063 0.0000 0.0000 0.0000 0.0019 0.0192 0.2120
8.2000 -1.4000 -3.2500 4.1715 0.0000 0.0000 0.0000 0.0087 0.0312 0.6141
8.2000 -1.4000 -3.0000 2.5647 0.0000 0.0000 0.0000 0.0244 0.0454 1.4955
8.2000 -1.4000 -2.7500 1.5874 0.0000 0.0000 0.0000 0.0528 0.0598 2.9215
8.2000 -1.4000 -2.5000 1.0294 0.0000 0.0000 0.0000 0.0924 0.0746 4.6418
8.2000 -1.4000 -2.2500 0.7085 0.0000 0.0000 0.0000 0.1419 0.0914 6.3771
8.2000 -1.4000 -2.0000 0.5113 0.0000 0.0000 0.0000 0.2028 0.1123 8.0113
8.2000 -1.4000 -1.7500 0.3879 0.0000 0.0015 0.0000 0.2771 0.1384 9.5389
8.2000 -1.4000 -1.5000 0.3074 0.0000 0.0047 0.0000 0.3659 0.1694 10.9755
8.2000 -1.4000 -1.2500 0.2516 0.0000 0.0090 0.0014 0.4690 0.2045 12.3320
8.2000 -1.4000 -1.0000 0.2116 0.0000 0.0171 0.0020 0.5850 0.2421 13.6061
8.2000 -1.4000 -0.7500 0.1831 0.0000 0.0304 0.0030 0.7126 0.2805 14.7876
8.2000 -1.4000 -0.5000 0.1595 0.0000 0.0507 0.0045 0.8471 0.3172 15.8722
8.2000 -1.4000 -4.0000 17.4308 0.0000 0.0000 0.0000 0.0000 0.0054 0.0201
8.3000 -1.4000 -3.7500 11.9194 0.0000 0.0000 0.0000 0.0000 0.0093 0.0710
8.3000 -1.4000 -3.5000 7.1553 0.0000 0.0000 0.0000 0.0016 0.0170 0.2268
8.3000 -1.4000 -3.2500 4.2671 0.0000 0.0000 0.0000 0.0072 0.0278 0.6530
8.3000 -1.4000 -3.0000 2.6197 0.0000 0.0000 0.0000 0.0199 0.0402 1.5770
8.3000 -1.4000 -2.7500 1.6308 0.0000 0.0000 0.0000 0.0418 0.0520 3.0507
8.3000 -1.4000 -2.5000 1.0486 0.0000 0.0000 0.0000 0.0716 0.0636 4.8136
