#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -4.0 - -1.5
# SED: BPASS v.2.1, a = -1.35, M_up = 300 M_sun,, age = 1 Myr
# Plane-parallel geometry
#
#12+log(O/H) log(C/O) log(U) Lya_1216 CIV_1549 HeII_1640 OIII_1665 CIII_1909 OIII_5007
7.0000 0.1000 -3.5000 8.7022 0.0000 0.0037 0.0035 0.0505 0.1295
7.0000 -0.0250 -3.5000 8.7115 0.0000 0.0037 0.0035 0.0381 0.1298
7.0000 -0.1500 -3.5000 8.7315 0.0000 0.0037 0.0035 0.0287 0.1301
7.0000 -0.2750 -3.5000 8.7310 0.0000 0.0037 0.0035 0.0216 0.1303
7.0000 -0.4000 -3.5000 8.7296 0.0000 0.0037 0.0036 0.0162 0.1304
7.0000 -0.5250 -3.5000 8.7460 0.0000 0.0037 0.0036 0.0122 0.1305
7.0000 -0.6500 -3.5000 8.7517 0.0000 0.0037 0.0036 0.0091 0.1306
7.0000 -0.7750 -3.5000 8.7420 0.0000 0.0037 0.0036 0.0069 0.1306
7.0000 -0.0600 -3.5000 8.7303 0.0000 0.0037 0.0035 0.0354 0.1303
7.0000 -1.1500 -3.5000 8.7440 0.0000 0.0037 0.0036 0.0029 0.1308
7.0000 0.6000 -3.7500 2.1317 0.0000 0.0033 0.0000 0.0851 0.0457
7.0000 0.4750 -3.7500 2.1897 0.0000 0.0033 0.0000 0.0649 0.0461
7.0000 0.3500 -3.7500 2.2304 0.0000 0.0033 0.0000 0.0494 0.0464
7.0000 0.2250 -3.7500 2.2626 0.0000 0.0033 0.0000 0.0374 0.0466
7.0000 -0.0250 -3.7500 2.3030 0.0000 0.0033 0.0000 0.0213 0.0469
7.0000 -0.1500 -3.7500 2.3059 0.0000 0.0033 0.0000 0.0160 0.0470
7.0000 -0.5250 -3.7500 2.3353 0.0000 0.0033 0.0000 0.0068 0.0471
7.0000 -0.6500 -3.7500 2.3381 0.0000 0.0033 0.0000 0.0051 0.0471
7.0000 -0.7750 -3.7500 2.3351 0.0000 0.0033 0.0010 0.0038 0.0472
7.0000 -0.9000 -3.7500 2.2789 0.0000 0.0033 0.0010 0.0029 0.0472
7.0000 -0.0600 -3.7500 2.3339 0.0000 0.0033 0.0000 0.0198 0.0471
7.0000 -1.1500 -3.7500 2.2865 0.0000 0.0033 0.0010 0.0016 0.0472
7.0000 -1.2750 -3.7500 2.2875 0.0000 0.0033 0.0010 0.0012 0.0472
7.0000 -1.4000 -3.7500 2.2811 0.0000 0.0033 0.0010 0.0000 0.0472
7.0000 0.4750 -4.0000 7.2615 0.0000 0.0028 0.0000 0.0345 0.0148
7.0000 0.3500 -4.0000 7.3305 0.0000 0.0028 0.0000 0.0262 0.0148
