12logOH 12logSH logU OII_3727 NeIII_3868 OIII_4363 OIII_5007 NII_5755 SIII_6312 NII_6584 SII_671731 OII_7325 SIII_9069
7.4000 6.4300 -3.0000 0.8592 0.0864 0.0189 1.0860 0.0000 0.0303 0.0288 0.4721 0.0241 0.2249
7.4000 6.2300 -3.0000 0.8692 0.0877 0.0195 1.1023 0.0000 0.0195 0.0289 0.2991 0.0245 0.1431
7.4000 6.0300 -3.0000 0.8755 0.0886 0.0199 1.1125 0.0000 0.0124 0.0290 0.1892 0.0249 0.0907
7.4000 5.8300 -3.0000 0.8794 0.0891 0.0201 1.1188 0.0000 0.0079 0.0290 0.1195 0.0250 0.0574
7.4000 5.6300 -3.0000 0.8819 0.0894 0.0202 1.1228 0.0000 0.0050 0.0291 0.0756 0.0251 0.0363
7.4000 5.4300 -3.0000 0.8834 0.0896 0.0203 1.1253 0.0000 0.0032 0.0291 0.0476 0.0252 0.0229
7.4000 5.2300 -3.0000 0.8844 0.0898 0.0204 1.1269 0.0000 0.0020 0.0291 0.0301 0.0252 0.0145
7.4000 6.4300 -2.7500 0.6156 0.1080 0.0309 1.5754 0.0000 0.0374 0.0197 0.3431 0.0181 0.2537
7.4000 6.2300 -2.7500 0.6221 0.1098 0.0319 1.5991 0.0000 0.0241 0.0198 0.2173 0.0184 0.1614
7.4000 6.0300 -2.7500 0.6262 0.1109 0.0325 1.6137 0.0000 0.0154 0.0198 0.1374 0.0186 0.1023
7.4000 5.8300 -2.7500 0.6287 0.1116 0.0328 1.6229 0.0000 0.0098 0.0198 0.0868 0.0186 0.0648
7.4000 5.6300 -2.7500 0.6302 0.1120 0.0331 1.6287 0.0000 0.0062 0.0198 0.0548 0.0188 0.0409
7.4000 5.4300 -2.7500 0.6313 0.1123 0.0332 1.6324 0.0000 0.0039 0.0199 0.0346 0.0188 0.0259
7.4000 5.2300 -2.7500 0.6318 0.1125 0.0333 1.6347 0.0000 0.0025 0.0199 0.0219 0.0188 0.0163
7.4000 6.4300 -2.5000 0.4254 0.1313 0.0450 2.0435 0.0000 0.0433 0.0133 0.2470 0.0130 0.2692
7.4000 6.2300 -2.5000 0.4294 0.1335 0.0464 2.0741 0.0000 0.0278 0.0133 0.1565 0.0132 0.1712
7.4000 6.0300 -2.5000 0.4320 0.1349 0.0473 2.0932 0.0000 0.0178 0.0134 0.0989 0.0133 0.1086
7.4000 5.8300 -2.5000 0.4336 0.1357 0.0478 2.1051 0.0000 0.0113 0.0134 0.0625 0.0134 0.0687
7.4000 5.6300 -2.5000 0.4346 0.1363 0.0482 2.1126 0.0000 0.0072 0.0134 0.0394 0.0135 0.0434
7.4000 5.4300 -2.5000 0.4351 0.1366 0.0484 2.1173 0.0000 0.0045 0.0134 0.0249 0.0135 0.0274
7.4000 5.2300 -2.5000 0.4355 0.1368 0.0486 2.1203 0.0000 0.0029 0.0134 0.0157 0.0135 0.0173
7.4000 6.4300 -2.2500 0.2954 0.1560 0.0612 2.4857 0.0000 0.0467 0.0091 0.1791 0.0093 0.2680
7.4000 6.2300 -2.2500 0.2980 0.1586 0.0630 2.5221 0.0000 0.0300 0.0092 0.1134 0.0095 0.1705
7.4000 6.0300 -2.2500 0.2996 0.1603 0.0642 2.5448 0.0000 0.0192 0.0092 0.0718 0.0095 0.1081
7.4000 5.8300 -2.2500 0.3006 0.1613 0.0649 2.5590 0.0000 0.0122 0.0092 0.0453 0.0095 0.0684
7.4000 5.6300 -2.2500 0.3013 0.1620 0.0654 2.5679 0.0000 0.0077 0.0092 0.0286 0.0095 0.0432
7.4000 5.4300 -2.2500 0.3016 0.1624 0.0657 2.5735 0.0000 0.0049 0.0092 0.0180 0.0095 0.0273
7.4000 5.2300 -2.2500 0.3019 0.1627 0.0659 2.5770 0.0000 0.0031 0.0092 0.0114 0.0095 0.0172
7.4000 6.4300 -2.0000 0.2112 0.1819 0.0793 2.9064 0.0000 0.0471 0.0065 0.1329 0.0059 0.2513
7.4000 6.2300 -2.0000 0.2129 0.1849 0.0816 2.9467 0.0000 0.0302 0.0065 0.0842 0.0059 0.1598
7.4000 6.0300 -2.0000 0.2140 0.1868 0.0830 2.9720 0.0000 0.0193 0.0066 0.0532 0.0059 0.1013
7.4000 5.8300 -2.0000 0.2148 0.1879 0.0840 2.9878 0.0000 0.0123 0.0066 0.0336 0.0060 0.0641
7.4000 5.6300 -2.0000 0.2152 0.1887 0.0845 2.9977 0.0000 0.0078 0.0066 0.0212 0.0060 0.0405
7.4000 5.4300 -2.0000 0.2155 0.1891 0.0849 3.0039 0.0000 0.0049 0.0066 0.0135 0.0060 0.0256
7.4000 5.2300 -2.0000 0.2156 0.1894 0.0851 3.0079 0.0000 0.0031 0.0066 0.0084 0.0060 0.0162
7.4000 6.4300 -1.7500 0.1571 0.2086 0.0994 3.3108 0.0000 0.0445 0.0049 0.1021 0.0044 0.2235
7.4000 6.2300 -1.7500 0.1583 0.2117 0.1021 3.3534 0.0000 0.0286 0.0049 0.0646 0.0044 0.1421
7.4000 6.0300 -1.7500 0.1590 0.2138 0.1037 3.3801 0.0000 0.0182 0.0049 0.0409 0.0046 0.0901
7.4000 5.8300 -1.7500 0.1595 0.2150 0.1048 3.3968 0.0000 0.0116 0.0049 0.0259 0.0046 0.0570
7.4000 5.6300 -1.7500 0.1598 0.2158 0.1055 3.4074 0.0000 0.0073 0.0049 0.0163 0.0046 0.0360
7.4000 5.4300 -1.7500 0.1600 0.2163 0.1059 3.4138 0.0000 0.0046 0.0049 0.0103 0.0046 0.0228
7.4000 5.2300 -1.7500 0.1602 0.2166 0.1062 3.4179 0.0000 0.0029 0.0049 0.0065 0.0046 0.0144
7.4000 6.4300 -1.5000 0.1213 0.2355 0.1213 3.6998 0.0000 0.0401 0.0038 0.0814 0.0016 0.1910
7.4000 6.2300 -1.5000 0.1223 0.2388 0.1242 3.7425 0.0000 0.0257 0.0038 0.0516 0.0017 0.1214
7.4000 6.0300 -1.5000 0.1229 0.2409 0.1260 3.7692 0.0000 0.0164 0.0038 0.0326 0.0017 0.0770
7.4000 5.8300 -1.5000 0.1232 0.2422 0.1272 3.7861 0.0000 0.0104 0.0038 0.0206 0.0017 0.0487
7.4000 5.6300 -1.5000 0.1234 0.2430 0.1279 3.7968 0.0000 0.0066 0.0038 0.0130 0.0017 0.0308
7.4000 5.4300 -1.5000 0.1236 0.2435 0.1284 3.8034 0.0000 0.0042 0.0038 0.0082 0.0017 0.0195
7.4000 5.2300 -1.5000 0.1237 0.2438 0.1287 3.8077 0.0000 0.0026 0.0038 0.0052 0.0017 0.0123
7.5000 6.5300 -4.0000 1.2358 0.0260 0.0000 0.0377 0.0012 0.0084 0.0639 1.5045 0.0258 0.0943
7.5000 6.3300 -4.0000 1.2560 0.0264 0.0000 0.0383 0.0013 0.0054 0.0644 0.9558 0.0265 0.0600
7.5000 6.1300 -4.0000 1.2685 0.0267 0.0000 0.0387 0.0013 0.0034 0.0648 0.6056 0.0268 0.0381
7.5000 5.9300 -4.0000 1.2763 0.0268 0.0000 0.0389 0.0013 0.0022 0.0650 0.3831 0.0272 0.0241
7.5000 5.7300 -4.0000 1.2814 0.0270 0.0000 0.0391 0.0013 0.0014 0.0651 0.2420 0.0272 0.0152
7.5000 5.5300 -4.0000 1.2845 0.0270 0.0000 0.0392 0.0013 0.0000 0.0652 0.1528 0.0274 0.0096
7.5000 5.3300 -4.0000 1.2866 0.0271 0.0000 0.0392 0.0013 0.0000 0.0653 0.0965 0.0274 0.0061
7.5000 6.5300 -3.7500 1.4097 0.0397 0.0014 0.1183 0.0014 0.0133 0.0650 1.2678 0.0318 0.1345
7.5000 6.3300 -3.7500 1.4333 0.0403 0.0014 0.1204 0.0014 0.0085 0.0656 0.8052 0.0328 0.0856
7.5000 6.1300 -3.7500 1.4479 0.0408 0.0014 0.1216 0.0014 0.0055 0.0659 0.5101 0.0332 0.0543
7.5000 5.9300 -3.7500 1.4576 0.0410 0.0014 0.1225 0.0014 0.0035 0.0662 0.3226 0.0336 0.0344
7.5000 5.7300 -3.7500 1.4633 0.0412 0.0015 0.1230 0.0015 0.0022 0.0663 0.2039 0.0338 0.0218
7.5000 5.5300 -3.7500 1.4669 0.0413 0.0015 0.1233 0.0015 0.0014 0.0664 0.1288 0.0339 0.0137
7.5000 5.3300 -3.7500 1.4695 0.0414 0.0015 0.1235 0.0015 0.0000 0.0664 0.0813 0.0340 0.0087
7.5000 6.5300 -3.5000 1.4780 0.0578 0.0043 0.3312 0.0014 0.0199 0.0606 1.0212 0.0360 0.1823
7.5000 6.3300 -3.5000 1.5034 0.0588 0.0045 0.3363 0.0015 0.0128 0.0612 0.6489 0.0370 0.1161
7.5000 6.1300 -3.5000 1.5198 0.0595 0.0046 0.3403 0.0015 0.0082 0.0615 0.4110 0.0376 0.0737
7.5000 5.9300 -3.5000 1.5296 0.0599 0.0046 0.3426 0.0015 0.0052 0.0617 0.2599 0.0380 0.0467
7.5000 5.7300 -3.5000 1.5360 0.0602 0.0047 0.3441 0.0015 0.0033 0.0618 0.1643 0.0382 0.0295
7.5000 5.5300 -3.5000 1.5401 0.0603 0.0047 0.3451 0.0015 0.0021 0.0619 0.1037 0.0383 0.0186
7.5000 5.3300 -3.5000 1.5426 0.0604 0.0047 0.3457 0.0015 0.0013 0.0619 0.0655 0.0385 0.0118
7.5000 6.5300 -3.2500 1.3442 0.0794 0.0111 0.7442 0.0013 0.0278 0.0494 0.7863 0.0350 0.2322
7.5000 6.3300 -3.2500 1.3670 0.0810 0.0115 0.7589 0.0013 0.0179 0.0498 0.4991 0.0360 0.1480
7.5000 6.1300 -3.2500 1.3813 0.0819 0.0118 0.7681 0.0013 0.0115 0.0500 0.3161 0.0365 0.0940
7.5000 5.9300 -3.2500 1.3901 0.0826 0.0119 0.7738 0.0013 0.0073 0.0502 0.1999 0.0369 0.0595
7.5000 5.7300 -3.2500 1.3958 0.0829 0.0120 0.7774 0.0013 0.0046 0.0503 0.1263 0.0372 0.0376
7.5000 5.5300 -3.2500 1.3991 0.0832 0.0121 0.7797 0.0013 0.0029 0.0503 0.0798 0.0373 0.0238
7.5000 5.3300 -3.2500 1.4015 0.0833 0.0122 0.7811 0.0013 0.0019 0.0503 0.0504 0.0374 0.0150
7.5000 6.5300 -3.0000 1.0603 0.1033 0.0217 1.3004 0.0000 0.0364 0.0360 0.5848 0.0292 0.2775
7.5000 6.3300 -3.0000 1.0772 0.1055 0.0226 1.3269 0.0000 0.0235 0.0362 0.3712 0.0300 0.1770
7.5000 6.1300 -3.0000 1.0877 0.1068 0.0232 1.3433 0.0010 0.0151 0.0363 0.2350 0.0304 0.1124
7.5000 5.9300 -3.0000 1.0941 0.1077 0.0235 1.3535 0.0010 0.0096 0.0364 0.1486 0.0306 0.0712
7.5000 5.7300 -3.0000 1.0982 0.1082 0.0238 1.3600 0.0010 0.0061 0.0365 0.0938 0.0309 0.0450
7.5000 5.5300 -3.0000 1.1008 0.1085 0.0239 1.3641 0.0010 0.0039 0.0365 0.0593 0.0310 0.0285
7.5000 5.3300 -3.0000 1.1024 0.1087 0.0240 1.3666 0.0010 0.0024 0.0365 0.0374 0.0310 0.0180
7.5000 6.5300 -2.7500 0.7619 0.1289 0.0354 1.8876 0.0000 0.0447 0.0246 0.4248 0.0220 0.3126
7.5000 6.3300 -2.7500 0.7728 0.1317 0.0368 1.9263 0.0000 0.0289 0.0247 0.2696 0.0224 0.1995
7.5000 6.1300 -2.7500 0.7797 0.1335 0.0378 1.9503 0.0000 0.0185 0.0248 0.1707 0.0228 0.1267
7.5000 5.9300 -2.7500 0.7840 0.1346 0.0384 1.9652 0.0000 0.0118 0.0249 0.1079 0.0231 0.0803
7.5000 5.7300 -2.7500 0.7866 0.1353 0.0387 1.9745 0.0000 0.0075 0.0249 0.0681 0.0232 0.0508
7.5000 5.5300 -2.7500 0.7884 0.1358 0.0390 1.9805 0.0000 0.0047 0.0249 0.0431 0.0232 0.0321
7.5000 5.3300 -2.7500 0.7895 0.1360 0.0391 1.9842 0.0000 0.0030 0.0250 0.0271 0.0232 0.0203
7.5000 6.5300 -2.5000 0.5271 0.1560 0.0512 2.4450 0.0000 0.0516 0.0166 0.3057 0.0159 0.3319
7.5000 6.3300 -2.5000 0.5341 0.1596 0.0533 2.4947 0.0000 0.0334 0.0167 0.1940 0.0163 0.2118
7.5000 6.1300 -2.5000 0.5384 0.1618 0.0547 2.5257 0.0000 0.0214 0.0167 0.1227 0.0164 0.1346
7.5000 5.9300 -2.5000 0.5410 0.1632 0.0555 2.5450 0.0000 0.0136 0.0168 0.0776 0.0164 0.0853
7.5000 5.7300 -2.5000 0.5427 0.1641 0.0561 2.5571 0.0000 0.0087 0.0168 0.0490 0.0166 0.0539
7.5000 5.5300 -2.5000 0.5437 0.1646 0.0564 2.5648 0.0000 0.0055 0.0168 0.0310 0.0167 0.0341
7.5000 5.3300 -2.5000 0.5444 0.1650 0.0566 2.5696 0.0000 0.0035 0.0168 0.0196 0.0167 0.0215
7.5000 6.5300 -2.2500 0.3659 0.1846 0.0691 2.9662 0.0000 0.0556 0.0114 0.2215 0.0113 0.3310
7.5000 6.3300 -2.2500 0.3703 0.1888 0.0719 3.0252 0.0000 0.0360 0.0115 0.1405 0.0115 0.2111
7.5000 6.1300 -2.2500 0.3730 0.1915 0.0737 3.0619 0.0000 0.0230 0.0115 0.0890 0.0117 0.1341
7.5000 5.9300 -2.2500 0.3748 0.1931 0.0748 3.0849 0.0000 0.0147 0.0115 0.0562 0.0117 0.0850
7.5000 5.7300 -2.2500 0.3758 0.1942 0.0755 3.0993 0.0000 0.0093 0.0115 0.0355 0.0118 0.0537
7.5000 5.5300 -2.2500 0.3765 0.1948 0.0760 3.1083 0.0000 0.0059 0.0115 0.0224 0.0119 0.0340
7.5000 5.3300 -2.2500 0.3770 0.1952 0.0763 3.1140 0.0000 0.0037 0.0115 0.0142 0.0120 0.0215
7.5000 6.5300 -2.0000 0.2612 0.2144 0.0891 3.4595 0.0000 0.0559 0.0081 0.1642 0.0083 0.3106
7.5000 6.3300 -2.0000 0.2641 0.2191 0.0925 3.5245 0.0000 0.0362 0.0082 0.1042 0.0085 0.1981
7.5000 6.1300 -2.0000 0.2660 0.2220 0.0946 3.5649 0.0000 0.0232 0.0082 0.0660 0.0086 0.1258
7.5000 5.9300 -2.0000 0.2672 0.2239 0.0960 3.5901 0.0000 0.0147 0.0082 0.0417 0.0086 0.0797
7.5000 5.7300 -2.0000 0.2679 0.2251 0.0969 3.6060 0.0000 0.0094 0.0082 0.0263 0.0086 0.0504
7.5000 5.5300 -2.0000 0.2683 0.2258 0.0974 3.6160 0.0000 0.0059 0.0082 0.0166 0.0086 0.0319
7.5000 5.3300 -2.0000 0.2686 0.2263 0.0978 3.6223 0.0000 0.0037 0.0082 0.0105 0.0086 0.0201
7.5000 6.5300 -1.7500 0.1937 0.2450 0.1111 3.9315 0.0000 0.0530 0.0060 0.1259 0.0055 0.2765
7.5000 6.3300 -1.7500 0.1958 0.2500 0.1150 3.9992 0.0000 0.0342 0.0061 0.0799 0.0055 0.1763
7.5000 6.1300 -1.7500 0.1971 0.2531 0.1174 4.0412 0.0000 0.0219 0.0061 0.0506 0.0055 0.1119
7.5000 5.9300 -1.7500 0.1979 0.2550 0.1190 4.0678 0.0000 0.0139 0.0061 0.0320 0.0055 0.0709
7.5000 5.7300 -1.7500 0.1984 0.2563 0.1200 4.0845 0.0000 0.0088 0.0061 0.0202 0.0056 0.0448
7.5000 5.5300 -1.7500 0.1987 0.2571 0.1206 4.0949 0.0000 0.0056 0.0061 0.0128 0.0056 0.0283
7.5000 5.3300 -1.7500 0.1989 0.2576 0.1210 4.1016 0.0000 0.0035 0.0061 0.0081 0.0056 0.0179
7.5000 6.5300 -1.5000 0.1493 0.2759 0.1350 4.3862 0.0000 0.0477 0.0047 0.1003 0.0042 0.2365
7.5000 6.3300 -1.5000 0.1509 0.2810 0.1392 4.4537 0.0000 0.0307 0.0047 0.0637 0.0043 0.1507
7.5000 6.1300 -1.5000 0.1519 0.2842 0.1419 4.4961 0.0000 0.0196 0.0047 0.0403 0.0044 0.0956
7.5000 5.9300 -1.5000 0.1524 0.2862 0.1436 4.5226 0.0000 0.0125 0.0047 0.0255 0.0044 0.0606
7.5000 5.7300 -1.5000 0.1528 0.2874 0.1447 4.5393 0.0000 0.0079 0.0047 0.0161 0.0044 0.0383
7.5000 5.5300 -1.5000 0.1530 0.2882 0.1454 4.5498 0.0000 0.0050 0.0047 0.0102 0.0044 0.0242
7.5000 5.3300 -1.5000 0.1531 0.2887 0.1458 4.5564 0.0000 0.0032 0.0047 0.0065 0.0044 0.0153
7.6000 6.6300 -4.0000 1.4977 0.0303 0.0000 0.0443 0.0015 0.0101 0.0787 1.8535 0.0306 0.1162
7.6000 6.4300 -4.0000 1.5306 0.0309 0.0000 0.0453 0.0015 0.0065 0.0796 1.1805 0.0317 0.0742
7.6000 6.2300 -4.0000 1.5512 0.0313 0.0000 0.0459 0.0015 0.0042 0.0802 0.7490 0.0323 0.0472
7.6000 6.0300 -4.0000 1.5642 0.0316 0.0000 0.0462 0.0016 0.0027 0.0805 0.4742 0.0328 0.0299
7.6000 5.8300 -4.0000 1.5723 0.0318 0.0000 0.0465 0.0016 0.0017 0.0807 0.2999 0.0331 0.0189
7.6000 5.6300 -4.0000 1.5773 0.0319 0.0000 0.0466 0.0016 0.0011 0.0809 0.1894 0.0331 0.0120
7.6000 5.4300 -4.0000 1.5806 0.0319 0.0000 0.0467 0.0016 0.0000 0.0810 0.1197 0.0332 0.0076
7.6000 6.6300 -3.7500 1.7081 0.0464 0.0015 0.1387 0.0017 0.0159 0.0802 1.5628 0.0379 0.1656
7.6000 6.4300 -3.7500 1.7467 0.0475 0.0016 0.1421 0.0017 0.0103 0.0811 0.9951 0.0392 0.1058
7.6000 6.2300 -3.7500 1.7712 0.0481 0.0016 0.1441 0.0017 0.0066 0.0817 0.6313 0.0400 0.0673
7.6000 6.0300 -3.7500 1.7864 0.0486 0.0017 0.1454 0.0018 0.0042 0.0821 0.3996 0.0405 0.0427
7.6000 5.8300 -3.7500 1.7961 0.0488 0.0017 0.1462 0.0018 0.0027 0.0823 0.2526 0.0409 0.0270
7.6000 5.6300 -3.7500 1.8021 0.0490 0.0017 0.1467 0.0018 0.0017 0.0825 0.1596 0.0411 0.0171
7.6000 5.4300 -3.7500 1.8060 0.0491 0.0017 0.1470 0.0018 0.0011 0.0825 0.1008 0.0412 0.0108
7.6000 6.6300 -3.5000 1.7943 0.0680 0.0049 0.3889 0.0017 0.0237 0.0750 1.2593 0.0429 0.2243
7.6000 6.4300 -3.5000 1.8361 0.0697 0.0051 0.3986 0.0018 0.0154 0.0758 0.8016 0.0444 0.1434
7.6000 6.2300 -3.5000 1.8625 0.0707 0.0053 0.4047 0.0018 0.0099 0.0764 0.5084 0.0453 0.0912
7.6000 6.0300 -3.5000 1.8791 0.0714 0.0054 0.4075 0.0018 0.0063 0.0767 0.3221 0.0460 0.0578
7.6000 5.8300 -3.5000 1.8893 0.0718 0.0054 0.4099 0.0018 0.0040 0.0769 0.2036 0.0464 0.0366
7.6000 5.6300 -3.5000 1.8957 0.0720 0.0055 0.4115 0.0018 0.0025 0.0771 0.1286 0.0465 0.0231
7.6000 5.4300 -3.5000 1.8998 0.0722 0.0055 0.4124 0.0018 0.0016 0.0771 0.0813 0.0468 0.0146
7.6000 6.6300 -3.2500 1.6379 0.0936 0.0124 0.8761 0.0015 0.0331 0.0614 0.9691 0.0418 0.2851
7.6000 6.4300 -3.2500 1.6759 0.0961 0.0130 0.8997 0.0016 0.0215 0.0620 0.6166 0.0433 0.1824
7.6000 6.2300 -3.2500 1.6994 0.0977 0.0135 0.9144 0.0016 0.0138 0.0624 0.3910 0.0442 0.1161
7.6000 6.0300 -3.2500 1.7142 0.0987 0.0137 0.9235 0.0016 0.0088 0.0626 0.2475 0.0447 0.0736
7.6000 5.8300 -3.2500 1.7237 0.0993 0.0139 0.9294 0.0016 0.0056 0.0628 0.1564 0.0451 0.0466
7.6000 5.6300 -3.2500 1.7296 0.0997 0.0140 0.9331 0.0016 0.0036 0.0629 0.0988 0.0453 0.0295
7.6000 5.4300 -3.2500 1.7335 0.0999 0.0141 0.9354 0.0016 0.0022 0.0629 0.0624 0.0455 0.0186
7.6000 6.6300 -3.0000 1.2975 0.1217 0.0243 1.5340 0.0012 0.0430 0.0448 0.7204 0.0350 0.3400
7.6000 6.4300 -3.0000 1.3258 0.1252 0.0256 1.5767 0.0012 0.0280 0.0452 0.4582 0.0361 0.2177
7.6000 6.2300 -3.0000 1.3433 0.1273 0.0265 1.6032 0.0012 0.0180 0.0454 0.2905 0.0369 0.1386
7.6000 6.0300 -3.0000 1.3547 0.1287 0.0270 1.6201 0.0012 0.0115 0.0456 0.1839 0.0374 0.0880
7.6000 5.8300 -3.0000 1.3616 0.1296 0.0274 1.6303 0.0012 0.0073 0.0457 0.1162 0.0377 0.0557
7.6000 5.6300 -3.0000 1.3661 0.1301 0.0276 1.6370 0.0013 0.0046 0.0458 0.0734 0.0379 0.0352
7.6000 5.4300 -3.0000 1.3686 0.1304 0.0277 1.6409 0.0013 0.0029 0.0458 0.0464 0.0379 0.0222
7.6000 6.6300 -2.7500 0.9358 0.1513 0.0393 2.2271 0.0000 0.0525 0.0307 0.5229 0.0264 0.3824
7.6000 6.4300 -2.7500 0.9541 0.1559 0.0416 2.2896 0.0000 0.0343 0.0309 0.3326 0.0272 0.2450
7.6000 6.2300 -2.7500 0.9657 0.1587 0.0430 2.3286 0.0000 0.0221 0.0311 0.2108 0.0278 0.1561
7.6000 6.0300 -2.7500 0.9729 0.1605 0.0439 2.3529 0.0000 0.0141 0.0312 0.1334 0.0281 0.0990
7.6000 5.8300 -2.7500 0.9773 0.1616 0.0444 2.3681 0.0000 0.0090 0.0312 0.0844 0.0283 0.0627
7.6000 5.6300 -2.7500 0.9802 0.1623 0.0448 2.3777 0.0000 0.0057 0.0313 0.0532 0.0284 0.0397
7.6000 5.4300 -2.7500 0.9819 0.1628 0.0450 2.3837 0.0000 0.0036 0.0313 0.0336 0.0285 0.0251
7.6000 6.6300 -2.5000 0.6484 0.1823 0.0566 2.8810 0.0000 0.0603 0.0207 0.3761 0.0191 0.4057
7.6000 6.4300 -2.5000 0.6601 0.1880 0.0598 2.9613 0.0000 0.0394 0.0208 0.2392 0.0196 0.2601
7.6000 6.2300 -2.5000 0.6674 0.1916 0.0618 3.0110 0.0000 0.0254 0.0209 0.1516 0.0199 0.1657
7.6000 6.0300 -2.5000 0.6719 0.1938 0.0631 3.0422 0.0000 0.0162 0.0210 0.0959 0.0201 0.1052
7.6000 5.8300 -2.5000 0.6747 0.1952 0.0639 3.0616 0.0000 0.0103 0.0210 0.0606 0.0203 0.0666
7.6000 5.6300 -2.5000 0.6766 0.1961 0.0644 3.0740 0.0000 0.0065 0.0211 0.0383 0.0203 0.0421
7.6000 5.4300 -2.5000 0.6777 0.1966 0.0647 3.0816 0.0000 0.0041 0.0211 0.0242 0.0203 0.0266
7.6000 6.6300 -2.2500 0.4500 0.2147 0.0758 3.4853 0.0000 0.0650 0.0142 0.2723 0.0137 0.4054
7.6000 6.4300 -2.2500 0.4574 0.2214 0.0800 3.5798 0.0000 0.0424 0.0143 0.1732 0.0141 0.2597
7.6000 6.2300 -2.2500 0.4621 0.2255 0.0826 3.6385 0.0000 0.0273 0.0143 0.1098 0.0142 0.1654
7.6000 6.0300 -2.2500 0.4650 0.2282 0.0843 3.6753 0.0000 0.0174 0.0144 0.0695 0.0144 0.1049
7.6000 5.8300 -2.2500 0.4669 0.2298 0.0854 3.6983 0.0000 0.0111 0.0144 0.0439 0.0145 0.0664
7.6000 5.6300 -2.2500 0.4680 0.2308 0.0860 3.7129 0.0000 0.0070 0.0144 0.0277 0.0145 0.0420
7.6000 5.4300 -2.2500 0.4687 0.2315 0.0865 3.7220 0.0000 0.0045 0.0144 0.0175 0.0145 0.0265
7.6000 6.6300 -2.0000 0.3208 0.2483 0.0972 4.0545 0.0000 0.0654 0.0100 0.2016 0.0100 0.3811
7.6000 6.4300 -2.0000 0.3258 0.2557 0.1022 4.1585 0.0000 0.0426 0.0101 0.1282 0.0102 0.2440
7.6000 6.2300 -2.0000 0.3288 0.2603 0.1054 4.2227 0.0000 0.0274 0.0102 0.0812 0.0103 0.1553
7.6000 6.0300 -2.0000 0.3308 0.2632 0.1074 4.2633 0.0000 0.0175 0.0102 0.0515 0.0105 0.0985
7.6000 5.8300 -2.0000 0.3320 0.2650 0.1087 4.2884 0.0000 0.0111 0.0102 0.0325 0.0105 0.0624
7.6000 5.6300 -2.0000 0.3327 0.2662 0.1095 4.3045 0.0000 0.0071 0.0102 0.0205 0.0106 0.0394
7.6000 5.4300 -2.0000 0.3332 0.2669 0.1100 4.3145 0.0000 0.0045 0.0102 0.0130 0.0106 0.0249
7.6000 6.6300 -1.7500 0.2375 0.2829 0.1208 4.6011 0.0000 0.0620 0.0074 0.1544 0.0077 0.3399
7.6000 6.4300 -1.7500 0.2409 0.2907 0.1264 4.7076 0.0000 0.0403 0.0075 0.0982 0.0077 0.2174
7.6000 6.2300 -1.7500 0.2430 0.2955 0.1300 4.7741 0.0000 0.0259 0.0075 0.0622 0.0078 0.1384
7.6000 6.0300 -1.7500 0.2444 0.2986 0.1323 4.8160 0.0000 0.0165 0.0076 0.0394 0.0078 0.0878
7.6000 5.8300 -1.7500 0.2452 0.3005 0.1337 4.8419 0.0000 0.0105 0.0076 0.0249 0.0078 0.0555
7.6000 5.6300 -1.7500 0.2457 0.3017 0.1346 4.8584 0.0000 0.0067 0.0076 0.0157 0.0078 0.0351
7.6000 5.4300 -1.7500 0.2461 0.3024 0.1352 4.8688 0.0000 0.0042 0.0076 0.0100 0.0079 0.0222
7.6000 6.6300 -1.5000 0.1827 0.3182 0.1464 5.1275 0.0000 0.0560 0.0058 0.1229 0.0051 0.2911
7.6000 6.4300 -1.5000 0.1851 0.3259 0.1525 5.2329 0.0000 0.0363 0.0058 0.0781 0.0052 0.1860
7.6000 6.2300 -1.5000 0.1866 0.3308 0.1564 5.2989 0.0000 0.0233 0.0058 0.0495 0.0052 0.1183
7.6000 6.0300 -1.5000 0.1876 0.3339 0.1589 5.3410 0.0000 0.0148 0.0058 0.0313 0.0052 0.0750
7.6000 5.8300 -1.5000 0.1882 0.3358 0.1604 5.3665 0.0000 0.0094 0.0059 0.0198 0.0053 0.0475
7.6000 5.6300 -1.5000 0.1886 0.3370 0.1614 5.3829 0.0000 0.0060 0.0059 0.0125 0.0053 0.0300
7.6000 5.4300 -1.5000 0.1889 0.3378 0.1620 5.3932 0.0000 0.0038 0.0059 0.0079 0.0053 0.0190
7.7000 6.7300 -4.0000 1.7833 0.0343 0.0000 0.0508 0.0017 0.0119 0.0959 2.2621 0.0356 0.1420
7.7000 6.5300 -4.0000 1.8371 0.0353 0.0000 0.0523 0.0018 0.0078 0.0975 1.4461 0.0372 0.0910
7.7000 6.3300 -4.0000 1.8716 0.0360 0.0000 0.0532 0.0018 0.0050 0.0984 0.9198 0.0382 0.0580
7.7000 6.1300 -4.0000 1.8927 0.0364 0.0000 0.0538 0.0019 0.0032 0.0990 0.5831 0.0388 0.0369
7.7000 5.9300 -4.0000 1.9058 0.0366 0.0000 0.0542 0.0019 0.0020 0.0994 0.3691 0.0392 0.0233
7.7000 5.7300 -4.0000 1.9142 0.0368 0.0000 0.0545 0.0019 0.0013 0.0996 0.2332 0.0395 0.0148
7.7000 5.5300 -4.0000 1.9194 0.0369 0.0000 0.0546 0.0019 0.0000 0.0998 0.1474 0.0396 0.0093
