#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, S/O: -0.6 - 0.6, log U: -4.0 - -1.5
# SED: POPSTAR, Chabrier IMF, age = 1 Myr
# Plane-parallel geometry
#
12logOH 12logSH logU OII_3727 NeIII_3868 OIII_4363 OIII_5007 NII_5755 SIII_6312 NII_6584 SII_671731 OII_7325 SIII_9069
7.4000 6.2300 -3.2500 1.1008 0.0693 0.0127 0.8147 0.0010 0.0174 0.0351 0.2830 0.0307 0.1373
7.4000 6.0300 -3.2500 1.1082 0.0704 0.0131 0.8323 0.0010 0.0112 0.0350 0.1783 0.0310 0.0875
7.4000 5.8300 -3.2500 1.1134 0.0711 0.0133 0.8424 0.0010 0.0071 0.0350 0.1125 0.0314 0.0555
7.4000 5.6300 -3.2500 1.1190 0.0714 0.0134 0.8448 0.0010 0.0045 0.0351 0.0712 0.0316 0.0351
7.4000 5.4300 -3.2500 1.1210 0.0717 0.0135 0.8488 0.0010 0.0029 0.0351 0.0449 0.0318 0.0222
7.4000 5.2300 -3.2500 1.1227 0.0718 0.0136 0.8505 0.0010 0.0018 0.0351 0.0283 0.0318 0.0140
7.4000 6.4300 -3.0000 0.7795 0.0894 0.0226 1.3088 0.0000 0.0343 0.0227 0.3141 0.0229 0.2515
7.4000 6.2300 -3.0000 0.7902 0.0913 0.0234 1.3367 0.0000 0.0222 0.0227 0.1991 0.0236 0.1606
7.4000 6.0300 -3.0000 0.8045 0.0923 0.0238 1.3436 0.0000 0.0142 0.0231 0.1270 0.0240 0.1018
7.4000 5.8300 -3.0000 0.8029 0.0933 0.0243 1.3622 0.0000 0.0090 0.0229 0.0798 0.0241 0.0646
7.4000 5.6300 -3.0000 0.8062 0.0937 0.0245 1.3684 0.0000 0.0057 0.0229 0.0504 0.0242 0.0409
7.4000 5.4300 -3.0000 0.8090 0.0940 0.0246 1.3713 0.0000 0.0036 0.0230 0.0318 0.0244 0.0258
7.4000 5.2300 -3.0000 0.8074 0.0943 0.0248 1.3784 0.0000 0.0023 0.0228 0.0201 0.0244 0.0163
7.4000 6.4300 -2.7500 0.5160 0.1116 0.0346 1.7926 0.0000 0.0412 0.0139 0.2165 0.0160 0.2775
7.4000 6.2300 -2.7500 0.5186 0.1142 0.0361 1.8337 0.0000 0.0267 0.0138 0.1365 0.0164 0.1773
7.4000 6.0300 -2.7500 0.5266 0.1155 0.0368 1.8496 0.0000 0.0170 0.0140 0.0869 0.0167 0.1125
7.4000 5.8300 -2.7500 0.5279 0.1166 0.0374 1.8666 0.0000 0.0109 0.0139 0.0548 0.0167 0.0713
7.4000 5.6300 -2.7500 0.5313 0.1171 0.0376 1.8717 0.0000 0.0069 0.0140 0.0347 0.0169 0.0451
7.4000 5.4300 -2.7500 0.5340 0.1173 0.0378 1.8743 0.0000 0.0044 0.0141 0.0220 0.0170 0.0285
7.4000 5.2300 -2.7500 0.5357 0.1175 0.0379 1.8761 0.0000 0.0028 0.0141 0.0139 0.0172 0.0180
7.4000 6.4300 -2.5000 0.3271 0.1350 0.0484 2.2391 0.0000 0.0469 0.0083 0.1449 0.0108 0.2910
7.4000 6.2300 -2.5000 0.3338 0.1377 0.0501 2.2754 0.0000 0.0303 0.0084 0.0925 0.0110 0.1854
7.4000 6.0300 -2.5000 0.3368 0.1395 0.0512 2.3006 0.0000 0.0194 0.0084 0.0586 0.0113 0.1177
7.4000 5.8300 -2.5000 0.3392 0.1406 0.0519 2.3153 0.0000 0.0123 0.0085 0.0371 0.0113 0.0746
7.4000 5.6300 -2.5000 0.3406 0.1412 0.0523 2.3247 0.0000 0.0078 0.0085 0.0235 0.0114 0.0472
7.4000 5.4300 -2.5000 0.3385 0.1419 0.0527 2.3365 0.0000 0.0050 0.0084 0.0148 0.0113 0.0298
7.4000 5.2300 -2.5000 0.3385 0.1422 0.0529 2.3414 0.0000 0.0031 0.0084 0.0093 0.0113 0.0188
7.4000 6.4300 -2.2500 0.2135 0.1589 0.0635 2.6383 0.0000 0.0501 0.0051 0.0979 0.0073 0.2878
7.4000 6.2300 -2.2500 0.2161 0.1622 0.0658 2.6855 0.0000 0.0323 0.0051 0.0622 0.0074 0.1835
7.4000 6.0300 -2.2500 0.2185 0.1642 0.0671 2.7132 0.0000 0.0207 0.0052 0.0395 0.0077 0.1165
7.4000 5.8300 -2.2500 0.2168 0.1658 0.0683 2.7382 0.0000 0.0132 0.0051 0.0246 0.0077 0.0738
7.4000 5.6300 -2.2500 0.2172 0.1667 0.0689 2.7504 0.0000 0.0084 0.0051 0.0156 0.0077 0.0467
7.4000 5.4300 -2.2500 0.2170 0.1672 0.0693 2.7590 0.0000 0.0053 0.0051 0.0098 0.0077 0.0295
7.4000 5.2300 -2.2500 0.2229 0.1670 0.0691 2.7504 0.0000 0.0033 0.0053 0.0063 0.0078 0.0186
7.4000 6.4300 -2.0000 0.1417 0.1837 0.0804 3.0241 0.0000 0.0503 0.0032 0.0661 0.0044 0.2695
7.4000 6.2300 -2.0000 0.1438 0.1873 0.0831 3.0730 0.0000 0.0324 0.0032 0.0422 0.0044 0.1717
7.4000 6.0300 -2.0000 0.1439 0.1897 0.0849 3.1075 0.0000 0.0207 0.0032 0.0265 0.0045 0.1090
7.4000 5.8300 -2.0000 0.1448 0.1911 0.0859 3.1264 0.0000 0.0132 0.0032 0.0167 0.0046 0.0690
7.4000 5.6300 -2.0000 0.1479 0.1916 0.0864 3.1309 0.0000 0.0084 0.0033 0.0108 0.0046 0.0436
7.4000 5.4300 -2.0000 0.1483 0.1922 0.0868 3.1382 0.0000 0.0053 0.0033 0.0068 0.0047 0.0276
7.4000 5.2300 -2.0000 0.1486 0.1925 0.0870 3.1429 0.0000 0.0033 0.0034 0.0044 0.0047 0.0174
7.4000 6.4300 -1.7500 0.0984 0.2088 0.0988 3.3898 0.0000 0.0475 0.0021 0.0462 0.0015 0.2392
7.4000 6.2300 -1.7500 0.0993 0.2127 0.1019 3.4430 0.0000 0.0306 0.0021 0.0292 0.0015 0.1524
7.4000 6.0300 -1.7500 0.1004 0.2150 0.1038 3.4745 0.0000 0.0195 0.0021 0.0186 0.0015 0.0967
7.4000 5.8300 -1.7500 0.1009 0.2165 0.1050 3.4947 0.0000 0.0124 0.0021 0.0118 0.0016 0.0612
7.4000 5.6300 -1.7500 0.1014 0.2174 0.1058 3.5072 0.0000 0.0079 0.0022 0.0074 0.0016 0.0387
7.4000 5.4300 -1.7500 0.1016 0.2180 0.1063 3.5150 0.0000 0.0050 0.0022 0.0047 0.0016 0.0245
7.4000 5.2300 -1.7500 0.1020 0.2183 0.1066 3.5190 0.0000 0.0032 0.0022 0.0030 0.0016 0.0155
7.4000 6.4300 -1.5000 0.0718 0.2337 0.1186 3.7408 0.0000 0.0426 0.0015 0.0341 0.0011 0.2035
7.4000 6.2300 -1.5000 0.0716 0.2379 0.1221 3.7968 0.0000 0.0274 0.0014 0.0213 0.0011 0.1296
7.4000 6.0300 -1.5000 0.0725 0.2403 0.1242 3.8281 0.0000 0.0175 0.0015 0.0136 0.0011 0.0822
7.4000 5.8300 -1.5000 0.0746 0.2415 0.1252 3.8429 0.0000 0.0111 0.0015 0.0088 0.0012 0.0521
7.4000 5.6300 -1.5000 0.0730 0.2428 0.1263 3.8615 0.0000 0.0071 0.0015 0.0054 0.0012 0.0329
7.4000 5.4300 -1.5000 0.0732 0.2434 0.1268 3.8691 0.0000 0.0045 0.0015 0.0035 0.0012 0.0208
7.4000 5.2300 -1.5000 0.0734 0.2437 0.1272 3.8735 0.0000 0.0028 0.0015 0.0012 0.0012 0.0131
7.5000 6.5300 -4.0000 1.1906 0.0203 0.0000 0.0548 0.0011 0.0094 0.0522 0.8899 0.0270 0.0965
7.5000 6.3300 -4.0000 1.2144 0.0207 0.0000 0.0557 0.0012 0.0060 0.0528 0.5671 0.0279 0.0616
7.5000 6.1300 -4.0000 1.2278 0.0210 0.0000 0.0562 0.0012 0.0039 0.0531 0.3596 0.0283 0.0391
7.5000 5.9300 -4.0000 1.2385 0.0212 0.0000 0.0566 0.0012 0.0025 0.0534 0.2280 0.0287 0.0248
7.5000 5.7300 -4.0000 1.2443 0.0213 0.0000 0.0568 0.0012 0.0016 0.0535 0.1442 0.0288 0.0157
7.5000 5.5300 -4.0000 1.2481 0.0213 0.0000 0.0570 0.0012 0.0000 0.0536 0.0912 0.0289 0.0099
7.5000 5.3300 -4.0000 1.2504 0.0214 0.0000 0.0571 0.0012 0.0000 0.0537 0.0576 0.0290 0.0063
7.5000 6.5300 -3.7500 1.3218 0.0339 0.0021 0.1723 0.0013 0.0150 0.0517 0.7284 0.0326 0.1390
7.5000 6.3300 -3.7500 1.3500 0.0347 0.0022 0.1755 0.0013 0.0097 0.0523 0.4643 0.0336 0.0887
7.5000 6.1300 -3.7500 1.3675 0.0351 0.0022 0.1774 0.0013 0.0062 0.0527 0.2948 0.0343 0.0564
7.5000 5.9300 -3.7500 1.3785 0.0354 0.0023 0.1786 0.0013 0.0039 0.0530 0.1867 0.0346 0.0357
7.5000 5.7300 -3.7500 1.3854 0.0356 0.0023 0.1794 0.0013 0.0025 0.0531 0.1181 0.0350 0.0226
7.5000 5.5300 -3.7500 1.3897 0.0357 0.0023 0.1799 0.0013 0.0016 0.0532 0.0746 0.0350 0.0143
7.5000 5.3300 -3.7500 1.3925 0.0358 0.0023 0.1802 0.0013 0.0010 0.0533 0.0471 0.0352 0.0090
7.5000 6.5300 -3.5000 1.5147 0.0581 0.0066 0.5022 0.0014 0.0243 0.0552 0.7153 0.0387 0.2167
7.5000 6.3300 -3.5000 1.5541 0.0598 0.0069 0.5158 0.0014 0.0158 0.0559 0.4564 0.0401 0.1388
7.5000 6.1300 -3.5000 1.5792 0.0608 0.0071 0.5227 0.0015 0.0101 0.0564 0.2902 0.0410 0.0883
7.5000 5.9300 -3.5000 1.5947 0.0615 0.0072 0.5280 0.0015 0.0065 0.0566 0.1838 0.0417 0.0560
7.5000 5.7300 -3.5000 1.6120 0.0613 0.0070 0.5136 0.0015 0.0041 0.0575 0.1177 0.0421 0.0352
7.5000 5.5300 -3.5000 1.6180 0.0616 0.0071 0.5156 0.0015 0.0026 0.0576 0.0744 0.0423 0.0223
7.5000 5.3300 -3.5000 1.6218 0.0618 0.0071 0.5169 0.0015 0.0016 0.0577 0.0470 0.0424 0.0141
7.5000 6.5300 -3.2500 1.2952 0.0805 0.0141 0.9640 0.0012 0.0321 0.0428 0.5447 0.0350 0.2643
7.5000 6.3300 -3.2500 1.3234 0.0828 0.0149 0.9923 0.0012 0.0209 0.0431 0.3463 0.0362 0.1693
7.5000 6.1300 -3.2500 1.3512 0.0840 0.0151 0.9961 0.0012 0.0134 0.0438 0.2215 0.0372 0.1075
7.5000 5.9300 -3.2500 1.3555 0.0852 0.0156 1.0178 0.0012 0.0086 0.0435 0.1393 0.0375 0.0684
7.5000 5.7300 -3.2500 1.3612 0.0858 0.0158 1.0276 0.0012 0.0055 0.0435 0.0879 0.0379 0.0434
7.5000 5.5300 -3.2500 1.3684 0.0861 0.0159 1.0275 0.0012 0.0035 0.0437 0.0557 0.0382 0.0274
7.5000 5.3300 -3.2500 1.3695 0.0864 0.0160 1.0330 0.0012 0.0022 0.0437 0.0351 0.0382 0.0173
7.5000 6.5300 -3.0000 0.9432 0.1054 0.0255 1.5545 0.0000 0.0405 0.0283 0.3878 0.0272 0.3070
7.5000 6.3300 -3.0000 0.9560 0.1087 0.0270 1.6059 0.0000 0.0264 0.0282 0.2451 0.0279 0.1970
7.5000 6.1300 -3.0000 0.9756 0.1104 0.0276 1.6219 0.0000 0.0170 0.0286 0.1565 0.0286 0.1252
7.5000 5.9300 -3.0000 0.9865 0.1115 0.0281 1.6339 0.0000 0.0108 0.0289 0.0994 0.0289 0.0794
7.5000 5.7300 -3.0000 0.9917 0.1122 0.0284 1.6433 0.0000 0.0069 0.0289 0.0628 0.0292 0.0503
7.5000 5.5300 -3.0000 0.9955 0.1126 0.0286 1.6488 0.0000 0.0044 0.0290 0.0397 0.0294 0.0318
7.5000 5.3300 -3.0000 0.9995 0.1128 0.0286 1.6497 0.0000 0.0028 0.0291 0.0251 0.0296 0.0201
7.5000 6.5300 -2.7500 0.6312 0.1311 0.0389 2.1208 0.0000 0.0483 0.0176 0.2689 0.0192 0.3380
7.5000 6.3300 -2.7500 0.6388 0.1351 0.0409 2.1817 0.0000 0.0315 0.0176 0.1702 0.0196 0.2167
7.5000 6.1300 -2.7500 0.6509 0.1373 0.0420 2.2093 0.0000 0.0202 0.0178 0.1085 0.0201 0.1378
7.5000 5.9300 -2.7500 0.6530 0.1389 0.0429 2.2348 0.0000 0.0129 0.0178 0.0684 0.0203 0.0875
7.5000 5.7300 -2.7500 0.6602 0.1396 0.0433 2.2411 0.0000 0.0082 0.0179 0.0435 0.0206 0.0553
7.5000 5.5300 -2.7500 0.6636 0.1401 0.0435 2.2472 0.0000 0.0052 0.0180 0.0276 0.0206 0.0350
7.5000 5.3300 -2.7500 0.6657 0.1404 0.0437 2.2509 0.0000 0.0033 0.0181 0.0174 0.0208 0.0221
7.5000 6.5300 -2.5000 0.3946 0.1586 0.0543 2.6596 0.0000 0.0550 0.0103 0.1778 0.0127 0.3551
7.5000 6.3300 -2.5000 0.4038 0.1629 0.0569 2.7197 0.0000 0.0357 0.0104 0.1136 0.0130 0.2271
7.5000 6.1300 -2.5000 0.4135 0.1655 0.0584 2.7522 0.0000 0.0229 0.0106 0.0728 0.0135 0.1444
7.5000 5.9300 -2.5000 0.4153 0.1673 0.0595 2.7799 0.0000 0.0147 0.0106 0.0459 0.0137 0.0916
7.5000 5.7300 -2.5000 0.4162 0.1685 0.0602 2.7980 0.0000 0.0093 0.0106 0.0290 0.0137 0.0580
7.5000 5.5300 -2.5000 0.4173 0.1693 0.0606 2.8084 0.0000 0.0059 0.0106 0.0183 0.0137 0.0367
7.5000 5.3300 -2.5000 0.4174 0.1697 0.0609 2.8159 0.0000 0.0037 0.0106 0.0116 0.0137 0.0232
7.5000 6.5300 -2.2500 0.2546 0.1860 0.0708 3.1262 0.0000 0.0586 0.0062 0.1187 0.0086 0.3513
7.5000 6.3300 -2.2500 0.2619 0.1912 0.0741 3.1986 0.0000 0.0381 0.0064 0.0763 0.0089 0.2248
7.5000 6.1300 -2.2500 0.2625 0.1944 0.0763 3.2469 0.0000 0.0245 0.0063 0.0480 0.0091 0.1430
7.5000 5.9300 -2.2500 0.2651 0.1964 0.0776 3.2746 0.0000 0.0156 0.0064 0.0304 0.0091 0.0907
7.5000 5.7300 -2.2500 0.2680 0.1976 0.0784 3.2892 0.0000 0.0099 0.0065 0.0194 0.0092 0.0574
7.5000 5.5300 -2.2500 0.2689 0.1984 0.0789 3.3001 0.0000 0.0063 0.0065 0.0123 0.0092 0.0363
7.5000 5.3300 -2.2500 0.2696 0.1988 0.0792 3.3070 0.0000 0.0040 0.0065 0.0077 0.0093 0.0229
7.5000 6.5300 -2.0000 0.1718 0.2137 0.0887 3.5608 0.0000 0.0586 0.0040 0.0812 0.0052 0.3282
7.5000 6.3300 -2.0000 0.1751 0.2194 0.0927 3.6400 0.0000 0.0380 0.0041 0.0518 0.0053 0.2099
7.5000 6.1300 -2.0000 0.1765 0.2230 0.0953 3.6915 0.0000 0.0244 0.0041 0.0328 0.0055 0.1335
7.5000 5.9300 -2.0000 0.1776 0.2253 0.0969 3.7231 0.0000 0.0156 0.0041 0.0207 0.0055 0.0847
7.5000 5.7300 -2.0000 0.1786 0.2266 0.0979 3.7422 0.0000 0.0099 0.0041 0.0132 0.0055 0.0536
7.5000 5.5300 -2.0000 0.1787 0.2276 0.0986 3.7553 0.0000 0.0063 0.0041 0.0083 0.0055 0.0339
7.5000 5.3300 -2.0000 0.1791 0.2281 0.0990 3.7628 0.0000 0.0040 0.0041 0.0053 0.0055 0.0214
7.5000 6.5300 -1.7500 0.1182 0.2424 0.1087 3.9876 0.0000 0.0553 0.0026 0.0561 0.0018 0.2913
7.5000 6.3300 -1.7500 0.1218 0.2480 0.1129 4.0628 0.0000 0.0358 0.0027 0.0362 0.0028 0.1861
7.5000 6.1300 -1.7500 0.1225 0.2518 0.1158 4.1157 0.0000 0.0230 0.0027 0.0229 0.0028 0.1183
7.5000 5.9300 -1.7500 0.1239 0.2540 0.1175 4.1455 0.0000 0.0146 0.0027 0.0146 0.0040 0.0750
7.5000 5.7300 -1.7500 0.1244 0.2554 0.1187 4.1656 0.0000 0.0093 0.0027 0.0092 0.0040 0.0475
7.5000 5.5300 -1.7500 0.1234 0.2566 0.1195 4.1829 0.0000 0.0059 0.0027 0.0058 0.0040 0.0300
7.5000 5.3300 -1.7500 0.1232 0.2573 0.1201 4.1924 0.0000 0.0037 0.0027 0.0037 0.0040 0.0190
7.5000 6.5300 -1.5000 0.0869 0.2707 0.1300 4.3899 0.0000 0.0496 0.0018 0.0417 0.0013 0.2477
7.5000 6.3300 -1.5000 0.0872 0.2767 0.1348 4.4728 0.0000 0.0320 0.0018 0.0262 0.0013 0.1580
7.5000 6.1300 -1.5000 0.0877 0.2805 0.1379 4.5249 0.0000 0.0205 0.0018 0.0165 0.0014 0.1004
7.5000 5.9300 -1.5000 0.0882 0.2828 0.1398 4.5562 0.0000 0.0131 0.0018 0.0105 0.0014 0.0637
7.5000 5.7300 -1.5000 0.0889 0.2842 0.1410 4.5749 0.0000 0.0083 0.0018 0.0067 0.0014 0.0403
7.5000 5.5300 -1.5000 0.0898 0.2850 0.1416 4.5845 0.0000 0.0052 0.0019 0.0042 0.0014 0.0255
7.5000 5.3300 -1.5000 0.0893 0.2858 0.1422 4.5953 0.0000 0.0033 0.0018 0.0026 0.0014 0.0161
7.6000 6.6300 -4.0000 1.4150 0.0235 0.0000 0.0647 0.0013 0.0110 0.0633 1.0836 0.0315 0.1168
7.6000 6.4300 -4.0000 1.4531 0.0242 0.0000 0.0662 0.0014 0.0072 0.0643 0.6930 0.0328 0.0748
7.6000 6.2300 -4.0000 1.4769 0.0246 0.0000 0.0671 0.0014 0.0046 0.0649 0.4409 0.0336 0.0476
7.6000 6.0300 -4.0000 1.4918 0.0249 0.0000 0.0676 0.0014 0.0029 0.0653 0.2796 0.0340 0.0302
7.6000 5.8300 -4.0000 1.5011 0.0251 0.0000 0.0680 0.0014 0.0019 0.0655 0.1769 0.0343 0.0191
7.6000 5.6300 -4.0000 1.5070 0.0252 0.0000 0.0682 0.0014 0.0012 0.0657 0.1119 0.0345 0.0121
7.6000 5.4300 -4.0000 1.5108 0.0252 0.0000 0.0684 0.0015 0.0000 0.0657 0.0707 0.0345 0.0076
7.6000 6.6300 -3.7500 1.5676 0.0394 0.0024 0.2031 0.0015 0.0176 0.0628 0.8869 0.0378 0.1681
7.6000 6.4300 -3.7500 1.6125 0.0406 0.0025 0.2081 0.0015 0.0114 0.0638 0.5674 0.0395 0.1077
7.6000 6.2300 -3.7500 1.6405 0.0413 0.0026 0.2112 0.0016 0.0074 0.0644 0.3610 0.0404 0.0686
7.6000 6.0300 -3.7500 1.6581 0.0418 0.0026 0.2131 0.0016 0.0047 0.0648 0.2289 0.0409 0.0436
7.6000 5.8300 -3.7500 1.6692 0.0421 0.0027 0.2143 0.0016 0.0030 0.0651 0.1449 0.0414 0.0276
7.6000 5.6300 -3.7500 1.6761 0.0423 0.0027 0.2151 0.0016 0.0019 0.0652 0.0916 0.0417 0.0174
7.6000 5.4300 -3.7500 1.6804 0.0424 0.0027 0.2156 0.0016 0.0012 0.0653 0.0579 0.0418 0.0110
7.6000 6.6300 -3.5000 1.7929 0.0673 0.0073 0.5869 0.0016 0.0283 0.0675 0.8762 0.0443 0.2622
7.6000 6.4300 -3.5000 1.8556 0.0700 0.0078 0.6094 0.0017 0.0186 0.0686 0.5608 0.0467 0.1690
7.6000 6.2300 -3.5000 1.8959 0.0716 0.0081 0.6216 0.0018 0.0120 0.0694 0.3574 0.0482 0.1079
7.6000 6.0300 -3.5000 1.9211 0.0726 0.0083 0.6292 0.0018 0.0077 0.0699 0.2269 0.0490 0.0686
7.6000 5.8300 -3.5000 1.9368 0.0733 0.0084 0.6340 0.0018 0.0049 0.0702 0.1437 0.0496 0.0435
7.6000 5.6300 -3.5000 1.9468 0.0737 0.0085 0.6370 0.0018 0.0031 0.0704 0.0909 0.0500 0.0275
7.6000 5.4300 -3.5000 1.9530 0.0739 0.0085 0.6388 0.0018 0.0020 0.0705 0.0574 0.0503 0.0174
7.6000 6.6300 -3.2500 1.5229 0.0940 0.0160 1.1517 0.0014 0.0376 0.0519 0.6599 0.0400 0.3221
7.6000 6.4300 -3.2500 1.5837 0.0973 0.0168 1.1775 0.0014 0.0246 0.0532 0.4253 0.0423 0.2065
7.6000 6.2300 -3.2500 1.6110 0.0996 0.0175 1.2074 0.0015 0.0159 0.0534 0.2698 0.0433 0.1320
7.6000 6.0300 -3.2500 1.6423 0.1007 0.0177 1.2077 0.0015 0.0102 0.0543 0.1725 0.0445 0.0836
7.6000 5.8300 -3.2500 1.6552 0.1016 0.0180 1.2171 0.0015 0.0065 0.0545 0.1092 0.0451 0.0530
7.6000 5.6300 -3.2500 1.6566 0.1023 0.0183 1.2318 0.0015 0.0041 0.0543 0.0688 0.0451 0.0336
7.6000 5.4300 -3.2500 1.6684 0.1024 0.0182 1.2257 0.0015 0.0026 0.0547 0.0436 0.0455 0.0212
7.6000 6.6300 -3.0000 1.1271 0.1227 0.0282 1.8273 0.0010 0.0471 0.0351 0.4764 0.0314 0.3728
7.6000 6.4300 -3.0000 1.1635 0.1271 0.0299 1.8817 0.0010 0.0309 0.0357 0.3050 0.0328 0.2392
7.6000 6.2300 -3.0000 1.1696 0.1304 0.0315 1.9397 0.0010 0.0200 0.0353 0.1917 0.0336 0.1532
7.6000 6.0300 -3.0000 1.1890 0.1320 0.0321 1.9558 0.0011 0.0128 0.0357 0.1221 0.0342 0.0972
7.6000 5.8300 -3.0000 1.2054 0.1330 0.0324 1.9607 0.0011 0.0081 0.0362 0.0777 0.0347 0.0615
7.6000 5.6300 -3.0000 1.2045 0.1339 0.0328 1.9784 0.0011 0.0052 0.0360 0.0489 0.0349 0.0390
7.6000 5.4300 -3.0000 1.2097 0.1343 0.0330 1.9821 0.0011 0.0033 0.0361 0.0309 0.0350 0.0246
7.6000 6.6300 -2.7500 0.7497 0.1518 0.0426 2.4848 0.0000 0.0557 0.0217 0.3276 0.0221 0.4085
7.6000 6.4300 -2.7500 0.7651 0.1579 0.0456 2.5783 0.0000 0.0367 0.0217 0.2082 0.0228 0.2633
7.6000 6.2300 -2.7500 0.7841 0.1614 0.0473 2.6237 0.0000 0.0237 0.0221 0.1331 0.0237 0.1680
7.6000 6.0300 -2.7500 0.7922 0.1637 0.0485 2.6573 0.0000 0.0152 0.0222 0.0844 0.0240 0.1068
7.6000 5.8300 -2.7500 0.7974 0.1653 0.0492 2.6806 0.0000 0.0097 0.0223 0.0535 0.0242 0.0677
7.6000 5.6300 -2.7500 0.8019 0.1661 0.0497 2.6917 0.0000 0.0062 0.0223 0.0338 0.0245 0.0428
7.6000 5.4300 -2.7500 0.8047 0.1667 0.0499 2.6984 0.0000 0.0039 0.0224 0.0214 0.0245 0.0271
7.6000 6.6300 -2.5000 0.4786 0.1820 0.0587 3.0868 0.0000 0.0628 0.0130 0.2195 0.0150 0.4273
7.6000 6.4300 -2.5000 0.4883 0.1893 0.0627 3.1959 0.0000 0.0414 0.0130 0.1396 0.0154 0.2752
7.6000 6.2300 -2.5000 0.5016 0.1935 0.0650 3.2522 0.0000 0.0268 0.0133 0.0896 0.0159 0.1756
7.6000 6.0300 -2.5000 0.5033 0.1964 0.0667 3.2983 0.0000 0.0172 0.0132 0.0565 0.0160 0.1117
7.6000 5.8300 -2.5000 0.5062 0.1982 0.0677 3.3242 0.0000 0.0109 0.0133 0.0357 0.0163 0.0708
7.6000 5.6300 -2.5000 0.5073 0.1996 0.0685 3.3452 0.0000 0.0070 0.0133 0.0225 0.0164 0.0449
7.6000 5.4300 -2.5000 0.5170 0.2001 0.0686 3.3466 0.0000 0.0044 0.0136 0.0144 0.0166 0.0284
7.6000 6.6300 -2.2500 0.3067 0.2130 0.0762 3.6293 0.0000 0.0669 0.0078 0.1456 0.0100 0.4234
7.6000 6.4300 -2.2500 0.3183 0.2208 0.0808 3.7392 0.0000 0.0439 0.0080 0.0941 0.0105 0.2723
7.6000 6.2300 -2.2500 0.3212 0.2260 0.0841 3.8158 0.0000 0.0284 0.0080 0.0596 0.0107 0.1738
7.6000 6.0300 -2.2500 0.3255 0.2290 0.0860 3.8591 0.0000 0.0182 0.0081 0.0378 0.0108 0.1104
7.6000 5.8300 -2.2500 0.3281 0.2310 0.0872 3.8865 0.0000 0.0116 0.0082 0.0241 0.0110 0.0700
7.6000 5.6300 -2.2500 0.3299 0.2322 0.0880 3.9035 0.0000 0.0074 0.0082 0.0152 0.0110 0.0443
7.6000 5.4300 -2.2500 0.3257 0.2334 0.0888 3.9247 0.0000 0.0047 0.0080 0.0095 0.0109 0.0280
7.6000 6.6300 -2.0000 0.2078 0.2439 0.0949 4.1214 0.0000 0.0668 0.0050 0.0999 0.0060 0.3960
7.6000 6.4300 -2.0000 0.2118 0.2527 0.1007 4.2489 0.0000 0.0438 0.0051 0.0636 0.0073 0.2544
7.6000 6.2300 -2.0000 0.2164 0.2580 0.1042 4.3236 0.0000 0.0283 0.0052 0.0408 0.0074 0.1623
7.6000 6.0300 -2.0000 0.2155 0.2618 0.1068 4.3797 0.0000 0.0181 0.0051 0.0255 0.0074 0.1031
7.6000 5.8300 -2.0000 0.2156 0.2641 0.1084 4.4141 0.0000 0.0115 0.0051 0.0160 0.0075 0.0654
7.6000 5.6300 -2.0000 0.2210 0.2652 0.1091 4.4265 0.0000 0.0073 0.0052 0.0104 0.0077 0.0414
7.6000 5.4300 -2.0000 0.2213 0.2660 0.1096 4.4365 0.0000 0.0046 0.0052 0.0065 0.0078 0.0261
7.6000 6.6300 -1.7500 0.1419 0.2763 0.1161 4.6142 0.0000 0.0632 0.0032 0.0684 0.0043 0.3516
7.6000 6.4300 -1.7500 0.1446 0.2852 0.1224 4.7404 0.0000 0.0412 0.0032 0.0436 0.0044 0.2255
7.6000 6.2300 -1.7500 0.1479 0.2907 0.1263 4.8170 0.0000 0.0266 0.0033 0.0280 0.0046 0.1438
7.6000 6.0300 -1.7500 0.1477 0.2944 0.1290 4.8705 0.0000 0.0170 0.0033 0.0176 0.0046 0.0913
7.6000 5.8300 -1.7500 0.1492 0.2965 0.1306 4.8988 0.0000 0.0108 0.0033 0.0112 0.0046 0.0578
7.6000 5.6300 -1.7500 0.1498 0.2979 0.1316 4.9179 0.0000 0.0069 0.0033 0.0070 0.0047 0.0366
7.6000 5.4300 -1.7500 0.1502 0.2987 0.1322 4.9300 0.0000 0.0043 0.0033 0.0044 0.0047 0.0231
7.6000 6.6300 -1.5000 0.1023 0.3086 0.1390 5.0834 0.0000 0.0567 0.0022 0.0497 0.0015 0.2987
7.6000 6.4300 -1.5000 0.1047 0.3174 0.1455 5.2052 0.0000 0.0369 0.0022 0.0318 0.0016 0.1914
7.6000 6.2300 -1.5000 0.1069 0.3228 0.1497 5.2798 0.0000 0.0237 0.0023 0.0205 0.0016 0.1219
7.6000 6.0300 -1.5000 0.1083 0.3262 0.1523 5.3253 0.0000 0.0152 0.0023 0.0130 0.0016 0.0774
7.6000 5.8300 -1.5000 0.1065 0.3289 0.1543 5.3642 0.0000 0.0096 0.0022 0.0081 0.0016 0.0490
7.6000 5.6300 -1.5000 0.1068 0.3302 0.1554 5.3832 0.0000 0.0061 0.0022 0.0051 0.0016 0.0310
7.6000 5.4300 -1.5000 0.1071 0.3311 0.1561 5.3949 0.0000 0.0039 0.0022 0.0032 0.0016 0.0196
