#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -2.5 - -0.5 (O/H vs. C/O empirically constrained)
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -0.8, no grains
# Plane-parallel geometry, stop criterion: 98% free electrons
#
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
7.2000000 	 -1.1500000 	 -2.5000000 	 46.0977000 	 0.0983000 	 2.1663000 	 0.0927000 	 0.0731000 	 0.9944000
7.2000000 	 -1.1500000 	 -2.2500000 	 47.3574000 	 0.1624000 	 2.0850000 	 0.1035000 	 0.0737000 	 0.8794000
7.2000000 	 -1.1500000 	 -2.0000000 	 47.4444000 	 0.2213000 	 1.9721000 	 0.1219000 	 0.0662000 	 0.8066000
7.2000000 	 -1.1500000 	 -1.7500000 	 46.2409000 	 0.2605000 	 1.8325000 	 0.1675000 	 0.0534000 	 0.8159000
7.2000000 	 -1.1500000 	 -1.5000000 	 43.1865000 	 0.2900000 	 1.6726000 	 0.3230000 	 0.0423000 	 1.0422000
7.2000000 	 -1.1500000 	 -1.2500000 	 38.6753000 	 0.4091000 	 1.5649000 	 0.5305000 	 0.0436000 	 1.4140000
7.2000000 	 -1.1500000 	 -1.0000000 	 35.3057000 	 0.7533000 	 1.5348000 	 0.6165000 	 0.0521000 	 1.6428000
7.2000000 	 -1.1500000 	 -0.7500000 	 32.7484000 	 1.3199000 	 1.5564000 	 0.7489000 	 0.0542000 	 1.9948000
7.2000000 	 -1.1500000 	 -0.5000000 	 30.6826000 	 1.9668000 	 1.6315000 	 0.9629000 	 0.0464000 	 2.4838000
7.2000000 	 -1.0250000 	 -4.0000000 	 71.0899000 	 0.0000000 	 0.5212000 	 0.0000000 	 0.0072000 	 0.0523000
7.2000000 	 -1.0250000 	 -3.7500000 	 72.7019000 	 0.0000000 	 0.8373000 	 0.0040000 	 0.0143000 	 0.1630000
7.2000000 	 -1.0250000 	 -3.5000000 	 74.6820000 	 0.0000000 	 1.2737000 	 0.0142000 	 0.0268000 	 0.4314000
7.2000000 	 -1.0250000 	 -3.2500000 	 40.1125000 	 0.0059000 	 1.7324000 	 0.0366000 	 0.0427000 	 0.8544000
7.2000000 	 -1.0250000 	 -3.0000000 	 42.1797000 	 0.0212000 	 2.0198000 	 0.0610000 	 0.0632000 	 1.0820000
7.2000000 	 -1.0250000 	 -2.7500000 	 44.1751000 	 0.0602000 	 2.1598000 	 0.0802000 	 0.0841000 	 1.0983000
7.2000000 	 -1.0250000 	 -2.5000000 	 46.1539000 	 0.1298000 	 2.1682000 	 0.0927000 	 0.0975000 	 0.9958000
7.2000000 	 -1.0250000 	 -2.2500000 	 47.2705000 	 0.2161000 	 2.0910000 	 0.1035000 	 0.0984000 	 0.8786000
7.2000000 	 -1.0250000 	 -2.0000000 	 47.4253000 	 0.2954000 	 1.9733000 	 0.1217000 	 0.0889000 	 0.8063000
7.2000000 	 -1.0250000 	 -1.7500000 	 46.2200000 	 0.3509000 	 1.8341000 	 0.1671000 	 0.0723000 	 0.8153000
7.2000000 	 -1.0250000 	 -1.5000000 	 43.1754000 	 0.3918000 	 1.6756000 	 0.3207000 	 0.0573000 	 1.0379000
7.2000000 	 -1.0250000 	 -1.2500000 	 38.6437000 	 0.5454000 	 1.5682000 	 0.5281000 	 0.0581000 	 1.4093000
7.2000000 	 -1.0250000 	 -1.0000000 	 35.2864000 	 0.9923000 	 1.5375000 	 0.6111000 	 0.0687000 	 1.6338000
7.2000000 	 -1.0250000 	 -0.7500000 	 32.7103000 	 1.7273000 	 1.5620000 	 0.7365000 	 0.0710000 	 1.9733000
7.2000000 	 -1.0250000 	 -0.5000000 	 30.6418000 	 2.5632000 	 1.6378000 	 0.9401000 	 0.0606000 	 2.4476000
7.2000000 	 -0.9000000 	 -4.0000000 	 71.0774000 	 0.0000000 	 0.5212000 	 0.0000000 	 0.0096000 	 0.0523000
7.2000000 	 -0.9000000 	 -3.7500000 	 72.6884000 	 0.0000000 	 0.8372000 	 0.0039000 	 0.0191000 	 0.1629000
7.2000000 	 -0.9000000 	 -3.5000000 	 74.6678000 	 0.0011000 	 1.2737000 	 0.0142000 	 0.0357000 	 0.4313000
7.2000000 	 -0.9000000 	 -3.2500000 	 40.1086000 	 0.0077000 	 1.7311000 	 0.0365000 	 0.0568000 	 0.8526000
7.2000000 	 -0.9000000 	 -3.0000000 	 42.1264000 	 0.0281000 	 2.0194000 	 0.0609000 	 0.0843000 	 1.0815000
7.2000000 	 -0.9000000 	 -2.7500000 	 44.1531000 	 0.0793000 	 2.1603000 	 0.0802000 	 0.1120000 	 1.0982000
7.2000000 	 -0.9000000 	 -2.5000000 	 46.2028000 	 0.1700000 	 2.1546000 	 0.0920000 	 0.1291000 	 0.9943000
7.2000000 	 -0.9000000 	 -2.2500000 	 47.2028000 	 0.2874000 	 2.0948000 	 0.1034000 	 0.1315000 	 0.8780000
7.2000000 	 -0.9000000 	 -2.0000000 	 47.3900000 	 0.3949000 	 1.9752000 	 0.1214000 	 0.1193000 	 0.8060000
7.2000000 	 -0.9000000 	 -1.7500000 	 46.2021000 	 0.4726000 	 1.8375000 	 0.1659000 	 0.0978000 	 0.8130000
7.2000000 	 -0.9000000 	 -1.5000000 	 43.1700000 	 0.5294000 	 1.6793000 	 0.3174000 	 0.0775000 	 1.0320000
7.2000000 	 -0.9000000 	 -1.2500000 	 38.6233000 	 0.7272000 	 1.5714000 	 0.5248000 	 0.0774000 	 1.4034000
7.2000000 	 -0.9000000 	 -1.0000000 	 35.2361000 	 1.3050000 	 1.5421000 	 0.6047000 	 0.0905000 	 1.6225000
7.2000000 	 -0.9000000 	 -0.7500000 	 32.6637000 	 2.2487000 	 1.5689000 	 0.7201000 	 0.0925000 	 1.9451000
7.2000000 	 -0.9000000 	 -0.5000000 	 30.5848000 	 3.3153000 	 1.6479000 	 0.9097000 	 0.0783000 	 2.3968000
7.3000000 	 -1.1500000 	 -4.0000000 	 70.7712000 	 0.0000000 	 0.5210000 	 0.0000000 	 0.0067000 	 0.0655000
7.3000000 	 -1.1500000 	 -3.7500000 	 72.3810000 	 0.0000000 	 0.8370000 	 0.0050000 	 0.0133000 	 0.2041000
7.3000000 	 -1.1500000 	 -3.5000000 	 74.3398000 	 0.0000000 	 1.2738000 	 0.0176000 	 0.0250000 	 0.5402000
7.3000000 	 -1.1500000 	 -3.2500000 	 39.7734000 	 0.0054000 	 1.7340000 	 0.0453000 	 0.0397000 	 1.0690000
7.3000000 	 -1.1500000 	 -3.0000000 	 41.7238000 	 0.0200000 	 2.0269000 	 0.0759000 	 0.0591000 	 1.3584000
7.3000000 	 -1.1500000 	 -2.7500000 	 43.8412000 	 0.0562000 	 2.1662000 	 0.0998000 	 0.0785000 	 1.3790000
7.3000000 	 -1.1500000 	 -2.5000000 	 45.9352000 	 0.1200000 	 2.1608000 	 0.1148000 	 0.0905000 	 1.2500000
7.3000000 	 -1.1500000 	 -2.2500000 	 46.9760000 	 0.2023000 	 2.1011000 	 0.1292000 	 0.0920000 	 1.1048000
7.3000000 	 -1.1500000 	 -2.0000000 	 47.1098000 	 0.2769000 	 1.9893000 	 0.1520000 	 0.0829000 	 1.0135000
7.3000000 	 -1.1500000 	 -1.7500000 	 45.9376000 	 0.3275000 	 1.8517000 	 0.2071000 	 0.0673000 	 1.0236000
7.3000000 	 -1.1500000 	 -1.5000000 	 42.9427000 	 0.3628000 	 1.6973000 	 0.3858000 	 0.0530000 	 1.2852000
7.3000000 	 -1.1500000 	 -1.2500000 	 38.3221000 	 0.5018000 	 1.5915000 	 0.6429000 	 0.0530000 	 1.7501000
7.3000000 	 -1.1500000 	 -1.0000000 	 34.8821000 	 0.9071000 	 1.5570000 	 0.7539000 	 0.0620000 	 2.0535000
7.3000000 	 -1.1500000 	 -0.7500000 	 32.3055000 	 1.5632000 	 1.5807000 	 0.9025000 	 0.0631000 	 2.4874000
7.3000000 	 -1.1500000 	 -0.5000000 	 30.2786000 	 2.2818000 	 1.6614000 	 1.1303000 	 0.0527000 	 3.0658000
7.3000000 	 -1.0250000 	 -4.0000000 	 70.7594000 	 0.0000000 	 0.5209000 	 0.0000000 	 0.0090000 	 0.0655000
7.3000000 	 -1.0250000 	 -3.7500000 	 72.3684000 	 0.0000000 	 0.8370000 	 0.0049000 	 0.0178000 	 0.2040000
7.3000000 	 -1.0250000 	 -3.5000000 	 74.3265000 	 0.0010000 	 1.2738000 	 0.0176000 	 0.0333000 	 0.5401000
7.3000000 	 -1.0250000 	 -3.2500000 	 39.7865000 	 0.0072000 	 1.7326000 	 0.0452000 	 0.0528000 	 1.0672000
7.3000000 	 -1.0250000 	 -3.0000000 	 41.6503000 	 0.0264000 	 2.0297000 	 0.0761000 	 0.0789000 	 1.3598000
7.3000000 	 -1.0250000 	 -2.7500000 	 43.8079000 	 0.0741000 	 2.1680000 	 0.0998000 	 0.1046000 	 1.3792000
